candle,equity
2025-01-01T00:00:00+00:00,10000.0
2025-01-01T08:00:00+00:00,10094.5
2025-01-01T16:00:00+00:00,9882.55
2025-01-02T04:00:00+00:00,9670.6
2025-01-02T12:00:00+00:00,9458.65
2025-01-02T20:00:00+00:00,9246.7
2025-01-03T04:00:00+00:00,9341.82
2025-01-03T16:00:00+00:00,9614.43
2025-01-04T16:00:00+00:00,9537.71
2025-01-05T16:00:00+00:00,9514.96
2025-01-06T00:00:00+00:00,9649.06
2025-01-06T12:00:00+00:00,10106.66
2025-01-07T08:00:00+00:00,9894.71
2025-01-07T16:00:00+00:00,9682.76
2025-01-08T04:00:00+00:00,9795.96
2025-01-08T16:00:00+00:00,9584.01
2025-01-09T04:00:00+00:00,9862.13
2025-01-09T12:00:00+00:00,9650.18
2025-01-09T20:00:00+00:00,9907.19
2025-01-10T04:00:00+00:00,9695.24
2025-01-10T12:00:00+00:00,9802.82
2025-01-10T20:00:00+00:00,9590.87
2025-01-12T04:00:00+00:00,9565.97
2025-01-13T00:00:00+00:00,9354.02
2025-01-13T08:00:00+00:00,9881.41
2025-01-13T16:00:00+00:00,9669.46
2025-01-14T00:00:00+00:00,9457.51
2025-01-17T00:00:00+00:00,9552.01
2025-01-17T08:00:00+00:00,9714.73
2025-01-17T16:00:00+00:00,10229.63
2025-01-18T00:00:00+00:00,10017.68
2025-01-18T12:00:00+00:00,10148.54
2025-01-19T00:00:00+00:00,10243.04
2025-01-19T08:00:00+00:00,10031.09
2025-01-19T16:00:00+00:00,10291.35
2025-01-20T00:00:00+00:00,10079.4
2025-01-26T00:00:00+00:00,10050.65
2025-01-27T04:00:00+00:00,10559.88
2025-01-27T12:00:00+00:00,10347.93
2025-01-27T20:00:00+00:00,10135.98
2025-01-28T12:00:00+00:00,9924.03
2025-01-29T00:00:00+00:00,10018.53
2025-01-29T16:00:00+00:00,9806.58
2025-02-01T08:00:00+00:00,9901.08
2025-02-01T20:00:00+00:00,10091.55
2025-02-02T04:00:00+00:00,10231.24
2025-02-02T12:00:00+00:00,10325.74
2025-02-02T20:00:00+00:00,10560.59
2025-02-03T04:00:00+00:00,10916.19
2025-02-06T08:00:00+00:00,10704.24
2025-02-06T20:00:00+00:00,10811.04
2025-02-07T04:00:00+00:00,10599.09
2025-02-07T12:00:00+00:00,10387.14
2025-02-08T04:00:00+00:00,10481.64
2025-02-09T04:00:00+00:00,10334.45
2025-02-09T12:00:00+00:00,10428.95
2025-02-09T20:00:00+00:00,10523.45
2025-02-10T08:00:00+00:00,10311.5
2025-02-10T16:00:00+00:00,10406.0
2025-02-11T12:00:00+00:00,10500.5
2025-02-11T20:00:00+00:00,10679.07
2025-02-12T12:00:00+00:00,10773.57
2025-02-12T20:00:00+00:00,10561.62
2025-02-13T04:00:00+00:00,10825.31
2025-02-13T12:00:00+00:00,10919.81
2025-02-14T12:00:00+00:00,10707.86
2025-02-14T20:00:00+00:00,10495.91
2025-02-15T20:00:00+00:00,10469.61
2025-02-16T12:00:00+00:00,10564.11
2025-02-16T20:00:00+00:00,10673.36
2025-02-17T16:00:00+00:00,10767.86
2025-02-18T16:00:00+00:00,10980.28
2025-02-19T00:00:00+00:00,10768.33
2025-02-20T00:00:00+00:00,10556.38
2025-02-20T16:00:00+00:00,10344.43
2025-02-21T12:00:00+00:00,10438.93
2025-02-22T04:00:00+00:00,10226.98
2025-02-23T04:00:00+00:00,10181.8
2025-02-23T12:00:00+00:00,10335.13
2025-02-24T12:00:00+00:00,10495.41
2025-02-24T20:00:00+00:00,10925.86
2025-02-25T04:00:00+00:00,11282.92
2025-02-25T12:00:00+00:00,11616.42
2025-02-25T20:00:00+00:00,11404.47
2025-02-26T12:00:00+00:00,11579.08
2025-02-26T20:00:00+00:00,12137.34
2025-03-16T08:00:00+00:00,11925.39
2025-03-16T16:00:00+00:00,11713.44
2025-03-17T16:00:00+00:00,11874.16
2025-03-18T16:00:00+00:00,11968.66
2025-03-19T08:00:00+00:00,11756.71
2025-03-19T16:00:00+00:00,11544.76
2025-03-20T00:00:00+00:00,11639.26
2025-03-20T08:00:00+00:00,11427.31
2025-03-20T16:00:00+00:00,11215.36
2025-03-21T12:00:00+00:00,11003.41
2025-03-22T12:00:00+00:00,10893.07
2025-03-23T08:00:00+00:00,10987.57
2025-03-23T16:00:00+00:00,11082.07
2025-03-24T00:00:00+00:00,11341.22
2025-03-24T08:00:00+00:00,11527.06
2025-03-24T16:00:00+00:00,11621.56
2025-03-25T00:00:00+00:00,11409.61
2025-03-25T08:00:00+00:00,11544.34
2025-03-25T16:00:00+00:00,11657.41
2025-03-26T12:00:00+00:00,11445.46
2025-03-26T20:00:00+00:00,11539.96
2025-03-27T04:00:00+00:00,11634.46
2025-03-27T12:00:00+00:00,11422.51
2025-03-27T20:00:00+00:00,11517.01
2025-03-28T04:00:00+00:00,11305.06
2025-03-28T12:00:00+00:00,11093.11
2025-03-29T08:00:00+00:00,11394.64
2025-03-29T16:00:00+00:00,11489.14
2025-03-30T16:00:00+00:00,11583.64
2025-03-31T00:00:00+00:00,11756.91
2025-03-31T12:00:00+00:00,11544.96
2025-03-31T20:00:00+00:00,11686.95
2025-04-01T08:00:00+00:00,11475.0
2025-04-01T16:00:00+00:00,11263.05
2025-04-02T04:00:00+00:00,11357.55
2025-04-02T12:00:00+00:00,11145.6
2025-04-02T20:00:00+00:00,10933.65
2025-04-03T04:00:00+00:00,10721.7
2025-04-03T12:00:00+00:00,10965.36
2025-04-03T20:00:00+00:00,10753.41
