candle,equity
2026-01-01T00:00:00+00:00,10000.0
2026-01-02T00:00:00+00:00,9788.05
2026-01-02T08:00:00+00:00,9882.55
2026-01-02T16:00:00+00:00,9977.05
2026-01-03T16:00:00+00:00,10002.91
2026-01-04T00:00:00+00:00,10174.21
2026-01-05T00:00:00+00:00,10432.38
2026-01-05T12:00:00+00:00,10592.41
2026-01-05T20:00:00+00:00,10686.91
2026-01-06T16:00:00+00:00,10474.96
2026-01-07T00:00:00+00:00,10579.62
2026-01-07T12:00:00+00:00,10367.67
2026-01-08T04:00:00+00:00,10155.72
2026-01-08T12:00:00+00:00,9943.77
2026-01-08T20:00:00+00:00,10038.27
2026-01-09T08:00:00+00:00,9826.32
2026-01-09T16:00:00+00:00,9920.82
2026-01-10T16:00:00+00:00,9958.79
2026-01-11T16:00:00+00:00,10053.29
2026-01-12T00:00:00+00:00,10226.88
2026-01-12T08:00:00+00:00,10014.93
2026-01-12T16:00:00+00:00,10209.61
2026-01-13T08:00:00+00:00,10304.11
2026-01-13T16:00:00+00:00,10653.79
2026-01-14T00:00:00+00:00,10878.5
2026-01-14T12:00:00+00:00,11027.4
2026-01-14T20:00:00+00:00,11121.9
2026-01-15T12:00:00+00:00,10909.95
2026-01-15T20:00:00+00:00,10698.0
2026-01-16T12:00:00+00:00,10486.05
2026-01-16T20:00:00+00:00,10627.35
2026-01-17T20:00:00+00:00,10553.18
2026-01-18T20:00:00+00:00,10341.23
2026-01-19T04:00:00+00:00,10129.28
2026-01-20T04:00:00+00:00,9917.33
2026-01-20T12:00:00+00:00,10011.83
2026-01-20T20:00:00+00:00,10372.76
2026-01-21T04:00:00+00:00,10160.81
2026-01-21T12:00:00+00:00,9948.86
2026-01-21T20:00:00+00:00,10074.12
2026-01-22T12:00:00+00:00,10168.62
2026-01-23T12:00:00+00:00,10028.87
2026-01-24T12:00:00+00:00,10096.49
2026-01-25T04:00:00+00:00,10190.99
2026-01-25T16:00:00+00:00,10546.4
2026-01-26T00:00:00+00:00,10334.45
2026-01-26T12:00:00+00:00,10122.5
2026-01-27T00:00:00+00:00,9910.55
2026-01-27T08:00:00+00:00,10033.28
2026-01-27T16:00:00+00:00,10127.78
2026-01-28T08:00:00+00:00,9915.83
2026-01-28T16:00:00+00:00,10016.0
2026-01-29T00:00:00+00:00,10232.35
2026-01-29T12:00:00+00:00,10749.63
2026-01-29T20:00:00+00:00,10844.13
2026-01-30T04:00:00+00:00,11157.4
2026-01-30T16:00:00+00:00,10945.45
2026-01-31T04:00:00+00:00,11055.59
2026-01-31T12:00:00+00:00,11446.96
2026-01-31T20:00:00+00:00,11907.8
2026-02-15T00:00:00+00:00,12002.3
2026-02-15T20:00:00+00:00,12096.8
2026-02-16T04:00:00+00:00,12191.3
2026-02-16T12:00:00+00:00,11979.35
2026-02-16T20:00:00+00:00,11767.4
2026-02-18T08:00:00+00:00,11555.45
2026-02-18T16:00:00+00:00,11812.33
2026-02-19T04:00:00+00:00,11600.38
2026-02-19T12:00:00+00:00,11770.96
2026-02-20T00:00:00+00:00,11559.01
2026-02-20T08:00:00+00:00,11347.06
2026-02-20T20:00:00+00:00,11135.11
2026-02-21T12:00:00+00:00,10923.16
2026-02-21T20:00:00+00:00,11050.81
2026-02-22T12:00:00+00:00,11145.31
2026-02-23T00:00:00+00:00,11746.5
2026-02-23T08:00:00+00:00,11534.55
2026-02-23T16:00:00+00:00,11952.55
2026-02-24T00:00:00+00:00,12104.71
2026-02-24T08:00:00+00:00,12199.21
2026-02-24T16:00:00+00:00,11987.26
2026-02-25T00:00:00+00:00,11775.31
2026-02-25T12:00:00+00:00,11563.36
2026-02-26T12:00:00+00:00,11683.61
2026-02-27T16:00:00+00:00,11836.99
2026-02-28T04:00:00+00:00,12186.88
2026-02-28T12:00:00+00:00,11974.93
2026-02-28T20:00:00+00:00,11762.98
