entry_time,exit_time,side,entry_price,exit_price,initial_sl,final_sl,tp,pnl_usd,equity,exit_type,gate,fgi,regime,bcd_conf,breakeven_locked,holding_candles,notional,leverage,actual_move_pct
2026-01-01T00:00:00+00:00,2026-01-01T08:00:00+00:00,SHORT,87824.6,87980.1,88995.3,88995.3,87201.05,-38.56,9961.44,TIME_EXIT,ACTIVE,20.0,neutral,1.0,False,1,15000.0,15.0,-0.1771
2026-01-01T20:00:00+00:00,2026-01-02T08:00:00+00:00,LONG,88800.0,88800.0,87616.3,88800.0,89430.48,-12.0,9949.44,BREAKEVEN_SL,ACTIVE,20.0,bull,1.0,True,3,15000.0,15.0,0.0
2026-01-02T08:00:00+00:00,2026-01-02T16:00:00+00:00,LONG,89458.3,90093.45,88265.82,88265.82,90093.45,94.5,10043.94,TP,ACTIVE,28.0,bull,1.0,False,2,15000.0,15.0,0.71
2026-01-02T16:00:00+00:00,2026-01-03T04:00:00+00:00,LONG,89865.0,89865.0,88667.1,89865.0,90503.04,-12.0,10031.94,BREAKEVEN_SL,ACTIVE,28.0,bull,1.0,True,3,15000.0,15.0,0.0
2026-01-03T04:00:00+00:00,2026-01-03T12:00:00+00:00,LONG,89535.9,90171.6,88342.39,88342.39,90171.6,94.5,10126.44,TP,ACTIVE,29.0,bull,1.0,False,2,15000.0,15.0,0.71
2026-01-03T12:00:00+00:00,2026-01-03T20:00:00+00:00,LONG,89931.8,90595.8,88733.01,88733.01,90570.32,98.75,10225.19,TRAIL_TP,ACTIVE,29.0,bull,1.0,False,2,15000.0,15.0,0.7383
2026-01-03T20:00:00+00:00,2026-01-04T04:00:00+00:00,LONG,90595.8,91477.5,89388.16,89388.16,91239.03,133.98,10359.17,TRAIL_TP,ACTIVE,29.0,bull,1.0,False,2,15000.0,15.0,0.9732
2026-01-04T04:00:00+00:00,2026-01-04T12:00:00+00:00,LONG,91477.5,91292.8,90258.1,90258.1,92126.99,-42.29,10316.88,TIME_EXIT,ACTIVE,25.0,bull,1.0,False,1,15000.0,15.0,-0.2019
2026-01-04T12:00:00+00:00,2026-01-05T00:00:00+00:00,LONG,91292.8,92835.2,90075.87,91292.8,91940.98,241.43,10558.31,TRAIL_TP,ACTIVE,25.0,bull,1.0,True,3,15000.0,15.0,1.6895
2026-01-05T00:00:00+00:00,2026-01-05T12:00:00+00:00,LONG,92835.2,92835.2,91597.71,92835.2,93494.33,-12.0,10546.31,BREAKEVEN_SL,ACTIVE,26.0,bull,1.0,True,3,15000.0,15.0,0.0
