entry_time,exit_time,side,entry_price,exit_price,initial_sl,final_sl,tp,pnl_usd,equity,exit_type,gate,fgi,regime,bcd_conf,breakeven_locked,holding_candles,notional,leverage,actual_move_pct
2024-01-23T08:00:00+00:00,2024-01-23T16:00:00+00:00,SHORT,38850.1,39367.97,39367.97,39367.97,38574.26,-211.95,10800.31,SL,ADVISORY,50.0,bear,1.0,False,2,15000.0,15.0,-1.333
2024-01-23T16:00:00+00:00,2024-01-24T00:00:00+00:00,SHORT,39140.1,39661.84,39661.84,39661.84,38862.21,-211.95,10588.36,SL,ADVISORY,50.0,bear,1.0,False,2,15000.0,15.0,-1.333
2024-01-24T00:00:00+00:00,2024-01-24T08:00:00+00:00,SHORT,39611.2,40139.22,40139.22,40139.22,39329.96,-211.95,10376.41,SL,ADVISORY,48.0,bear,1.0,False,2,15000.0,15.0,-1.333
2024-01-24T12:00:00+00:00,2024-01-24T20:00:00+00:00,SHORT,40046.7,39762.37,40580.52,40580.52,39762.37,94.5,10470.91,TP,ADVISORY,48.0,bear,1.0,False,2,15000.0,15.0,0.71
2024-01-25T00:00:00+00:00,2024-01-25T08:00:00+00:00,SHORT,40002.8,40165.5,40536.04,40536.04,39718.78,-73.01,10397.9,TIME_EXIT,ADVISORY,52.0,bear,1.0,False,1,15000.0,15.0,-0.4067
2024-01-25T08:00:00+00:00,2024-01-25T16:00:00+00:00,SHORT,40165.5,39880.32,40700.91,40700.91,39880.32,94.5,10492.4,TP,ACTIVE,52.0,bear,1.0,False,2,15000.0,15.0,0.71
2024-01-25T16:00:00+00:00,2024-01-26T00:00:00+00:00,SHORT,39982.9,40057.0,40515.87,40515.87,39699.02,-39.8,10452.6,TIME_EXIT,ACTIVE,52.0,bear,1.0,False,1,15000.0,15.0,-0.1853
2024-01-26T00:00:00+00:00,2024-01-26T08:00:00+00:00,SHORT,40057.0,40590.96,40590.96,40590.96,39772.6,-211.95,10240.65,SL,ACTIVE,49.0,bear,1.0,False,2,15000.0,15.0,-1.333
2024-01-26T08:00:00+00:00,2024-01-26T16:00:00+00:00,SHORT,41272.0,41822.16,41822.16,41822.16,40978.97,-211.95,10028.7,SL,ACTIVE,49.0,neutral,1.0,False,2,15000.0,15.0,-1.333
2024-01-26T20:00:00+00:00,2024-01-27T08:00:00+00:00,SHORT,41806.4,41509.57,42363.68,41806.4,41509.57,94.5,10123.2,TP,ACTIVE,49.0,neutral,1.0,True,3,15000.0,15.0,0.71
2024-01-27T08:00:00+00:00,2024-01-27T20:00:00+00:00,LONG,41744.7,42102.2,41188.24,41744.7,42041.09,116.46,10239.66,TRAIL_TP,ACTIVE,55.0,bull,1.0,True,3,15000.0,15.0,0.8564
2024-01-27T20:00:00+00:00,2024-01-28T04:00:00+00:00,LONG,42102.2,42401.13,41540.98,41540.98,42401.13,94.5,10334.16,TP,ACTIVE,55.0,bull,1.0,False,2,15000.0,15.0,0.71
2024-01-28T04:00:00+00:00,2024-01-28T12:00:00+00:00,LONG,42369.9,42244.5,41805.11,41805.11,42670.73,-56.39,10277.77,TIME_EXIT,ACTIVE,54.0,bull,1.0,False,1,15000.0,15.0,-0.296
2024-01-28T12:00:00+00:00,2024-01-28T20:00:00+00:00,LONG,42244.5,41681.38,41681.38,41681.38,42544.44,-211.95,10065.82,SL,ACTIVE,54.0,bull,1.0,False,2,15000.0,15.0,-1.333
2024-01-28T20:00:00+00:00,2024-01-29T04:00:00+00:00,LONG,42021.2,42319.55,41461.06,41461.06,42319.55,94.5,10160.32,TP,ACTIVE,54.0,bull,1.0,False,2,15000.0,15.0,0.71
2024-01-29T04:00:00+00:00,2024-01-29T12:00:00+00:00,LONG,42040.0,42623.2,41479.61,41479.61,42338.48,196.09,10356.41,TRAIL_TP,ACTIVE,55.0,bull,1.0,False,2,15000.0,15.0,1.3873
2024-01-29T12:00:00+00:00,2024-01-29T20:00:00+00:00,LONG,42623.2,43287.7,42055.03,42055.03,42925.82,221.85,10578.26,TRAIL_TP,ACTIVE,55.0,bull,1.0,False,2,15000.0,15.0,1.559
2024-01-29T20:00:00+00:00,2024-01-30T08:00:00+00:00,LONG,43287.7,43287.7,42710.67,43287.7,43595.04,-12.0,10566.26,BREAKEVEN_SL,ACTIVE,55.0,bull,1.0,True,3,15000.0,15.0,0.0
2024-01-30T08:00:00+00:00,2024-01-30T20:00:00+00:00,LONG,43513.4,43513.4,42933.37,43513.4,43822.35,-12.0,10554.26,BREAKEVEN_SL,ACTIVE,61.0,bull,1.0,True,3,15000.0,15.0,0.0
2024-01-30T20:00:00+00:00,2024-01-31T08:00:00+00:00,LONG,42918.3,42918.3,42346.2,42918.3,43223.02,-12.0,10542.26,BREAKEVEN_SL,ACTIVE,61.0,bull,1.0,True,3,15000.0,15.0,0.0
2024-01-31T08:00:00+00:00,2024-01-31T16:00:00+00:00,LONG,42630.2,43316.4,42061.94,42061.94,42932.87,229.45,10771.71,TRAIL_TP,ACTIVE,60.0,bull,1.0,False,2,15000.0,15.0,1.6097
2024-01-31T16:00:00+00:00,2024-02-01T00:00:00+00:00,LONG,43316.4,42738.99,42738.99,42738.99,43623.95,-211.95,10559.76,SL,ACTIVE,60.0,bull,1.0,False,2,15000.0,15.0,-1.333
2024-02-01T04:00:00+00:00,2024-02-01T12:00:00+00:00,LONG,42182.2,42500.1,41619.91,41619.91,42481.69,101.05,10660.81,TRAIL_TP,ACTIVE,63.0,bull,1.0,False,2,15000.0,15.0,0.7536
2024-02-01T12:00:00+00:00,2024-02-01T20:00:00+00:00,LONG,42500.1,43072.6,41933.57,41933.57,42801.85,190.06,10850.87,TRAIL_TP,ACTIVE,63.0,bull,1.0,False,2,15000.0,15.0,1.3471
2024-02-01T20:00:00+00:00,2024-02-02T08:00:00+00:00,LONG,43072.6,43072.6,42498.44,43072.6,43378.42,-12.0,10838.87,BREAKEVEN_SL,ACTIVE,63.0,bull,1.0,True,3,15000.0,15.0,0.0
2024-02-02T08:00:00+00:00,2024-02-02T16:00:00+00:00,LONG,43136.8,43443.07,42561.79,42561.79,43443.07,94.5,10933.37,TP,ACTIVE,63.0,bull,1.0,False,2,15000.0,15.0,0.71
2024-02-02T16:00:00+00:00,2024-02-03T00:00:00+00:00,LONG,43044.1,43349.71,42470.32,42470.32,43349.71,94.5,11027.87,TP,ACTIVE,63.0,bull,1.0,False,2,15000.0,15.0,0.71
2024-02-03T00:00:00+00:00,2024-02-03T08:00:00+00:00,LONG,43155.3,42978.0,42580.04,42580.04,43461.7,-73.63,10954.24,TIME_EXIT,ACTIVE,60.0,bull,1.0,False,1,15000.0,15.0,-0.4108
2024-02-03T08:00:00+00:00,2024-02-03T20:00:00+00:00,LONG,42978.0,42978.0,42405.1,42978.0,43283.14,-12.0,10942.24,BREAKEVEN_SL,ACTIVE,60.0,bull,1.0,True,3,15000.0,15.0,0.0
2024-02-03T20:00:00+00:00,2024-02-04T04:00:00+00:00,LONG,42992.4,42822.9,42419.31,42419.31,43297.65,-71.14,10871.1,TIME_EXIT,ACTIVE,60.0,bull,1.0,False,1,15000.0,15.0,-0.3943
2024-02-04T04:00:00+00:00,2024-02-04T16:00:00+00:00,LONG,42822.9,42822.9,42252.07,42822.9,43126.94,-12.0,10859.1,BREAKEVEN_SL,ACTIVE,60.0,bull,1.0,True,3,15000.0,15.0,0.0
2024-02-04T16:00:00+00:00,2024-02-05T04:00:00+00:00,LONG,42623.9,42623.9,42055.72,42623.9,42926.53,-12.0,10847.1,BREAKEVEN_SL,ACTIVE,60.0,bull,1.0,True,3,15000.0,15.0,0.0
2024-02-05T04:00:00+00:00,2024-02-05T12:00:00+00:00,LONG,43059.0,43364.72,42485.02,42485.02,43364.72,94.5,10941.6,TP,ACTIVE,60.0,bull,1.0,False,2,15000.0,15.0,0.71
2024-02-05T12:00:00+00:00,2024-02-06T00:00:00+00:00,LONG,42629.7,42629.7,42061.45,42629.7,42932.37,-12.0,10929.6,BREAKEVEN_SL,ACTIVE,60.0,bull,1.0,True,3,15000.0,15.0,0.0
2024-02-06T00:00:00+00:00,2024-02-06T08:00:00+00:00,LONG,42829.8,42814.3,42258.88,42258.88,43133.89,-17.43,10912.17,TIME_EXIT,ACTIVE,64.0,bull,1.0,False,1,15000.0,15.0,-0.0362
2024-02-06T08:00:00+00:00,2024-02-06T16:00:00+00:00,LONG,42814.3,43261.7,42243.59,42243.59,43118.28,144.75,11056.92,TRAIL_TP,ACTIVE,64.0,bull,1.0,False,2,15000.0,15.0,1.045
2024-02-06T20:00:00+00:00,2024-02-07T04:00:00+00:00,LONG,43079.1,42904.8,42504.86,42504.86,43384.96,-72.69,10984.23,TIME_EXIT,ACTIVE,64.0,bull,1.0,False,1,15000.0,15.0,-0.4046
2024-02-07T04:00:00+00:00,2024-02-07T12:00:00+00:00,SHORT,42904.8,43057.8,43476.72,43476.72,42600.18,-65.49,10918.74,TIME_EXIT,ACTIVE,62.0,neutral,1.0,False,1,15000.0,15.0,-0.3566
2024-02-07T12:00:00+00:00,2024-02-07T20:00:00+00:00,LONG,43057.8,44326.2,42483.84,42483.84,43363.51,429.87,11348.61,TRAIL_TP,ACTIVE,62.0,bull,1.0,False,2,15000.0,15.0,2.9458
2024-02-07T20:00:00+00:00,2024-02-08T08:00:00+00:00,LONG,44326.2,44677.9,43735.33,44326.2,44640.92,107.02,11455.63,TRAIL_TP,ACTIVE,62.0,bull,1.0,True,3,15000.0,15.0,0.7934
2024-02-08T08:00:00+00:00,2024-02-08T16:00:00+00:00,LONG,44677.9,45260.1,44082.34,44082.34,44995.11,183.47,11639.1,TRAIL_TP,ACTIVE,66.0,bull,1.0,False,2,15000.0,15.0,1.3031
2024-02-08T16:00:00+00:00,2024-02-09T00:00:00+00:00,LONG,45260.1,46046.5,44656.78,44656.78,45581.45,248.63,11887.73,TRAIL_TP,ACTIVE,66.0,bull,1.0,False,2,15000.0,15.0,1.7375
2024-02-09T00:00:00+00:00,2024-02-09T08:00:00+00:00,LONG,46046.5,47155.9,45432.7,45432.7,46373.43,349.4,12237.13,TRAIL_TP,ACTIVE,72.0,bull,1.0,False,2,15000.0,15.0,2.4093
2024-02-09T08:00:00+00:00,2024-02-09T16:00:00+00:00,LONG,47155.9,47490.71,46527.31,46527.31,47490.71,94.5,12331.63,TP,ACTIVE,72.0,bull,1.0,False,2,15000.0,15.0,0.71
2024-02-09T16:00:00+00:00,2024-02-10T00:00:00+00:00,LONG,47486.2,47366.9,46853.21,46853.21,47823.35,-49.68,12281.95,TIME_EXIT,ACTIVE,72.0,bull,1.0,False,1,15000.0,15.0,-0.2512
2024-02-10T00:00:00+00:00,2024-02-10T08:00:00+00:00,LONG,47366.9,47172.8,46735.5,46735.5,47703.2,-73.47,12208.48,TIME_EXIT,ACTIVE,74.0,bull,1.0,False,1,15000.0,15.0,-0.4098
2024-02-10T08:00:00+00:00,2024-02-10T16:00:00+00:00,LONG,47172.8,47511.2,46543.99,46543.99,47507.73,95.6,12304.08,TRAIL_TP,ACTIVE,74.0,bull,1.0,False,2,15000.0,15.0,0.7174
2024-02-10T16:00:00+00:00,2024-02-11T00:00:00+00:00,LONG,47511.2,48517.1,46877.88,46877.88,47848.53,305.58,12609.66,TRAIL_TP,ACTIVE,74.0,bull,1.0,False,2,15000.0,15.0,2.1172
2024-02-11T00:00:00+00:00,2024-02-11T08:00:00+00:00,LONG,48517.1,48403.7,47870.37,47870.37,48861.57,-47.06,12562.6,TIME_EXIT,ACTIVE,71.0,bull,1.0,False,1,15000.0,15.0,-0.2337
2024-02-11T08:00:00+00:00,2024-02-11T16:00:00+00:00,LONG,48403.7,48282.4,47758.48,47758.48,48747.37,-49.59,12513.01,TIME_EXIT,ACTIVE,71.0,bull,1.0,False,1,15000.0,15.0,-0.2506
2024-02-11T16:00:00+00:00,2024-02-12T00:00:00+00:00,LONG,48282.4,48625.21,47638.8,47638.8,48625.21,94.5,12607.51,TP,ACTIVE,71.0,bull,1.0,False,2,15000.0,15.0,0.71
2024-02-12T00:00:00+00:00,2024-02-12T08:00:00+00:00,LONG,48138.6,47906.0,47496.91,47496.91,48480.38,-84.48,12523.03,TIME_EXIT,ACTIVE,70.0,bull,1.0,False,1,15000.0,15.0,-0.4832
2024-02-12T08:00:00+00:00,2024-02-12T16:00:00+00:00,LONG,47906.0,49545.9,47267.41,47267.41,48246.13,501.47,13024.5,TRAIL_TP,ACTIVE,70.0,bull,1.0,False,2,15000.0,15.0,3.4232
2024-02-12T16:00:00+00:00,2024-02-13T00:00:00+00:00,LONG,49545.9,49897.68,48885.45,48885.45,49897.68,94.5,13119.0,TP,ACTIVE,70.0,bull,1.0,False,2,15000.0,15.0,0.71
2024-02-13T00:00:00+00:00,2024-02-13T08:00:00+00:00,LONG,49813.8,50167.48,49149.78,49149.78,50167.48,94.5,13213.5,TP,ACTIVE,79.0,bull,1.0,False,2,15000.0,15.0,0.71
2024-02-13T08:00:00+00:00,2024-02-13T16:00:00+00:00,LONG,50004.0,49337.45,49337.45,49337.45,50359.03,-211.95,13001.55,SL,ACTIVE,79.0,bull,1.0,False,2,15000.0,15.0,-1.333
2024-02-13T16:00:00+00:00,2024-02-14T00:00:00+00:00,LONG,49044.9,49524.4,48391.13,48391.13,49393.12,134.65,13136.2,TRAIL_TP,ADVISORY,79.0,bull,1.0,False,2,15000.0,15.0,0.9777
2024-02-14T00:00:00+00:00,2024-02-14T08:00:00+00:00,LONG,49524.4,51601.2,48864.24,48864.24,49876.02,617.02,13753.22,TRAIL_TP,ADVISORY,74.0,bull,1.0,False,2,15000.0,15.0,4.1935
2024-02-14T08:00:00+00:00,2024-02-14T20:00:00+00:00,LONG,51601.2,51601.2,50913.36,51601.2,51967.57,-12.0,13741.22,BREAKEVEN_SL,ADVISORY,74.0,bull,1.0,True,3,15000.0,15.0,0.0
2024-02-14T20:00:00+00:00,2024-02-15T04:00:00+00:00,LONG,51823.2,52191.14,51132.4,51132.4,52191.14,94.5,13835.72,TP,ADVISORY,74.0,bull,1.0,False,2,15000.0,15.0,0.71
2024-02-15T04:00:00+00:00,2024-02-15T12:00:00+00:00,LONG,51802.4,52170.2,51111.87,51111.87,52170.2,94.5,13930.22,TP,ADVISORY,72.0,bull,1.0,False,2,15000.0,15.0,0.71
2024-02-15T12:00:00+00:00,2024-02-15T20:00:00+00:00,LONG,51968.7,51898.5,51275.96,51275.96,52337.68,-32.26,13897.96,TIME_EXIT,ADVISORY,72.0,bull,1.0,False,1,15000.0,15.0,-0.1351
2024-02-15T20:00:00+00:00,2024-02-16T04:00:00+00:00,LONG,51898.5,52266.98,51206.69,51206.69,52266.98,94.5,13992.46,TP,ADVISORY,72.0,bull,1.0,False,2,15000.0,15.0,0.71
2024-02-16T04:00:00+00:00,2024-02-16T12:00:00+00:00,LONG,51786.4,52154.08,51096.09,51096.09,52154.08,94.5,14086.96,TP,ADVISORY,72.0,bull,1.0,False,2,15000.0,15.0,0.71
2024-02-16T12:00:00+00:00,2024-02-17T00:00:00+00:00,LONG,51909.3,51909.3,51217.35,51909.3,52277.86,-12.0,14074.96,BREAKEVEN_SL,ADVISORY,72.0,bull,1.0,True,3,15000.0,15.0,0.0
2024-02-17T00:00:00+00:00,2024-02-17T08:00:00+00:00,LONG,51993.6,51723.7,51300.53,51300.53,52362.75,-89.87,13985.09,TIME_EXIT,ACTIVE,76.0,bull,1.0,False,1,15000.0,15.0,-0.5191
2024-02-17T08:00:00+00:00,2024-02-17T16:00:00+00:00,LONG,51723.7,51034.22,51034.22,51034.22,52090.94,-211.95,13773.14,SL,ACTIVE,76.0,bull,1.0,False,2,15000.0,15.0,-1.333
2024-02-17T16:00:00+00:00,2024-02-18T00:00:00+00:00,LONG,51428.8,51793.94,50743.25,50743.25,51793.94,94.5,13867.64,TP,ACTIVE,76.0,bull,1.0,False,2,15000.0,15.0,0.71
2024-02-18T00:00:00+00:00,2024-02-18T08:00:00+00:00,LONG,51518.0,51883.78,50831.27,50831.27,51883.78,94.5,13962.14,TP,ACTIVE,72.0,bull,1.0,False,2,15000.0,15.0,0.71
2024-02-18T08:00:00+00:00,2024-02-18T16:00:00+00:00,LONG,51861.1,51791.5,51169.79,51169.79,52229.31,-32.13,13930.01,TIME_EXIT,ACTIVE,72.0,bull,1.0,False,1,15000.0,15.0,-0.1342
2024-02-18T16:00:00+00:00,2024-02-19T00:00:00+00:00,LONG,51791.5,52159.22,51101.12,51101.12,52159.22,94.5,14024.51,TP,ACTIVE,72.0,bull,1.0,False,2,15000.0,15.0,0.71
2024-02-19T00:00:00+00:00,2024-02-19T08:00:00+00:00,LONG,52104.0,52473.94,51409.45,51409.45,52473.94,94.5,14119.01,TP,ACTIVE,75.0,bull,1.0,False,2,15000.0,15.0,0.71
2024-02-19T08:00:00+00:00,2024-02-19T16:00:00+00:00,LONG,52375.9,51851.6,51677.73,51677.73,52747.77,-162.15,13956.86,TIME_EXIT,ACTIVE,75.0,bull,1.0,False,1,15000.0,15.0,-1.001
2024-02-19T16:00:00+00:00,2024-02-20T00:00:00+00:00,LONG,51851.6,51608.9,51160.42,51160.42,52219.75,-82.21,13874.65,TIME_EXIT,ACTIVE,75.0,bull,1.0,False,1,15000.0,15.0,-0.4681
2024-02-20T00:00:00+00:00,2024-02-20T08:00:00+00:00,LONG,51608.9,52325.8,50920.95,50920.95,51975.32,196.37,14071.02,TRAIL_TP,ACTIVE,72.0,bull,1.0,False,2,15000.0,15.0,1.3891
2024-02-20T08:00:00+00:00,2024-02-20T16:00:00+00:00,LONG,52325.8,51628.3,51628.3,51628.3,52697.31,-211.95,13859.07,SL,ACTIVE,72.0,bull,1.0,False,2,15000.0,15.0,-1.333
2024-02-21T04:00:00+00:00,2024-02-21T12:00:00+00:00,SHORT,51599.9,51183.7,52287.73,52287.73,51233.54,108.99,13968.06,TRAIL_TP,ACTIVE,78.0,neutral,1.0,False,2,15000.0,15.0,0.8066
2024-02-21T12:00:00+00:00,2024-02-21T20:00:00+00:00,SHORT,51183.7,51865.98,51865.98,51865.98,50820.3,-211.95,13756.11,SL,ACTIVE,78.0,bear,1.0,False,2,15000.0,15.0,-1.333
2024-02-22T00:00:00+00:00,2024-02-22T08:00:00+00:00,SHORT,51612.1,51659.2,52300.09,52300.09,51245.65,-25.69,13730.42,TIME_EXIT,ACTIVE,74.0,neutral,1.0,False,1,15000.0,15.0,-0.0913
2024-02-22T08:00:00+00:00,2024-02-22T20:00:00+00:00,SHORT,51659.2,51659.2,52347.82,51659.2,51292.42,-12.0,13718.42,BREAKEVEN_SL,ACTIVE,74.0,neutral,1.0,True,3,15000.0,15.0,0.0
2024-02-22T20:00:00+00:00,2024-02-23T04:00:00+00:00,SHORT,51316.9,50952.3,52000.95,52000.95,50952.55,94.57,13812.99,TRAIL_TP,ACTIVE,74.0,neutral,1.0,False,2,15000.0,15.0,0.7105
2024-02-23T04:00:00+00:00,2024-02-23T16:00:00+00:00,SHORT,50952.3,50952.3,51631.49,50952.3,50590.54,-12.0,13800.99,BREAKEVEN_SL,ACTIVE,76.0,neutral,1.0,True,3,15000.0,15.0,0.0
