entry_time,exit_time,side,entry_price,exit_price,initial_sl,final_sl,tp,pnl_usd,equity,exit_type,gate,fgi,regime,bcd_conf,breakeven_locked,holding_candles,notional,leverage,actual_move_pct
2023-01-24T00:00:00+00:00,2023-01-24T08:00:00+00:00,LONG,23078.2,22770.57,22770.57,22770.57,23242.06,-211.95,9788.05,SL,ADVISORY,52.0,bull,1.0,False,2,15000.0,15.0,-1.333
2023-01-24T08:00:00+00:00,2023-01-24T16:00:00+00:00,LONG,22912.0,23074.68,22606.58,22606.58,23074.68,94.5,9882.55,TP,ADVISORY,52.0,bull,1.0,False,2,15000.0,15.0,0.71
2023-01-24T16:00:00+00:00,2023-01-25T00:00:00+00:00,LONG,23015.0,22708.21,22708.21,22708.21,23178.41,-211.95,9670.6,SL,ADVISORY,52.0,bull,1.0,False,2,15000.0,15.0,-1.333
2023-01-25T20:00:00+00:00,2023-01-26T12:00:00+00:00,LONG,23060.6,23224.33,22753.2,22753.2,23224.33,94.5,9765.1,TP,ADVISORY,51.0,bull,1.0,False,4,15000.0,15.0,0.71
2023-01-26T12:00:00+00:00,2023-01-26T20:00:00+00:00,LONG,22947.3,23110.23,22641.41,22641.41,23110.23,94.5,9859.6,TP,ADVISORY,54.0,bull,1.0,False,2,15000.0,15.0,0.71
2023-01-26T20:00:00+00:00,2023-01-27T16:00:00+00:00,LONG,23001.9,23246.7,22695.28,22695.28,23165.21,147.64,10007.24,TRAIL_TP,ADVISORY,54.0,bull,1.0,False,5,15000.0,15.0,1.0643
2023-01-27T16:00:00+00:00,2023-01-28T08:00:00+00:00,LONG,23246.7,22936.82,22936.82,22936.82,23411.75,-211.95,9795.29,SL,ADVISORY,55.0,bull,1.0,False,4,15000.0,15.0,-1.333
2023-01-28T08:00:00+00:00,2023-01-29T00:00:00+00:00,LONG,22973.4,23190.0,22667.16,22667.16,23136.51,129.42,9924.71,TRAIL_TP,ACTIVE,52.0,bull,1.0,False,4,15000.0,15.0,0.9428
2023-01-29T00:00:00+00:00,2023-01-29T08:00:00+00:00,LONG,23190.0,23430.0,22880.88,22880.88,23354.65,143.24,10067.95,TRAIL_TP,ACTIVE,55.0,bull,1.0,False,2,15000.0,15.0,1.0349
2023-01-29T08:00:00+00:00,2023-01-29T16:00:00+00:00,LONG,23430.0,23896.6,23117.68,23117.68,23596.35,286.72,10354.67,TRAIL_TP,ACTIVE,55.0,bull,1.0,False,2,15000.0,15.0,1.9915
