entry_time,exit_time,side,entry_price,exit_price,initial_sl,final_sl,tp,pnl_usd,equity,exit_type,gate,fgi,regime,bcd_conf,breakeven_locked,holding_candles,notional,leverage,actual_move_pct
2023-01-24T00:00:00+00:00,2023-01-24T08:00:00+00:00,LONG,23078.2,22770.57,22770.57,22770.57,23242.06,-211.95,9788.05,SL,ADVISORY,52.0,bull,1.0,False,2,15000.0,15.0,-1.333
2023-01-24T16:00:00+00:00,2023-01-25T00:00:00+00:00,LONG,23015.0,22708.21,22708.21,22708.21,23178.41,-211.95,9576.1,SL,ADVISORY,52.0,bull,1.0,False,2,15000.0,15.0,-1.333
2023-01-26T08:00:00+00:00,2023-01-26T20:00:00+00:00,LONG,22985.4,23148.6,22679.0,22679.0,23148.6,94.5,9670.6,TP,ADVISORY,54.0,bull,1.0,False,3,15000.0,15.0,0.71
2023-01-26T20:00:00+00:00,2023-01-27T16:00:00+00:00,LONG,23001.9,23246.7,22695.28,22695.28,23165.21,147.64,9818.24,TRAIL_TP,ADVISORY,54.0,bull,1.0,False,5,15000.0,15.0,1.0643
2023-01-27T16:00:00+00:00,2023-01-28T08:00:00+00:00,LONG,23246.7,22936.82,22936.82,22936.82,23411.75,-211.95,9606.29,SL,ADVISORY,55.0,bull,1.0,False,4,15000.0,15.0,-1.333
2023-01-28T08:00:00+00:00,2023-01-29T00:00:00+00:00,LONG,22973.4,23190.0,22667.16,22667.16,23136.51,129.42,9735.71,TRAIL_TP,ACTIVE,52.0,bull,1.0,False,4,15000.0,15.0,0.9428
2023-01-29T00:00:00+00:00,2023-01-29T08:00:00+00:00,LONG,23190.0,23430.0,22880.88,22880.88,23354.65,143.24,9878.95,TRAIL_TP,ACTIVE,55.0,bull,1.0,False,2,15000.0,15.0,1.0349
2023-01-29T08:00:00+00:00,2023-01-29T16:00:00+00:00,LONG,23430.0,23896.6,23117.68,23117.68,23596.35,286.72,10165.67,TRAIL_TP,ACTIVE,55.0,bull,1.0,False,2,15000.0,15.0,1.9915
2023-01-29T16:00:00+00:00,2023-01-30T00:00:00+00:00,LONG,23896.6,23578.06,23578.06,23578.06,24066.27,-211.95,9953.72,SL,ACTIVE,55.0,bull,1.0,False,2,15000.0,15.0,-1.333
2023-01-30T00:00:00+00:00,2023-01-30T08:00:00+00:00,LONG,23700.8,23384.87,23384.87,23384.87,23869.08,-211.95,9741.77,SL,ACTIVE,61.0,bull,1.0,False,2,15000.0,15.0,-1.333
2023-01-30T12:00:00+00:00,2023-01-30T20:00:00+00:00,LONG,23178.6,22869.63,22869.63,22869.63,23343.17,-211.95,9529.82,SL,ADVISORY,61.0,bull,1.0,False,2,15000.0,15.0,-1.333
2023-01-31T04:00:00+00:00,2023-01-31T12:00:00+00:00,LONG,22967.7,23130.77,22661.54,22661.54,23130.77,94.5,9624.32,TP,ADVISORY,51.0,bull,1.0,False,2,15000.0,15.0,0.71
2023-01-31T16:00:00+00:00,2023-02-01T16:00:00+00:00,LONG,23154.6,22845.95,22845.95,22845.95,23319.0,-211.95,9412.37,SL,ACTIVE,51.0,bull,1.0,False,6,15000.0,15.0,-1.333
2023-02-01T16:00:00+00:00,2023-02-02T00:00:00+00:00,LONG,23379.9,23852.2,23068.25,23068.25,23545.9,291.02,9703.39,TRAIL_TP,ACTIVE,56.0,bull,1.0,False,2,15000.0,15.0,2.0201
2023-02-02T00:00:00+00:00,2023-02-02T12:00:00+00:00,LONG,23852.2,23534.25,23534.25,23534.25,24021.55,-211.95,9491.44,SL,ADVISORY,60.0,bull,1.0,False,3,15000.0,15.0,-1.333
2023-02-02T12:00:00+00:00,2023-02-02T20:00:00+00:00,LONG,23843.3,23525.47,23525.47,23525.47,24012.59,-211.95,9279.49,SL,ACTIVE,60.0,bull,1.0,False,2,15000.0,15.0,-1.333
2023-02-03T00:00:00+00:00,2023-02-03T12:00:00+00:00,LONG,23534.9,23702.0,23221.18,23221.18,23702.0,94.5,9373.99,TP,ACTIVE,60.0,bull,1.0,False,3,15000.0,15.0,0.71
2023-02-03T12:00:00+00:00,2023-02-03T20:00:00+00:00,LONG,23601.1,23286.5,23286.5,23286.5,23768.67,-211.95,9162.04,SL,ACTIVE,60.0,bull,1.0,False,2,15000.0,15.0,-1.333
2023-02-03T20:00:00+00:00,2023-02-04T12:00:00+00:00,LONG,23424.7,23591.02,23112.45,23112.45,23591.02,94.5,9256.54,TP,ADVISORY,60.0,bull,1.0,False,4,15000.0,15.0,0.71
2023-02-04T12:00:00+00:00,2023-02-05T12:00:00+00:00,LONG,23420.1,23107.91,23107.91,23107.91,23586.38,-211.95,9044.59,SL,ADVISORY,58.0,bull,1.0,False,6,15000.0,15.0,-1.333
2023-02-05T12:00:00+00:00,2023-02-05T20:00:00+00:00,SHORT,23094.2,22929.2,23402.05,23402.05,22930.23,95.17,9139.76,TRAIL_TP,ACTIVE,58.0,bear,1.0,False,2,15000.0,15.0,0.7145
2023-02-05T20:00:00+00:00,2023-02-06T04:00:00+00:00,SHORT,22929.2,22766.4,23234.85,23234.85,22766.4,94.5,9234.26,TP,ACTIVE,58.0,bear,1.0,False,2,15000.0,15.0,0.71
2023-02-06T04:00:00+00:00,2023-02-06T20:00:00+00:00,SHORT,22873.0,22710.6,23177.9,23177.9,22710.6,94.5,9328.76,TP,ACTIVE,56.0,bear,1.0,False,4,15000.0,15.0,0.71
2023-02-06T20:00:00+00:00,2023-02-07T16:00:00+00:00,SHORT,22757.7,23061.06,23061.06,23061.06,22596.12,-211.95,9116.81,SL,ACTIVE,56.0,neutral,1.0,False,5,15000.0,15.0,-1.333
2023-02-07T16:00:00+00:00,2023-02-08T00:00:00+00:00,LONG,23086.1,23250.6,22778.36,22778.36,23250.01,94.88,9211.69,TRAIL_TP,ACTIVE,54.0,bull,1.0,False,2,15000.0,15.0,0.7125
2023-02-08T00:00:00+00:00,2023-02-08T12:00:00+00:00,LONG,23250.6,22940.67,22940.67,22940.67,23415.68,-211.95,8999.74,SL,ACTIVE,58.0,bull,1.0,False,3,15000.0,15.0,-1.333
2023-02-08T12:00:00+00:00,2023-02-09T00:00:00+00:00,SHORT,22862.4,22511.6,23167.16,23167.16,22700.08,218.16,9217.9,TRAIL_TP,ACTIVE,58.0,neutral,1.0,False,3,15000.0,15.0,1.5344
2023-02-09T00:00:00+00:00,2023-02-09T12:00:00+00:00,SHORT,22511.6,22811.68,22811.68,22811.68,22351.77,-211.95,9005.95,SL,ACTIVE,55.0,bear,1.0,False,3,15000.0,15.0,-1.333
2023-02-09T12:00:00+00:00,2023-02-09T20:00:00+00:00,SHORT,22603.8,21793.4,22905.11,22905.11,22443.31,525.79,9531.74,TRAIL_TP,ACTIVE,55.0,bear,1.0,False,2,15000.0,15.0,3.5852
2023-02-09T20:00:00+00:00,2023-02-10T04:00:00+00:00,SHORT,21793.4,21638.67,22083.91,22083.91,21638.67,94.5,9626.24,TP,ACTIVE,55.0,bear,1.0,False,2,15000.0,15.0,0.71
2023-02-10T04:00:00+00:00,2023-02-10T12:00:00+00:00,SHORT,21901.9,21649.0,22193.85,22193.85,21746.4,161.2,9787.44,TRAIL_TP,ACTIVE,48.0,bear,1.0,False,2,15000.0,15.0,1.1547
2023-02-10T12:00:00+00:00,2023-02-10T20:00:00+00:00,SHORT,21649.0,21495.29,21937.58,21937.58,21495.29,94.5,9881.94,TP,ACTIVE,48.0,bear,1.0,False,2,15000.0,15.0,0.71
2023-02-10T20:00:00+00:00,2023-02-11T20:00:00+00:00,SHORT,21618.6,21851.3,21906.78,21906.78,21465.11,-173.46,9708.48,TIME_EXIT,ACTIVE,48.0,bear,1.0,False,6,15000.0,15.0,-1.0764
2023-02-11T20:00:00+00:00,2023-02-12T20:00:00+00:00,SHORT,21851.3,21696.16,22142.58,22142.58,21696.16,94.5,9802.98,TP,ACTIVE,49.0,bear,1.0,False,6,15000.0,15.0,0.71
2023-02-12T20:00:00+00:00,2023-02-13T08:00:00+00:00,SHORT,21771.1,21595.9,22061.31,22061.31,21616.53,108.71,9911.69,TRAIL_TP,ACTIVE,50.0,bear,1.0,False,3,15000.0,15.0,0.8047
2023-02-13T08:00:00+00:00,2023-02-13T16:00:00+00:00,SHORT,21595.9,21442.57,21883.77,21883.77,21442.57,94.5,10006.19,TP,ACTIVE,48.0,bear,1.0,False,2,15000.0,15.0,0.71
2023-02-13T16:00:00+00:00,2023-02-14T12:00:00+00:00,SHORT,21597.8,21885.7,21885.7,21885.7,21444.46,-211.95,9794.24,SL,ACTIVE,48.0,bear,1.0,False,5,15000.0,15.0,-1.333
2023-02-14T20:00:00+00:00,2023-02-15T08:00:00+00:00,SHORT,22187.4,22483.16,22483.16,22483.16,22029.87,-211.95,9582.29,SL,ACTIVE,50.0,bear,1.0,False,3,15000.0,15.0,-1.333
2023-02-15T08:00:00+00:00,2023-02-15T16:00:00+00:00,SHORT,22433.0,22732.03,22732.03,22732.03,22273.73,-211.95,9370.34,SL,ACTIVE,53.0,bear,1.0,False,2,15000.0,15.0,-1.333
2023-02-15T16:00:00+00:00,2023-02-16T00:00:00+00:00,SHORT,23310.6,23621.33,23621.33,23621.33,23145.09,-211.95,9158.39,SL,ADVISORY,53.0,neutral,1.0,False,2,15000.0,15.0,-1.333
2023-02-16T08:00:00+00:00,2023-02-16T16:00:00+00:00,LONG,24580.0,24879.0,24252.35,24252.35,24754.52,170.47,9328.86,TRAIL_TP,ADVISORY,62.0,bull,1.0,False,2,15000.0,15.0,1.2164
2023-02-19T12:00:00+00:00,2023-02-19T20:00:00+00:00,LONG,24929.7,24597.39,24597.39,24597.39,25106.7,-211.95,9116.91,SL,ADVISORY,60.0,bull,1.0,False,2,15000.0,15.0,-1.333
2023-02-20T20:00:00+00:00,2023-02-21T04:00:00+00:00,LONG,24849.9,25026.33,24518.65,24518.65,25026.33,94.5,9211.41,TP,ADVISORY,58.0,bull,1.0,False,2,15000.0,15.0,0.71
2023-02-21T04:00:00+00:00,2023-02-21T12:00:00+00:00,LONG,25004.6,24671.29,24671.29,24671.29,25182.13,-211.95,8999.46,SL,ADVISORY,60.0,bull,1.0,False,2,15000.0,15.0,-1.333
2023-02-26T04:00:00+00:00,2023-02-26T16:00:00+00:00,SHORT,23142.7,23451.19,23451.19,23451.19,22978.39,-211.95,8787.51,SL,ACTIVE,51.0,bear,1.0,False,3,15000.0,15.0,-1.333
2023-02-27T04:00:00+00:00,2023-02-27T12:00:00+00:00,SHORT,23411.1,23723.17,23723.17,23723.17,23244.88,-211.95,8575.56,SL,ACTIVE,50.0,bear,1.0,False,2,15000.0,15.0,-1.333
2023-02-27T16:00:00+00:00,2023-02-28T16:00:00+00:00,SHORT,23262.5,23572.59,23572.59,23572.59,23097.34,-211.95,8363.61,SL,ACTIVE,50.0,bear,1.0,False,6,15000.0,15.0,-1.333
2023-02-28T16:00:00+00:00,2023-03-01T00:00:00+00:00,SHORT,23251.0,23085.92,23560.94,23560.94,23085.92,94.5,8458.11,TP,ACTIVE,53.0,bear,1.0,False,2,15000.0,15.0,0.71
2023-03-01T04:00:00+00:00,2023-03-01T16:00:00+00:00,SHORT,23709.6,23342.9,24025.65,24025.65,23541.26,219.99,8678.1,TRAIL_TP,ADVISORY,50.0,neutral,1.0,False,3,15000.0,15.0,1.5466
2023-03-01T16:00:00+00:00,2023-03-02T00:00:00+00:00,SHORT,23342.9,23654.06,23654.06,23654.06,23177.17,-211.95,8466.15,SL,ACTIVE,50.0,bear,1.0,False,2,15000.0,15.0,-1.333
2023-03-02T00:00:00+00:00,2023-03-02T12:00:00+00:00,SHORT,23487.1,23320.34,23800.18,23800.18,23320.34,94.5,8560.65,TP,ADVISORY,51.0,neutral,1.0,False,3,15000.0,15.0,0.71
2023-03-02T12:00:00+00:00,2023-03-03T00:00:00+00:00,SHORT,23350.3,22306.3,23661.56,23661.56,23184.51,658.66,9219.31,TRAIL_TP,ACTIVE,51.0,neutral,1.0,False,3,15000.0,15.0,4.471
2023-03-04T00:00:00+00:00,2023-03-04T20:00:00+00:00,SHORT,22339.4,22180.79,22637.18,22637.18,22180.79,94.5,9313.81,TP,ACTIVE,50.0,bear,1.0,False,5,15000.0,15.0,0.71
2023-03-04T20:00:00+00:00,2023-03-05T20:00:00+00:00,SHORT,22335.7,22419.4,22633.43,22633.43,22177.12,-68.21,9245.6,TIME_EXIT,ACTIVE,50.0,bear,1.0,False,6,15000.0,15.0,-0.3747
2023-03-05T20:00:00+00:00,2023-03-06T20:00:00+00:00,SHORT,22419.4,22397.1,22718.25,22718.25,22260.22,2.92,9248.52,TIME_EXIT,ACTIVE,47.0,neutral,1.0,False,6,15000.0,15.0,0.0995
2023-03-06T20:00:00+00:00,2023-03-07T12:00:00+00:00,SHORT,22397.1,22238.08,22695.65,22695.65,22238.08,94.5,9343.02,TP,ACTIVE,48.0,neutral,1.0,False,4,15000.0,15.0,0.71
2023-03-07T12:00:00+00:00,2023-03-07T20:00:00+00:00,SHORT,22307.5,22149.12,22604.86,22604.86,22149.12,94.5,9437.52,TP,ACTIVE,49.0,neutral,1.0,False,2,15000.0,15.0,0.71
2023-03-07T20:00:00+00:00,2023-03-08T04:00:00+00:00,SHORT,22187.1,21962.2,22482.85,22482.85,22029.57,140.05,9577.57,TRAIL_TP,ACTIVE,49.0,neutral,1.0,False,2,15000.0,15.0,1.0137
2023-03-08T04:00:00+00:00,2023-03-08T20:00:00+00:00,SHORT,21962.2,21695.4,22254.96,22254.96,21806.27,170.22,9747.79,TRAIL_TP,ACTIVE,50.0,bear,1.0,False,4,15000.0,15.0,1.2148
2023-03-08T20:00:00+00:00,2023-03-09T08:00:00+00:00,SHORT,21695.4,21541.36,21984.6,21984.6,21541.36,94.5,9842.29,TP,ACTIVE,50.0,bear,1.0,False,3,15000.0,15.0,0.71
2023-03-09T08:00:00+00:00,2023-03-09T16:00:00+00:00,SHORT,21664.4,20845.6,21953.19,21953.19,21510.58,554.92,10397.21,TRAIL_TP,ACTIVE,44.0,bear,1.0,False,2,15000.0,15.0,3.7795
2023-03-09T16:00:00+00:00,2023-03-10T00:00:00+00:00,SHORT,20845.6,20042.1,21123.47,21123.47,20697.6,566.18,10963.39,TRAIL_TP,ACTIVE,44.0,bear,1.0,False,2,15000.0,15.0,3.8545
2023-03-31T16:00:00+00:00,2023-04-01T00:00:00+00:00,LONG,28459.0,28661.06,28079.64,28079.64,28661.06,94.5,11057.89,TP,ADVISORY,63.0,bull,1.0,False,2,15000.0,15.0,0.71
2023-04-01T00:00:00+00:00,2023-04-02T00:00:00+00:00,LONG,28532.0,28463.0,28151.67,28151.67,28734.58,-48.28,11009.61,TIME_EXIT,ADVISORY,61.0,bull,1.0,False,6,15000.0,15.0,-0.2418
2023-04-02T00:00:00+00:00,2023-04-02T12:00:00+00:00,LONG,28463.0,28083.59,28083.59,28083.59,28665.09,-211.95,10797.66,SL,ACTIVE,63.0,bull,1.0,False,3,15000.0,15.0,-1.333
2023-04-02T12:00:00+00:00,2023-04-03T00:00:00+00:00,LONG,28110.2,27735.49,27735.49,27735.49,28309.78,-211.95,10585.71,SL,ADVISORY,63.0,bull,1.0,False,3,15000.0,15.0,-1.333
2023-04-03T04:00:00+00:00,2023-04-03T12:00:00+00:00,LONG,27946.5,28144.92,27573.97,27573.97,28144.92,94.5,10680.21,TP,ADVISORY,63.0,bull,1.0,False,2,15000.0,15.0,0.71
2023-04-03T12:00:00+00:00,2023-04-03T20:00:00+00:00,LONG,28032.5,27658.83,27658.83,27658.83,28231.53,-211.95,10468.26,SL,ADVISORY,63.0,bull,1.0,False,2,15000.0,15.0,-1.333
2023-04-04T04:00:00+00:00,2023-04-04T12:00:00+00:00,LONG,28013.2,28212.09,27639.78,27639.78,28212.09,94.5,10562.76,TP,ADVISORY,62.0,bull,1.0,False,2,15000.0,15.0,0.71
2023-04-04T16:00:00+00:00,2023-04-05T00:00:00+00:00,LONG,28171.1,28536.1,27795.58,27795.58,28371.11,182.35,10745.11,TRAIL_TP,ACTIVE,62.0,bull,1.0,False,2,15000.0,15.0,1.2957
2023-04-05T00:00:00+00:00,2023-04-05T12:00:00+00:00,LONG,28536.1,28155.71,28155.71,28155.71,28738.71,-211.95,10533.16,SL,ACTIVE,62.0,bull,1.0,False,3,15000.0,15.0,-1.333
