candle,equity
2022-11-19T08:00:00+00:00,10000.0
2022-11-20T08:00:00+00:00,10129.82
2022-11-21T08:00:00+00:00,10224.32
2022-11-26T08:00:00+00:00,10179.0
2022-11-27T20:00:00+00:00,10273.5
2022-11-28T16:00:00+00:00,10368.0
2022-11-29T04:00:00+00:00,10156.05
2022-11-30T00:00:00+00:00,10538.25
2022-11-30T16:00:00+00:00,10762.55
2022-12-01T12:00:00+00:00,10857.05
2022-12-02T00:00:00+00:00,10951.55
2022-12-02T20:00:00+00:00,11100.03
2022-12-04T04:00:00+00:00,11194.53
2022-12-05T16:00:00+00:00,10982.58
2022-12-06T20:00:00+00:00,11121.36
2022-12-07T08:00:00+00:00,10909.41
2022-12-08T12:00:00+00:00,11054.36
2022-12-09T00:00:00+00:00,11148.86
2022-12-13T08:00:00+00:00,10936.91
2022-12-13T20:00:00+00:00,11031.41
2022-12-14T20:00:00+00:00,10819.46
2022-12-15T16:00:00+00:00,10607.51
2022-12-16T12:00:00+00:00,10395.56
2022-12-17T00:00:00+00:00,10625.53
2022-12-18T20:00:00+00:00,10646.92
2022-12-20T00:00:00+00:00,10434.97
2022-12-20T16:00:00+00:00,10529.47
2022-12-22T12:00:00+00:00,10694.86
2022-12-23T20:00:00+00:00,10651.67
2022-12-27T12:00:00+00:00,10753.48
2022-12-28T16:00:00+00:00,10889.87
2022-12-31T20:00:00+00:00,10984.37
2023-01-03T00:00:00+00:00,10980.32
2023-01-04T16:00:00+00:00,10768.37
2023-01-07T12:00:00+00:00,10649.82
2023-01-10T12:00:00+00:00,10744.32
2023-01-11T16:00:00+00:00,10904.49
2023-01-12T12:00:00+00:00,10998.99
2023-01-13T16:00:00+00:00,11415.1
2023-01-18T12:00:00+00:00,11203.15
2023-01-23T16:00:00+00:00,11297.65
2023-01-24T20:00:00+00:00,11085.7
2023-01-26T12:00:00+00:00,11180.2
2023-01-27T04:00:00+00:00,11286.96
2023-01-27T16:00:00+00:00,11535.59
2023-01-29T00:00:00+00:00,11651.81
2023-01-30T08:00:00+00:00,11439.86
2023-01-30T20:00:00+00:00,11227.91
2023-01-31T20:00:00+00:00,11015.96
2023-02-01T20:00:00+00:00,10804.01
2023-02-02T12:00:00+00:00,10898.51
2023-02-03T08:00:00+00:00,10686.56
2023-02-04T16:00:00+00:00,10638.92
2023-02-06T00:00:00+00:00,10733.42
2023-02-06T20:00:00+00:00,10873.3
2023-02-07T16:00:00+00:00,10661.35
2023-02-08T20:00:00+00:00,10755.85
2023-02-09T16:00:00+00:00,11139.57
2023-02-10T04:00:00+00:00,11234.07
2023-02-10T16:00:00+00:00,11328.57
2023-02-12T16:00:00+00:00,11116.62
2023-02-14T12:00:00+00:00,10904.67
2023-02-15T12:00:00+00:00,10692.72
2023-02-16T16:00:00+00:00,10939.48
2023-02-19T20:00:00+00:00,10727.53
2023-02-20T16:00:00+00:00,10822.03
2023-02-21T12:00:00+00:00,10610.08
2023-02-26T20:00:00+00:00,10398.13
2023-02-27T16:00:00+00:00,10561.13
2023-02-28T20:00:00+00:00,10683.98
2023-03-01T12:00:00+00:00,10778.48
2023-03-02T00:00:00+00:00,10566.53
2023-03-03T00:00:00+00:00,11296.48
2023-03-05T00:00:00+00:00,11084.53
2023-03-06T00:00:00+00:00,11179.03
2023-03-06T20:00:00+00:00,11273.53
2023-03-07T16:00:00+00:00,11483.94
2023-03-08T12:00:00+00:00,11578.44
2023-03-09T00:00:00+00:00,11797.9
2023-03-09T16:00:00+00:00,12424.63
2023-03-22T20:00:00+00:00,12212.68
2023-03-31T20:00:00+00:00,12307.18
2023-04-02T04:00:00+00:00,12301.5
2023-04-02T16:00:00+00:00,12089.55
2023-04-03T04:00:00+00:00,11877.6
2023-04-03T20:00:00+00:00,11665.65
2023-04-05T00:00:00+00:00,11868.45
2023-04-06T20:00:00+00:00,11962.95
2023-04-09T00:00:00+00:00,11960.66
2023-04-09T20:00:00+00:00,11748.71
2023-04-11T12:00:00+00:00,11848.94
2023-04-12T00:00:00+00:00,11943.44
2023-04-12T16:00:00+00:00,12037.94
2023-04-14T00:00:00+00:00,12231.2
2023-04-14T16:00:00+00:00,12019.25
2023-04-16T00:00:00+00:00,11981.59
2023-04-17T08:00:00+00:00,11769.64
2023-04-18T04:00:00+00:00,12005.6
2023-04-18T20:00:00+00:00,12100.1
