candle,equity
2022-11-18T20:00:00+00:00,10000.0
2022-11-19T00:00:00+00:00,10094.5
2022-11-20T08:00:00+00:00,10194.7
2022-11-21T08:00:00+00:00,10289.2
2022-11-25T00:00:00+00:00,10402.13
2022-11-26T08:00:00+00:00,10326.83
2022-11-27T20:00:00+00:00,10421.33
2022-11-28T12:00:00+00:00,10515.83
2022-11-29T00:00:00+00:00,10610.33
2022-11-30T00:00:00+00:00,10961.65
2022-11-30T16:00:00+00:00,11155.39
2022-12-01T12:00:00+00:00,11249.89
2022-12-02T00:00:00+00:00,11344.39
2022-12-02T20:00:00+00:00,11462.46
2022-12-04T04:00:00+00:00,11474.02
2022-12-04T20:00:00+00:00,11575.48
2022-12-05T16:00:00+00:00,11363.53
2022-12-06T20:00:00+00:00,11471.92
2022-12-07T08:00:00+00:00,11259.97
2022-12-08T12:00:00+00:00,11363.37
2022-12-09T12:00:00+00:00,11457.87
2022-12-12T20:00:00+00:00,11245.92
2022-12-14T00:00:00+00:00,11340.42
2022-12-14T20:00:00+00:00,11128.47
2022-12-15T12:00:00+00:00,10916.52
2022-12-16T04:00:00+00:00,11011.02
2022-12-17T00:00:00+00:00,11211.57
2022-12-18T20:00:00+00:00,11203.11
2022-12-19T16:00:00+00:00,11347.46
2022-12-20T04:00:00+00:00,11135.51
2022-12-21T12:00:00+00:00,11230.01
2022-12-22T12:00:00+00:00,11365.84
2022-12-23T12:00:00+00:00,11153.89
2022-12-25T00:00:00+00:00,11144.32
2022-12-26T20:00:00+00:00,11064.75
2022-12-28T16:00:00+00:00,11171.53
2022-12-30T04:00:00+00:00,11281.64
2022-12-31T12:00:00+00:00,11226.98
2023-01-02T16:00:00+00:00,11099.57
2023-01-03T12:00:00+00:00,11194.07
2023-01-04T08:00:00+00:00,10982.12
2023-01-06T20:00:00+00:00,10770.17
2023-01-10T12:00:00+00:00,10864.67
2023-01-11T16:00:00+00:00,10994.31
2023-01-12T12:00:00+00:00,10782.36
2023-01-13T16:00:00+00:00,11167.52
2023-01-18T12:00:00+00:00,10955.57
2023-01-23T16:00:00+00:00,11050.07
2023-01-24T12:00:00+00:00,10838.12
2023-01-25T00:00:00+00:00,10626.17
2023-01-26T12:00:00+00:00,10720.67
2023-01-27T00:00:00+00:00,10508.72
2023-01-27T16:00:00+00:00,10658.34
2023-01-29T00:00:00+00:00,10752.84
2023-01-29T16:00:00+00:00,11085.59
2023-01-30T08:00:00+00:00,10873.64
2023-01-30T20:00:00+00:00,10661.69
2023-01-31T20:00:00+00:00,10449.74
2023-02-01T20:00:00+00:00,10237.79
2023-02-02T12:00:00+00:00,10332.29
2023-02-03T00:00:00+00:00,10120.34
2023-02-03T12:00:00+00:00,10245.84
2023-02-04T00:00:00+00:00,10340.34
2023-02-04T20:00:00+00:00,10434.84
2023-02-05T12:00:00+00:00,10627.36
2023-02-06T04:00:00+00:00,10721.86
2023-02-06T20:00:00+00:00,10832.13
2023-02-07T16:00:00+00:00,10620.18
2023-02-08T12:00:00+00:00,10408.23
2023-02-09T00:00:00+00:00,10673.72
2023-02-09T12:00:00+00:00,10768.22
2023-02-10T04:00:00+00:00,10862.72
2023-02-10T16:00:00+00:00,10957.22
2023-02-12T00:00:00+00:00,10883.9
2023-02-12T20:00:00+00:00,10978.4
2023-02-13T08:00:00+00:00,11151.89
2023-02-14T12:00:00+00:00,10939.94
2023-02-15T08:00:00+00:00,10727.99
2023-02-15T20:00:00+00:00,10516.04
2023-02-16T16:00:00+00:00,10732.19
2023-02-19T20:00:00+00:00,10520.24
2023-02-21T00:00:00+00:00,10614.74
2023-02-21T12:00:00+00:00,10402.79
2023-02-26T16:00:00+00:00,10190.84
2023-02-27T16:00:00+00:00,10324.28
2023-02-28T20:00:00+00:00,10418.78
2023-03-01T12:00:00+00:00,10513.28
2023-03-02T00:00:00+00:00,10301.33
2023-03-02T12:00:00+00:00,10395.83
2023-03-03T00:00:00+00:00,10183.88
2023-03-05T00:00:00+00:00,9971.93
2023-03-06T00:00:00+00:00,10066.43
2023-03-07T12:00:00+00:00,10160.93
2023-03-08T04:00:00+00:00,10299.54
2023-03-08T16:00:00+00:00,10394.04
2023-03-09T08:00:00+00:00,10488.54
2023-03-22T20:00:00+00:00,10276.59
2023-03-31T20:00:00+00:00,10371.09
2023-04-02T04:00:00+00:00,10335.31
2023-04-02T16:00:00+00:00,10123.36
2023-04-03T04:00:00+00:00,9911.41
2023-04-03T20:00:00+00:00,9699.46
2023-04-04T12:00:00+00:00,9793.96
2023-04-05T00:00:00+00:00,10022.03
2023-04-06T12:00:00+00:00,10116.53
2023-04-07T04:00:00+00:00,10247.12
2023-04-08T20:00:00+00:00,10259.34
2023-04-09T20:00:00+00:00,10047.39
2023-04-11T00:00:00+00:00,10565.9
2023-04-11T12:00:00+00:00,10660.4
2023-04-12T00:00:00+00:00,10754.9
2023-04-12T12:00:00+00:00,10849.4
2023-04-14T00:00:00+00:00,11012.15
2023-04-14T12:00:00+00:00,10800.2
2023-04-16T00:00:00+00:00,10732.5
2023-04-16T16:00:00+00:00,10827.0
2023-04-17T08:00:00+00:00,10615.05
2023-04-18T04:00:00+00:00,10799.97
2023-04-19T08:00:00+00:00,10588.02
2023-04-19T20:00:00+00:00,10376.07
2023-04-20T08:00:00+00:00,10537.75
2023-04-22T16:00:00+00:00,10325.8
2023-04-23T12:00:00+00:00,10420.3
2023-04-24T00:00:00+00:00,10208.35
2023-04-24T12:00:00+00:00,10341.93
2023-04-25T04:00:00+00:00,10508.15
2023-04-25T20:00:00+00:00,10296.2
2023-04-26T16:00:00+00:00,10084.25
2023-04-30T20:00:00+00:00,9872.3
2023-05-02T16:00:00+00:00,9660.35
2023-05-03T20:00:00+00:00,9448.4
2023-05-04T12:00:00+00:00,9583.51
2023-05-07T08:00:00+00:00,9678.01
2023-05-07T20:00:00+00:00,9976.4
2023-05-08T16:00:00+00:00,10326.93
2023-05-09T16:00:00+00:00,10421.43
2023-05-10T08:00:00+00:00,10515.93
2023-05-14T00:00:00+00:00,10610.43
2023-05-15T00:00:00+00:00,10398.48
2023-05-16T20:00:00+00:00,10492.98
2023-05-17T16:00:00+00:00,10281.03
2023-05-18T04:00:00+00:00,10375.53
2023-05-19T12:00:00+00:00,10163.58
2023-05-20T20:00:00+00:00,10049.77
2023-05-21T20:00:00+00:00,10144.27
2023-05-22T12:00:00+00:00,9932.32
2023-05-23T00:00:00+00:00,9720.37
2023-05-24T12:00:00+00:00,9953.63
2023-05-25T00:00:00+00:00,10048.13
2023-05-25T16:00:00+00:00,9836.18
2023-05-26T12:00:00+00:00,9624.23
2023-05-27T12:00:00+00:00,9718.73
2023-05-28T00:00:00+00:00,9506.78
2023-05-28T12:00:00+00:00,9601.28
2023-05-29T12:00:00+00:00,9389.33
2023-05-30T00:00:00+00:00,9526.49
2023-05-30T16:00:00+00:00,9314.54
2023-05-31T04:00:00+00:00,9102.59
2023-05-31T20:00:00+00:00,9198.6
2023-06-01T16:00:00+00:00,9293.1
2023-06-02T12:00:00+00:00,9081.15
2023-06-03T12:00:00+00:00,9175.65
2023-06-04T20:00:00+00:00,9270.15
2023-06-05T20:00:00+00:00,9462.51
2023-06-06T12:00:00+00:00,9557.01
2023-06-07T00:00:00+00:00,9687.21
2023-06-07T12:00:00+00:00,9972.88
2023-06-09T00:00:00+00:00,10067.38
2023-06-10T04:00:00+00:00,9855.43
2023-06-11T16:00:00+00:00,9643.48
2023-06-12T04:00:00+00:00,9743.65
2023-06-13T08:00:00+00:00,9531.7
2023-06-14T16:00:00+00:00,9500.91
2023-06-15T04:00:00+00:00,9617.91
2023-06-15T16:00:00+00:00,9405.96
2023-06-16T12:00:00+00:00,9500.46
2023-06-17T04:00:00+00:00,9657.05
2023-06-18T04:00:00+00:00,9751.55
2023-06-19T16:00:00+00:00,9846.05
2023-06-20T12:00:00+00:00,9976.29
2023-06-21T00:00:00+00:00,10402.47
2023-06-23T16:00:00+00:00,10809.37
2023-06-25T04:00:00+00:00,10903.87
2023-06-26T00:00:00+00:00,10691.92
2023-06-26T12:00:00+00:00,10786.42
2023-06-27T00:00:00+00:00,10882.31
2023-06-28T04:00:00+00:00,10670.36
2023-06-28T16:00:00+00:00,10764.86
2023-07-03T12:00:00+00:00,10954.62
2023-07-04T16:00:00+00:00,10742.67
2023-07-05T08:00:00+00:00,10951.12
2023-07-06T04:00:00+00:00,10739.17
2023-07-06T16:00:00+00:00,10527.22
2023-07-07T12:00:00+00:00,10315.27
2023-07-08T16:00:00+00:00,10411.41
