candle,equity
2022-11-18T20:00:00+00:00,10000.0
2022-11-19T00:00:00+00:00,10094.5
2022-11-20T08:00:00+00:00,10194.7
2022-11-21T08:00:00+00:00,10289.2
2022-11-25T00:00:00+00:00,10402.13
2022-11-26T08:00:00+00:00,10326.83
2022-11-27T20:00:00+00:00,10421.33
2022-11-28T12:00:00+00:00,10515.83
2022-11-29T00:00:00+00:00,10610.33
2022-11-30T00:00:00+00:00,10991.62
2022-11-30T16:00:00+00:00,11182.93
2022-12-01T12:00:00+00:00,11277.43
2022-12-02T00:00:00+00:00,11371.93
2022-12-02T20:00:00+00:00,11525.71
2022-12-04T04:00:00+00:00,11537.27
2022-12-04T20:00:00+00:00,11638.73
2022-12-05T16:00:00+00:00,11426.78
2022-12-06T20:00:00+00:00,11533.57
2022-12-07T08:00:00+00:00,11321.62
2022-12-08T12:00:00+00:00,11425.02
2022-12-09T12:00:00+00:00,11519.52
2022-12-12T20:00:00+00:00,11307.57
2022-12-14T00:00:00+00:00,11402.07
2022-12-14T20:00:00+00:00,11496.57
2022-12-15T12:00:00+00:00,11284.62
2022-12-16T04:00:00+00:00,11379.12
2022-12-17T00:00:00+00:00,11579.67
2022-12-18T20:00:00+00:00,11578.58
2022-12-19T16:00:00+00:00,11722.93
2022-12-20T04:00:00+00:00,11510.98
2022-12-21T12:00:00+00:00,11605.48
2022-12-22T12:00:00+00:00,11741.31
2022-12-23T12:00:00+00:00,11529.36
2022-12-25T00:00:00+00:00,11519.79
2022-12-26T20:00:00+00:00,11437.89
2022-12-28T04:00:00+00:00,11532.39
2022-12-28T16:00:00+00:00,11639.17
2022-12-30T04:00:00+00:00,11749.46
2022-12-31T12:00:00+00:00,11694.8
2023-01-02T16:00:00+00:00,11564.38
2023-01-04T04:00:00+00:00,11420.92
2023-01-06T20:00:00+00:00,11208.97
2023-01-10T12:00:00+00:00,11303.47
2023-01-11T16:00:00+00:00,11437.2
2023-01-12T12:00:00+00:00,11225.25
2023-01-13T16:00:00+00:00,11610.41
2023-01-18T12:00:00+00:00,11398.46
2023-01-23T16:00:00+00:00,11492.96
2023-01-24T12:00:00+00:00,11281.01
2023-01-25T00:00:00+00:00,11069.06
2023-01-26T12:00:00+00:00,11163.56
2023-01-27T00:00:00+00:00,10951.61
2023-01-27T16:00:00+00:00,11101.23
2023-01-29T00:00:00+00:00,11213.93
2023-01-29T16:00:00+00:00,11546.68
2023-01-30T08:00:00+00:00,11334.73
2023-01-30T20:00:00+00:00,11122.78
2023-01-31T20:00:00+00:00,11217.28
2023-02-01T16:00:00+00:00,11005.33
2023-02-02T12:00:00+00:00,11099.83
2023-02-03T00:00:00+00:00,10887.88
2023-02-03T12:00:00+00:00,11013.38
2023-02-04T00:00:00+00:00,11107.88
2023-02-05T00:00:00+00:00,11202.38
2023-02-06T04:00:00+00:00,11296.88
2023-02-06T20:00:00+00:00,11407.15
2023-02-07T16:00:00+00:00,11195.2
2023-02-08T12:00:00+00:00,10983.25
2023-02-09T00:00:00+00:00,11248.74
2023-02-09T12:00:00+00:00,11343.24
2023-02-10T04:00:00+00:00,11437.74
2023-02-10T16:00:00+00:00,11532.24
2023-02-12T00:00:00+00:00,11458.92
2023-02-12T20:00:00+00:00,11553.42
2023-02-13T08:00:00+00:00,11726.91
2023-02-14T12:00:00+00:00,11514.96
2023-02-15T08:00:00+00:00,11303.01
2023-02-15T20:00:00+00:00,11091.06
2023-02-16T16:00:00+00:00,11307.21
2023-02-19T20:00:00+00:00,11095.26
2023-02-21T00:00:00+00:00,11189.76
2023-02-21T12:00:00+00:00,10977.81
2023-02-26T16:00:00+00:00,10765.86
2023-02-27T16:00:00+00:00,10893.65
2023-02-28T20:00:00+00:00,10988.15
2023-03-01T12:00:00+00:00,11082.65
2023-03-02T00:00:00+00:00,10870.7
2023-03-02T12:00:00+00:00,10965.2
2023-03-03T00:00:00+00:00,10753.25
2023-03-05T00:00:00+00:00,10541.3
2023-03-06T00:00:00+00:00,10635.8
2023-03-07T12:00:00+00:00,10730.3
2023-03-08T04:00:00+00:00,10868.91
2023-03-08T16:00:00+00:00,10963.41
2023-03-09T08:00:00+00:00,11057.91
2023-03-22T20:00:00+00:00,10845.96
2023-03-31T20:00:00+00:00,10940.46
2023-04-02T04:00:00+00:00,10904.68
2023-04-02T16:00:00+00:00,10692.73
2023-04-03T04:00:00+00:00,10480.78
2023-04-03T20:00:00+00:00,10268.83
2023-04-04T12:00:00+00:00,10363.33
2023-04-05T00:00:00+00:00,10591.4
2023-04-06T12:00:00+00:00,10685.9
2023-04-07T04:00:00+00:00,10816.49
2023-04-08T20:00:00+00:00,10828.71
2023-04-09T20:00:00+00:00,10616.76
2023-04-11T00:00:00+00:00,11135.27
2023-04-11T12:00:00+00:00,11229.77
2023-04-12T00:00:00+00:00,11324.27
2023-04-12T12:00:00+00:00,11418.77
2023-04-14T00:00:00+00:00,11581.52
2023-04-14T12:00:00+00:00,11369.57
2023-04-16T00:00:00+00:00,11301.87
2023-04-16T16:00:00+00:00,11396.37
2023-04-17T08:00:00+00:00,11184.42
2023-04-18T04:00:00+00:00,11369.34
2023-04-19T08:00:00+00:00,11157.39
2023-04-19T20:00:00+00:00,10945.44
2023-04-20T08:00:00+00:00,11107.12
2023-04-22T16:00:00+00:00,10895.17
2023-04-23T12:00:00+00:00,10989.67
2023-04-24T00:00:00+00:00,10777.72
2023-04-24T12:00:00+00:00,10911.3
2023-04-25T04:00:00+00:00,11077.52
2023-04-25T20:00:00+00:00,10865.57
2023-04-26T16:00:00+00:00,10653.62
2023-04-30T20:00:00+00:00,10441.67
2023-05-02T16:00:00+00:00,10229.72
2023-05-03T20:00:00+00:00,10017.77
2023-05-04T12:00:00+00:00,10152.88
2023-05-07T08:00:00+00:00,10247.38
2023-05-07T20:00:00+00:00,10545.77
2023-05-08T16:00:00+00:00,10914.94
2023-05-09T16:00:00+00:00,11009.44
2023-05-10T08:00:00+00:00,11103.94
2023-05-14T00:00:00+00:00,11198.44
2023-05-15T00:00:00+00:00,11292.94
2023-05-16T20:00:00+00:00,11387.44
2023-05-17T16:00:00+00:00,11175.49
2023-05-18T04:00:00+00:00,11269.99
2023-05-19T12:00:00+00:00,11058.04
2023-05-20T20:00:00+00:00,10944.23
2023-05-21T20:00:00+00:00,11038.73
2023-05-22T12:00:00+00:00,10826.78
2023-05-23T00:00:00+00:00,10614.83
2023-05-23T16:00:00+00:00,10715.74
2023-05-24T12:00:00+00:00,10949.0
2023-05-25T00:00:00+00:00,11043.5
2023-05-25T16:00:00+00:00,10831.55
2023-05-26T12:00:00+00:00,10619.6
2023-05-27T12:00:00+00:00,10714.1
2023-05-28T00:00:00+00:00,10502.15
2023-05-28T12:00:00+00:00,10596.65
2023-05-29T12:00:00+00:00,10384.7
2023-05-30T00:00:00+00:00,10521.86
2023-05-30T16:00:00+00:00,10617.63
2023-05-31T04:00:00+00:00,10405.68
2023-05-31T20:00:00+00:00,10501.69
2023-06-01T16:00:00+00:00,10596.19
2023-06-02T12:00:00+00:00,10384.24
2023-06-03T12:00:00+00:00,10478.74
2023-06-04T20:00:00+00:00,10573.24
2023-06-05T20:00:00+00:00,10765.6
2023-06-06T12:00:00+00:00,10860.1
2023-06-07T00:00:00+00:00,10990.3
2023-06-07T12:00:00+00:00,11275.97
2023-06-09T00:00:00+00:00,11370.47
2023-06-10T04:00:00+00:00,11158.52
2023-06-11T16:00:00+00:00,11015.6
2023-06-12T04:00:00+00:00,11115.77
2023-06-13T08:00:00+00:00,10903.82
2023-06-14T16:00:00+00:00,10873.03
2023-06-15T04:00:00+00:00,10990.03
2023-06-15T16:00:00+00:00,10778.08
2023-06-16T12:00:00+00:00,10872.58
2023-06-17T04:00:00+00:00,11029.17
2023-06-18T04:00:00+00:00,11123.67
2023-06-19T16:00:00+00:00,11227.82
2023-06-20T12:00:00+00:00,11387.53
2023-06-21T00:00:00+00:00,11813.71
2023-06-23T16:00:00+00:00,12220.61
2023-06-25T04:00:00+00:00,12315.11
2023-06-26T00:00:00+00:00,12103.16
2023-06-26T12:00:00+00:00,12197.66
2023-06-27T00:00:00+00:00,12293.55
2023-06-28T04:00:00+00:00,12081.6
2023-06-28T16:00:00+00:00,12176.1
2023-07-03T12:00:00+00:00,12365.86
2023-07-04T16:00:00+00:00,12153.91
2023-07-05T08:00:00+00:00,12362.36
2023-07-06T04:00:00+00:00,12150.41
2023-07-06T16:00:00+00:00,11938.46
2023-07-07T12:00:00+00:00,11726.51
2023-07-08T16:00:00+00:00,11822.65
