candle,equity
2022-11-18T20:00:00+00:00,10000.0
2022-11-19T04:00:00+00:00,10094.5
2022-11-20T08:00:00+00:00,10189.63
2022-11-20T20:00:00+00:00,10461.83
2022-11-21T08:00:00+00:00,10556.33
2022-11-25T00:00:00+00:00,10650.83
2022-11-26T00:00:00+00:00,10438.88
2022-11-26T12:00:00+00:00,10533.38
2022-11-27T20:00:00+00:00,10589.19
2022-11-28T16:00:00+00:00,10683.69
2022-11-29T04:00:00+00:00,10471.74
2022-11-30T00:00:00+00:00,10792.3
2022-11-30T16:00:00+00:00,10953.17
2022-12-01T12:00:00+00:00,10741.22
2022-12-02T12:00:00+00:00,10835.72
2022-12-04T00:00:00+00:00,10723.42
2022-12-04T20:00:00+00:00,10817.92
2022-12-05T12:00:00+00:00,10605.97
2022-12-06T20:00:00+00:00,10468.05
2022-12-07T08:00:00+00:00,10256.1
2022-12-08T12:00:00+00:00,10350.6
2022-12-09T12:00:00+00:00,10445.1
2022-12-12T20:00:00+00:00,10233.15
2022-12-13T16:00:00+00:00,10497.77
2022-12-14T12:00:00+00:00,10735.34
2022-12-15T12:00:00+00:00,10523.39
2022-12-16T08:00:00+00:00,10311.44
2022-12-17T00:00:00+00:00,10482.44
2022-12-18T12:00:00+00:00,10507.14
2022-12-19T00:00:00+00:00,10601.64
2022-12-19T16:00:00+00:00,10752.64
2022-12-20T04:00:00+00:00,10540.69
2022-12-21T12:00:00+00:00,10635.19
2022-12-22T12:00:00+00:00,10741.35
2022-12-23T12:00:00+00:00,10529.4
2022-12-25T00:00:00+00:00,10489.87
2022-12-26T12:00:00+00:00,10505.06
2022-12-27T12:00:00+00:00,10599.56
2022-12-28T00:00:00+00:00,10694.06
2022-12-28T20:00:00+00:00,10788.56
2022-12-30T04:00:00+00:00,10883.06
2022-12-31T12:00:00+00:00,10798.35
2023-01-02T00:00:00+00:00,10695.32
2023-01-03T08:00:00+00:00,10696.78
2023-01-04T04:00:00+00:00,10484.83
2023-01-06T20:00:00+00:00,10272.88
