timestamp,open,high,low,close,volume,cvd,open_interest,liquidations_buy,liquidations_sell,global_ls_ratio,top_ls_ratio_acc,taker_ls_vol_ratio,fut_funding_rate,norm_delta,norm_cvd_of,buy_sell_ratio,fut_oi
2020-09-05 00:00:00,10448.0,10567.87,10380.64,10409.93,35489.95696235,-75979.57134173093,32061.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32061.03
2020-09-05 04:00:00,10409.93,10498.0,10356.48,10404.88,37349.71900838,-79227.16833541953,33167.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33167.271
2020-09-05 08:00:00,10404.02,10404.89,10126.0,10227.9,56568.3580749,-86782.1744089735,33804.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33804.396
2020-09-05 12:00:00,10226.43,10350.0,9975.85,10274.78,94763.1290581,-89470.37141454851,32843.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32843.884
2020-09-05 16:00:00,10274.95,10302.19,9808.58,9960.16,120142.393136,-103613.35039143256,33382.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33382.746
2020-09-05 20:00:00,9960.76,10190.0,9887.2,10168.71,54993.7259935,-108664.90038935262,32252.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32252.256
2020-09-06 00:00:00,10168.23,10247.19,10054.13,10167.22,32981.49699491,-111588.92736815094,32562.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32562.442
2020-09-06 04:00:00,10167.51,10260.59,10003.0,10232.56,41182.8370548,-116451.66639996588,32771.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32771.725
2020-09-06 08:00:00,10232.42,10286.0,10169.0,10266.67,32911.42799594,-119027.63831863392,33124.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33124.906
2020-09-06 12:00:00,10266.45,10303.0,10125.56,10176.25,29082.61206804,-123494.45024267591,33319.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33319.289
2020-09-06 16:00:00,10176.25,10280.0,10145.34,10257.52,20054.98502911,-125078.18921816805,33679.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33679.865
2020-09-06 20:00:00,10257.53,10348.97,10186.0,10258.13,33994.29497123,-126268.3942500999,33568.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33568.421
2020-09-07 00:00:00,10258.13,10315.13,10181.01,10203.56,17143.75101702,-129298.0812202072,33850.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33850.096
2020-09-07 04:00:00,10203.82,10241.0,10050.01,10116.19,32439.21703353,-133946.9882863532,34272.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34272.856
2020-09-07 08:00:00,10116.2,10188.54,10000.0,10031.6,49753.1380627,-138059.5844008842,35621.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35621.63
2020-09-07 12:00:00,10031.6,10169.67,9879.68,10147.19,88031.6330268,-141820.00340842915,36367.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36367.99
2020-09-07 16:00:00,10147.25,10241.9,10127.23,10150.63,30372.0990033,-143093.11846667618,35435.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35435.357
2020-09-07 20:00:00,10150.63,10420.55,10089.15,10378.76,40737.11103797,-142646.85139571922,34369.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34369.318
2020-09-08 00:00:00,10379.3,10443.79,10300.0,10306.5,25331.53497124,-144479.99850333622,34277.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34277.854
2020-09-08 04:00:00,10306.49,10324.25,10227.15,10269.9,23582.39201359,-147645.17454332073,35343.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35343.598
2020-09-08 08:00:00,10270.81,10343.4,9933.0,9987.07,70958.2199784,-157047.4585674097,37234.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37234.618
2020-09-08 12:00:00,9987.14,10158.81,9923.08,10101.92,82863.4000126,-155842.02062132463,38102.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38102.764
2020-09-08 16:00:00,10102.36,10175.0,9938.0,9994.0,43466.48902673,-158592.08962466512,37368.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37368.246
2020-09-08 20:00:00,9994.0,10241.38,9842.01,10129.02,71600.28604039601,-159715.8836188759,35042.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35042.436
2020-09-09 00:00:00,10130.0,10154.23,9981.13,10028.24,26225.61898443,-162352.74662320293,34971.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34971.01
2020-09-09 04:00:00,10028.25,10200.0,10008.0,10191.96,26403.957004642,-163757.59150381395,35619.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35619.194
2020-09-09 08:00:00,10191.92,10288.0,10143.0,10224.42,24727.597003804,-163267.04255403555,35783.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35783.019
2020-09-09 12:00:00,10224.69,10279.82,10168.18,10246.0,30734.7389779,-164663.12556627498,34979.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34979.495
2020-09-09 16:00:00,10246.0,10346.0,10200.0,10277.91,23520.133999701,-164616.4554882611,35094.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35094.23
2020-09-09 20:00:00,10277.91,10297.94,10176.0,10219.29,19610.64303352,-166693.52847998013,34973.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34973.486
2020-09-10 00:00:00,10219.29,10417.07,10211.67,10372.36,33885.76897547,-165906.64544532058,34724.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34724.313
2020-09-10 04:00:00,10372.36,10421.03,10251.48,10274.01,25329.03701307,-169216.6904878019,34558.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34558.942
2020-09-10 08:00:00,10274.19,10322.0,10233.0,10293.12,24133.995023628,-171482.05546414107,34627.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34627.526
2020-09-10 12:00:00,10293.11,10484.6,10286.34,10414.51,50672.9010167,-172829.15041119765,35073.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35073.58
2020-09-10 16:00:00,10414.51,10443.51,10250.01,10269.36,37694.46203152,-178859.2862372587,34825.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34825.878
2020-09-10 20:00:00,10269.88,10356.28,10262.95,10335.91,15951.709028375,-179794.62927064925,34481.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34481.902
2020-09-11 00:00:00,10335.91,10380.5,10212.0,10221.7,27314.107023653,-182773.9142732388,34761.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34761.092
2020-09-11 04:00:00,10222.35,10292.54,10200.8,10260.0,24516.24601023,-184076.42019333976,35654.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35654.304
2020-09-11 08:00:00,10260.0,10334.99,10251.73,10256.26,27786.3790327,-185584.7172155777,35488.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35488.998
2020-09-11 12:00:00,10256.26,10330.0,10251.32,10319.09,23926.67102234,-185894.55619953392,34998.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34998.52
2020-09-11 16:00:00,10319.09,10347.44,10270.0,10324.68,17361.888004526,-187788.4702435501,34607.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34607.913
2020-09-11 20:00:00,10324.68,10397.85,10307.75,10387.81,15024.0120032015,-187160.89823541188,34294.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34294.608
2020-09-12 00:00:00,10387.81,10399.96,10322.55,10342.39,12325.026006116,-189089.310266322,33934.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33934.41
2020-09-12 04:00:00,10342.4,10370.0,10303.53,10343.7,10461.53000675,-190345.0222667865,33946.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33946.914
2020-09-12 08:00:00,10343.7,10357.71,10320.0,10340.62,10832.8570018567,-192042.54129240607,33885.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33885.093
2020-09-12 12:00:00,10340.62,10380.0,10271.0,10359.86,23813.50706288,-192152.3323136332,33847.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33847.172
2020-09-12 16:00:00,10359.86,10477.7,10349.0,10458.26,26683.44599573,-189076.8623178001,34423.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34423.753
2020-09-12 20:00:00,10458.27,10470.21,10405.0,10438.28,13312.671019739,-188662.0673351909,34042.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34042.01
2020-09-13 00:00:00,10438.29,10558.64,10402.0,10553.48,20826.93710469,-184733.3723428811,33352.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33352.109
2020-09-13 04:00:00,10554.66,10580.0,10518.55,10540.08,15167.950986107,-183758.6733292502,32999.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32999.59
2020-09-13 08:00:00,10540.05,10557.52,10304.14,10322.51,40242.60697135,-188509.9744030904,33643.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33643.043
2020-09-13 12:00:00,10323.05,10352.68,10260.0,10281.78,33869.99703987,-188785.38549642693,34546.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34546.562
2020-09-13 16:00:00,10281.78,10322.2,10209.01,10307.61,34662.85595849,-191371.2615458469,35088.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35088.167
2020-09-13 20:00:00,10307.62,10329.99,10285.6,10327.72,14251.495002291,-188943.68052065736,34378.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34378.873
2020-09-14 00:00:00,10327.72,10368.0,10241.57,10344.9,19453.010021589,-186298.67051900527,33725.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33725.19
2020-09-14 04:00:00,10344.89,10400.0,10310.5,10395.81,16834.986011198,-183621.62456431845,33299.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33299.862
2020-09-14 08:00:00,10396.23,10474.99,10320.79,10465.46,38317.26297103,-182535.98955148048,33775.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33775.882
2020-09-14 12:00:00,10465.45,10692.23,10446.0,10688.0,73614.65902285,-170427.7125851874,35155.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35155.753
2020-09-14 16:00:00,10687.99,10746.06,10636.0,10657.78,32771.71402484,-166996.31053218167,34880.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34880.068
2020-09-14 20:00:00,10657.78,10740.0,10614.09,10664.1,24268.60400707,-164866.0945248742,33913.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33913.992
2020-09-15 00:00:00,10664.1,10838.96,10643.45,10747.59,32757.18504867,-160797.29560729154,33958.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33958.667
2020-09-15 04:00:00,10747.59,10777.98,10700.01,10735.41,20738.44398896,-160127.08962546123,34511.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34511.627
2020-09-15 08:00:00,10735.06,10880.0,10592.0,10814.0,61057.13901134,-156280.26467393822,33941.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33941.643
2020-09-15 12:00:00,10814.01,10923.42,10731.22,10781.0,67740.0460317,-154482.5446690343,35162.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35162.144
2020-09-15 16:00:00,10780.01,10822.3,10690.37,10777.76,33880.030042793,-152306.82465487588,34229.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34229.159
2020-09-15 20:00:00,10777.76,10869.99,10732.0,10776.78,31484.38600202,-149845.74465268583,34477.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34477.654
2020-09-16 00:00:00,10776.88,10785.0,10661.9,10772.61,34304.27501286,-149499.66370113866,34237.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34237.972
2020-09-16 04:00:00,10772.61,10937.52,10755.0,10910.7,36920.647020006,-144203.2006855124,36144.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36144.053
2020-09-16 08:00:00,10910.68,10925.0,10820.0,10893.78,40757.67901646,-141118.3637082614,36120.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36120.357
2020-09-16 12:00:00,10893.77,11021.93,10854.0,10998.0,59728.4359874,-135081.96575688838,37132.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37132.566
2020-09-16 16:00:00,10998.0,11089.08,10948.25,10979.01,57351.64704151,-131030.87674571056,37233.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37233.776
2020-09-16 20:00:00,10979.01,11041.17,10934.77,10948.17,23818.33498127,-130470.44371651506,36355.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36355.708
2020-09-17 00:00:00,10948.16,11040.0,10864.0,10867.12,39146.10802498,-132324.1278244829,35847.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35847.914
2020-09-17 04:00:00,10867.15,10925.71,10838.2,10878.42,26975.03000498,-131515.41185864585,35339.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35339.012
2020-09-17 08:00:00,10878.42,10899.62,10770.0,10871.59,36223.79602321,-130039.21777091754,34482.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34482.056
2020-09-17 12:00:00,10871.59,10878.99,10740.0,10833.0,42410.79792038,-129428.75776601255,34558.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34558.18
2020-09-17 16:00:00,10833.0,10918.8,10791.82,10910.58,22916.19099279,-126511.03475707628,34443.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34443.584
2020-09-17 20:00:00,10910.57,10969.75,10902.18,10935.33,18812.43799062,-124960.48677347875,34570.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34570.311
2020-09-18 00:00:00,10935.97,10955.96,10881.28,10917.89,14969.753009232,-124589.70378045073,34626.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34626.511
2020-09-18 04:00:00,10917.98,10979.79,10870.63,10948.05,19580.92600202,-123591.33181771464,34647.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34647.353
2020-09-18 08:00:00,10948.05,11035.0,10922.0,10972.08,24882.14404739,-120905.89583865563,35084.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35084.346
2020-09-18 12:00:00,10972.34,10997.37,10861.96,10892.7,33945.287999602,-122935.25393020264,34689.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34689.972
2020-09-18 16:00:00,10892.71,10896.48,10810.1,10858.76,29803.52300162,-121771.2269816678,34578.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34578.13
2020-09-18 20:00:00,10858.02,10938.07,10841.8,10926.29,12846.717006398,-120715.65799546755,34158.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34158.456
2020-09-19 00:00:00,10926.3,10971.78,10923.05,10969.67,14626.2009924374,-119215.74503377448,34335.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34335.28
2020-09-19 04:00:00,10969.67,10974.99,10891.9,10892.64,10468.1439928324,-119606.19707107432,34656.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34656.159
2020-09-19 08:00:00,10892.63,11168.52,10880.0,11130.7,36189.99998826,-114431.93724479916,36087.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36087.459
2020-09-19 12:00:00,11130.7,11177.0,11034.4,11082.99,33604.46996433,-113999.92937375464,36613.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36613.913
2020-09-19 16:00:00,11082.99,11112.04,11000.4,11046.34,19488.122969231,-114377.55638329512,36052.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36052.919
2020-09-19 20:00:00,11046.33,11080.0,11018.0,11073.74,11862.29400519,-113540.63837029834,36127.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36127.377
2020-09-20 00:00:00,11073.2,11073.9,10890.29,10940.54,31261.28906581,-115068.8214994129,35139.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35139.073
2020-09-20 04:00:00,10940.25,10988.66,10925.0,10956.63,15172.946001515,-113736.83152056258,34953.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34953.101
2020-09-20 08:00:00,10956.63,10977.94,10921.0,10946.15,13153.547007716,-113712.644494651,35075.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35075.345
2020-09-20 12:00:00,10946.99,10953.22,10785.0,10829.0,37886.95399389,-116008.29844337604,35457.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35457.25
2020-09-20 16:00:00,10829.27,10897.0,10751.0,10863.32,29178.311040618,-114356.69143809105,36156.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36156.848
2020-09-20 20:00:00,10863.33,10938.83,10812.76,10914.28,23797.51493867,-112541.93851842573,36480.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36480.975
2020-09-21 00:00:00,10915.52,10972.5,10886.02,10955.0,23226.63802086,-110899.38248366372,36505.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36505.296
2020-09-21 04:00:00,10955.01,10980.69,10882.91,10896.0,20009.36798208,-111472.71451622636,36854.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36854.748
2020-09-21 08:00:00,10896.0,10907.32,10572.01,10634.48,102195.2580068,-121830.06257922636,36505.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36505.008
2020-09-21 12:00:00,10634.48,10636.0,10281.0,10415.61,114618.5820244,-121869.60466225934,37795.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37795.725
2020-09-21 16:00:00,10415.61,10498.0,10352.06,10496.0,41751.80905477,-116983.0796719944,37673.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37673.215
2020-09-21 20:00:00,10496.0,10532.95,10405.72,10414.73,31245.49097052,-116156.83465627144,37425.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37425.234
2020-09-22 00:00:00,10414.74,10488.17,10353.1,10447.7,28883.789009345,-113465.17552073102,37842.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37842.855
2020-09-22 04:00:00,10448.05,10499.35,10359.01,10374.05,31862.4649944,-114057.06661118008,38637.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38637.89
2020-09-22 08:00:00,10374.23,10504.3,10373.0,10449.99,33381.4649941,-112890.40562362398,38962.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38962.305
2020-09-22 12:00:00,10449.86,10518.55,10420.0,10448.68,38009.1269842,-112051.55670787804,39440.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39440.404
2020-09-22 16:00:00,10448.68,10503.3,10444.09,10487.06,17742.725004385,-110389.83571132412,39352.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39352.401
2020-09-22 20:00:00,10487.06,10574.08,10449.9,10523.32,30021.11398998,-109061.40376187762,37982.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37982.338
2020-09-23 00:00:00,10523.32,10529.0,10465.67,10470.21,13650.828005282,-109323.85574162258,38330.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38330.759
2020-09-23 04:00:00,10470.87,10485.0,10374.12,10423.76,33679.86301925,-109476.3588171526,38561.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38561.911
2020-09-23 08:00:00,10423.77,10490.0,10398.45,10469.31,21642.76802397,-106832.63282567836,38487.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38487.227
2020-09-23 12:00:00,10469.31,10531.94,10440.16,10446.46,29035.24801384,-105510.34484864748,39899.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39899.528
2020-09-23 16:00:00,10446.46,10489.73,10251.0,10288.97,50960.460100098,-109171.42089962243,40933.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40933.764
2020-09-23 20:00:00,10288.98,10318.0,10132.21,10237.91,54058.37499171,-107383.1798032554,40809.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40809.525
2020-09-24 00:00:00,10237.91,10339.99,10191.0,10298.86,25744.36401691,-103294.3257989692,40205.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40205.971
2020-09-24 04:00:00,10298.86,10352.0,10267.0,10334.99,22079.01798454,-100506.46773984024,40499.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40499.53
2020-09-24 08:00:00,10335.0,10433.0,10276.91,10406.49,34422.48202408,-96470.4898405852,39994.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39994.536
2020-09-24 12:00:00,10406.49,10542.66,10326.9,10532.65,52759.2370402,-91791.37680290124,40254.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40254.916
2020-09-24 16:00:00,10532.65,10737.0,10529.25,10644.56,71657.56408312,-82339.90474698627,37438.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37438.352
2020-09-24 20:00:00,10644.57,10837.27,10614.05,10724.92,34983.90797849,-75615.4527252262,37027.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37027.241
