model,entry_time,exit_time,side,entry_price,exit_price,sl,tp,sl_pct,tp_pct,notional,leverage,pnl_usd,equity,exit_type,gate,regime,bcd_conf,holding_candles,actual_move_pct,vol_regime,heston_sl_mult,heston_tp_mult
HESTON,2026-01-12T04:00:00+00:00,2026-01-12T12:00:00+00:00,LONG,91369.2,90181.42,90181.42,92794.54,0.013,0.0156,37073.01,3,-511.6,11846.07,SL,ACTIVE,bull,1.0,2,-1.3,Low,1.5,1.8
HESTON,2026-01-12T08:00:00+00:00,2026-01-12T16:00:00+00:00,LONG,90573.9,92060.34,89335.2,92060.34,0.013676,0.016411,35538.21,3,554.8,12400.87,TP,ACTIVE,bull,1.0,2,1.6411,Low,1.5,1.8
HESTON,2026-01-12T12:00:00+00:00,2026-01-13T12:00:00+00:00,LONG,91618.7,93407.9,90300.07,93201.05,0.014393,0.017271,37202.61,3,696.76,13097.63,TRAIL_TP,ACTIVE,bull,1.0,6,1.9529,Low,1.5,1.8
HESTON,2026-01-13T08:00:00+00:00,2026-01-13T16:00:00+00:00,LONG,91962.1,94179.5,90617.56,93575.54,0.014621,0.017545,39292.89,3,916.0,14013.63,TRAIL_TP,ACTIVE,bull,1.0,2,2.4112,Low,1.5,1.8
HESTON,2026-01-13T12:00:00+00:00,2026-01-13T20:00:00+00:00,LONG,93407.9,95375.2,91976.47,95125.62,0.015325,0.018389,42040.89,3,851.81,14865.44,TRAIL_TP,ACTIVE,bull,1.0,2,2.1061,Low,1.5,1.8
HESTON,2026-01-13T16:00:00+00:00,2026-01-14T12:00:00+00:00,LONG,94179.5,96691.9,92723.97,95926.14,0.015455,0.018546,44596.32,3,1154.01,16019.45,TRAIL_TP,ACTIVE,bull,1.0,5,2.6677,Low,1.5,1.8
HESTON,2026-01-14T12:00:00+00:00,2026-01-15T12:00:00+00:00,LONG,96691.9,96717.3,94963.74,98765.69,0.017873,0.021447,32038.9,2,-17.21,16002.24,TIME_EXIT,ACTIVE,bull,1.0,6,0.0263,Low,1.5,1.8
HESTON,2026-01-15T08:00:00+00:00,2026-01-16T08:00:00+00:00,LONG,96548.9,95382.6,94829.37,98612.34,0.01781,0.021372,32004.48,2,-412.21,15590.03,TIME_EXIT,ACTIVE,bull,1.0,6,-1.208,Low,1.5,1.8
HESTON,2026-01-16T04:00:00+00:00,2026-01-17T04:00:00+00:00,LONG,95608.4,95061.1,93921.23,97633.0,0.017647,0.021176,31180.06,2,-203.43,15386.6,TIME_EXIT,ACTIVE,bull,1.0,6,-0.5724,Low,1.5,1.8
HESTON,2026-01-17T00:00:00+00:00,2026-01-18T00:00:00+00:00,LONG,95324.0,95155.0,93778.19,97178.97,0.016216,0.01946,15386.6,1,-39.59,15347.01,TIME_EXIT,ACTIVE,bull,1.0,6,-0.1773,Low,1.5,1.8
HESTON,2026-01-17T20:00:00+00:00,2026-01-18T20:00:00+00:00,LONG,95107.9,93867.04,93867.04,96596.93,0.013047,0.015656,15347.01,1,-212.51,15134.5,SL,ACTIVE,bull,1.0,6,-1.3047,Low,1.5,1.8
HESTON,2026-01-18T16:00:00+00:00,2026-01-19T00:00:00+00:00,LONG,95335.6,94304.17,94304.17,96573.32,0.010819,0.012983,30269.0,2,-351.7,14782.8,SL,ACTIVE,bull,1.0,2,-1.0819,Low,1.5,1.8
HESTON,2026-01-18T20:00:00+00:00,2026-01-19T04:00:00+00:00,LONG,93614.0,92448.41,92448.41,95012.7,0.012451,0.014941,14782.8,1,-195.89,14586.91,SL,ACTIVE,bull,1.0,2,-1.2451,Low,1.5,1.8
HESTON,2026-01-19T00:00:00+00:00,2026-01-20T00:00:00+00:00,LONG,92656.6,92397.0,91379.9,94188.64,0.013779,0.016535,14586.91,1,-52.54,14534.37,TIME_EXIT,ACTIVE,bull,1.0,6,-0.2802,Low,1.5,1.8
HESTON,2026-01-19T20:00:00+00:00,2026-01-20T04:00:00+00:00,LONG,92589.6,91387.21,91387.21,94032.47,0.012986,0.015583,14534.37,1,-200.37,14334.0,SL,ACTIVE,bull,1.0,2,-1.2986,Low,1.5,1.8
HESTON,2026-01-20T00:00:00+00:00,2026-01-20T08:00:00+00:00,LONG,92397.0,91211.39,91211.39,93819.73,0.012832,0.015398,14334.0,1,-195.4,14138.6,SL,ACTIVE,bull,1.0,2,-1.2832,Low,1.5,1.8
HESTON,2026-01-20T20:00:00+00:00,2026-01-21T04:00:00+00:00,SHORT,88390.6,89941.63,89941.63,86529.37,0.017547,0.021057,14138.6,1,-259.41,13879.19,SL,ACTIVE,bear,1.0,2,-1.7547,Low,1.5,1.8
HESTON,2026-01-21T20:00:00+00:00,2026-01-22T20:00:00+00:00,SHORT,89411.4,89518.5,91321.33,87119.49,0.021361,0.025633,12994.83,1,-25.96,13853.23,TIME_EXIT,ACTIVE,bear,1.0,6,-0.1198,Low,1.5,1.8
HESTON,2026-01-22T16:00:00+00:00,2026-01-23T16:00:00+00:00,SHORT,89732.9,89938.3,91516.96,87592.03,0.019882,0.023858,13853.23,1,-42.79,13810.44,TIME_EXIT,ACTIVE,bear,1.0,6,-0.2289,Low,1.5,1.8
HESTON,2026-01-23T12:00:00+00:00,2026-01-24T12:00:00+00:00,SHORT,89711.2,89235.0,91336.12,87761.3,0.018113,0.021735,13810.44,1,62.26,13872.7,TIME_EXIT,ACTIVE,bear,1.0,6,0.5308,Low,1.5,1.8
HESTON,2026-01-24T08:00:00+00:00,2026-01-25T08:00:00+00:00,SHORT,89548.5,88531.0,90981.42,87829.0,0.016002,0.019202,13872.7,1,146.53,14019.23,TIME_EXIT,ACTIVE,bear,1.0,6,1.1363,Low,1.5,1.8
HESTON,2026-01-25T04:00:00+00:00,2026-01-25T16:00:00+00:00,SHORT,88630.3,86459.4,89803.43,87222.55,0.013236,0.015883,42057.69,3,996.51,15015.74,TRAIL_TP,ACTIVE,bear,1.0,3,2.4494,Low,1.5,1.8
HESTON,2026-01-25T12:00:00+00:00,2026-01-25T20:00:00+00:00,SHORT,88406.0,86628.9,89550.14,87033.03,0.012942,0.01553,45047.22,3,869.48,15885.22,TRAIL_TP,ACTIVE,bear,1.0,2,2.0102,Low,1.5,1.8
HESTON,2026-01-25T16:00:00+00:00,2026-01-26T00:00:00+00:00,SHORT,86459.4,87769.32,87769.32,84887.5,0.015151,0.018181,47655.66,3,-760.14,15125.08,SL,ACTIVE,bear,1.0,2,-1.5151,Low,1.5,1.8
HESTON,2026-01-25T20:00:00+00:00,2026-01-26T04:00:00+00:00,SHORT,86628.9,87946.47,87946.47,85047.82,0.015209,0.018251,45375.24,3,-726.43,14398.65,SL,ACTIVE,bear,1.0,2,-1.5209,Low,1.5,1.8
HESTON,2026-01-26T00:00:00+00:00,2026-01-26T12:00:00+00:00,SHORT,87233.1,88612.86,88612.86,85577.39,0.015817,0.01898,43195.95,3,-717.78,13680.87,SL,ACTIVE,bear,1.0,3,-1.5817,Low,1.5,1.8
HESTON,2026-01-26T08:00:00+00:00,2026-01-27T08:00:00+00:00,SHORT,87810.0,87947.5,89173.22,86174.13,0.015525,0.01863,13680.87,1,-32.37,13648.5,TIME_EXIT,ACTIVE,bear,1.0,6,-0.1566,Low,1.5,1.8
HESTON,2026-01-27T04:00:00+00:00,2026-01-28T04:00:00+00:00,SHORT,88287.9,89106.8,89740.78,86544.44,0.016456,0.019747,13648.5,1,-137.51,13510.99,TIME_EXIT,ACTIVE,bear,1.0,6,-0.9275,Low,1.5,1.8
HESTON,2026-01-28T00:00:00+00:00,2026-01-28T16:00:00+00:00,SHORT,89079.8,90528.31,90528.31,87341.58,0.016261,0.019513,13510.99,1,-230.51,13280.48,SL,ACTIVE,bear,1.0,4,-1.6261,Low,1.5,1.8
HESTON,2026-01-28T12:00:00+00:00,2026-01-29T12:00:00+00:00,SHORT,89444.4,84898.0,90956.69,87629.66,0.016908,0.020289,13280.48,1,664.41,13944.89,TRAIL_TP,ACTIVE,bear,1.0,6,5.0829,Low,1.5,1.8
HESTON,2026-01-29T08:00:00+00:00,2026-01-29T16:00:00+00:00,SHORT,87795.2,83979.4,89345.54,85934.8,0.017659,0.02119,13944.89,1,594.92,14539.81,TRAIL_TP,ACTIVE,bear,1.0,2,4.3463,Low,1.5,1.8
HESTON,2026-01-29T12:00:00+00:00,2026-01-30T00:00:00+00:00,SHORT,84898.0,82640.9,86744.51,82682.19,0.02175,0.0261,26740.25,2,689.52,15229.33,TRAIL_TP,ACTIVE,bear,1.0,3,2.6586,Low,1.5,1.8
HESTON,2026-01-29T20:00:00+00:00,2026-01-30T04:00:00+00:00,SHORT,84604.7,82307.03,86519.43,82307.03,0.022631,0.027158,26917.08,2,709.47,15938.8,TP,ADVISORY,bear,1.0,2,2.7158,Low,1.5,1.8
HESTON,2026-01-30T00:00:00+00:00,2026-01-31T00:00:00+00:00,SHORT,82640.9,83987.5,84814.99,80031.99,0.026308,0.031569,24234.44,2,-414.28,15524.52,TIME_EXIT,ADVISORY,bear,1.0,6,-1.6295,Low,1.5,1.8
HESTON,2026-01-30T20:00:00+00:00,2026-01-31T12:00:00+00:00,SHORT,84211.4,81268.6,86429.76,81549.37,0.026343,0.031611,23573.16,2,804.91,16329.43,TRAIL_TP,ADVISORY,bear,1.0,4,3.4945,Low,1.5,1.8
HESTON,2026-01-31T08:00:00+00:00,2026-01-31T16:00:00+00:00,SHORT,82983.2,77707.9,84990.43,80574.52,0.024188,0.029026,27003.68,2,1695.04,18024.47,TRAIL_TP,ADVISORY,bear,1.0,2,6.3571,Low,1.5,1.8
HESTON,2026-01-31T12:00:00+00:00,2026-01-31T20:00:00+00:00,SHORT,81268.6,78706.8,83385.43,78728.41,0.026047,0.031257,27679.63,2,850.39,18874.86,TRAIL_TP,ADVISORY,bear,1.0,2,3.1523,Low,1.5,1.8
HESTON,2026-02-14T00:00:00+00:00,2026-02-15T00:00:00+00:00,SHORT,68947.7,69926.0,70938.54,66558.69,0.028875,0.03465,13073.66,1,-195.96,18678.9,TIME_EXIT,ADVISORY,bear,1.0,6,-1.4189,Low,1.5,1.8
HESTON,2026-02-15T16:00:00+00:00,2026-02-16T12:00:00+00:00,SHORT,68263.6,70001.52,70001.52,66178.1,0.025459,0.030551,29347.51,2,-770.63,17908.27,SL,ADVISORY,bear,1.0,5,-2.5459,Low,1.5,1.8
HESTON,2026-02-16T08:00:00+00:00,2026-02-17T08:00:00+00:00,SHORT,68769.4,67824.4,70374.52,66843.26,0.023341,0.028009,30690.35,2,397.18,18305.45,TIME_EXIT,ADVISORY,bear,1.0,6,1.3742,Low,1.5,1.8
HESTON,2026-02-18T08:00:00+00:00,2026-02-19T08:00:00+00:00,SHORT,67345.4,66468.9,68990.5,65371.27,0.024428,0.029313,29974.7,2,366.14,18671.59,TIME_EXIT,ADVISORY,bear,1.0,6,1.3015,Low,1.5,1.8
HESTON,2026-02-19T04:00:00+00:00,2026-02-20T04:00:00+00:00,SHORT,67180.4,67794.7,68794.41,65243.59,0.024025,0.02883,31086.9,2,-309.13,18362.46,TIME_EXIT,ADVISORY,bear,1.0,6,-0.9144,Low,1.5,1.8
HESTON,2026-02-20T00:00:00+00:00,2026-02-21T00:00:00+00:00,SHORT,67327.2,67637.0,68833.46,65519.69,0.022372,0.026847,32830.81,2,-177.33,18185.13,TIME_EXIT,ACTIVE,bear,1.0,6,-0.4601,Low,1.5,1.8
HESTON,2026-02-20T20:00:00+00:00,2026-02-21T20:00:00+00:00,SHORT,67979.3,67933.1,69523.88,66125.8,0.022721,0.027266,32014.18,2,-3.85,18181.28,TIME_EXIT,ADVISORY,bear,1.0,6,0.068,Low,1.5,1.8
HESTON,2026-02-21T16:00:00+00:00,2026-02-22T16:00:00+00:00,SHORT,68516.3,67402.2,69846.37,66920.22,0.019412,0.023295,18181.28,1,281.09,18462.37,TIME_EXIT,ACTIVE,bear,1.0,6,1.626,Low,1.5,1.8
HESTON,2026-02-23T00:00:00+00:00,2026-02-23T08:00:00+00:00,SHORT,64894.0,66296.35,66296.35,63211.18,0.02161,0.025932,17086.99,1,-382.92,18079.45,SL,ACTIVE,bear,1.0,2,-2.161,Low,1.5,1.8
HESTON,2026-02-23T04:00:00+00:00,2026-02-23T16:00:00+00:00,SHORT,65915.8,64179.42,67362.79,64179.42,0.021952,0.026342,16471.78,1,420.73,18500.18,TP,ACTIVE,bear,1.0,3,2.6342,Low,1.5,1.8
HESTON,2026-02-23T12:00:00+00:00,2026-02-23T20:00:00+00:00,SHORT,65633.1,63884.48,67090.29,63884.48,0.022202,0.026642,16665.32,1,430.67,18930.85,TP,ACTIVE,bear,1.0,2,2.6642,Low,1.5,1.8
HESTON,2026-02-23T16:00:00+00:00,2026-02-24T12:00:00+00:00,SHORT,64273.9,62437.88,65803.92,62437.88,0.023805,0.028566,31810.37,2,883.23,19814.08,TP,ADVISORY,bear,1.0,5,2.8566,Low,1.5,1.8
HESTON,2026-02-24T08:00:00+00:00,2026-02-25T00:00:00+00:00,SHORT,63192.2,64733.1,64733.1,61343.12,0.024384,0.029261,32503.01,2,-818.57,18995.51,SL,ADVISORY,bear,1.0,4,-2.4384,Low,1.5,1.8
HESTON,2026-02-24T20:00:00+00:00,2026-02-25T04:00:00+00:00,SHORT,64031.3,65602.36,65602.36,62146.02,0.024536,0.029443,30967.72,2,-784.59,18210.92,SL,ADVISORY,bear,1.0,2,-2.4536,Low,1.5,1.8
HESTON,2026-02-25T00:00:00+00:00,2026-02-25T12:00:00+00:00,SHORT,65361.7,67078.45,67078.45,63301.6,0.026265,0.031518,27733.73,2,-750.62,17460.3,SL,ADVISORY,bear,1.0,3,-2.6265,Low,1.5,1.8
HESTON,2026-02-27T08:00:00+00:00,2026-02-28T04:00:00+00:00,SHORT,66094.1,63788.4,67990.87,63817.98,0.028698,0.034438,12168.32,1,414.76,17875.06,TRAIL_TP,ADVISORY,bear,1.0,5,3.4885,Low,1.5,1.8
HESTON,2026-02-28T00:00:00+00:00,2026-02-28T08:00:00+00:00,SHORT,65763.8,63722.5,67464.89,63722.5,0.025867,0.03104,13820.96,1,417.94,18293.0,TP,ADVISORY,bear,1.0,2,3.104,Low,1.5,1.8
HESTON,2026-02-28T04:00:00+00:00,2026-02-28T16:00:00+00:00,SHORT,63788.4,65668.76,65668.76,61531.97,0.029478,0.035374,12411.24,1,-375.79,17917.21,SL,ADVISORY,bear,1.0,3,-2.9478,Low,1.5,1.8
HESTON,2026-02-28T12:00:00+00:00,2026-02-28T20:00:00+00:00,SHORT,64800.0,66682.7,66682.7,62540.76,0.029054,0.034865,12333.71,1,-368.21,17549.0,SL,ADVISORY,bear,1.0,2,-2.9054,Low,1.5,1.8
HESTON,2026-02-28T16:00:00+00:00,2026-03-01T16:00:00+00:00,SHORT,66318.1,65926.0,68281.45,63962.09,0.029605,0.035526,11855.44,1,60.61,17609.61,TIME_EXIT,ADVISORY,bear,1.0,6,0.5912,Low,1.5,1.8
