config,entry_time,exit_time,side,size,entry_price,exit_price,pnl_pct,exit_type,holding_minutes,l1_regime,l4_volatility_bucket,exhaustion_bucket
d_exec_aligned_trailing,2025-11-25 08:00:00+00:00,2025-11-25 12:00:00+00:00,-1.0,1.0,87311.9,86946.5,0.004184996546862441,TIME_EXIT,240.0,bull,low,low
d_exec_aligned_trailing,2025-11-26 20:00:00+00:00,2025-11-27 00:00:00+00:00,-1.0,1.0,90438.1,90569.8572,-0.001456877134747403,TRAIL,131.0,bull,low,low
d_exec_aligned_trailing,2025-11-27 00:00:00+00:00,2025-11-27 04:00:00+00:00,-1.0,1.0,91049.3,91184.4916,-0.0014848175658681573,TRAIL,119.0,bull,low,low
d_exec_aligned_trailing,2025-11-27 08:00:00+00:00,2025-11-27 12:00:00+00:00,-1.0,1.0,91334.9,90912.9,0.00462035870187627,TIME_EXIT,240.0,bull,low,low
d_exec_aligned_trailing,2025-11-27 12:00:00+00:00,2025-11-27 16:00:00+00:00,-1.0,1.0,90912.9,91489.0,-0.0063368344866350235,TIME_EXIT,240.0,bull,low,low
d_exec_aligned_trailing,2025-11-28 16:00:00+00:00,2025-11-28 20:00:00+00:00,-1.0,1.0,91106.1,90847.8,0.0028351559335764165,TIME_EXIT,240.0,bear,low,low
d_exec_aligned_trailing,2025-11-29 16:00:00+00:00,2025-11-29 20:00:00+00:00,-1.0,1.0,90602.9,90765.0,-0.001789125955129478,TIME_EXIT,240.0,bear,low,low
d_exec_aligned_trailing,2025-11-30 00:00:00+00:00,2025-11-30 04:00:00+00:00,-1.0,1.0,90873.0,90924.5,-0.0005667249898209104,TIME_EXIT,240.0,bear,low,low
d_exec_aligned_trailing,2025-11-30 08:00:00+00:00,2025-11-30 12:00:00+00:00,-1.0,1.0,91000.9,91405.8,-0.004449406544331014,TIME_EXIT,240.0,bear,low,low
d_exec_aligned_trailing,2025-11-30 12:00:00+00:00,2025-11-30 16:00:00+00:00,-1.0,1.0,91405.8,91423.2,-0.000190359911515392,TIME_EXIT,240.0,bear,low,low
d_exec_aligned_trailing,2025-11-30 20:00:00+00:00,2025-12-01 00:00:00+00:00,-1.0,1.0,90320.6,91524.57359800002,-0.013330000000000064,SL,6.0,bull,low,low
d_exec_aligned_trailing,2025-12-01 00:00:00+00:00,2025-12-01 04:00:00+00:00,1.0,1.0,86319.2,89228.9696,0.033709413432932545,TRAIL,4.0,bull,low,low
d_exec_aligned_trailing,2025-12-01 04:00:00+00:00,2025-12-01 08:00:00+00:00,1.0,1.0,86487.6,86100.1,-0.004480411064707535,TIME_EXIT,240.0,bull,low,low
d_exec_aligned_trailing,2025-12-01 08:00:00+00:00,2025-12-01 12:00:00+00:00,1.0,1.0,86100.1,84650.0,-0.01684202457372297,TIME_EXIT,240.0,bull,low,low
d_exec_aligned_trailing,2025-12-01 12:00:00+00:00,2025-12-01 16:00:00+00:00,1.0,1.0,84650.0,85155.9,0.005976373301830984,TRAIL,48.0,bull,low,low
d_exec_aligned_trailing,2025-12-01 16:00:00+00:00,2025-12-01 20:00:00+00:00,1.0,1.0,84985.0,86241.6,0.014786138730364273,TIME_EXIT,240.0,bull,low,low
d_exec_aligned_trailing,2025-12-02 16:00:00+00:00,2025-12-02 20:00:00+00:00,-1.0,0.5,91849.9,91347.09879999999,0.0027370808242578315,TRAIL,78.0,bull,low,mid
d_exec_aligned_trailing,2025-12-02 20:00:00+00:00,2025-12-03 00:00:00+00:00,-1.0,1.0,91249.1,91783.7892,-0.005859665465193453,TRAIL,124.0,bull,low,low
d_exec_aligned_trailing,2025-12-03 00:00:00+00:00,2025-12-03 04:00:00+00:00,-1.0,1.0,92589.2,92088.2704,0.005410237911117055,TRAIL,107.0,bull,low,low
d_exec_aligned_trailing,2025-12-03 04:00:00+00:00,2025-12-03 08:00:00+00:00,-1.0,0.5,92969.9,93709.0388,-0.00397515109729063,TRAIL,123.0,bull,low,mid
d_exec_aligned_trailing,2025-12-03 08:00:00+00:00,2025-12-03 12:00:00+00:00,-1.0,1.0,92957.7,92332.9,0.006721336694001767,TIME_EXIT,240.0,bull,low,low
d_exec_aligned_trailing,2025-12-03 12:00:00+00:00,2025-12-03 16:00:00+00:00,-1.0,1.0,92332.9,92810.8948,-0.005176863284917843,TRAIL,160.0,bull,low,low
d_exec_aligned_trailing,2025-12-03 16:00:00+00:00,2025-12-03 20:00:00+00:00,-1.0,1.0,92995.8,92903.74960000001,0.0009898339494901487,TRAIL,109.0,bull,low,low
d_exec_aligned_trailing,2025-12-03 20:00:00+00:00,2025-12-04 00:00:00+00:00,-1.0,1.0,93376.7,93941.72039999999,-0.0060509784560816016,TRAIL,169.0,bull,low,low
d_exec_aligned_trailing,2025-12-04 00:00:00+00:00,2025-12-04 04:00:00+00:00,-1.0,1.0,93499.9,93751.9988,-0.0026962467339537444,TRAIL,139.0,bull,low,low
d_exec_aligned_trailing,2025-12-04 12:00:00+00:00,2025-12-04 16:00:00+00:00,-1.0,1.0,92933.5,92925.702,8.390946214220651e-05,TRAIL,219.0,bull,low,low
d_exec_aligned_trailing,2025-12-04 16:00:00+00:00,2025-12-04 20:00:00+00:00,-1.0,1.0,91941.5,92004.598,-0.0006862842133312785,TRAIL,225.0,bear,low,low
d_exec_aligned_trailing,2025-12-05 08:00:00+00:00,2025-12-05 12:00:00+00:00,-1.0,1.0,91307.9,90414.0,0.009789952457563866,TIME_EXIT,240.0,bear,low,low
d_exec_aligned_trailing,2025-12-05 12:00:00+00:00,2025-12-05 16:00:00+00:00,-1.0,1.0,90414.0,91057.268,-0.007114694626938256,TRAIL,184.0,bear,low,low
d_exec_aligned_trailing,2025-12-06 00:00:00+00:00,2025-12-06 04:00:00+00:00,-1.0,1.0,89636.5,89549.6,0.0009694711417781443,TIME_EXIT,240.0,bear,low,low
d_exec_aligned_trailing,2025-12-06 04:00:00+00:00,2025-12-06 08:00:00+00:00,-1.0,1.0,89549.6,89585.4,-0.00039977844680483265,TIME_EXIT,240.0,bear,low,low
d_exec_aligned_trailing,2025-12-06 08:00:00+00:00,2025-12-06 12:00:00+00:00,-1.0,1.0,89585.4,89713.4,-0.001428804247120663,TIME_EXIT,240.0,bear,low,low
d_exec_aligned_trailing,2025-12-06 12:00:00+00:00,2025-12-06 16:00:00+00:00,-1.0,1.0,89713.4,89369.4,0.0038344327603234696,TIME_EXIT,240.0,bear,low,low
d_exec_aligned_trailing,2025-12-07 04:00:00+00:00,2025-12-07 08:00:00+00:00,-1.0,1.0,89337.1,89109.4,0.0025487731300882777,TIME_EXIT,240.0,bull,low,low
d_exec_aligned_trailing,2025-12-07 20:00:00+00:00,2025-12-08 00:00:00+00:00,-1.0,1.0,90345.4,90094.1448,0.0027810513872316145,TRAIL,154.0,bull,low,low
