candle,equity
2026-01-01T00:00:00+00:00,10000.0
2026-01-02T00:00:00+00:00,9799.84
2026-01-04T00:00:00+00:00,10293.6
2026-01-05T12:00:00+00:00,10812.23
2026-01-06T04:00:00+00:00,10812.05
2026-01-06T16:00:00+00:00,10595.64
2026-01-06T20:00:00+00:00,10383.56
2026-01-07T08:00:00+00:00,10383.39
2026-01-07T12:00:00+00:00,10175.56
2026-01-08T04:00:00+00:00,9971.88
2026-01-12T00:00:00+00:00,10095.09
2026-01-12T12:00:00+00:00,9893.02
2026-01-13T16:00:00+00:00,10391.48
2026-01-14T12:00:00+00:00,10915.04
2026-01-14T16:00:00+00:00,10696.56
2026-01-16T12:00:00+00:00,10482.46
2026-01-18T20:00:00+00:00,10272.64
2026-01-19T00:00:00+00:00,10067.03
2026-01-19T04:00:00+00:00,9865.53
2026-01-20T04:00:00+00:00,9668.06
2026-01-20T08:00:00+00:00,9474.54
2026-01-20T20:00:00+00:00,9951.91
2026-01-21T04:00:00+00:00,9951.75
2026-01-23T16:00:00+00:00,9752.55
2026-01-26T08:00:00+00:00,9947.45
2026-01-27T20:00:00+00:00,9748.34
2026-01-28T08:00:00+00:00,9553.22
2026-01-28T16:00:00+00:00,9362.0
2026-01-29T12:00:00+00:00,9833.7
2026-01-29T16:00:00+00:00,10329.16
2026-01-31T16:00:00+00:00,10849.58
2026-02-01T20:00:00+00:00,11396.23
2026-02-16T12:00:00+00:00,11396.04
2026-02-16T20:00:00+00:00,11395.86
2026-02-20T04:00:00+00:00,11395.68
2026-02-24T00:00:00+00:00,11969.84
2026-02-24T16:00:00+00:00,11969.65
2026-02-25T00:00:00+00:00,11730.06
2026-02-25T04:00:00+00:00,11495.27
2026-02-25T12:00:00+00:00,11265.18
2026-02-28T16:00:00+00:00,11490.31
2026-02-28T20:00:00+00:00,11260.32
