candle,equity
2026-01-01T00:00:00+00:00,10000.0
2026-01-02T00:00:00+00:00,9799.84
2026-01-02T16:00:00+00:00,10170.12
2026-01-03T04:00:00+00:00,10169.95
2026-01-05T00:00:00+00:00,10554.22
2026-01-05T12:00:00+00:00,10953.0
2026-01-06T04:00:00+00:00,10952.82
2026-01-06T16:00:00+00:00,10733.59
2026-01-06T20:00:00+00:00,10518.75
2026-01-07T08:00:00+00:00,10518.58
2026-01-07T12:00:00+00:00,10308.04
2026-01-08T04:00:00+00:00,10101.71
2026-01-12T00:00:00+00:00,10226.52
2026-01-12T12:00:00+00:00,10021.83
2026-01-13T12:00:00+00:00,10400.49
2026-01-13T20:00:00+00:00,10793.46
2026-01-14T12:00:00+00:00,11201.28
2026-01-14T16:00:00+00:00,10977.08
2026-01-16T12:00:00+00:00,10757.36
2026-01-18T20:00:00+00:00,10542.04
2026-01-19T00:00:00+00:00,10331.03
2026-01-19T04:00:00+00:00,10124.25
2026-01-20T04:00:00+00:00,9921.6
2026-01-20T08:00:00+00:00,9723.01
2026-01-20T16:00:00+00:00,9967.87
2026-01-20T20:00:00+00:00,10218.9
2026-01-21T04:00:00+00:00,10218.74
2026-01-21T16:00:00+00:00,10476.09
2026-01-23T16:00:00+00:00,10475.92
2026-01-25T16:00:00+00:00,10871.74
2026-01-25T20:00:00+00:00,11282.52
2026-01-26T00:00:00+00:00,11056.69
2026-01-26T04:00:00+00:00,10835.38
2026-01-26T12:00:00+00:00,10618.5
2026-01-27T20:00:00+00:00,10405.96
2026-01-28T08:00:00+00:00,10197.67
2026-01-28T16:00:00+00:00,9993.56
2026-01-29T12:00:00+00:00,10371.15
2026-01-29T16:00:00+00:00,10763.02
2026-01-30T00:00:00+00:00,11169.69
2026-01-31T12:00:00+00:00,11591.72
2026-01-31T16:00:00+00:00,12029.7
2026-01-31T20:00:00+00:00,12484.23
2026-02-16T12:00:00+00:00,12484.03
2026-02-16T20:00:00+00:00,12483.83
2026-02-20T04:00:00+00:00,12483.64
2026-02-23T00:00:00+00:00,12955.32
2026-02-23T04:00:00+00:00,13281.58
2026-02-23T08:00:00+00:00,13015.74
2026-02-24T04:00:00+00:00,13507.53
2026-02-25T00:00:00+00:00,13237.16
2026-02-25T04:00:00+00:00,12972.2
2026-02-25T12:00:00+00:00,12712.55
2026-02-27T16:00:00+00:00,13032.71
2026-02-28T16:00:00+00:00,13032.5
2026-02-28T20:00:00+00:00,12771.64
