signal_time,entry_time,exit_time,side,entry_price,exit_price,pnl_usd,exit_type,holding_candles,bcd_conf,regime,gate,entry_mode,limit_px,miss_reason,execution_resolution
2022-12-31T20:00:00+00:00,2023-01-01T00:00:00+00:00,2023-01-02T00:00:00+00:00,SHORT,16554.14,16654.6,-103.03,TIME_EXIT,6,0.9333,neutral,ACTIVE,pullback,16554.14,,4H_OHLC_APPROX
2023-01-02T04:00:00+00:00,2023-01-02T08:00:00+00:00,2023-01-03T08:00:00+00:00,SHORT,16729.21,16714.2,1.46,TIME_EXIT,6,0.9333,neutral,ACTIVE,pullback,16729.21,,4H_OHLC_APPROX
2023-01-03T12:00:00+00:00,,,SHORT,,,,MISS,0,0.9333,neutral,ACTIVE,pullback,16687.47,NO_TOUCH_WITHIN_WAIT,4H_OHLC_APPROX
2023-01-03T16:00:00+00:00,2023-01-03T20:00:00+00:00,2023-01-04T04:00:00+00:00,SHORT,16654.34,16876.34,-211.95,SL,2,0.9333,neutral,ACTIVE,pullback,16654.34,,4H_OHLC_APPROX
2023-01-06T08:00:00+00:00,2023-01-06T12:00:00+00:00,2023-01-06T20:00:00+00:00,SHORT,16748.13,16971.38,-211.95,SL,2,0.9332,bear,ACTIVE,pullback,16748.13,,4H_OHLC_APPROX
2023-01-07T00:00:00+00:00,2023-01-07T04:00:00+00:00,2023-01-08T04:00:00+00:00,LONG,16927.46,16945.5,3.99,TIME_EXIT,6,0.9333,bull,ACTIVE,pullback,16927.46,,4H_OHLC_APPROX
2023-01-08T20:00:00+00:00,2023-01-09T00:00:00+00:00,2023-01-09T04:00:00+00:00,LONG,17107.58,17229.04,94.5,TP,1,0.9243,bull,ACTIVE,pullback,17107.58,,4H_OHLC_APPROX
2023-01-09T08:00:00+00:00,2023-01-09T12:00:00+00:00,2023-01-09T16:00:00+00:00,LONG,17214.97,17337.19,94.5,TP,1,0.9333,bull,ACTIVE,pullback,17214.97,,4H_OHLC_APPROX
2023-01-09T20:00:00+00:00,2023-01-10T00:00:00+00:00,2023-01-10T08:00:00+00:00,LONG,17152.53,17274.31,94.5,TP,2,0.9333,bull,ACTIVE,pullback,17152.53,,4H_OHLC_APPROX
2023-01-10T12:00:00+00:00,2023-01-10T16:00:00+00:00,2023-01-10T20:00:00+00:00,LONG,17300.18,17428.8,99.52,TRAIL_TP,1,0.9333,bull,ACTIVE,pullback,17300.18,,4H_OHLC_APPROX
2023-01-11T00:00:00+00:00,2023-01-11T04:00:00+00:00,2023-01-11T16:00:00+00:00,LONG,17390.29,17540.6,117.65,TRAIL_TP,3,0.9333,bull,ACTIVE,pullback,17390.29,,4H_OHLC_APPROX
2023-01-11T20:00:00+00:00,2023-01-12T00:00:00+00:00,2023-01-12T04:00:00+00:00,LONG,17917.76,18129.3,165.09,TRAIL_TP,1,0.848,bull,ACTIVE,pullback,17917.76,,4H_OHLC_APPROX
2023-01-12T08:00:00+00:00,2023-01-12T12:00:00+00:00,2023-01-12T16:00:00+00:00,LONG,18176.31,18877.2,566.41,TRAIL_TP,1,0.9333,bull,ACTIVE,pullback,18176.31,,4H_OHLC_APPROX
2023-01-13T04:00:00+00:00,,,LONG,,,,MISS,0,0.9331,bull,ADVISORY,pullback,18798.88,NO_TOUCH_WITHIN_WAIT,4H_OHLC_APPROX
2023-01-13T08:00:00+00:00,2023-01-13T12:00:00+00:00,2023-01-13T16:00:00+00:00,LONG,18892.79,19354.2,354.34,TRAIL_TP,1,0.9333,bull,ACTIVE,pullback,18892.79,,4H_OHLC_APPROX
2023-01-13T20:00:00+00:00,2023-01-14T00:00:00+00:00,2023-01-14T04:00:00+00:00,LONG,19904.28,20913.1,748.26,TRAIL_TP,1,0.9327,bull,ADVISORY,pullback,19904.28,,4H_OHLC_APPROX
2023-01-18T04:00:00+00:00,2023-01-18T08:00:00+00:00,2023-01-18T12:00:00+00:00,LONG,21286.39,21002.64,-211.95,SL,1,0.9333,bull,ADVISORY,pullback,21286.39,,4H_OHLC_APPROX
2023-01-20T16:00:00+00:00,,,LONG,,,,MISS,0,0.9333,bull,ACTIVE,pullback,21472.71,NO_TOUCH_WITHIN_WAIT,4H_OHLC_APPROX
2023-01-23T00:00:00+00:00,2023-01-23T04:00:00+00:00,2023-01-23T08:00:00+00:00,LONG,22634.94,22906.5,167.96,TRAIL_TP,1,0.9333,bull,ADVISORY,pullback,22634.94,,4H_OHLC_APPROX
2023-01-23T12:00:00+00:00,2023-01-23T16:00:00+00:00,2023-01-23T20:00:00+00:00,LONG,22829.15,22991.23,94.5,TP,1,0.9333,bull,ADVISORY,pullback,22829.15,,4H_OHLC_APPROX
2023-01-24T00:00:00+00:00,2023-01-24T04:00:00+00:00,2023-01-24T12:00:00+00:00,LONG,23055.12,22747.8,-211.95,SL,2,0.9333,bull,ADVISORY,pullback,23055.12,,4H_OHLC_APPROX
2023-01-24T16:00:00+00:00,2023-01-24T20:00:00+00:00,2023-01-25T00:00:00+00:00,LONG,22991.99,22685.5,-211.95,SL,1,0.9333,bull,ADVISORY,pullback,22991.99,,4H_OHLC_APPROX
2023-01-25T20:00:00+00:00,,,LONG,,,,MISS,0,0.9329,bull,ADVISORY,pullback,23037.54,NO_TOUCH_WITHIN_WAIT,4H_OHLC_APPROX
2023-01-26T00:00:00+00:00,2023-01-26T04:00:00+00:00,2023-01-27T00:00:00+00:00,LONG,23106.27,22798.26,-211.95,SL,5,0.9333,bull,ADVISORY,pullback,23106.27,,4H_OHLC_APPROX
2023-01-27T04:00:00+00:00,2023-01-27T08:00:00+00:00,2023-01-27T16:00:00+00:00,LONG,23045.03,23246.7,119.27,TRAIL_TP,2,0.9333,bull,ADVISORY,pullback,23045.03,,4H_OHLC_APPROX
2023-01-27T20:00:00+00:00,2023-01-28T00:00:00+00:00,2023-01-29T00:00:00+00:00,LONG,23044.93,23208.55,94.5,TP,6,0.9333,bull,ADVISORY,pullback,23044.93,,4H_OHLC_APPROX
2023-01-29T04:00:00+00:00,2023-01-29T08:00:00+00:00,2023-01-29T12:00:00+00:00,LONG,23177.2,23522.7,211.6,TRAIL_TP,1,0.9333,bull,ACTIVE,pullback,23177.2,,4H_OHLC_APPROX
2023-01-29T16:00:00+00:00,2023-01-29T20:00:00+00:00,2023-01-30T08:00:00+00:00,LONG,23872.7,23554.48,-211.95,SL,3,0.9333,bull,ACTIVE,pullback,23872.7,,4H_OHLC_APPROX
2023-01-30T12:00:00+00:00,2023-01-30T16:00:00+00:00,2023-01-30T20:00:00+00:00,LONG,23155.42,22846.76,-211.95,SL,1,0.9333,bull,ADVISORY,pullback,23155.42,,4H_OHLC_APPROX
2023-01-31T04:00:00+00:00,,,SHORT,,,,MISS,0,0.9333,neutral,ADVISORY,pullback,22990.67,NO_TOUCH_WITHIN_WAIT,4H_OHLC_APPROX
2023-01-31T08:00:00+00:00,2023-01-31T12:00:00+00:00,2023-01-31T16:00:00+00:00,SHORT,22879.76,23184.74,-211.95,SL,1,0.9333,neutral,ADVISORY,pullback,22879.76,,4H_OHLC_APPROX
2023-02-01T04:00:00+00:00,2023-02-01T08:00:00+00:00,2023-02-01T16:00:00+00:00,SHORT,23094.07,23401.91,-211.95,SL,2,0.9333,neutral,ADVISORY,pullback,23094.07,,4H_OHLC_APPROX
2023-02-01T20:00:00+00:00,2023-02-02T00:00:00+00:00,2023-02-02T04:00:00+00:00,LONG,23706.27,23874.58,94.5,TP,1,0.9333,bull,ACTIVE,pullback,23706.27,,4H_OHLC_APPROX
2023-02-02T08:00:00+00:00,2023-02-02T12:00:00+00:00,2023-02-02T16:00:00+00:00,LONG,23803.17,23972.18,94.5,TP,1,0.9333,bull,ACTIVE,pullback,23803.17,,4H_OHLC_APPROX
2023-02-03T00:00:00+00:00,2023-02-03T04:00:00+00:00,2023-02-03T12:00:00+00:00,LONG,23511.37,23678.3,94.5,TP,2,0.9333,bull,ACTIVE,pullback,23511.37,,4H_OHLC_APPROX
2023-02-03T16:00:00+00:00,2023-02-03T20:00:00+00:00,2023-02-04T00:00:00+00:00,LONG,23284.89,23450.21,94.5,TP,1,0.9333,bull,ADVISORY,pullback,23284.89,,4H_OHLC_APPROX
2023-02-04T04:00:00+00:00,2023-02-04T08:00:00+00:00,2023-02-05T08:00:00+00:00,SHORT,23345.72,23354.1,-17.38,TIME_EXIT,6,0.9333,neutral,ADVISORY,pullback,23345.72,,4H_OHLC_APPROX
2023-02-05T12:00:00+00:00,2023-02-05T16:00:00+00:00,2023-02-05T20:00:00+00:00,SHORT,23117.29,22929.2,110.05,TRAIL_TP,1,0.9333,bear,ACTIVE,pullback,23117.29,,4H_OHLC_APPROX
2023-02-06T00:00:00+00:00,2023-02-06T04:00:00+00:00,2023-02-06T08:00:00+00:00,SHORT,22914.79,22752.1,94.5,TP,1,0.9333,bear,ACTIVE,pullback,22914.79,,4H_OHLC_APPROX
2023-02-06T12:00:00+00:00,2023-02-06T16:00:00+00:00,2023-02-06T20:00:00+00:00,SHORT,23063.54,22757.7,186.91,TRAIL_TP,1,0.9333,bear,ACTIVE,pullback,23063.54,,4H_OHLC_APPROX
2023-02-07T00:00:00+00:00,2023-02-07T04:00:00+00:00,2023-02-07T16:00:00+00:00,SHORT,22893.77,23198.94,-211.95,SL,3,0.9333,neutral,ACTIVE,pullback,22893.77,,4H_OHLC_APPROX
2023-02-07T20:00:00+00:00,,,LONG,,,,MISS,0,0.9333,bull,ACTIVE,pullback,23210.87,NO_TOUCH_WITHIN_WAIT,4H_OHLC_APPROX
2023-02-08T00:00:00+00:00,2023-02-08T04:00:00+00:00,2023-02-08T12:00:00+00:00,LONG,23227.35,22917.73,-211.95,SL,2,0.9333,bull,ACTIVE,pullback,23227.35,,4H_OHLC_APPROX
2023-02-08T16:00:00+00:00,2023-02-08T20:00:00+00:00,2023-02-09T00:00:00+00:00,SHORT,22890.17,22511.6,236.08,TRAIL_TP,1,0.9333,neutral,ACTIVE,pullback,22890.17,,4H_OHLC_APPROX
2023-02-09T04:00:00+00:00,2023-02-09T08:00:00+00:00,2023-02-09T16:00:00+00:00,SHORT,22691.37,22027.3,426.98,TRAIL_TP,2,0.9333,bear,ACTIVE,pullback,22691.37,,4H_OHLC_APPROX
2023-02-09T20:00:00+00:00,2023-02-10T00:00:00+00:00,2023-02-10T04:00:00+00:00,SHORT,21815.19,21660.31,94.5,TP,1,0.9333,bear,ACTIVE,pullback,21815.19,,4H_OHLC_APPROX
2023-02-10T08:00:00+00:00,2023-02-10T12:00:00+00:00,2023-02-10T16:00:00+00:00,SHORT,21748.33,21593.91,94.5,TP,1,0.9333,bear,ACTIVE,pullback,21748.33,,4H_OHLC_APPROX
2023-02-10T20:00:00+00:00,2023-02-11T00:00:00+00:00,2023-02-12T00:00:00+00:00,SHORT,21640.22,21772.1,-103.41,TIME_EXIT,6,0.9333,bear,ACTIVE,pullback,21640.22,,4H_OHLC_APPROX
2023-02-12T04:00:00+00:00,2023-02-12T08:00:00+00:00,2023-02-12T20:00:00+00:00,SHORT,21809.99,21655.14,94.5,TP,3,0.9333,bear,ACTIVE,pullback,21809.99,,4H_OHLC_APPROX
2023-02-13T00:00:00+00:00,2023-02-13T04:00:00+00:00,2023-02-13T08:00:00+00:00,SHORT,21822.7,21595.9,143.89,TRAIL_TP,1,0.9333,bear,ACTIVE,pullback,21822.7,,4H_OHLC_APPROX
2023-02-13T12:00:00+00:00,2023-02-13T16:00:00+00:00,2023-02-14T08:00:00+00:00,SHORT,21574.85,21862.45,-211.95,SL,4,0.9333,bear,ACTIVE,pullback,21574.85,,4H_OHLC_APPROX
2023-02-14T20:00:00+00:00,,,SHORT,,,,MISS,0,0.9333,bear,ACTIVE,pullback,22209.59,NO_TOUCH_WITHIN_WAIT,4H_OHLC_APPROX
2023-02-15T00:00:00+00:00,2023-02-15T04:00:00+00:00,2023-02-15T08:00:00+00:00,SHORT,22110.99,22405.73,-211.95,SL,1,0.9333,bear,ACTIVE,pullback,22110.99,,4H_OHLC_APPROX
2023-02-15T12:00:00+00:00,2023-02-15T16:00:00+00:00,2023-02-15T20:00:00+00:00,SHORT,22820.9,23125.1,-211.95,SL,1,0.9333,neutral,ADVISORY,pullback,22820.9,,4H_OHLC_APPROX
2023-02-16T08:00:00+00:00,2023-02-16T12:00:00+00:00,2023-02-16T16:00:00+00:00,LONG,24555.42,24879.0,185.66,TRAIL_TP,1,0.9333,bull,ADVISORY,pullback,24555.42,,4H_OHLC_APPROX
2023-02-19T12:00:00+00:00,2023-02-19T16:00:00+00:00,2023-02-19T20:00:00+00:00,LONG,24904.77,24572.79,-211.95,SL,1,0.9333,bull,ADVISORY,pullback,24904.77,,4H_OHLC_APPROX
2023-02-20T08:00:00+00:00,2023-02-20T12:00:00+00:00,2023-02-21T00:00:00+00:00,LONG,24871.0,25047.59,94.5,TP,3,0.9333,bull,ADVISORY,pullback,24871.0,,4H_OHLC_APPROX
2023-02-21T04:00:00+00:00,2023-02-21T08:00:00+00:00,2023-02-21T12:00:00+00:00,LONG,24979.6,24646.62,-211.95,SL,1,0.9333,bull,ADVISORY,pullback,24979.6,,4H_OHLC_APPROX
2023-02-26T04:00:00+00:00,2023-02-26T08:00:00+00:00,2023-02-26T16:00:00+00:00,SHORT,23165.84,23474.64,-211.95,SL,2,0.9333,bear,ACTIVE,pullback,23165.84,,4H_OHLC_APPROX
2023-02-27T04:00:00+00:00,2023-02-27T08:00:00+00:00,2023-02-27T12:00:00+00:00,SHORT,23434.51,23746.89,-211.95,SL,1,0.9333,bear,ACTIVE,pullback,23434.51,,4H_OHLC_APPROX
2023-02-27T16:00:00+00:00,2023-02-27T20:00:00+00:00,2023-02-28T20:00:00+00:00,SHORT,23285.76,23120.43,94.5,TP,6,0.9333,bear,ACTIVE,pullback,23285.76,,4H_OHLC_APPROX
2023-03-01T04:00:00+00:00,2023-03-01T08:00:00+00:00,2023-03-01T12:00:00+00:00,SHORT,23733.31,23564.8,94.5,TP,1,0.9333,neutral,ADVISORY,pullback,23733.31,,4H_OHLC_APPROX
2023-03-01T16:00:00+00:00,2023-03-01T20:00:00+00:00,2023-03-02T00:00:00+00:00,SHORT,23366.24,23677.71,-211.95,SL,1,0.9333,bear,ACTIVE,pullback,23366.24,,4H_OHLC_APPROX
2023-03-02T04:00:00+00:00,2023-03-02T08:00:00+00:00,2023-03-02T12:00:00+00:00,SHORT,23405.28,23239.1,94.5,TP,1,0.9333,neutral,ACTIVE,pullback,23405.28,,4H_OHLC_APPROX
2023-03-02T16:00:00+00:00,2023-03-02T20:00:00+00:00,2023-03-03T00:00:00+00:00,LONG,23433.14,23120.78,-211.95,SL,1,0.9333,bull,ADVISORY,pullback,23433.14,,4H_OHLC_APPROX
2023-03-04T00:00:00+00:00,2023-03-04T04:00:00+00:00,2023-03-04T20:00:00+00:00,SHORT,22361.74,22202.97,94.5,TP,4,0.9333,bear,ACTIVE,pullback,22361.74,,4H_OHLC_APPROX
2023-03-05T00:00:00+00:00,2023-03-05T04:00:00+00:00,2023-03-06T04:00:00+00:00,SHORT,22396.57,22380.9,-1.5,TIME_EXIT,6,0.9333,bear,ACTIVE,pullback,22396.57,,4H_OHLC_APPROX
2023-03-06T08:00:00+00:00,2023-03-06T12:00:00+00:00,2023-03-07T12:00:00+00:00,SHORT,22392.37,22233.38,94.5,TP,6,0.9333,neutral,ACTIVE,pullback,22392.37,,4H_OHLC_APPROX
2023-03-07T16:00:00+00:00,2023-03-07T20:00:00+00:00,2023-03-08T04:00:00+00:00,SHORT,22140.72,21962.2,108.94,TRAIL_TP,2,0.9333,bear,ACTIVE,pullback,22140.72,,4H_OHLC_APPROX
2023-03-08T08:00:00+00:00,2023-03-08T12:00:00+00:00,2023-03-08T20:00:00+00:00,SHORT,22083.26,21695.4,251.45,TRAIL_TP,2,0.9333,bear,ACTIVE,pullback,22083.26,,4H_OHLC_APPROX
2023-03-09T00:00:00+00:00,,,SHORT,,,,MISS,0,0.9333,bear,ACTIVE,pullback,21784.36,NO_TOUCH_WITHIN_WAIT,4H_OHLC_APPROX
