candle,equity
2024-01-01T00:00:00+00:00,10000.0
2024-01-01T04:00:00+00:00,9932.35
2024-01-01T08:00:00+00:00,9849.59
2024-01-01T12:00:00+00:00,9805.85
2024-01-01T16:00:00+00:00,9593.9
2024-01-01T20:00:00+00:00,9381.95
2024-01-02T00:00:00+00:00,9170.0
2024-01-02T04:00:00+00:00,9264.5
2024-01-02T08:00:00+00:00,9359.0
2024-01-02T12:00:00+00:00,9147.05
2024-01-02T16:00:00+00:00,9088.01
2024-01-02T20:00:00+00:00,9044.93
2024-01-03T00:00:00+00:00,9139.43
2024-01-03T04:00:00+00:00,9038.88
2024-01-03T08:00:00+00:00,8826.93
2024-01-03T12:00:00+00:00,9060.16
2024-01-04T20:00:00+00:00,9154.66
2024-01-05T00:00:00+00:00,8942.71
2024-01-07T20:00:00+00:00,8730.76
2024-01-08T12:00:00+00:00,8830.46
2024-01-08T16:00:00+00:00,9497.95
2024-01-08T20:00:00+00:00,9475.1
2024-01-09T00:00:00+00:00,9263.15
2024-01-09T04:00:00+00:00,9221.81
2024-01-09T08:00:00+00:00,9140.45
2024-01-09T12:00:00+00:00,8928.5
2024-01-09T16:00:00+00:00,8918.0
2024-01-09T20:00:00+00:00,8706.05
2024-01-14T20:00:00+00:00,9021.33
2024-01-15T04:00:00+00:00,8959.54
2024-01-15T08:00:00+00:00,8952.18
2024-01-15T12:00:00+00:00,9088.14
2024-01-15T16:00:00+00:00,8876.19
2024-01-15T20:00:00+00:00,9029.79
2024-01-16T00:00:00+00:00,8875.08
2024-01-16T04:00:00+00:00,8969.58
2024-01-16T08:00:00+00:00,8920.14
2024-01-16T12:00:00+00:00,9014.64
2024-01-17T04:00:00+00:00,9068.5
2024-01-17T08:00:00+00:00,9047.0
2024-01-17T12:00:00+00:00,9141.5
2024-01-17T16:00:00+00:00,9080.35
2024-01-17T20:00:00+00:00,9009.96
2024-01-18T00:00:00+00:00,9064.36
2024-01-18T04:00:00+00:00,8938.15
2024-01-18T08:00:00+00:00,9058.37
2024-01-18T12:00:00+00:00,9018.55
2024-01-18T16:00:00+00:00,9571.33
2024-01-18T20:00:00+00:00,9665.83
2024-01-19T00:00:00+00:00,9760.33
2024-01-19T04:00:00+00:00,9663.48
2024-01-19T08:00:00+00:00,9582.55
2024-01-19T12:00:00+00:00,9778.41
2024-01-19T16:00:00+00:00,9566.46
2024-01-19T20:00:00+00:00,9610.52
2024-01-20T00:00:00+00:00,9607.23
2024-01-20T04:00:00+00:00,9590.04
2024-01-20T08:00:00+00:00,9602.82
2024-01-20T12:00:00+00:00,9595.62
2024-01-20T16:00:00+00:00,9559.05
2024-01-20T20:00:00+00:00,9527.81
2024-01-21T00:00:00+00:00,9520.99
2024-01-21T04:00:00+00:00,9519.36
2024-01-21T08:00:00+00:00,9481.32
2024-01-21T12:00:00+00:00,9493.8
2024-01-21T16:00:00+00:00,9457.17
2024-01-21T20:00:00+00:00,9495.94
2024-01-22T00:00:00+00:00,9621.17
2024-01-22T04:00:00+00:00,9715.67
2024-01-22T08:00:00+00:00,9810.17
2024-01-22T12:00:00+00:00,9904.67
2024-01-22T16:00:00+00:00,10246.64
2024-01-22T20:00:00+00:00,10034.69
2024-01-23T00:00:00+00:00,9822.74
2024-01-23T04:00:00+00:00,9917.24
2024-01-23T08:00:00+00:00,10253.63
2024-01-23T12:00:00+00:00,10041.68
2024-01-23T16:00:00+00:00,10051.61
2024-01-23T20:00:00+00:00,9839.66
2024-01-24T00:00:00+00:00,9934.16
2024-01-24T04:00:00+00:00,9722.21
2024-01-24T08:00:00+00:00,9510.26
2024-01-24T16:00:00+00:00,9604.76
2024-01-24T20:00:00+00:00,9699.26
2024-01-25T04:00:00+00:00,9643.46
2024-01-25T08:00:00+00:00,9614.3
2024-01-25T12:00:00+00:00,9741.19
2024-01-25T16:00:00+00:00,9657.83
2024-01-25T20:00:00+00:00,9752.33
2024-01-26T00:00:00+00:00,9701.4
2024-01-26T04:00:00+00:00,9727.22
2024-01-26T08:00:00+00:00,9515.27
2024-01-26T12:00:00+00:00,9609.77
2024-01-26T16:00:00+00:00,9397.82
2024-01-27T00:00:00+00:00,9386.25
2024-01-27T04:00:00+00:00,9336.18
2024-01-27T08:00:00+00:00,9340.58
2024-01-27T12:00:00+00:00,9347.52
2024-01-27T16:00:00+00:00,9371.05
2024-01-27T20:00:00+00:00,9432.73
2024-01-28T00:00:00+00:00,9459.14
2024-01-28T04:00:00+00:00,9553.64
2024-01-28T08:00:00+00:00,9648.14
2024-01-28T12:00:00+00:00,9561.2
2024-01-28T16:00:00+00:00,9380.93
2024-01-28T20:00:00+00:00,9475.43
2024-01-29T00:00:00+00:00,9569.93
2024-01-29T04:00:00+00:00,9463.48
2024-01-29T08:00:00+00:00,9557.98
2024-01-29T12:00:00+00:00,9684.46
2024-01-29T16:00:00+00:00,9800.38
2024-01-29T20:00:00+00:00,9894.88
2024-01-30T00:00:00+00:00,9989.38
2024-01-30T04:00:00+00:00,9923.49
2024-01-30T08:00:00+00:00,9969.21
2024-01-30T12:00:00+00:00,10063.71
2024-01-30T16:00:00+00:00,10110.39
2024-01-30T20:00:00+00:00,9898.44
2024-01-31T00:00:00+00:00,9886.34
2024-01-31T04:00:00+00:00,9914.04
2024-01-31T08:00:00+00:00,9702.09
2024-01-31T12:00:00+00:00,9940.48
2024-01-31T16:00:00+00:00,10034.98
2024-01-31T20:00:00+00:00,9823.03
2024-02-01T00:00:00+00:00,9611.08
2024-02-01T08:00:00+00:00,9561.28
2024-02-01T12:00:00+00:00,9700.51
2024-02-01T16:00:00+00:00,9937.76
2024-02-01T20:00:00+00:00,9879.34
2024-02-02T00:00:00+00:00,9973.84
2024-02-02T04:00:00+00:00,9982.03
2024-02-02T08:00:00+00:00,9991.2
2024-02-02T12:00:00+00:00,9779.25
2024-02-02T16:00:00+00:00,9705.2
2024-02-02T20:00:00+00:00,9741.26
2024-02-03T00:00:00+00:00,9719.99
2024-02-03T04:00:00+00:00,9666.91
2024-02-03T08:00:00+00:00,9634.31
2024-02-03T12:00:00+00:00,9663.98
2024-02-03T16:00:00+00:00,9634.37
2024-02-03T20:00:00+00:00,9603.41
2024-02-04T00:00:00+00:00,9599.54
2024-02-04T04:00:00+00:00,9520.31
2024-02-04T08:00:00+00:00,9584.92
2024-02-04T12:00:00+00:00,9532.88
2024-02-04T16:00:00+00:00,9415.07
2024-02-04T20:00:00+00:00,9509.57
2024-02-05T00:00:00+00:00,9546.09
2024-02-05T04:00:00+00:00,9657.37
2024-02-05T08:00:00+00:00,9687.8
2024-02-05T12:00:00+00:00,9475.85
2024-02-05T16:00:00+00:00,9508.78
2024-02-05T20:00:00+00:00,9474.15
2024-02-06T00:00:00+00:00,9510.25
2024-02-06T04:00:00+00:00,9512.33
2024-02-06T08:00:00+00:00,9480.84
2024-02-06T12:00:00+00:00,9615.18
2024-02-06T16:00:00+00:00,9613.48
2024-02-07T00:00:00+00:00,9498.38
2024-02-07T04:00:00+00:00,9443.68
2024-02-07T08:00:00+00:00,9427.27
2024-02-07T12:00:00+00:00,9366.2
2024-02-07T16:00:00+00:00,9541.73
2024-02-07T20:00:00+00:00,9780.93
2024-02-08T00:00:00+00:00,9875.43
2024-02-08T04:00:00+00:00,9855.75
