entry_time,exit_time,side,entry_price,exit_price,sl,initial_tp,pnl_usd,equity,exit_type,gate,fgi,regime,bcd_conf,notional,leverage,entry_to_sl_pct,entry_to_tp_pct,actual_move_pct
2024-01-07T16:00:00+00:00,2024-01-07T20:00:00+00:00,LONG,44238.8,43649.1,43649.1,44552.9,-211.95,8730.76,SL,ACTIVE,71.0,bull,1.0,15000.0,15.0,1.333,0.71,-1.333
2024-01-08T08:00:00+00:00,2024-01-08T12:00:00+00:00,LONG,44637.2,44969.6,44042.19,44954.12,99.7,8830.46,TRAIL_TP,ADVISORY,71.0,bull,1.0,15000.0,15.0,1.333,0.71,0.7447
2024-01-08T12:00:00+00:00,2024-01-08T16:00:00+00:00,LONG,44969.6,47006.7,44370.16,45288.88,667.49,9497.95,TRAIL_TP,ADVISORY,71.0,bull,1.0,15000.0,15.0,1.333,0.71,4.5299
2024-01-08T16:00:00+00:00,2024-01-08T20:00:00+00:00,LONG,47006.7,46972.7,46380.1,47340.45,-22.85,9475.1,TIME_EXIT,ADVISORY,71.0,bull,1.0,15000.0,15.0,1.333,0.71,-0.0723
2024-01-08T20:00:00+00:00,2024-01-09T00:00:00+00:00,LONG,46972.7,46346.55,46346.55,47306.21,-211.95,9263.15,SL,ADVISORY,71.0,bull,1.0,15000.0,15.0,1.333,0.71,-1.333
2024-01-09T00:00:00+00:00,2024-01-09T04:00:00+00:00,LONG,46932.8,46841.0,46307.19,47266.02,-41.34,9221.81,TIME_EXIT,ADVISORY,76.0,bull,1.0,15000.0,15.0,1.333,0.71,-0.1956
2024-01-09T04:00:00+00:00,2024-01-09T08:00:00+00:00,LONG,46841.0,46624.4,46216.61,47173.57,-81.36,9140.45,TIME_EXIT,ADVISORY,76.0,bull,1.0,15000.0,15.0,1.333,0.71,-0.4624
2024-01-09T08:00:00+00:00,2024-01-09T12:00:00+00:00,LONG,46624.4,46002.9,46002.9,46955.43,-211.95,8928.5,SL,ADVISORY,76.0,bull,1.0,15000.0,15.0,1.333,0.71,-1.333
2024-01-09T12:00:00+00:00,2024-01-09T16:00:00+00:00,LONG,46868.8,46873.5,46244.04,47201.57,-10.5,8918.0,TIME_EXIT,ADVISORY,76.0,bull,1.0,15000.0,15.0,1.333,0.71,0.01
2024-01-09T16:00:00+00:00,2024-01-09T20:00:00+00:00,LONG,46873.5,46248.68,46248.68,47206.3,-211.95,8706.05,SL,ADVISORY,76.0,bull,1.0,15000.0,15.0,1.333,0.71,-1.333
2024-01-14T16:00:00+00:00,2024-01-14T20:00:00+00:00,SHORT,42665.8,41734.9,43234.54,42362.87,315.28,9021.33,TRAIL_TP,ADVISORY,60.0,bear,1.0,15000.0,15.0,1.333,0.71,2.1818
2024-01-15T00:00:00+00:00,2024-01-15T04:00:00+00:00,SHORT,42571.8,42713.1,43139.28,42269.54,-61.79,8959.54,TIME_EXIT,ADVISORY,52.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.3319
2024-01-15T04:00:00+00:00,2024-01-15T08:00:00+00:00,SHORT,42713.1,42699.9,43282.47,42409.84,-7.36,8952.18,TIME_EXIT,ADVISORY,52.0,bear,1.0,15000.0,15.0,1.333,0.71,0.0309
2024-01-15T08:00:00+00:00,2024-01-15T12:00:00+00:00,SHORT,42699.9,42278.7,43269.09,42396.73,135.96,9088.14,TRAIL_TP,ADVISORY,52.0,bear,1.0,15000.0,15.0,1.333,0.71,0.9864
2024-01-15T12:00:00+00:00,2024-01-15T16:00:00+00:00,SHORT,42278.7,42842.28,42842.28,41978.52,-211.95,8876.19,SL,ADVISORY,52.0,bear,1.0,15000.0,15.0,1.333,0.71,-1.333
2024-01-15T16:00:00+00:00,2024-01-15T20:00:00+00:00,SHORT,42989.6,42515.0,43562.65,42684.37,153.6,9029.79,TRAIL_TP,ADVISORY,52.0,bear,1.0,15000.0,15.0,1.333,0.71,1.104
2024-01-15T20:00:00+00:00,2024-01-16T00:00:00+00:00,SHORT,42515.0,42919.5,43081.72,42213.14,-154.71,8875.08,TIME_EXIT,ADVISORY,52.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.9514
2024-01-16T00:00:00+00:00,2024-01-16T04:00:00+00:00,SHORT,42919.5,42614.77,43491.62,42614.77,94.5,8969.58,TP,ADVISORY,64.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-16T04:00:00+00:00,2024-01-16T08:00:00+00:00,SHORT,42788.1,42894.9,43358.47,42484.3,-49.44,8920.14,TIME_EXIT,ADVISORY,64.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.2496
2024-01-16T08:00:00+00:00,2024-01-16T12:00:00+00:00,SHORT,42894.9,42590.35,43466.69,42590.35,94.5,9014.64,TP,ADVISORY,64.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-17T00:00:00+00:00,2024-01-17T04:00:00+00:00,SHORT,42842.1,42654.0,43413.19,42537.92,53.86,9068.5,TIME_EXIT,ADVISORY,60.0,bear,1.0,15000.0,15.0,1.333,0.71,0.4391
2024-01-17T04:00:00+00:00,2024-01-17T08:00:00+00:00,SHORT,42654.0,42681.0,43222.58,42351.16,-21.5,9047.0,TIME_EXIT,ADVISORY,60.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.0633
2024-01-17T08:00:00+00:00,2024-01-17T12:00:00+00:00,SHORT,42681.0,42377.96,43249.94,42377.96,94.5,9141.5,TP,ADVISORY,60.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-17T12:00:00+00:00,2024-01-17T16:00:00+00:00,SHORT,42478.3,42617.5,43044.54,42176.7,-61.15,9080.35,TIME_EXIT,ADVISORY,60.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.3277
2024-01-17T16:00:00+00:00,2024-01-17T20:00:00+00:00,SHORT,42617.5,42783.4,43185.59,42314.92,-70.39,9009.96,TIME_EXIT,ADVISORY,60.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.3893
2024-01-17T20:00:00+00:00,2024-01-18T00:00:00+00:00,SHORT,42783.4,42594.0,43353.7,42479.64,54.4,9064.36,TIME_EXIT,ACTIVE,60.0,bear,1.0,15000.0,15.0,1.333,0.71,0.4427
2024-01-18T00:00:00+00:00,2024-01-18T04:00:00+00:00,SHORT,42594.0,42918.3,43161.78,42291.58,-126.21,8938.15,TIME_EXIT,ACTIVE,63.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.7614
2024-01-18T04:00:00+00:00,2024-01-18T08:00:00+00:00,SHORT,42918.3,42540.0,43490.4,42613.58,120.22,9058.37,TRAIL_TP,ACTIVE,63.0,bear,1.0,15000.0,15.0,1.333,0.71,0.8814
2024-01-18T08:00:00+00:00,2024-01-18T12:00:00+00:00,SHORT,42540.0,42618.9,43107.06,42237.97,-39.82,9018.55,TIME_EXIT,ACTIVE,63.0,neutral,1.0,15000.0,15.0,1.333,0.71,-0.1855
2024-01-18T12:00:00+00:00,2024-01-18T16:00:00+00:00,SHORT,42618.9,41014.2,43187.01,42316.31,552.78,9571.33,TRAIL_TP,ACTIVE,63.0,bear,1.0,15000.0,15.0,1.333,0.71,3.7652
2024-01-18T16:00:00+00:00,2024-01-18T20:00:00+00:00,SHORT,41014.2,40723.0,41560.92,40723.0,94.5,9665.83,TP,ADVISORY,63.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-18T20:00:00+00:00,2024-01-19T00:00:00+00:00,SHORT,41323.1,41029.71,41873.94,41029.71,94.5,9760.33,TP,ADVISORY,63.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-19T00:00:00+00:00,2024-01-19T04:00:00+00:00,SHORT,41049.8,41282.0,41596.99,40758.35,-96.85,9663.48,TIME_EXIT,ADVISORY,51.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.5657
2024-01-19T04:00:00+00:00,2024-01-19T08:00:00+00:00,SHORT,41282.0,41471.7,41832.29,40988.9,-80.93,9582.55,TIME_EXIT,ADVISORY,51.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.4595
2024-01-19T08:00:00+00:00,2024-01-19T12:00:00+00:00,SHORT,41471.7,40897.0,42024.52,41177.25,195.86,9778.41,TRAIL_TP,ADVISORY,51.0,bear,1.0,15000.0,15.0,1.333,0.71,1.3858
2024-01-19T12:00:00+00:00,2024-01-19T16:00:00+00:00,SHORT,40897.0,41442.16,41442.16,40606.63,-211.95,9566.46,SL,ADVISORY,51.0,bear,1.0,15000.0,15.0,1.333,0.71,-1.333
2024-01-19T16:00:00+00:00,2024-01-19T20:00:00+00:00,SHORT,41818.5,41662.2,42375.94,41521.59,44.06,9610.52,TIME_EXIT,ADVISORY,51.0,bear,1.0,15000.0,15.0,1.333,0.71,0.3738
2024-01-19T20:00:00+00:00,2024-01-20T00:00:00+00:00,SHORT,41662.2,41638.0,42217.56,41366.4,-3.29,9607.23,TIME_EXIT,ADVISORY,51.0,bear,1.0,15000.0,15.0,1.333,0.71,0.0581
2024-01-20T00:00:00+00:00,2024-01-20T04:00:00+00:00,SHORT,41638.0,41652.4,42193.03,41342.37,-17.19,9590.04,TIME_EXIT,ADVISORY,52.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.0346
2024-01-20T04:00:00+00:00,2024-01-20T08:00:00+00:00,SHORT,41652.4,41583.6,42207.63,41356.67,12.78,9602.82,TIME_EXIT,ADVISORY,52.0,bear,1.0,15000.0,15.0,1.333,0.71,0.1652
2024-01-20T08:00:00+00:00,2024-01-20T12:00:00+00:00,SHORT,41583.6,41570.3,42137.91,41288.36,-7.2,9595.62,TIME_EXIT,ACTIVE,52.0,bear,1.0,15000.0,15.0,1.333,0.71,0.032
2024-01-20T12:00:00+00:00,2024-01-20T16:00:00+00:00,SHORT,41570.3,41638.4,42124.43,41275.15,-36.57,9559.05,TIME_EXIT,ACTIVE,52.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.1638
2024-01-20T16:00:00+00:00,2024-01-20T20:00:00+00:00,SHORT,41638.4,41691.8,42193.44,41342.77,-31.24,9527.81,TIME_EXIT,ACTIVE,52.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.1282
2024-01-20T20:00:00+00:00,2024-01-21T00:00:00+00:00,SHORT,41691.8,41677.4,42247.55,41395.79,-6.82,9520.99,TIME_EXIT,ACTIVE,52.0,bear,1.0,15000.0,15.0,1.333,0.71,0.0345
2024-01-21T00:00:00+00:00,2024-01-21T04:00:00+00:00,SHORT,41677.4,41648.6,42232.96,41381.49,-1.63,9519.36,TIME_EXIT,ACTIVE,56.0,bear,1.0,15000.0,15.0,1.333,0.71,0.0691
2024-01-21T04:00:00+00:00,2024-01-21T08:00:00+00:00,SHORT,41648.6,41720.9,42203.78,41352.89,-38.04,9481.32,TIME_EXIT,ACTIVE,56.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.1736
2024-01-21T08:00:00+00:00,2024-01-21T12:00:00+00:00,SHORT,41720.9,41652.8,42277.04,41424.68,12.48,9493.8,TIME_EXIT,ACTIVE,56.0,bear,1.0,15000.0,15.0,1.333,0.71,0.1632
2024-01-21T12:00:00+00:00,2024-01-21T16:00:00+00:00,SHORT,41652.8,41721.2,42208.03,41357.07,-36.63,9457.17,TIME_EXIT,ACTIVE,56.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.1642
2024-01-21T16:00:00+00:00,2024-01-21T20:00:00+00:00,SHORT,41721.2,41580.0,42277.34,41424.98,38.77,9495.94,TIME_EXIT,ACTIVE,56.0,bear,1.0,15000.0,15.0,1.333,0.71,0.3384
2024-01-21T20:00:00+00:00,2024-01-22T00:00:00+00:00,SHORT,41580.0,41199.6,42134.26,41284.78,125.23,9621.17,TRAIL_TP,ACTIVE,56.0,bear,1.0,15000.0,15.0,1.333,0.71,0.9149
2024-01-22T00:00:00+00:00,2024-01-22T04:00:00+00:00,SHORT,41199.6,40907.08,41748.79,40907.08,94.5,9715.67,TP,ACTIVE,55.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-22T04:00:00+00:00,2024-01-22T08:00:00+00:00,SHORT,41042.6,40751.2,41589.7,40751.2,94.5,9810.17,TP,ACTIVE,55.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-22T08:00:00+00:00,2024-01-22T12:00:00+00:00,SHORT,40809.4,40519.65,41353.39,40519.65,94.5,9904.67,TP,ACTIVE,55.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-22T12:00:00+00:00,2024-01-22T16:00:00+00:00,SHORT,40774.7,39812.5,41318.23,40485.2,341.97,10246.64,TRAIL_TP,ACTIVE,55.0,bear,1.0,15000.0,15.0,1.333,0.71,2.3598
2024-01-22T16:00:00+00:00,2024-01-22T20:00:00+00:00,SHORT,39812.5,40343.2,40343.2,39529.83,-211.95,10034.69,SL,ACTIVE,55.0,bear,1.0,15000.0,15.0,1.333,0.71,-1.333
2024-01-22T20:00:00+00:00,2024-01-23T00:00:00+00:00,SHORT,39567.0,40094.43,40094.43,39286.07,-211.95,9822.74,SL,ADVISORY,55.0,bear,1.0,15000.0,15.0,1.333,0.71,-1.333
2024-01-23T00:00:00+00:00,2024-01-23T04:00:00+00:00,SHORT,40000.1,39716.1,40533.3,39716.1,94.5,9917.24,TP,ACTIVE,50.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-23T04:00:00+00:00,2024-01-23T08:00:00+00:00,SHORT,39773.9,38850.1,40304.09,39491.51,336.39,10253.63,TRAIL_TP,ACTIVE,50.0,bear,1.0,15000.0,15.0,1.333,0.71,2.3226
2024-01-23T08:00:00+00:00,2024-01-23T12:00:00+00:00,SHORT,38850.1,39367.97,39367.97,38574.26,-211.95,10041.68,SL,ADVISORY,50.0,bear,1.0,15000.0,15.0,1.333,0.71,-1.333
2024-01-23T12:00:00+00:00,2024-01-23T16:00:00+00:00,SHORT,39197.4,39140.1,39719.9,38919.1,9.93,10051.61,TIME_EXIT,ADVISORY,50.0,bear,1.0,15000.0,15.0,1.333,0.71,0.1462
2024-01-23T16:00:00+00:00,2024-01-23T20:00:00+00:00,SHORT,39140.1,39661.84,39661.84,38862.21,-211.95,9839.66,SL,ADVISORY,50.0,bear,1.0,15000.0,15.0,1.333,0.71,-1.333
2024-01-23T20:00:00+00:00,2024-01-24T00:00:00+00:00,SHORT,39890.0,39606.78,40421.73,39606.78,94.5,9934.16,TP,ADVISORY,50.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-24T00:00:00+00:00,2024-01-24T04:00:00+00:00,SHORT,39611.2,40139.22,40139.22,39329.96,-211.95,9722.21,SL,ADVISORY,48.0,bear,1.0,15000.0,15.0,1.333,0.71,-1.333
2024-01-24T04:00:00+00:00,2024-01-24T08:00:00+00:00,SHORT,39979.4,40512.33,40512.33,39695.55,-211.95,9510.26,SL,ADVISORY,48.0,bear,1.0,15000.0,15.0,1.333,0.71,-1.333
2024-01-24T12:00:00+00:00,2024-01-24T16:00:00+00:00,SHORT,40046.7,39762.37,40580.52,39762.37,94.5,9604.76,TP,ADVISORY,48.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-24T16:00:00+00:00,2024-01-24T20:00:00+00:00,SHORT,39797.4,39514.84,40327.9,39514.84,94.5,9699.26,TP,ADVISORY,48.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-25T00:00:00+00:00,2024-01-25T04:00:00+00:00,SHORT,40002.8,40119.6,40536.04,39718.78,-55.8,9643.46,TIME_EXIT,ADVISORY,52.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.292
2024-01-25T04:00:00+00:00,2024-01-25T08:00:00+00:00,SHORT,40119.6,40165.5,40654.39,39834.75,-29.16,9614.3,TIME_EXIT,ADVISORY,52.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.1144
2024-01-25T08:00:00+00:00,2024-01-25T12:00:00+00:00,SHORT,40165.5,39793.6,40700.91,39880.32,126.89,9741.19,TRAIL_TP,ACTIVE,52.0,bear,1.0,15000.0,15.0,1.333,0.71,0.9259
2024-01-25T12:00:00+00:00,2024-01-25T16:00:00+00:00,SHORT,39793.6,39982.9,40324.05,39511.07,-83.36,9657.83,TIME_EXIT,ADVISORY,52.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.4757
2024-01-25T16:00:00+00:00,2024-01-25T20:00:00+00:00,SHORT,39982.9,39699.02,40515.87,39699.02,94.5,9752.33,TP,ACTIVE,52.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-25T20:00:00+00:00,2024-01-26T00:00:00+00:00,SHORT,39953.3,40057.0,40485.88,39669.63,-50.93,9701.4,TIME_EXIT,ACTIVE,52.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.2596
2024-01-26T00:00:00+00:00,2024-01-26T04:00:00+00:00,SHORT,40057.0,39956.0,40590.96,39772.6,25.82,9727.22,TIME_EXIT,ACTIVE,49.0,bear,1.0,15000.0,15.0,1.333,0.71,0.2521
2024-01-26T04:00:00+00:00,2024-01-26T08:00:00+00:00,SHORT,39956.0,40488.61,40488.61,39672.31,-211.95,9515.27,SL,ACTIVE,49.0,bear,1.0,15000.0,15.0,1.333,0.71,-1.333
2024-01-26T08:00:00+00:00,2024-01-26T12:00:00+00:00,SHORT,41272.0,40978.97,41822.16,40978.97,94.5,9609.77,TP,ACTIVE,49.0,neutral,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-26T12:00:00+00:00,2024-01-26T16:00:00+00:00,SHORT,41399.8,41951.66,41951.66,41105.86,-211.95,9397.82,SL,ACTIVE,49.0,bear,1.0,15000.0,15.0,1.333,0.71,-1.333
2024-01-26T20:00:00+00:00,2024-01-27T00:00:00+00:00,SHORT,41806.4,41805.2,42363.68,41509.57,-11.57,9386.25,TIME_EXIT,ACTIVE,49.0,neutral,1.0,15000.0,15.0,1.333,0.71,0.0029
2024-01-27T00:00:00+00:00,2024-01-27T04:00:00+00:00,LONG,41805.2,41699.1,41247.94,42102.02,-50.07,9336.18,TIME_EXIT,ACTIVE,55.0,bull,1.0,15000.0,15.0,1.333,0.71,-0.2538
2024-01-27T04:00:00+00:00,2024-01-27T08:00:00+00:00,LONG,41699.1,41744.7,41143.25,41995.16,4.4,9340.58,TIME_EXIT,ACTIVE,55.0,bull,1.0,15000.0,15.0,1.333,0.71,0.1094
2024-01-27T08:00:00+00:00,2024-01-27T12:00:00+00:00,LONG,41744.7,41797.4,41188.24,42041.09,6.94,9347.52,TIME_EXIT,ACTIVE,55.0,bull,1.0,15000.0,15.0,1.333,0.71,0.1262
2024-01-27T12:00:00+00:00,2024-01-27T16:00:00+00:00,LONG,41797.4,41896.4,41240.24,42094.16,23.53,9371.05,TIME_EXIT,ACTIVE,55.0,bull,1.0,15000.0,15.0,1.333,0.71,0.2369
2024-01-27T16:00:00+00:00,2024-01-27T20:00:00+00:00,LONG,41896.4,42102.2,41337.92,42193.86,61.68,9432.73,TIME_EXIT,ACTIVE,55.0,bull,1.0,15000.0,15.0,1.333,0.71,0.4912
2024-01-27T20:00:00+00:00,2024-01-28T00:00:00+00:00,LONG,42102.2,42210.0,41540.98,42401.13,26.41,9459.14,TIME_EXIT,ACTIVE,55.0,bull,1.0,15000.0,15.0,1.333,0.71,0.256
2024-01-28T00:00:00+00:00,2024-01-28T04:00:00+00:00,LONG,42210.0,42509.69,41647.34,42509.69,94.5,9553.64,TP,ACTIVE,54.0,bull,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-28T04:00:00+00:00,2024-01-28T08:00:00+00:00,LONG,42369.9,42670.73,41805.11,42670.73,94.5,9648.14,TP,ACTIVE,54.0,bull,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-28T08:00:00+00:00,2024-01-28T12:00:00+00:00,LONG,42456.6,42244.5,41890.65,42758.04,-86.94,9561.2,TIME_EXIT,ACTIVE,54.0,bull,1.0,15000.0,15.0,1.333,0.71,-0.4996
2024-01-28T12:00:00+00:00,2024-01-28T16:00:00+00:00,LONG,42244.5,41770.6,41681.38,42544.44,-180.27,9380.93,TIME_EXIT,ACTIVE,54.0,bull,1.0,15000.0,15.0,1.333,0.71,-1.1218
2024-01-28T16:00:00+00:00,2024-01-28T20:00:00+00:00,LONG,41770.6,42067.17,41213.8,42067.17,94.5,9475.43,TP,ACTIVE,54.0,bull,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-28T20:00:00+00:00,2024-01-29T00:00:00+00:00,LONG,42021.2,42319.55,41461.06,42319.55,94.5,9569.93,TP,ACTIVE,54.0,bull,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-29T00:00:00+00:00,2024-01-29T04:00:00+00:00,LONG,42306.4,42040.0,41742.46,42606.78,-106.45,9463.48,TIME_EXIT,ACTIVE,55.0,bull,1.0,15000.0,15.0,1.333,0.71,-0.6297
2024-01-29T04:00:00+00:00,2024-01-29T08:00:00+00:00,LONG,42040.0,42338.48,41479.61,42338.48,94.5,9557.98,TP,ACTIVE,55.0,bull,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-29T08:00:00+00:00,2024-01-29T12:00:00+00:00,LONG,42233.3,42623.2,41670.33,42533.16,126.48,9684.46,TRAIL_TP,ACTIVE,55.0,bull,1.0,15000.0,15.0,1.333,0.71,0.9232
2024-01-29T12:00:00+00:00,2024-01-29T16:00:00+00:00,LONG,42623.2,42986.7,42055.03,42925.82,115.92,9800.38,TRAIL_TP,ACTIVE,55.0,bull,1.0,15000.0,15.0,1.333,0.71,0.8528
2024-01-29T16:00:00+00:00,2024-01-29T20:00:00+00:00,LONG,42986.7,43291.91,42413.69,43291.91,94.5,9894.88,TP,ACTIVE,55.0,bull,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-29T20:00:00+00:00,2024-01-30T00:00:00+00:00,LONG,43287.7,43595.04,42710.67,43595.04,94.5,9989.38,TP,ACTIVE,55.0,bull,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-30T00:00:00+00:00,2024-01-30T04:00:00+00:00,LONG,43502.9,43346.6,42923.01,43811.77,-65.89,9923.49,TIME_EXIT,ACTIVE,61.0,bull,1.0,15000.0,15.0,1.333,0.71,-0.3593
2024-01-30T04:00:00+00:00,2024-01-30T08:00:00+00:00,LONG,43346.6,43513.4,42768.79,43654.36,45.72,9969.21,TIME_EXIT,ACTIVE,61.0,bull,1.0,15000.0,15.0,1.333,0.71,0.3848
2024-01-30T08:00:00+00:00,2024-01-30T12:00:00+00:00,LONG,43513.4,43822.35,42933.37,43822.35,94.5,10063.71,TP,ACTIVE,61.0,bull,1.0,15000.0,15.0,1.333,0.71,0.71
2024-01-30T12:00:00+00:00,2024-01-30T16:00:00+00:00,LONG,43355.5,43525.1,42777.57,43663.32,46.68,10110.39,TIME_EXIT,ACTIVE,61.0,bull,1.0,15000.0,15.0,1.333,0.71,0.3912
2024-01-30T16:00:00+00:00,2024-01-30T20:00:00+00:00,LONG,43525.1,42944.91,42944.91,43834.13,-211.95,9898.44,SL,ACTIVE,61.0,bull,1.0,15000.0,15.0,1.333,0.71,-1.333
2024-01-30T20:00:00+00:00,2024-01-31T00:00:00+00:00,LONG,42918.3,42918.0,42346.2,43223.02,-12.1,9886.34,TIME_EXIT,ACTIVE,61.0,bull,1.0,15000.0,15.0,1.333,0.71,-0.0007
2024-01-31T00:00:00+00:00,2024-01-31T04:00:00+00:00,LONG,42918.0,43031.6,42345.9,43222.72,27.7,9914.04,TIME_EXIT,ACTIVE,60.0,bull,1.0,15000.0,15.0,1.333,0.71,0.2647
2024-01-31T04:00:00+00:00,2024-01-31T08:00:00+00:00,LONG,43031.6,42457.99,42457.99,43337.12,-211.95,9702.09,SL,ACTIVE,60.0,bull,1.0,15000.0,15.0,1.333,0.71,-1.333
