entry_time,exit_time,side,entry_price,exit_price,sl,initial_tp,pnl_usd,equity,exit_type,gate,fgi,regime,bcd_conf,notional,leverage,entry_to_sl_pct,entry_to_tp_pct,actual_move_pct
2026-01-22T04:00:00+00:00,2026-01-22T08:00:00+00:00,SHORT,89772.6,89909.6,90969.27,89135.21,-34.89,9288.82,TIME_EXIT,ACTIVE,20.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.1526
2026-01-22T08:00:00+00:00,2026-01-22T12:00:00+00:00,SHORT,89909.6,88953.6,91108.09,89271.24,147.49,9436.31,TRAIL_TP,ACTIVE,20.0,bear,1.0,15000.0,15.0,1.333,0.71,1.0633
2026-01-22T12:00:00+00:00,2026-01-22T16:00:00+00:00,SHORT,88953.6,89732.9,90139.35,88322.03,-143.41,9292.9,TIME_EXIT,ACTIVE,20.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.8761
2026-01-22T16:00:00+00:00,2026-01-22T20:00:00+00:00,SHORT,89732.9,89095.8,90929.04,89095.8,94.5,9387.4,TP,ACTIVE,20.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-01-22T20:00:00+00:00,2026-01-23T00:00:00+00:00,SHORT,89518.5,89886.1,90711.78,88882.92,-73.6,9313.8,TIME_EXIT,ACTIVE,20.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.4106
2026-01-23T00:00:00+00:00,2026-01-23T04:00:00+00:00,SHORT,89886.1,89497.2,91084.28,89247.91,52.9,9366.7,TIME_EXIT,ACTIVE,24.0,bear,1.0,15000.0,15.0,1.333,0.71,0.4327
2026-01-23T04:00:00+00:00,2026-01-23T08:00:00+00:00,SHORT,89497.2,88861.77,90690.2,88861.77,94.5,9461.2,TP,ACTIVE,24.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-01-23T08:00:00+00:00,2026-01-23T12:00:00+00:00,SHORT,89171.2,88538.08,90359.85,88538.08,94.5,9555.7,TP,ACTIVE,24.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-01-23T12:00:00+00:00,2026-01-23T16:00:00+00:00,SHORT,89711.2,90907.05,90907.05,89074.25,-211.95,9343.75,SL,ACTIVE,24.0,bear,1.0,15000.0,15.0,1.333,0.71,-1.333
2026-01-23T16:00:00+00:00,2026-01-23T20:00:00+00:00,SHORT,89938.3,89299.74,91137.18,89299.74,94.5,9438.25,TP,ACTIVE,24.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-01-23T20:00:00+00:00,2026-01-24T00:00:00+00:00,SHORT,89558.7,89738.4,90752.52,88922.83,-42.1,9396.15,TIME_EXIT,ACTIVE,24.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.2007
2026-01-24T00:00:00+00:00,2026-01-24T04:00:00+00:00,SHORT,89738.4,89581.2,90934.61,89101.26,14.28,9410.43,TIME_EXIT,ACTIVE,25.0,bear,1.0,15000.0,15.0,1.333,0.71,0.1752
2026-01-24T04:00:00+00:00,2026-01-24T08:00:00+00:00,SHORT,89581.2,89548.5,90775.32,88945.17,-6.52,9403.91,TIME_EXIT,ACTIVE,25.0,bear,1.0,15000.0,15.0,1.333,0.71,0.0365
2026-01-24T08:00:00+00:00,2026-01-24T12:00:00+00:00,SHORT,89548.5,89235.0,90742.18,88912.71,40.51,9444.42,TIME_EXIT,ACTIVE,25.0,bear,1.0,15000.0,15.0,1.333,0.71,0.3501
2026-01-24T12:00:00+00:00,2026-01-24T16:00:00+00:00,SHORT,89235.0,89286.0,90424.5,88601.43,-20.57,9423.85,TIME_EXIT,ACTIVE,25.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.0572
2026-01-24T16:00:00+00:00,2026-01-24T20:00:00+00:00,SHORT,89286.0,89180.7,90476.18,88652.07,5.69,9429.54,TIME_EXIT,ACTIVE,25.0,bear,1.0,15000.0,15.0,1.333,0.71,0.1179
2026-01-24T20:00:00+00:00,2026-01-25T00:00:00+00:00,SHORT,89180.7,88920.0,90369.48,88547.52,31.85,9461.39,TIME_EXIT,ACTIVE,25.0,bear,1.0,15000.0,15.0,1.333,0.71,0.2923
2026-01-25T00:00:00+00:00,2026-01-25T04:00:00+00:00,SHORT,88920.0,88630.3,90105.3,88288.67,36.87,9498.26,TIME_EXIT,ACTIVE,25.0,bear,1.0,15000.0,15.0,1.333,0.71,0.3258
2026-01-25T04:00:00+00:00,2026-01-25T08:00:00+00:00,SHORT,88630.3,88531.0,89811.74,88001.02,4.81,9503.07,TIME_EXIT,ACTIVE,25.0,bear,1.0,15000.0,15.0,1.333,0.71,0.112
2026-01-25T08:00:00+00:00,2026-01-25T12:00:00+00:00,SHORT,88531.0,88406.0,89711.12,87902.43,9.18,9512.25,TIME_EXIT,ACTIVE,25.0,bear,1.0,15000.0,15.0,1.333,0.71,0.1412
2026-01-25T12:00:00+00:00,2026-01-25T16:00:00+00:00,SHORT,88406.0,86459.4,89584.45,87778.32,318.28,9830.53,TRAIL_TP,ACTIVE,25.0,bear,1.0,15000.0,15.0,1.333,0.71,2.2019
2026-01-25T16:00:00+00:00,2026-01-25T20:00:00+00:00,SHORT,86459.4,86628.9,87611.9,85845.54,-41.41,9789.12,TIME_EXIT,ACTIVE,25.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.196
2026-01-25T20:00:00+00:00,2026-01-26T00:00:00+00:00,SHORT,86628.9,87783.66,87783.66,86013.83,-211.95,9577.17,SL,ACTIVE,25.0,bear,1.0,15000.0,15.0,1.333,0.71,-1.333
2026-01-26T00:00:00+00:00,2026-01-26T04:00:00+00:00,SHORT,87233.1,87968.9,88395.92,86613.74,-138.52,9438.65,TIME_EXIT,ACTIVE,20.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.8435
2026-01-26T04:00:00+00:00,2026-01-26T08:00:00+00:00,SHORT,87968.9,87810.0,89141.53,87344.32,15.09,9453.74,TIME_EXIT,ACTIVE,20.0,bear,1.0,15000.0,15.0,1.333,0.71,0.1806
2026-01-26T08:00:00+00:00,2026-01-26T12:00:00+00:00,SHORT,87810.0,87609.5,88980.51,87186.55,22.25,9475.99,TIME_EXIT,ACTIVE,20.0,bear,1.0,15000.0,15.0,1.333,0.71,0.2283
2026-01-26T12:00:00+00:00,2026-01-26T16:00:00+00:00,SHORT,87609.5,86987.47,88777.33,86987.47,94.5,9570.49,TP,ACTIVE,20.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-01-26T16:00:00+00:00,2026-01-26T20:00:00+00:00,SHORT,87965.6,88300.6,89138.18,87341.04,-69.12,9501.37,TIME_EXIT,ACTIVE,20.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.3808
2026-01-26T20:00:00+00:00,2026-01-27T00:00:00+00:00,SHORT,88300.6,88744.6,89477.65,87673.67,-87.42,9413.95,TIME_EXIT,ACTIVE,20.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.5028
2026-01-27T00:00:00+00:00,2026-01-27T04:00:00+00:00,SHORT,88744.6,88287.9,89927.57,88114.51,65.19,9479.14,TIME_EXIT,ACTIVE,29.0,bear,1.0,15000.0,15.0,1.333,0.71,0.5146
2026-01-27T04:00:00+00:00,2026-01-27T08:00:00+00:00,SHORT,88287.9,87947.5,89464.78,87661.06,45.83,9524.97,TIME_EXIT,ACTIVE,29.0,bear,1.0,15000.0,15.0,1.333,0.71,0.3856
2026-01-27T08:00:00+00:00,2026-01-27T12:00:00+00:00,SHORT,87947.5,88000.1,89119.84,87323.07,-20.97,9504.0,TIME_EXIT,ACTIVE,29.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.0598
2026-01-27T12:00:00+00:00,2026-01-27T16:00:00+00:00,SHORT,88000.1,87375.3,89173.14,87375.3,94.5,9598.5,TP,ACTIVE,29.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-01-27T16:00:00+00:00,2026-01-27T20:00:00+00:00,SHORT,88378.1,89197.8,89556.18,87750.62,-151.12,9447.38,TIME_EXIT,ACTIVE,29.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.9275
2026-01-27T20:00:00+00:00,2026-01-28T00:00:00+00:00,SHORT,89197.8,89079.8,90386.81,88564.5,7.84,9455.22,TIME_EXIT,ACTIVE,29.0,bear,1.0,15000.0,15.0,1.333,0.71,0.1323
2026-01-28T00:00:00+00:00,2026-01-28T04:00:00+00:00,SHORT,89079.8,89106.8,90267.23,88447.33,-16.55,9438.67,TIME_EXIT,ACTIVE,29.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.0303
2026-01-28T04:00:00+00:00,2026-01-28T08:00:00+00:00,SHORT,89106.8,90036.9,90294.59,88474.14,-168.57,9270.1,TIME_EXIT,ACTIVE,29.0,bear,1.0,15000.0,15.0,1.333,0.71,-1.0438
2026-01-28T08:00:00+00:00,2026-01-28T12:00:00+00:00,SHORT,90036.9,89397.64,91237.09,89397.64,94.5,9364.6,TP,ACTIVE,29.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-01-28T12:00:00+00:00,2026-01-28T16:00:00+00:00,SHORT,89444.4,89363.6,90636.69,88809.34,1.55,9366.15,TIME_EXIT,ACTIVE,29.0,bear,1.0,15000.0,15.0,1.333,0.71,0.0903
2026-01-28T16:00:00+00:00,2026-01-28T20:00:00+00:00,SHORT,89363.6,89261.7,90554.82,88729.12,5.1,9371.25,TIME_EXIT,ACTIVE,29.0,bear,1.0,15000.0,15.0,1.333,0.71,0.114
2026-01-28T20:00:00+00:00,2026-01-29T00:00:00+00:00,SHORT,89261.7,88003.2,90451.56,88627.94,199.48,9570.73,TRAIL_TP,ACTIVE,29.0,bear,1.0,15000.0,15.0,1.333,0.71,1.4099
2026-01-29T00:00:00+00:00,2026-01-29T04:00:00+00:00,SHORT,88003.2,88310.9,89176.28,87378.38,-64.45,9506.28,TIME_EXIT,ACTIVE,26.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.3496
2026-01-29T04:00:00+00:00,2026-01-29T08:00:00+00:00,SHORT,88310.9,87795.2,89488.08,87683.89,75.59,9581.87,TIME_EXIT,ACTIVE,26.0,bear,1.0,15000.0,15.0,1.333,0.71,0.584
2026-01-29T08:00:00+00:00,2026-01-29T12:00:00+00:00,SHORT,87795.2,84898.0,88965.51,87171.85,482.99,10064.86,TRAIL_TP,ACTIVE,26.0,bear,1.0,15000.0,15.0,1.333,0.71,3.3
2026-01-29T12:00:00+00:00,2026-01-29T16:00:00+00:00,SHORT,84898.0,83979.4,86029.69,84295.22,150.3,10215.16,TRAIL_TP,ACTIVE,26.0,bear,1.0,15000.0,15.0,1.333,0.71,1.082
2026-01-29T16:00:00+00:00,2026-01-29T20:00:00+00:00,SHORT,83979.4,84604.7,85098.85,83383.15,-123.69,10091.47,TIME_EXIT,ADVISORY,26.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.7446
2026-01-29T20:00:00+00:00,2026-01-30T00:00:00+00:00,SHORT,84604.7,82640.9,85732.48,84004.01,336.17,10427.64,TRAIL_TP,ADVISORY,26.0,bear,1.0,15000.0,15.0,1.333,0.71,2.3211
2026-01-30T00:00:00+00:00,2026-01-30T04:00:00+00:00,SHORT,82640.9,82054.15,83742.5,82054.15,94.5,10522.14,TP,ADVISORY,16.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-01-30T04:00:00+00:00,2026-01-30T08:00:00+00:00,SHORT,82770.1,82182.43,83873.43,82182.43,94.5,10616.64,TP,ADVISORY,16.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-01-30T08:00:00+00:00,2026-01-30T12:00:00+00:00,SHORT,83104.8,82514.76,84212.59,82514.76,94.5,10711.14,TP,ADVISORY,16.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-01-30T12:00:00+00:00,2026-01-30T16:00:00+00:00,SHORT,82850.2,83954.59,83954.59,82261.96,-211.95,10499.19,SL,ADVISORY,16.0,bear,1.0,15000.0,15.0,1.333,0.71,-1.333
2026-01-30T16:00:00+00:00,2026-01-30T20:00:00+00:00,SHORT,84200.0,83602.18,85322.39,83602.18,94.5,10593.69,TP,ADVISORY,16.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-01-30T20:00:00+00:00,2026-01-31T00:00:00+00:00,SHORT,84211.4,83987.5,85333.94,83613.5,27.88,10621.57,TIME_EXIT,ADVISORY,16.0,bear,1.0,15000.0,15.0,1.333,0.71,0.2659
2026-01-31T00:00:00+00:00,2026-01-31T04:00:00+00:00,SHORT,83987.5,83391.19,85107.05,83391.19,94.5,10716.07,TP,ADVISORY,20.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-01-31T04:00:00+00:00,2026-01-31T08:00:00+00:00,SHORT,83514.4,82921.45,84627.65,82921.45,94.5,10810.57,TP,ADVISORY,20.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-01-31T08:00:00+00:00,2026-01-31T12:00:00+00:00,SHORT,82983.2,81268.6,84089.37,82394.02,297.93,11108.5,TRAIL_TP,ADVISORY,20.0,bear,1.0,15000.0,15.0,1.333,0.71,2.0662
2026-01-31T12:00:00+00:00,2026-01-31T16:00:00+00:00,SHORT,81268.6,77707.9,82351.91,80691.59,645.21,11753.71,TRAIL_TP,ADVISORY,20.0,bear,1.0,15000.0,15.0,1.333,0.71,4.3814
2026-02-14T12:00:00+00:00,2026-02-14T16:00:00+00:00,SHORT,69754.2,69849.0,70684.02,69258.95,-32.39,11721.32,TIME_EXIT,ADVISORY,9.0,neutral,1.0,15000.0,15.0,1.333,0.71,-0.1359
2026-02-15T12:00:00+00:00,2026-02-15T16:00:00+00:00,SHORT,69068.1,68263.6,69988.78,68577.72,162.72,11884.04,TRAIL_TP,ADVISORY,8.0,neutral,1.0,15000.0,15.0,1.333,0.71,1.1648
2026-02-15T16:00:00+00:00,2026-02-15T20:00:00+00:00,SHORT,68263.6,68796.9,69173.55,67778.93,-129.19,11754.85,TIME_EXIT,ADVISORY,8.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.7812
2026-02-15T20:00:00+00:00,2026-02-16T00:00:00+00:00,SHORT,68796.9,68308.44,69713.96,68308.44,94.5,11849.35,TP,ADVISORY,8.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-02-16T00:00:00+00:00,2026-02-16T04:00:00+00:00,SHORT,68392.6,68552.4,69304.27,67907.01,-47.05,11802.3,TIME_EXIT,ADVISORY,12.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.2337
2026-02-16T04:00:00+00:00,2026-02-16T08:00:00+00:00,SHORT,68552.4,68769.4,69466.2,68065.68,-59.48,11742.82,TIME_EXIT,ADVISORY,12.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.3165
2026-02-16T08:00:00+00:00,2026-02-16T12:00:00+00:00,SHORT,68769.4,69686.1,69686.1,68281.14,-211.95,11530.87,SL,ADVISORY,12.0,bear,1.0,15000.0,15.0,1.333,0.71,-1.333
2026-02-16T12:00:00+00:00,2026-02-16T16:00:00+00:00,SHORT,67505.5,67883.6,68405.35,67026.21,-96.02,11434.85,TIME_EXIT,ADVISORY,12.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.5601
2026-02-16T16:00:00+00:00,2026-02-16T20:00:00+00:00,SHORT,67883.6,68788.49,68788.49,67401.63,-211.95,11222.9,SL,ADVISORY,12.0,bear,1.0,15000.0,15.0,1.333,0.71,-1.333
2026-02-17T20:00:00+00:00,2026-02-18T00:00:00+00:00,SHORT,67475.9,66996.82,68375.35,66996.82,94.5,11317.4,TP,ADVISORY,10.0,neutral,1.0,15000.0,15.0,1.333,0.71,0.71
2026-02-18T00:00:00+00:00,2026-02-18T04:00:00+00:00,SHORT,67590.2,68078.4,68491.18,67110.31,-120.34,11197.06,TIME_EXIT,ADVISORY,8.0,neutral,1.0,15000.0,15.0,1.333,0.71,-0.7223
2026-02-18T04:00:00+00:00,2026-02-18T08:00:00+00:00,SHORT,68078.4,67345.4,68985.89,67595.04,149.5,11346.56,TRAIL_TP,ADVISORY,8.0,neutral,1.0,15000.0,15.0,1.333,0.71,1.0767
2026-02-18T08:00:00+00:00,2026-02-18T12:00:00+00:00,SHORT,67345.4,68243.11,68243.11,66867.25,-211.95,11134.61,SL,ADVISORY,8.0,bear,1.0,15000.0,15.0,1.333,0.71,-1.333
2026-02-18T12:00:00+00:00,2026-02-18T16:00:00+00:00,SHORT,67671.0,66138.2,68573.05,67190.54,327.76,11462.37,TRAIL_TP,ADVISORY,8.0,bear,1.0,15000.0,15.0,1.333,0.71,2.2651
2026-02-18T16:00:00+00:00,2026-02-18T20:00:00+00:00,SHORT,66138.2,66422.8,67019.82,65668.62,-76.55,11385.82,TIME_EXIT,ADVISORY,8.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.4303
2026-02-18T20:00:00+00:00,2026-02-19T00:00:00+00:00,SHORT,66422.8,66950.4,67308.22,65951.2,-131.15,11254.67,TIME_EXIT,ADVISORY,8.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.7943
2026-02-19T00:00:00+00:00,2026-02-19T04:00:00+00:00,SHORT,66950.4,67180.4,67842.85,66475.05,-63.53,11191.14,TIME_EXIT,ADVISORY,9.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.3435
2026-02-19T04:00:00+00:00,2026-02-19T08:00:00+00:00,SHORT,67180.4,66468.9,68075.91,66703.42,146.86,11338.0,TRAIL_TP,ADVISORY,9.0,bear,1.0,15000.0,15.0,1.333,0.71,1.0591
2026-02-19T08:00:00+00:00,2026-02-19T12:00:00+00:00,SHORT,66468.9,65996.97,67354.93,65996.97,94.5,11432.5,TP,ADVISORY,9.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-02-19T12:00:00+00:00,2026-02-19T16:00:00+00:00,SHORT,66362.7,65891.52,67247.31,65891.52,94.5,11527.0,TP,ADVISORY,9.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-02-19T16:00:00+00:00,2026-02-19T20:00:00+00:00,SHORT,67022.9,66974.0,67916.32,66547.04,-1.06,11525.94,TIME_EXIT,ADVISORY,9.0,bear,1.0,15000.0,15.0,1.333,0.71,0.073
2026-02-19T20:00:00+00:00,2026-02-20T00:00:00+00:00,SHORT,66974.0,67327.2,67866.76,66498.48,-91.11,11434.83,TIME_EXIT,ADVISORY,9.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.5274
2026-02-20T00:00:00+00:00,2026-02-20T04:00:00+00:00,SHORT,67327.2,67794.7,68224.67,66849.18,-116.16,11318.67,TIME_EXIT,ACTIVE,7.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.6944
2026-02-20T04:00:00+00:00,2026-02-20T08:00:00+00:00,SHORT,67794.7,67290.5,68698.4,67313.36,99.56,11418.23,TRAIL_TP,ACTIVE,7.0,bear,1.0,15000.0,15.0,1.333,0.71,0.7437
2026-02-20T08:00:00+00:00,2026-02-20T12:00:00+00:00,SHORT,67290.5,66812.74,68187.48,66812.74,94.5,11512.73,TP,ACTIVE,7.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-02-21T00:00:00+00:00,2026-02-21T04:00:00+00:00,SHORT,67637.0,67821.0,68538.6,67156.78,-52.81,11459.92,TIME_EXIT,ACTIVE,8.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.272
2026-02-21T04:00:00+00:00,2026-02-21T08:00:00+00:00,SHORT,67821.0,68060.9,68725.05,67339.47,-65.06,11394.86,TIME_EXIT,ACTIVE,8.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.3537
2026-02-21T08:00:00+00:00,2026-02-21T12:00:00+00:00,SHORT,68060.9,68571.5,68968.15,67577.67,-124.53,11270.33,TIME_EXIT,ACTIVE,8.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.7502
2026-02-21T12:00:00+00:00,2026-02-21T16:00:00+00:00,SHORT,68571.5,68084.64,69485.56,68084.64,94.5,11364.83,TP,ACTIVE,8.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-02-21T16:00:00+00:00,2026-02-21T20:00:00+00:00,SHORT,68516.3,67933.1,69429.62,68029.83,115.68,11480.51,TRAIL_TP,ACTIVE,8.0,bear,1.0,15000.0,15.0,1.333,0.71,0.8512
2026-02-21T20:00:00+00:00,2026-02-22T00:00:00+00:00,SHORT,67933.1,68010.5,68838.65,67450.77,-29.09,11451.42,TIME_EXIT,ACTIVE,8.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.1139
2026-02-22T00:00:00+00:00,2026-02-22T04:00:00+00:00,SHORT,68010.5,67973.0,68917.08,67527.63,-3.73,11447.69,TIME_EXIT,ACTIVE,9.0,neutral,1.0,15000.0,15.0,1.333,0.71,0.0551
2026-02-22T04:00:00+00:00,2026-02-22T08:00:00+00:00,SHORT,67973.0,68183.4,68879.08,67490.39,-58.43,11389.26,TIME_EXIT,ACTIVE,9.0,neutral,1.0,15000.0,15.0,1.333,0.71,-0.3095
2026-02-22T08:00:00+00:00,2026-02-22T12:00:00+00:00,SHORT,68183.4,67659.9,69092.28,67699.3,103.17,11492.43,TRAIL_TP,ACTIVE,9.0,neutral,1.0,15000.0,15.0,1.333,0.71,0.7678
2026-02-22T12:00:00+00:00,2026-02-22T16:00:00+00:00,SHORT,67659.9,67179.51,68561.81,67179.51,94.5,11586.93,TP,ACTIVE,9.0,neutral,1.0,15000.0,15.0,1.333,0.71,0.71
2026-02-22T16:00:00+00:00,2026-02-22T20:00:00+00:00,SHORT,67402.2,67613.5,68300.67,66923.64,-59.02,11527.91,TIME_EXIT,ACTIVE,9.0,neutral,1.0,15000.0,15.0,1.333,0.71,-0.3135
2026-02-22T20:00:00+00:00,2026-02-23T00:00:00+00:00,SHORT,67613.5,64894.0,68514.79,67133.44,591.32,12119.23,TRAIL_TP,ACTIVE,9.0,neutral,1.0,15000.0,15.0,1.333,0.71,4.0221
2026-02-23T00:00:00+00:00,2026-02-23T04:00:00+00:00,SHORT,64894.0,65759.04,65759.04,64433.25,-211.95,11907.28,SL,ACTIVE,5.0,bear,1.0,15000.0,15.0,1.333,0.71,-1.333
2026-02-23T04:00:00+00:00,2026-02-23T08:00:00+00:00,SHORT,65915.8,66170.8,66794.46,65447.8,-70.03,11837.25,TIME_EXIT,ACTIVE,5.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.3869
2026-02-23T08:00:00+00:00,2026-02-23T12:00:00+00:00,SHORT,66170.8,65633.1,67052.86,65700.99,109.89,11947.14,TRAIL_TP,ACTIVE,5.0,bear,1.0,15000.0,15.0,1.333,0.71,0.8126
2026-02-23T12:00:00+00:00,2026-02-23T16:00:00+00:00,SHORT,65633.1,64273.9,66507.99,65167.1,298.64,12245.78,TRAIL_TP,ACTIVE,5.0,bear,1.0,15000.0,15.0,1.333,0.71,2.0709
2026-02-23T16:00:00+00:00,2026-02-23T20:00:00+00:00,SHORT,64273.9,64625.8,65130.67,63817.56,-94.13,12151.65,TIME_EXIT,ADVISORY,5.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.5475
2026-02-23T20:00:00+00:00,2026-02-24T00:00:00+00:00,SHORT,64625.8,63570.5,65487.26,64166.96,232.94,12384.59,TRAIL_TP,ADVISORY,5.0,bear,1.0,15000.0,15.0,1.333,0.71,1.6329
2026-02-24T00:00:00+00:00,2026-02-24T04:00:00+00:00,SHORT,63570.5,63119.15,64417.89,63119.15,94.5,12479.09,TP,ADVISORY,8.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-02-24T04:00:00+00:00,2026-02-24T08:00:00+00:00,SHORT,63155.3,63192.2,63997.16,62706.9,-20.76,12458.33,TIME_EXIT,ADVISORY,8.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.0584
2026-02-24T08:00:00+00:00,2026-02-24T12:00:00+00:00,SHORT,63192.2,62743.54,64034.55,62743.54,94.5,12552.83,TP,ADVISORY,8.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-02-24T12:00:00+00:00,2026-02-24T16:00:00+00:00,SHORT,63933.4,64405.4,64785.63,63479.47,-122.74,12430.09,TIME_EXIT,ADVISORY,8.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.7383
2026-02-24T16:00:00+00:00,2026-02-24T20:00:00+00:00,SHORT,64405.4,63948.12,65263.92,63948.12,94.5,12524.59,TP,ADVISORY,8.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-02-24T20:00:00+00:00,2026-02-25T00:00:00+00:00,SHORT,64031.3,64884.84,64884.84,63576.68,-211.95,12312.64,SL,ADVISORY,8.0,bear,1.0,15000.0,15.0,1.333,0.71,-1.333
2026-02-25T04:00:00+00:00,2026-02-25T08:00:00+00:00,SHORT,65001.1,65396.7,65867.56,64539.59,-103.29,12209.35,TIME_EXIT,ADVISORY,11.0,bear,1.0,15000.0,15.0,1.333,0.71,-0.6086
2026-02-25T20:00:00+00:00,2026-02-26T00:00:00+00:00,SHORT,67952.5,68187.5,68858.31,67470.04,-63.87,12145.48,TIME_EXIT,ADVISORY,11.0,neutral,1.0,15000.0,15.0,1.333,0.71,-0.3458
2026-02-26T00:00:00+00:00,2026-02-26T04:00:00+00:00,SHORT,68187.5,67800.0,69096.44,67703.37,73.24,12218.72,TIME_EXIT,ADVISORY,11.0,neutral,1.0,15000.0,15.0,1.333,0.71,0.5683
2026-02-26T04:00:00+00:00,2026-02-26T08:00:00+00:00,SHORT,67800.0,68025.2,68703.77,67318.62,-61.82,12156.9,TIME_EXIT,ADVISORY,11.0,neutral,1.0,15000.0,15.0,1.333,0.71,-0.3322
2026-02-27T08:00:00+00:00,2026-02-27T12:00:00+00:00,SHORT,66094.1,66072.6,66975.13,65624.83,-7.12,12149.78,TIME_EXIT,ADVISORY,13.0,bear,1.0,15000.0,15.0,1.333,0.71,0.0325
2026-02-27T12:00:00+00:00,2026-02-27T16:00:00+00:00,SHORT,66072.6,65365.4,66953.35,65603.48,148.55,12298.33,TRAIL_TP,ADVISORY,13.0,bear,1.0,15000.0,15.0,1.333,0.71,1.0703
2026-02-27T16:00:00+00:00,2026-02-27T20:00:00+00:00,SHORT,65365.4,64901.31,66236.72,64901.31,94.5,12392.83,TP,ADVISORY,13.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-02-27T20:00:00+00:00,2026-02-28T00:00:00+00:00,SHORT,65836.0,65763.8,66713.59,65368.56,4.45,12397.28,TIME_EXIT,ADVISORY,13.0,bear,1.0,15000.0,15.0,1.333,0.71,0.1097
2026-02-28T00:00:00+00:00,2026-02-28T04:00:00+00:00,SHORT,65763.8,63788.4,66640.43,65296.88,438.57,12835.85,TRAIL_TP,ADVISORY,11.0,bear,1.0,15000.0,15.0,1.333,0.71,3.0038
2026-02-28T04:00:00+00:00,2026-02-28T08:00:00+00:00,SHORT,63788.4,63335.5,64638.7,63335.5,94.5,12930.35,TP,ADVISORY,11.0,bear,1.0,15000.0,15.0,1.333,0.71,0.71
2026-02-28T08:00:00+00:00,2026-02-28T12:00:00+00:00,SHORT,63810.4,64660.99,64660.99,63357.35,-211.95,12718.4,SL,ADVISORY,11.0,bear,1.0,15000.0,15.0,1.333,0.71,-1.333
2026-02-28T12:00:00+00:00,2026-02-28T16:00:00+00:00,SHORT,64800.0,65663.78,65663.78,64339.92,-211.95,12506.45,SL,ADVISORY,11.0,bear,1.0,15000.0,15.0,1.333,0.71,-1.333
