entry_time,exit_time,side,entry_price,exit_price,sl,tp,risk_usd,pnl_usd,equity,exit_type,gate,fgi,regime
2023-08-18T12:00:00+00:00,2023-08-23T16:00:00+00:00,SHORT,25993.1,26679.54,26679.54,25032.08,209.37,-209.53,10258.82,SL,ADVISORY,37.0,bear
2023-08-23T12:00:00+00:00,2023-08-23T20:00:00+00:00,SHORT,26134.3,26550.35,26550.35,25551.82,205.18,-205.34,10053.48,SL,ACTIVE,37.0,neutral
2023-08-23T16:00:00+00:00,2023-08-24T12:00:00+00:00,LONG,26615.2,26154.69,26154.69,27259.92,201.07,-201.23,9852.25,SL,ACTIVE,37.0,bull
2023-08-24T08:00:00+00:00,2023-08-24T16:00:00+00:00,LONG,26433.8,25996.25,25996.25,27046.37,197.04,-197.2,9655.05,SL,ACTIVE,41.0,bull
2023-08-24T12:00:00+00:00,2023-08-29T12:00:00+00:00,SHORT,25987.3,26443.03,26443.03,25349.28,193.1,-193.26,9461.79,SL,ACTIVE,41.0,neutral
2023-08-29T08:00:00+00:00,2023-08-29T16:00:00+00:00,SHORT,25962.2,26218.41,26218.41,25603.5,189.24,-189.39,9272.4,SL,ACTIVE,39.0,neutral
2023-08-29T12:00:00+00:00,2023-08-31T12:00:00+00:00,LONG,27411.4,26944.83,26944.83,27920.39,185.45,-185.6,9086.81,SL,ACTIVE,39.0,bull
2023-08-31T08:00:00+00:00,2023-08-31T16:00:00+00:00,LONG,27291.8,26849.48,26849.48,27911.05,181.74,-181.88,8904.92,SL,ACTIVE,52.0,bull
2023-08-31T12:00:00+00:00,2023-08-31T20:00:00+00:00,LONG,26909.5,26437.57,26437.57,27570.21,178.1,-178.24,8726.68,SL,ACTIVE,52.0,bull
2023-08-31T16:00:00+00:00,2023-09-01T12:00:00+00:00,LONG,26148.7,25599.34,25599.34,26917.81,174.53,-174.67,8552.01,SL,ADVISORY,52.0,bull
2023-09-01T08:00:00+00:00,2023-09-01T16:00:00+00:00,SHORT,26033.7,25335.44,26532.46,25335.44,171.04,239.32,8791.33,TP,ACTIVE,40.0,neutral
2023-09-01T12:00:00+00:00,2023-09-07T20:00:00+00:00,SHORT,25798.0,26325.05,26325.05,25060.12,175.83,-175.97,8615.36,SL,ACTIVE,40.0,bear
2023-09-07T16:00:00+00:00,2023-09-08T00:00:00+00:00,SHORT,25867.1,26168.06,26168.06,25445.76,172.31,-172.45,8442.92,SL,ACTIVE,41.0,neutral
2023-09-07T20:00:00+00:00,2023-09-08T08:00:00+00:00,SHORT,26240.7,25758.3,26585.27,25758.3,168.86,236.27,8679.18,TP,ACTIVE,41.0,neutral
2023-09-08T04:00:00+00:00,2023-09-08T16:00:00+00:00,SHORT,26244.1,25761.4,26588.89,25761.4,173.58,242.88,8922.06,TP,ACTIVE,46.0,neutral
2023-09-08T12:00:00+00:00,2023-09-11T12:00:00+00:00,SHORT,25829.8,25300.89,26207.59,25300.89,178.44,249.67,9171.74,TP,ACTIVE,46.0,neutral
2023-09-11T08:00:00+00:00,2023-09-11T16:00:00+00:00,SHORT,25591.9,25190.79,25878.41,25190.79,183.43,256.66,9428.4,TP,ACTIVE,40.0,neutral
2023-09-11T12:00:00+00:00,2023-09-12T00:00:00+00:00,SHORT,25102.5,25457.98,25457.98,24604.83,188.57,-188.72,9239.68,SL,ACTIVE,40.0,bear
2023-09-11T20:00:00+00:00,2023-09-12T04:00:00+00:00,SHORT,25150.4,25517.83,25517.83,24636.0,184.79,-184.94,9054.74,SL,ACTIVE,40.0,bear
2023-09-12T00:00:00+00:00,2023-09-12T08:00:00+00:00,SHORT,25788.2,26218.59,26218.59,25185.65,181.09,-181.24,8873.5,SL,ACTIVE,30.0,neutral
2023-09-12T04:00:00+00:00,2023-09-12T12:00:00+00:00,SHORT,25810.2,26251.51,26251.51,25192.37,177.47,-177.61,8695.89,SL,ACTIVE,30.0,neutral
2023-09-12T08:00:00+00:00,2023-09-14T12:00:00+00:00,LONG,26087.2,26752.54,25611.96,26752.54,173.92,243.35,8939.23,TP,ACTIVE,30.0,bull
2023-09-14T08:00:00+00:00,2023-09-18T08:00:00+00:00,LONG,26431.5,27111.98,25945.45,27111.98,178.78,250.16,9189.39,TP,ACTIVE,45.0,bull
2023-09-18T04:00:00+00:00,2023-09-18T12:00:00+00:00,LONG,26701.7,27152.63,26379.61,27152.63,183.79,257.16,9446.54,TP,ACTIVE,46.0,bull
2023-09-18T08:00:00+00:00,2023-09-18T16:00:00+00:00,LONG,27184.7,26824.7,26824.7,27688.71,188.93,-189.08,9257.46,SL,ACTIVE,46.0,bull
2023-09-18T12:00:00+00:00,2023-09-18T20:00:00+00:00,LONG,27258.8,26894.3,26894.3,27769.11,185.15,-185.3,9072.17,SL,ACTIVE,46.0,bull
2023-09-18T16:00:00+00:00,2023-09-19T08:00:00+00:00,LONG,26803.2,27379.9,26391.27,27379.9,181.44,253.88,9326.04,TP,ACTIVE,46.0,bull
2023-09-19T04:00:00+00:00,2023-09-19T12:00:00+00:00,LONG,26836.1,27360.42,26461.59,27360.42,186.52,260.98,9587.02,TP,ACTIVE,46.0,bull
2023-09-19T08:00:00+00:00,2023-09-20T16:00:00+00:00,LONG,27224.3,26808.43,26808.43,27806.52,191.74,-191.89,9395.13,SL,ACTIVE,46.0,bull
2023-09-20T12:00:00+00:00,2023-09-21T08:00:00+00:00,LONG,27168.7,26729.35,26729.35,27783.79,187.9,-188.05,9207.07,SL,ACTIVE,47.0,bull
2023-09-21T04:00:00+00:00,2023-09-21T12:00:00+00:00,LONG,26978.4,26536.52,26536.52,27597.04,184.14,-184.29,9022.78,SL,ACTIVE,47.0,bull
2023-09-21T08:00:00+00:00,2023-09-24T20:00:00+00:00,LONG,26722.7,26270.01,26270.01,27356.47,180.46,-180.6,8842.18,SL,ACTIVE,47.0,bull
2023-09-24T16:00:00+00:00,2023-09-25T00:00:00+00:00,SHORT,26432.5,26088.23,26678.41,26088.23,176.84,247.44,9089.62,TP,ACTIVE,44.0,neutral
2023-09-24T20:00:00+00:00,2023-09-27T08:00:00+00:00,SHORT,26232.4,26506.92,26506.92,25848.07,181.79,-181.94,8907.69,SL,ACTIVE,44.0,neutral
2023-09-27T04:00:00+00:00,2023-09-27T12:00:00+00:00,SHORT,26233.4,26499.49,26499.49,25860.88,178.15,-178.3,8729.39,SL,ACTIVE,44.0,bear
2023-09-27T08:00:00+00:00,2023-09-27T16:00:00+00:00,SHORT,26755.8,26315.24,27070.49,26315.24,174.59,244.28,8973.67,TP,ACTIVE,44.0,neutral
2023-09-27T12:00:00+00:00,2023-09-28T12:00:00+00:00,SHORT,26293.4,26671.31,26671.31,25764.32,179.47,-179.62,8794.06,SL,ACTIVE,44.0,bear
2023-09-28T08:00:00+00:00,2023-09-28T16:00:00+00:00,SHORT,26464.4,26819.13,26819.13,25967.78,175.88,-176.02,8618.03,SL,ACTIVE,46.0,neutral
2023-09-28T12:00:00+00:00,2023-10-01T20:00:00+00:00,SHORT,27012.3,27408.65,27408.65,26457.41,172.36,-172.5,8445.54,SL,ACTIVE,46.0,neutral
2023-10-01T16:00:00+00:00,2023-10-02T00:00:00+00:00,SHORT,27091.1,27381.61,27381.61,26684.39,168.91,-169.05,8276.49,SL,ADVISORY,48.0,neutral
2023-10-01T20:00:00+00:00,2023-10-02T12:00:00+00:00,LONG,27981.4,28478.71,27525.53,28478.71,165.53,180.45,8456.94,TP,ACTIVE,48.0,bull
2023-10-02T08:00:00+00:00,2023-10-02T16:00:00+00:00,LONG,28183.2,27725.96,27725.96,28823.34,169.14,-169.27,8287.66,SL,ACTIVE,50.0,bull
2023-10-02T12:00:00+00:00,2023-10-02T20:00:00+00:00,LONG,28015.0,27521.63,27521.63,28705.71,165.75,-165.89,8121.78,SL,ACTIVE,50.0,bull
2023-10-02T16:00:00+00:00,2023-10-03T00:00:00+00:00,LONG,27955.3,27443.56,27443.56,28671.74,162.44,-162.57,7959.21,SL,ACTIVE,50.0,bull
2023-10-02T20:00:00+00:00,2023-10-06T20:00:00+00:00,LONG,27477.6,28247.92,26927.37,28247.92,159.18,222.73,8181.94,TP,ACTIVE,50.0,bull
2023-10-06T16:00:00+00:00,2023-10-09T08:00:00+00:00,LONG,27939.1,27456.42,27456.42,28614.85,163.64,-163.77,8018.17,SL,ACTIVE,50.0,bull
2023-10-09T04:00:00+00:00,2023-10-09T12:00:00+00:00,LONG,27804.6,27464.81,27464.81,28280.3,160.36,-160.49,7857.68,SL,ACTIVE,50.0,bull
2023-10-09T08:00:00+00:00,2023-10-11T00:00:00+00:00,LONG,27455.9,27092.94,27092.94,27964.04,157.15,-157.28,7700.4,SL,ACTIVE,50.0,bull
2023-10-10T20:00:00+00:00,2023-10-11T12:00:00+00:00,SHORT,27381.2,26891.17,27731.22,26891.17,154.01,215.49,7915.89,TP,ACTIVE,50.0,neutral
2023-10-11T08:00:00+00:00,2023-10-11T16:00:00+00:00,SHORT,27185.0,26659.63,27560.27,26659.63,158.32,221.52,8137.41,TP,ACTIVE,47.0,bear
2023-10-11T12:00:00+00:00,2023-10-15T20:00:00+00:00,SHORT,26769.1,27176.77,27176.77,26198.36,162.75,-162.88,7974.53,SL,ACTIVE,47.0,bear
2023-10-15T16:00:00+00:00,2023-10-16T04:00:00+00:00,SHORT,27030.1,27275.86,27275.86,26686.04,159.49,-159.62,7814.91,SL,ACTIVE,45.0,bear
2023-10-16T00:00:00+00:00,2023-10-16T08:00:00+00:00,SHORT,27221.4,27497.81,27497.81,26834.42,156.3,-156.42,7658.49,SL,ACTIVE,47.0,bear
2023-10-16T04:00:00+00:00,2023-10-16T12:00:00+00:00,SHORT,27837.2,28200.17,28200.17,27329.05,153.17,-153.29,7505.19,SL,ACTIVE,47.0,neutral
2023-10-16T08:00:00+00:00,2023-10-16T16:00:00+00:00,SHORT,27737.0,28102.2,28102.2,27225.72,150.1,-150.22,7354.97,SL,ACTIVE,47.0,neutral
2023-10-16T12:00:00+00:00,2023-10-18T04:00:00+00:00,LONG,28054.0,28849.86,27324.46,28849.86,147.1,160.35,7515.32,TP,ADVISORY,47.0,bull
2023-10-18T00:00:00+00:00,2023-10-20T00:00:00+00:00,LONG,28498.0,29322.74,27908.9,29322.74,150.31,210.31,7725.63,TP,ACTIVE,50.0,bull
2023-10-19T20:00:00+00:00,2023-10-20T08:00:00+00:00,LONG,28696.9,29440.39,28165.83,29440.39,154.51,216.19,7941.83,TP,ACTIVE,52.0,bull
2023-10-20T04:00:00+00:00,2023-10-21T16:00:00+00:00,LONG,29228.5,30030.88,28655.37,30030.88,158.84,222.24,8164.07,TP,ACTIVE,53.0,bull
2023-10-21T12:00:00+00:00,2023-10-23T00:00:00+00:00,LONG,29916.5,30703.27,29354.52,30703.27,163.28,228.46,8392.54,TP,ACTIVE,63.0,bull
2023-10-22T20:00:00+00:00,2023-10-23T04:00:00+00:00,LONG,29981.5,30717.37,29455.88,30717.37,167.85,234.86,8627.39,TP,ACTIVE,53.0,bull
2023-10-23T00:00:00+00:00,2023-10-23T20:00:00+00:00,LONG,30724.0,31549.59,30134.29,31549.59,172.55,241.43,8868.82,TP,ACTIVE,53.0,bull
2023-10-23T16:00:00+00:00,2023-10-24T00:00:00+00:00,LONG,31339.9,32322.86,30637.78,32322.86,177.38,248.19,9117.01,TP,ACTIVE,53.0,bull
2023-10-27T16:00:00+00:00,2023-10-29T16:00:00+00:00,SHORT,33705.5,34638.04,34638.04,32399.94,182.34,-182.49,8934.52,SL,ADVISORY,70.0,bear
2023-10-30T00:00:00+00:00,2023-10-30T12:00:00+00:00,SHORT,34276.5,34888.19,34888.19,33420.13,178.69,-178.83,8755.69,SL,ADVISORY,68.0,bear
2023-10-31T00:00:00+00:00,2023-11-01T12:00:00+00:00,SHORT,34219.9,34837.63,34837.63,33355.08,175.11,-175.25,8580.43,SL,ACTIVE,66.0,bear
2023-11-01T12:00:00+00:00,2023-11-01T20:00:00+00:00,SHORT,34296.9,34929.19,34929.19,33411.7,171.61,-171.75,8408.69,SL,ACTIVE,66.0,bear
2023-11-01T20:00:00+00:00,2023-11-02T12:00:00+00:00,LONG,35437.4,34718.25,34718.25,36444.21,168.17,-168.31,8240.38,SL,ACTIVE,66.0,bull
2023-11-02T08:00:00+00:00,2023-11-02T16:00:00+00:00,LONG,35377.5,34646.28,34646.28,36401.21,164.81,-164.94,8075.44,SL,ACTIVE,72.0,bull
2023-11-02T12:00:00+00:00,2023-11-05T20:00:00+00:00,SHORT,34645.2,35424.36,35424.36,33554.38,161.51,-161.64,7913.8,SL,ACTIVE,72.0,neutral
2023-11-05T16:00:00+00:00,2023-11-07T20:00:00+00:00,LONG,35001.3,35856.47,34390.46,35856.47,158.28,221.46,8135.26,TP,ACTIVE,70.0,bull
2023-11-07T16:00:00+00:00,2023-11-09T00:00:00+00:00,LONG,35473.4,36377.82,34827.39,36377.82,162.71,227.66,8362.92,TP,ACTIVE,68.0,bull
2023-11-09T00:00:00+00:00,2023-11-09T12:00:00+00:00,LONG,36455.5,37522.73,35693.19,37522.73,167.26,234.03,8596.95,TP,ACTIVE,69.0,bull
2023-11-09T08:00:00+00:00,2023-11-09T16:00:00+00:00,LONG,36816.9,36063.55,36063.55,37871.59,171.94,-172.08,8424.87,SL,ACTIVE,69.0,bull
2023-11-09T12:00:00+00:00,2023-11-09T20:00:00+00:00,LONG,37141.5,36256.4,36256.4,38380.64,168.5,-168.63,8256.24,SL,ADVISORY,69.0,bull
2023-11-09T16:00:00+00:00,2023-11-14T16:00:00+00:00,LONG,36399.5,35366.22,35366.22,37846.09,165.12,-165.26,8090.98,SL,ADVISORY,69.0,bull
2023-11-14T12:00:00+00:00,2023-11-14T20:00:00+00:00,LONG,36168.7,35463.57,35463.57,37155.88,161.82,-161.95,7929.03,SL,ACTIVE,69.0,bull
2023-11-14T16:00:00+00:00,2023-11-15T08:00:00+00:00,SHORT,35305.9,36175.24,36175.24,34088.83,158.58,-158.71,7770.32,SL,ADVISORY,69.0,neutral
2023-11-15T04:00:00+00:00,2023-11-15T12:00:00+00:00,SHORT,35597.4,36395.67,36395.67,34479.82,155.41,-155.53,7614.79,SL,ACTIVE,60.0,neutral
2023-11-15T12:00:00+00:00,2023-11-15T20:00:00+00:00,LONG,36412.1,37535.46,35609.7,37535.46,152.3,213.09,7827.89,TP,ACTIVE,60.0,bull
2023-11-15T16:00:00+00:00,2023-11-16T12:00:00+00:00,LONG,37527.4,36612.07,36612.07,38808.87,156.56,-156.68,7671.2,SL,ADVISORY,60.0,bull
2023-11-16T08:00:00+00:00,2023-11-16T16:00:00+00:00,LONG,37272.1,36402.64,36402.64,38489.34,153.42,-153.55,7517.66,SL,ADVISORY,70.0,bull
2023-11-17T20:00:00+00:00,2023-11-22T00:00:00+00:00,LONG,36621.9,35661.13,35661.13,37966.98,150.35,-150.47,7367.18,SL,ADVISORY,63.0,bull
2023-11-21T20:00:00+00:00,2023-11-22T08:00:00+00:00,SHORT,35737.0,36715.52,36715.52,34669.53,147.34,-147.46,7219.72,SL,ADVISORY,71.0,bear
2023-11-22T16:00:00+00:00,2023-12-01T08:00:00+00:00,LONG,37297.0,38542.35,36407.47,38542.35,144.39,202.04,7421.76,TP,ADVISORY,62.0,bull
2023-12-01T04:00:00+00:00,2023-12-02T16:00:00+00:00,LONG,38234.9,39082.05,37629.79,39082.05,148.44,207.69,7629.45,TP,ACTIVE,71.0,bull
2023-12-02T12:00:00+00:00,2023-12-02T20:00:00+00:00,LONG,38787.0,39531.02,38255.56,39531.02,152.59,213.5,7842.95,TP,ACTIVE,74.0,bull
2023-12-02T16:00:00+00:00,2023-12-03T20:00:00+00:00,LONG,39416.4,40289.06,38793.07,40289.06,156.86,219.48,8062.43,TP,ACTIVE,74.0,bull
2023-12-03T16:00:00+00:00,2023-12-04T00:00:00+00:00,LONG,39555.1,40362.78,38978.18,40362.78,161.25,225.62,8288.05,TP,ACTIVE,73.0,bull
2023-12-03T20:00:00+00:00,2023-12-04T04:00:00+00:00,LONG,39979.7,40860.0,39350.92,40860.0,165.76,231.93,8519.98,TP,ACTIVE,73.0,bull
2023-12-04T00:00:00+00:00,2023-12-04T08:00:00+00:00,LONG,40720.7,41679.85,40035.59,41679.85,170.4,238.42,8758.4,TP,ACTIVE,74.0,bull
2023-12-04T04:00:00+00:00,2023-12-05T12:00:00+00:00,LONG,41471.9,42527.32,40718.03,42527.32,175.17,245.1,9003.5,TP,ACTIVE,74.0,bull
2023-12-05T08:00:00+00:00,2023-12-05T16:00:00+00:00,LONG,41730.9,42881.87,40908.78,42881.87,180.07,251.95,9255.45,TP,ACTIVE,75.0,bull
2023-12-05T12:00:00+00:00,2023-12-05T20:00:00+00:00,LONG,42266.7,43462.65,41412.45,43462.65,185.11,259.0,9514.46,TP,ACTIVE,75.0,bull
2023-12-05T16:00:00+00:00,2023-12-07T08:00:00+00:00,LONG,43834.0,42819.3,42819.3,45254.58,190.29,-190.44,9324.01,SL,ADVISORY,75.0,bull
2023-12-07T04:00:00+00:00,2023-12-07T12:00:00+00:00,LONG,43899.4,42993.04,42993.04,45168.31,186.48,-186.63,9137.39,SL,ACTIVE,72.0,bull
2023-12-07T08:00:00+00:00,2023-12-08T20:00:00+00:00,LONG,43206.4,44549.15,42247.3,44549.15,182.75,255.7,9393.09,TP,ACTIVE,72.0,bull
2023-12-08T16:00:00+00:00,2023-12-11T00:00:00+00:00,LONG,43967.6,43078.02,43078.02,45213.01,187.86,-188.01,9205.07,SL,ACTIVE,72.0,bull
2023-12-10T20:00:00+00:00,2023-12-11T04:00:00+00:00,LONG,43810.0,43127.88,43127.88,44764.96,184.1,-184.25,9020.83,SL,ACTIVE,74.0,bull
2023-12-11T00:00:00+00:00,2023-12-11T16:00:00+00:00,SHORT,42312.8,41094.85,43429.26,41094.85,180.42,196.67,9217.5,TP,ADVISORY,74.0,bear
2023-12-11T12:00:00+00:00,2023-12-13T16:00:00+00:00,SHORT,41824.7,42830.32,42830.32,40416.83,184.35,-184.5,9033.0,SL,ADVISORY,74.0,bear
2023-12-15T12:00:00+00:00,2023-12-19T00:00:00+00:00,SHORT,41930.3,43078.52,43078.52,40322.8,180.66,-180.8,8852.2,SL,ADVISORY,70.0,bear
2023-12-20T04:00:00+00:00,2023-12-20T12:00:00+00:00,LONG,42950.0,44246.5,42023.93,44246.5,177.04,247.72,9099.92,TP,ACTIVE,74.0,bull
2023-12-20T08:00:00+00:00,2023-12-20T16:00:00+00:00,LONG,42891.4,44146.83,41994.66,44146.83,182.0,254.65,9354.57,TP,ACTIVE,74.0,bull
2023-12-20T12:00:00+00:00,2023-12-24T20:00:00+00:00,LONG,44079.0,43074.4,43074.4,45485.43,187.09,-187.24,9167.33,SL,ADVISORY,74.0,bull
2023-12-24T16:00:00+00:00,2023-12-25T00:00:00+00:00,LONG,43645.3,42982.67,42982.67,44572.98,183.35,-183.49,8983.83,SL,ACTIVE,71.0,bull
2023-12-24T20:00:00+00:00,2023-12-26T08:00:00+00:00,LONG,43008.4,42275.01,42275.01,44035.14,179.68,-179.82,8804.01,SL,ACTIVE,71.0,bull
2023-12-26T04:00:00+00:00,2023-12-26T16:00:00+00:00,LONG,42798.7,42076.44,42076.44,43809.86,176.08,-176.22,8627.79,SL,ACTIVE,71.0,bull
2023-12-26T12:00:00+00:00,2023-12-27T20:00:00+00:00,LONG,42423.1,43487.97,41662.48,43487.97,172.56,241.44,8869.23,TP,ACTIVE,71.0,bull
2023-12-27T16:00:00+00:00,2023-12-29T16:00:00+00:00,SHORT,43183.9,42091.0,43964.54,42091.0,177.38,248.2,9117.43,TP,ACTIVE,73.0,neutral
2023-12-29T12:00:00+00:00,2024-01-01T16:00:00+00:00,SHORT,42301.6,43183.93,43183.93,41066.34,182.35,-182.49,8934.94,SL,ACTIVE,65.0,neutral
2024-01-01T12:00:00+00:00,2024-01-01T20:00:00+00:00,SHORT,42818.0,43533.8,43533.8,41815.88,178.7,-178.84,8756.09,SL,ACTIVE,65.0,neutral
2024-01-01T16:00:00+00:00,2024-01-02T00:00:00+00:00,SHORT,43556.2,44317.31,44317.31,42490.65,175.12,-175.26,8580.83,SL,ACTIVE,65.0,neutral
2024-01-01T20:00:00+00:00,2024-01-02T04:00:00+00:00,SHORT,44230.2,45026.95,45026.95,43114.76,171.62,-171.75,8409.08,SL,ACTIVE,65.0,neutral
2024-01-02T00:00:00+00:00,2024-01-03T08:00:00+00:00,LONG,45435.0,44549.01,44549.01,46675.38,168.18,-168.32,8240.76,SL,ACTIVE,71.0,bull
2024-01-03T04:00:00+00:00,2024-01-03T12:00:00+00:00,LONG,45030.4,44095.26,44095.26,46339.6,164.82,-164.95,8075.81,SL,ACTIVE,70.0,bull
2024-01-03T08:00:00+00:00,2024-01-03T16:00:00+00:00,SHORT,43728.9,42200.87,44820.35,42200.87,161.52,225.99,8301.81,TP,ADVISORY,70.0,neutral
2024-01-04T16:00:00+00:00,2024-01-05T00:00:00+00:00,LONG,43950.0,42636.45,42636.45,45788.98,166.04,-166.17,8135.64,SL,ADVISORY,68.0,bull
2024-01-04T20:00:00+00:00,2024-01-08T16:00:00+00:00,LONG,44143.8,45994.46,42821.9,45994.46,162.71,227.67,8363.31,TP,ADVISORY,68.0,bull
2024-01-08T12:00:00+00:00,2024-01-08T20:00:00+00:00,LONG,44969.6,46529.95,43855.06,46529.95,167.27,234.04,8597.35,TP,ADVISORY,71.0,bull
2024-01-08T16:00:00+00:00,2024-01-09T12:00:00+00:00,LONG,47006.7,45570.31,45570.31,48573.67,171.95,-172.08,8425.26,SL,ADVISORY,71.0,bull
2024-01-09T08:00:00+00:00,2024-01-09T20:00:00+00:00,LONG,46624.4,45428.87,45428.87,48298.14,168.51,-168.64,8256.62,SL,ADVISORY,76.0,bull
2024-01-09T16:00:00+00:00,2024-01-10T08:00:00+00:00,LONG,46873.5,45622.42,45622.42,48625.01,165.13,-165.26,8091.36,SL,ADVISORY,76.0,bull
2024-01-14T16:00:00+00:00,2024-01-18T16:00:00+00:00,SHORT,42665.8,40929.98,43905.67,40929.98,161.83,226.43,8317.79,TP,ADVISORY,60.0,bear
2024-01-18T12:00:00+00:00,2024-01-18T20:00:00+00:00,SHORT,42618.9,41415.19,43478.69,41415.19,166.36,232.76,8550.55,TP,ACTIVE,63.0,neutral
2024-01-18T16:00:00+00:00,2024-01-19T20:00:00+00:00,SHORT,41014.2,42106.19,42106.19,39822.94,171.01,-171.15,8379.4,SL,ADVISORY,63.0,bear
2024-01-19T16:00:00+00:00,2024-01-22T16:00:00+00:00,SHORT,41818.5,40306.82,42898.27,40306.82,167.59,234.49,8613.89,TP,ADVISORY,51.0,bear
2024-01-22T12:00:00+00:00,2024-01-22T20:00:00+00:00,SHORT,40774.7,39713.64,41532.6,39713.64,172.28,241.05,8854.94,TP,ACTIVE,55.0,bear
2024-01-22T16:00:00+00:00,2024-01-23T12:00:00+00:00,SHORT,39812.5,38605.52,40674.63,38605.52,177.1,247.8,9102.74,TP,ACTIVE,55.0,bear
2024-01-23T08:00:00+00:00,2024-01-23T20:00:00+00:00,SHORT,38850.1,39806.81,39806.81,37510.7,182.05,-182.2,8920.54,SL,ADVISORY,50.0,bear
2024-01-23T16:00:00+00:00,2024-01-24T00:00:00+00:00,SHORT,39140.1,40136.03,40136.03,37745.8,178.41,-178.55,8741.99,SL,ADVISORY,50.0,bear
2024-01-23T20:00:00+00:00,2024-01-26T08:00:00+00:00,SHORT,39890.0,40907.65,40907.65,38465.29,174.84,-174.98,8567.01,SL,ADVISORY,50.0,bear
2024-01-26T04:00:00+00:00,2024-01-26T12:00:00+00:00,SHORT,39956.0,40784.94,40784.94,38795.49,171.34,-171.48,8395.53,SL,ACTIVE,49.0,bear
2024-01-26T08:00:00+00:00,2024-01-28T04:00:00+00:00,LONG,41272.0,42376.36,40259.67,42376.36,167.91,183.04,8578.57,TP,ACTIVE,49.0,bull
2024-01-28T00:00:00+00:00,2024-01-29T16:00:00+00:00,LONG,42210.0,43230.91,41480.78,43230.91,171.57,240.06,8818.63,TP,ACTIVE,54.0,bull
2024-01-29T12:00:00+00:00,2024-01-30T00:00:00+00:00,LONG,42623.2,43703.41,41851.62,43703.41,176.37,246.78,9065.41,TP,ACTIVE,55.0,bull
2024-01-29T20:00:00+00:00,2024-01-31T08:00:00+00:00,LONG,43287.7,42502.48,42502.48,44387.0,181.31,-181.45,8883.96,SL,ACTIVE,55.0,bull
2024-01-31T04:00:00+00:00,2024-02-01T00:00:00+00:00,LONG,43031.6,42240.6,42240.6,44139.01,177.68,-177.82,8706.14,SL,ACTIVE,60.0,bull
2024-01-31T20:00:00+00:00,2024-02-07T20:00:00+00:00,LONG,42560.5,43860.81,41631.71,43860.81,174.12,243.63,8949.77,TP,ACTIVE,60.0,bull
2024-02-07T16:00:00+00:00,2024-02-08T00:00:00+00:00,LONG,43596.1,44548.52,42915.8,44548.52,179.0,250.45,9200.22,TP,ACTIVE,62.0,bull
2024-02-07T20:00:00+00:00,2024-02-08T12:00:00+00:00,LONG,44326.2,45329.38,43609.64,45329.38,184.0,257.46,9457.68,TP,ACTIVE,62.0,bull
2024-02-08T08:00:00+00:00,2024-02-09T00:00:00+00:00,LONG,44677.9,45632.2,43996.25,45632.2,189.15,264.66,9722.34,TP,ACTIVE,66.0,bull
2024-02-08T20:00:00+00:00,2024-02-09T04:00:00+00:00,LONG,45269.1,46290.61,44539.45,46290.61,194.45,272.07,9994.41,TP,ACTIVE,66.0,bull
2024-02-09T00:00:00+00:00,2024-02-09T08:00:00+00:00,LONG,46046.5,47178.93,45237.62,47178.93,199.89,279.68,10274.1,TP,ACTIVE,72.0,bull
2024-02-09T04:00:00+00:00,2024-02-09T12:00:00+00:00,LONG,46185.1,47325.78,45370.33,47325.78,205.48,287.51,10561.61,TP,ACTIVE,72.0,bull
2024-02-09T08:00:00+00:00,2024-02-11T00:00:00+00:00,LONG,47155.9,48381.1,46280.76,48381.1,211.23,295.56,10857.16,TP,ACTIVE,72.0,bull
2024-02-10T20:00:00+00:00,2024-02-12T12:00:00+00:00,LONG,47732.6,48965.53,46851.94,48965.53,217.14,303.83,11160.99,TP,ACTIVE,74.0,bull
2024-02-12T08:00:00+00:00,2024-02-12T16:00:00+00:00,LONG,47906.0,49180.68,46995.51,49180.68,223.22,312.33,11473.32,TP,ACTIVE,70.0,bull
2024-02-12T12:00:00+00:00,2024-02-13T12:00:00+00:00,LONG,49925.4,48745.11,48745.11,51212.99,229.47,-229.65,11243.67,SL,ACTIVE,70.0,bull
2024-02-13T08:00:00+00:00,2024-02-13T16:00:00+00:00,LONG,50004.0,48955.33,48955.33,51472.14,224.87,-225.05,11018.62,SL,ACTIVE,79.0,bull
2024-02-13T12:00:00+00:00,2024-02-14T08:00:00+00:00,LONG,48753.1,50364.37,47602.2,50364.37,220.37,308.34,11326.96,TP,ADVISORY,79.0,bull
2024-02-14T04:00:00+00:00,2024-02-14T12:00:00+00:00,LONG,49845.0,51417.51,48721.78,51417.51,226.54,316.97,11643.94,TP,ADVISORY,74.0,bull
2024-02-14T08:00:00+00:00,2024-02-26T16:00:00+00:00,LONG,51601.2,53374.4,50334.63,53374.4,232.88,325.84,11969.78,TP,ADVISORY,74.0,bull
2024-02-26T12:00:00+00:00,2024-02-26T20:00:00+00:00,LONG,52872.3,53899.63,51930.58,53899.63,239.4,260.97,12230.75,TP,ACTIVE,72.0,bull
2024-02-26T16:00:00+00:00,2024-02-27T00:00:00+00:00,LONG,54531.3,55917.65,53541.05,55917.65,244.61,342.27,12573.01,TP,ACTIVE,72.0,bull
2024-02-26T20:00:00+00:00,2024-02-27T04:00:00+00:00,LONG,54511.6,55899.54,53520.21,55899.54,251.46,351.84,12924.85,TP,ACTIVE,72.0,bull
