date,pnl,n_trades
2023-09-07,-348.4123550276254,2
2023-09-08,479.1448897134105,2
2023-09-11,317.6180518424916,3
2023-09-12,-543.7930607180381,3
2023-09-14,243.34571169914048,1
2023-09-18,132.93194768778866,4
2023-09-19,514.8553824715406,2
2023-09-20,-191.8938002326339,1
2023-09-21,-372.3416419301486,2
2023-09-24,66.8396383263138,2
2023-09-27,-115.95092090739021,3
2023-09-28,-355.6388894636833,2
2023-10-01,-341.5444366963915,2
2023-10-02,-317.27979022886075,4
2023-10-06,222.73054814824735,1
2023-10-09,-324.2614512306955,2
2023-10-10,-157.27931589642154,1
2023-10-11,437.0062222360866,2
2023-10-15,-162.8783296537163,1
2023-10-16,-619.5576436702788,4
2023-10-18,160.35440594227296,1
2023-10-19,210.30885452178683,1
2023-10-20,216.19413750672408,1
2023-10-21,222.24411425071267,1
2023-10-22,228.46339354390437,1
2023-10-23,724.4707475204004,3
2023-10-29,-182.48599684783184,1
2023-10-30,-178.83335713492565,1
2023-11-01,-346.99977668259714,2
2023-11-02,-333.24770370180147,2
2023-11-05,-161.6379950911388,1
2023-11-07,221.4598185998874,1
2023-11-08,227.65715016358703,1
2023-11-09,-106.68076304950168,3
2023-11-14,-327.2059229987984,2
2023-11-15,-101.14592931567222,3
2023-11-16,-310.22975664271485,2
2023-11-21,-150.4734025900784,1
2023-11-22,-147.4615269638354,1
2023-12-01,202.03667456689215,1
2023-12-02,421.1929478167463,2
2023-12-03,445.09611271018605,2
2023-12-04,470.3558086065442,2
2023-12-05,756.0535788035384,3
2023-12-07,-377.0708363376036,2
2023-12-08,255.70059195096903,1
2023-12-10,-188.01200844052258,1
2023-12-11,12.424910748232094,2
2023-12-13,-184.4974570931137,1
2023-12-18,-180.80455599193795,1
2023-12-20,502.3719459025659,2
2023-12-24,-370.73428090262854,2
2023-12-26,-356.04157724674326,2
2023-12-27,241.44015735981924,1
2023-12-29,248.19661872337508,1
2024-01-01,-536.5981055228302,3
2024-01-02,-171.75392532160748,1
2024-01-03,-107.26958969983272,3
2024-01-04,-166.16899064493836,1
2024-01-08,461.706502477102,2
2024-01-09,-340.7244962223947,2
2024-01-10,-165.26452796538345,1
2024-01-18,459.1934204707826,2
2024-01-19,-171.1478086777715,1
2024-01-22,475.54032701613096,2
2024-01-23,-112.95722155981986,3
2024-01-26,-346.45676393137853,2
2024-01-28,183.04083939973154,1
2024-01-29,486.8432844651571,2
2024-01-31,-359.2746299839556,2
2024-02-07,494.08294647541925,2
2024-02-08,522.1226992819584,2
2024-02-09,839.2640808161109,3
2024-02-10,295.5560311975078,1
2024-02-12,616.1560335120225,2
2024-02-13,-454.7032649235526,2
2024-02-14,625.318656414607,2
2024-02-26,929.0763895592945,3
2024-02-27,713.5322917236821,2
2024-02-28,951.1501862708469,3
2024-02-29,298.82072316108673,1
2024-03-04,1040.6324529655235,3
2024-03-05,326.9331664216338,1
2024-03-10,-318.33607355656994,1
2024-03-11,436.15146960891144,1
2024-03-12,-240.52069989296518,1
2024-03-14,-236.910003146172,1
2024-03-25,-311.1380135719223,1
2024-03-27,-228.68270631919998,1
2024-04-01,-810.9772283025869,3
2024-04-02,-284.10044184087695,1
2024-04-03,-278.41388739698994,1
2024-04-04,-272.84115502685177,1
2024-04-06,-267.3799664678344,1
2024-04-09,-262.0280890590142,1
2024-04-10,-256.78333482840895,1
2024-04-12,-251.64355959848348,1
2024-04-13,344.77622064717895,1
2024-04-24,-253.5077029420342,1
2024-04-26,347.33027884664125,1
2024-04-29,-162.75991837256225,3
2024-04-30,714.8548199863556,2
2024-05-01,755.4236204033067,2
2024-05-06,-557.4782488777678,2
2024-05-07,-270.39846172849775,1
2024-05-09,98.07072682920386,2
2024-05-10,-528.5550453913752,2
2024-05-13,-507.60769024296326,2
2024-05-15,-487.4905072621235,2
2024-05-20,1019.7479201632343,3
2024-05-21,-508.58459226921815,2
2024-05-23,-488.4286933327412,2
2024-05-28,-236.90676292231626,1
2024-05-31,-232.1648371556632,1
2024-06-02,-227.51782577515544,1
2024-06-03,-441.4648139481274,2
2024-06-04,-214.1274692584542,1
2024-06-07,-415.4828003269771,2
2024-06-10,-201.5251901024322,1
2024-06-11,351.2456507721761,3
2024-06-12,-332.2570112647468,4
2024-06-14,276.6405442418136,1
2024-06-18,284.3820532318778,1
2024-06-21,292.340200609516,1
2024-06-24,1342.32989539222,6
2024-06-25,-241.82052345832685,1
2024-06-30,-469.21709116045247,2
2024-07-01,-227.58839456411735,1
2024-07-02,311.8182983350559,1
2024-07-03,988.7940128225578,3
2024-07-04,1074.1499030034183,3
2024-07-05,378.2736441361386,1
2024-07-07,388.85925379364323,1
2024-07-08,-566.1193177492956,2
2024-07-14,488.36765755565506,3
2024-07-15,806.2560444246761,2
2024-07-16,420.1275578401266,1
2024-07-18,-611.6411634589673,2
2024-07-19,414.76824110049057,1
2024-07-21,426.3751155594467,1
2024-07-23,-313.50589067373875,1
2024-07-24,-608.3119827045978,2
2024-07-25,-295.05478412019795,1
2024-07-27,107.0133200763409,2
2024-07-29,-576.7514127731355,2
2024-07-31,391.1086815597925,1
2024-08-01,-183.27459758721426,3
2024-08-02,804.956962231834,2
2024-08-04,419.45062619678004,1
2024-08-13,-308.4144392126113,1
2024-08-15,422.55786285334426,1
2024-08-19,114.98898354192426,2
2024-08-20,-920.3325918816847,3
2024-08-21,-187.73848173551602,3
2024-08-23,824.56270504113,2
2024-08-27,-903.6469624468571,3
2024-08-29,-289.2386523690244,1
2024-08-30,396.28516457162834,1
2024-09-02,-291.38129535727177,1
2024-09-03,399.22079444772186,1
2024-09-05,410.39258915954713,1
2024-09-06,855.5598371474196,2
2024-09-09,-318.8791145360264,1
2024-09-11,-312.49643017947335,1
2024-09-13,428.15058861400445,1
2024-09-15,-314.8113638146989,1
2024-09-16,-610.8450609604431,2
2024-09-17,526.9507013763518,3
2024-09-18,428.97457372218753,1
2024-09-20,440.9789981932279,1
2024-09-26,453.3193544786656,1
2024-09-30,-659.9633188006928,2
2024-10-01,1380.5319523261185,3
2024-10-02,486.1694359349718,1
2024-10-03,499.77440143017924,1
2024-10-04,-367.4750545671984,1
2024-10-06,-360.11967387498134,1
2024-10-07,-352.9115184826997,1
2024-10-09,980.577316201528,2
2024-10-10,510.96367708243883,1
2024-10-11,-743.8845943424205,2
2024-10-12,-360.812732009964,1
2024-10-14,1002.5311214743327,2
2024-10-15,1059.4258696690126,2
2024-10-16,552.050439081424,1
2024-10-18,567.4990185686777,1
2024-10-21,-826.1913637935033,2
2024-10-23,148.31092127654375,2
2024-10-24,-403.7032825076828,1
2024-10-25,-395.62275760500904,1
2024-10-27,-387.7039724887872,1
2024-10-28,531.1922569282693,1
2024-10-29,1107.3951451273374,2
2024-10-31,-1213.606015655047,3
2024-11-01,-388.45011720564526,1
2024-11-03,-380.67489965965706,1
2024-11-05,138.06685088594412,2
2024-11-06,525.4254043285384,1
2024-11-08,420.8114878450908,1
2024-11-10,1702.4804115880502,3
2024-11-11,3170.273950015599,5
2024-11-12,-492.29178589100843,1
2024-11-20,505.8658216783992,1
2024-11-21,1043.8058108967912,2
2024-11-25,-385.0922256766792,1
2024-11-26,530.308014270384,1
2024-11-27,-516.3629401267307,1
2024-12-01,-379.52056463786545,1
2024-12-03,696.8470878345233,1
2024-12-04,-1014.502275802372,2
2024-12-05,-65.11125980163598,3
2024-12-09,-368.07711200760633,1
2024-12-11,-483.4020512028642,1
2024-12-15,1343.149943228778,2
2024-12-16,699.8946666681724,1
2024-12-18,-766.1356800204187,2
2024-12-19,1019.9010449520915,3
2024-12-24,-519.6992242021574,1
2024-12-27,712.0386259023915,1
2025-01-02,-523.5490896665893,1
2025-01-03,-513.0697310878229,1
2025-01-06,1425.582656234557,2
2025-01-07,-1052.033986445732,2
2025-01-08,-325.20485648762235,3
2025-01-09,704.3084270010742,1
2025-01-10,-517.8652145922593,1
2025-01-13,-323.43475693558844,3
2025-01-15,-501.02575436215795,1
2025-01-16,-490.997222862845,1
2025-01-17,1364.2534001928716,2
2025-01-19,-1006.7749750253038,2
2025-01-20,-966.8751138088194,2
2025-01-26,-468.97173833017894,1
2025-01-27,341.44241690181303,4
2025-01-28,-466.41911143246887,1
2025-01-29,-457.0832664980366,1
2025-01-31,626.2486566145741,1
2025-02-02,1985.8710200941664,3
2025-02-03,699.3462136475925,1
2025-02-18,718.9167180903084,1
2025-02-19,-528.6064261264798,1
2025-02-20,-1025.6828745908037,2
2025-02-21,184.1219585855609,2
2025-02-24,1420.9924095578904,2
2025-02-25,2284.1142323334498,3
2025-02-26,2481.2863440648425,3
2025-03-16,-625.0079986132704,1
2025-03-18,856.3219181129363,1
2025-03-19,-401.2747922683599,3
2025-03-20,-1230.7700566351973,2
2025-03-24,1061.7342858714387,3
2025-03-26,-618.222641796325,1
2025-03-28,-1781.4076408491928,3
2025-03-29,797.1744060439628,1
2025-04-01,-1723.4814811527986,3
2025-04-02,409.84153813735827,4
2025-04-06,1409.6008314871794,2
2025-04-07,217.64275324279754,2
2025-04-21,1679.694821460294,2
2025-04-22,3650.7730233902175,4
2025-05-01,1982.2047578566599,2
2025-05-04,273.4263674470684,2
2025-05-06,-744.2683324494336,1
2025-05-07,1019.720207497965,1
2025-05-08,4372.337163277109,4
2025-05-09,1170.611540961739,1
2025-05-11,1203.3699343240203,1
