date,pnl,n_trades
2023-11-21,-211.95,1
2023-11-22,94.5,1
2023-11-23,94.5,1
2023-11-24,-329.4,3
2023-11-25,11.99,1
2023-11-26,-211.95,1
2023-11-27,-423.9,2
2023-11-28,-117.44999999999999,2
2023-11-29,189.0,2
2023-11-30,94.5,1
2023-12-01,-117.44999999999999,2
2023-12-02,281.48,1
2023-12-03,260.07,2
2023-12-04,453.71,3
2023-12-05,143.87,1
2023-12-07,-423.9,2
2023-12-08,259.25,2
2023-12-09,-211.95,1
2023-12-11,-211.95,1
2023-12-17,345.93,2
2023-12-18,-117.44999999999999,2
2023-12-20,382.3,1
2023-12-21,189.0,2
2023-12-22,94.5,1
2023-12-23,-80.52,1
2023-12-24,-249.64999999999998,2
2023-12-25,154.21,1
2023-12-26,-423.9,2
2023-12-27,-329.4,3
2023-12-28,-100.47999999999999,2
2023-12-29,-22.94999999999999,3
2023-12-30,189.0,2
2023-12-31,-102.32999999999998,2
2024-01-01,-211.95,1
2024-01-02,-329.4,3
2024-01-03,-211.95,1
2024-01-04,94.5,1
2024-01-07,-211.95,1
2024-01-08,99.7,1
2024-01-18,647.28,2
2024-01-21,-61.53,1
2024-01-22,587.6800000000001,3
2024-01-23,94.5,1
2024-01-25,221.39,2
2024-01-26,-211.95,1
2024-01-27,97.38,1
2024-01-28,-117.44999999999999,2
2024-01-29,304.92,3
2024-01-30,-22.94999999999999,3
2024-01-31,-117.44999999999999,2
2024-02-01,-110.89999999999999,2
2024-02-02,-211.95,1
2024-02-03,94.5,1
2024-02-04,-298.61,2
2024-02-05,-100.66999999999999,2
2024-02-06,94.5,1
2024-02-07,166.76,2
2024-02-08,94.5,1
2024-02-09,601.94,3
2024-02-10,203.66,2
2024-02-11,234.53,1
2024-02-12,723.66,3
2024-02-13,281.76,2
2024-02-14,94.5,1
2024-02-16,296.13,3
2024-02-17,-117.44999999999999,2
2024-02-18,189.0,2
2024-02-19,94.5,1
2024-02-20,2.5900000000000176,3
2024-02-21,165.85,1
2024-02-22,189.0,2
2024-02-23,94.5,1
2024-02-24,-211.95,1
2024-02-26,553.1600000000001,2
2024-02-27,335.46,1
2024-03-04,-211.95,1
2024-03-10,189.0,2
2024-03-13,160.22,1
2024-03-28,348.65,2
2024-03-29,-423.9,2
2024-03-30,-68.11,1
2024-03-31,229.96,2
2024-04-01,-423.9,2
2024-04-02,-423.9,2
2024-04-03,189.0,2
2024-04-04,-117.44999999999999,2
2024-04-11,94.5,1
2024-04-12,-108.42999999999999,2
2024-04-24,-117.44999999999999,2
2024-04-25,-211.95,1
2024-04-26,192.72,1
2024-04-28,-22.94999999999999,3
2024-04-29,-117.44999999999999,2
2024-04-30,106.65,1
2024-05-05,94.5,1
2024-05-06,94.5,1
2024-05-09,-211.95,1
2024-05-10,-211.95,1
2024-05-12,94.5,1
2024-05-13,-211.95,1
2024-05-14,249.46,2
2024-05-15,71.5,2
2024-05-16,94.5,1
2024-05-17,267.74,2
2024-05-18,-40.16,1
2024-05-19,-117.44999999999999,2
2024-05-20,758.97,3
2024-05-21,283.5,3
2024-05-22,-117.44999999999999,2
2024-05-23,103.78,1
2024-05-25,94.5,1
2024-05-26,-117.44999999999999,2
2024-05-27,413.61,2
2024-05-28,-117.44999999999999,2
2024-05-29,124.67,1
2024-05-30,-329.4,3
2024-05-31,202.01,1
2024-06-01,-25.25,1
2024-06-02,94.5,1
2024-06-03,-423.9,2
2024-06-04,94.5,1
2024-06-05,189.0,2
2024-06-06,-177.89,1
2024-06-07,-117.44999999999999,2
2024-06-08,31.17,1
2024-06-09,-81.35,1
2024-06-10,94.5,1
2024-06-11,-288.88,3
2024-06-12,-423.9,2
2024-06-13,94.5,1
2024-06-14,273.68,1
2024-06-15,-51.52,1
2024-06-17,-145.42,3
2024-06-18,402.03,3
2024-06-19,94.5,1
2024-06-20,-211.95,1
2024-06-21,189.0,2
2024-06-22,-145.36,1
2024-06-23,21.19,1
2024-06-24,730.06,3
2024-06-25,-211.95,1
2024-06-26,195.32,2
2024-06-27,-211.95,1
2024-06-28,94.5,1
2024-06-29,-211.95,1
2024-06-30,-342.82,2
2024-07-01,167.41,1
2024-07-02,107.3,1
2024-07-03,442.25,3
2024-07-04,265.94,1
2024-07-13,135.81,1
2024-07-14,171.58,1
2024-07-15,94.5,1
2024-07-16,-211.95,1
2024-07-17,-211.95,1
2024-07-18,-43.14999999999998,2
2024-07-20,138.77,1
2024-07-21,-211.95,1
2024-07-22,-635.8499999999999,3
2024-07-23,-117.44999999999999,2
2024-07-24,189.0,2
2024-07-25,-142.83999999999997,3
2024-07-26,103.05,1
2024-07-27,-33.06999999999999,2
2024-07-29,87.97000000000003,2
2024-07-31,242.25,1
2024-08-02,155.34,1
2024-08-11,-117.44999999999999,2
2024-08-18,310.24,1
2024-08-19,-117.44999999999999,2
2024-08-22,94.5,1
2024-08-23,194.06,2
2024-08-24,94.5,1
2024-08-25,94.5,1
2024-08-26,-211.95,1
2024-08-27,-423.9,2
2024-09-01,418.70000000000005,3
2024-09-02,-211.95,1
2024-09-03,135.1,1
2024-09-05,205.63,1
2024-09-10,153.0,1
2024-09-12,-211.95,1
2024-09-13,197.49,1
2024-09-14,-211.95,1
2024-09-15,-211.95,1
2024-09-16,189.0,2
2024-09-17,-423.9,2
2024-09-18,28.25,3
2024-09-19,94.5,1
2024-09-20,-211.95,1
2024-09-21,22.4,1
2024-09-22,99.63,1
2024-09-23,-211.95,1
2024-09-24,353.66,2
2024-09-25,-117.44999999999999,2
2024-09-26,431.26,3
2024-09-27,94.5,1
2024-09-28,-98.47,1
2024-09-29,39.76,1
2024-09-30,-329.4,3
2024-10-01,374.68,2
2024-10-02,523.56,2
2024-10-04,94.5,1
2024-10-05,203.17000000000002,2
2024-10-06,-211.95,1
2024-10-07,-22.94999999999999,3
2024-10-08,-211.95,1
2024-10-09,189.0,2
2024-10-10,269.51,1
2024-10-11,-423.9,2
2024-10-12,94.5,1
2024-10-13,-211.95,1
2024-10-14,226.66,2
2024-10-15,128.52,1
2024-10-16,168.68,1
2024-10-17,-211.95,1
2024-10-18,249.15,2
2024-10-19,-103.82,1
2024-10-20,133.49,1
2024-10-21,-211.95,1
2024-10-22,189.0,2
2024-10-23,189.0,2
2024-10-24,-329.4,3
2024-10-25,210.94,2
2024-10-26,94.5,1
2024-10-27,-211.95,1
2024-10-28,94.5,1
2024-10-29,190.91,2
2024-10-30,-114.74999999999999,2
2024-10-31,-117.44999999999999,2
2024-11-03,-117.44999999999999,2
2024-11-04,94.5,1
2024-11-05,243.51,2
2024-11-10,407.05,3
2024-11-17,94.5,1
2024-11-18,331.56,1
2024-11-19,-67.64999999999998,2
2024-11-20,304.78,2
2024-11-21,226.98,1
2024-11-23,-211.95,1
2024-11-24,-117.44999999999999,2
2024-11-25,-117.44999999999999,2
2024-11-27,154.22,1
2024-12-02,-117.44999999999999,2
2024-12-03,189.0,2
2024-12-04,-211.95,1
2024-12-05,659.18,1
2024-12-08,234.88,2
2024-12-11,98.82,1
2024-12-14,94.5,1
2024-12-15,356.12,3
2024-12-16,453.23,2
2024-12-17,189.0,2
2024-12-18,-323.83,3
2024-12-19,-211.95,1
2024-12-22,252.87,1
2024-12-25,-211.95,1
2024-12-26,94.5,1
2024-12-27,190.86,1
2024-12-28,-211.95,1
2024-12-29,94.5,1
2024-12-30,473.67999999999995,2
2024-12-31,-211.95,1
2025-01-01,189.0,2
2025-01-02,-117.44999999999999,2
2025-01-03,202.39,2
2025-01-04,-76.72,1
2025-01-05,13.52,1
2025-01-06,518.69,2
2025-01-07,-117.44999999999999,2
2025-01-08,239.49,2
2025-01-09,33.02000000000001,3
2025-01-10,-14.569999999999993,2
2025-01-12,-24.9,1
2025-01-13,213.81,2
2025-01-16,94.5,1
2025-01-17,502.15999999999997,3
2025-01-18,128.53,1
2025-01-19,58.08000000000001,3
2025-01-26,-28.75,1
2025-01-27,165.1,1
2025-01-28,94.5,1
2025-01-31,125.56,1
2025-02-01,292.41999999999996,2
2025-02-02,189.0,2
2025-02-06,-17.419999999999987,2
2025-02-07,-329.4,3
2025-02-08,94.5,1
2025-02-09,14.260000000000005,2
2025-02-10,-211.95,1
2025-02-11,-117.44999999999999,2
2025-02-12,-211.95,1
2025-02-13,258.21000000000004,2
2025-02-14,-211.95,1
2025-02-15,-26.3,1
2025-02-16,230.07,2
2025-02-17,94.5,1
2025-02-18,308.6,2
2025-02-19,-165.1,1
2025-02-20,-211.95,1
2025-02-21,94.5,1
2025-02-22,-211.95,1
2025-02-23,59.81,1
2025-02-24,531.86,2
2025-02-25,454.06,1
2025-03-16,-211.95,1
2025-03-17,160.72,1
2025-03-18,166.47,1
2025-03-19,-423.9,2
2025-03-20,-423.9,2
2025-03-21,-211.95,1
2025-03-22,-49.46,1
2025-03-23,240.38,2
2025-03-24,192.05,2
2025-03-25,30.07000000000002,3
2025-03-26,40.33000000000001,3
2025-03-27,-117.44999999999999,2
2025-03-28,-423.9,2
2025-03-29,352.13,2
2025-03-30,94.5,1
2025-03-31,397.7,3
2025-04-01,-211.95,1
2025-04-02,-306.40999999999997,3
2025-04-06,614.3,2
2025-04-13,-211.95,1
2025-04-14,229.91,2
2025-04-15,227.19,2
2025-04-16,195.41,1
2025-04-17,189.0,2
2025-04-19,-2.27,1
2025-04-20,103.4,1
2025-04-21,-117.44999999999999,2
2025-04-22,842.65,3
2025-04-23,-211.95,1
2025-04-24,-117.44999999999999,2
2025-04-25,221.45,2
2025-04-26,-118.55,1
2025-04-27,94.5,1
2025-04-28,25.410000000000025,3
2025-04-29,-211.95,1
2025-04-30,-211.95,1
2025-05-01,264.33000000000004,2
2025-05-02,94.5,1
2025-05-03,-96.37,1
2025-05-04,234.3,1
2025-05-06,-196.01999999999998,3
2025-05-07,94.5,1
2025-05-08,286.1,3
2025-05-10,199.21,2
2025-05-11,94.5,1
2025-05-12,-117.44999999999999,2
2025-05-13,141.23,1
2025-05-14,-211.95,1
2025-05-15,-1.059999999999988,3
2025-05-17,-211.95,1
2025-05-18,-152.33999999999997,2
2025-05-19,-423.9,2
2025-05-21,561.77,3
2025-05-23,-211.95,1
2025-05-24,-211.95,1
2025-05-25,-42.869999999999976,2
2025-05-26,189.0,2
2025-05-27,-117.44999999999999,2
2025-05-28,-107.61999999999999,2
2025-05-29,261.05,2
2025-05-30,189.0,2
2025-05-31,94.5,1
2025-06-01,-300.66999999999996,2
2025-06-02,-112.02999999999999,2
2025-06-04,78.78999999999999,2
2025-06-05,189.0,2
2025-06-06,-101.35,2
2025-06-07,-211.95,1
2025-06-08,94.5,1
2025-06-09,-91.35999999999999,2
2025-06-10,-117.44999999999999,2
2025-06-11,-211.95,1
