entry_time,exit_time,side,entry,exit,exit_type,size_usd,net_pnl,equity
2022-12-31 20:00:00,2023-01-02 00:00:00,LONG,16537.6,16730.056002999358,TP,28764.444570277738,311.73411665973157,12864.696828507973
2023-01-02 00:00:00,2023-01-03 20:00:00,LONG,16654.6,16825.904722569107,TP,33352.86602522151,316.3762892733722,13181.073117781345
2023-01-03 20:00:00,2023-01-04 00:00:00,LONG,16667.2,16841.353515020888,TP,33639.52879424962,324.58366010543165,13505.656777886777
2023-01-04 00:00:00,2023-01-06 04:00:00,LONG,16855.9,16710.582373467598,SL,31331.367778927877,-295.17822978087844,13210.478548105899
2023-01-06 04:00:00,2023-01-06 16:00:00,LONG,16785.6,16961.14964055097,TP,33684.042571832986,325.3321938920216,13535.81074199792
2023-01-06 16:00:00,2023-01-08 16:00:00,LONG,16932.6,17134.21587474143,TP,30314.606164009467,336.7032681887355,13872.514010186656
2023-01-08 16:00:00,2023-01-08 20:00:00,LONG,16920.3,17070.955971963875,TP,41547.56840976219,336.6956522105028,14209.20966239716
2023-01-08 20:00:00,2023-01-09 08:00:00,LONG,17124.7,17302.39483110931,TP,36516.30550145678,349.6992132627559,14558.908875659916
2023-01-09 08:00:00,2023-01-10 12:00:00,LONG,17232.2,17416.64582505363,TP,36271.82915152472,359.2201066963815,14918.128982356297
2023-01-10 12:00:00,2023-01-11 12:00:00,LONG,17317.5,17524.57265096469,TP,33269.443994450914,371.2012176672781,15289.330200023574
2023-01-11 12:00:00,2023-01-11 16:00:00,LONG,17325.3,17536.600308376266,TP,33430.11149076889,380.9713828080135,15670.301582831587
2023-01-11 16:00:00,2023-01-11 20:00:00,LONG,17540.6,17769.75028634939,TP,31986.750858019142,392.28530818909,16062.586891020677
2023-01-11 20:00:00,2023-01-12 00:00:00,LONG,17935.7,18221.596694467295,TP,26871.593390340353,406.83837571495036,16469.425266735627
2023-01-12 00:00:00,2023-01-12 08:00:00,LONG,18217.2,17964.77908778171,SL,23771.945940018944,-348.40606208672506,16121.019204648901
2023-01-12 08:00:00,2023-01-12 12:00:00,LONG,18194.5,18528.892069148922,TP,23390.816627560383,411.1811921552575,16532.200396804157
2023-01-12 12:00:00,2023-01-12 16:00:00,LONG,18077.7,18455.364064209713,TP,21102.645618045,423.976560753671,16956.17695755783
2023-01-12 16:00:00,2023-01-13 12:00:00,LONG,18877.2,19373.14520248045,TP,17210.780119110954,438.3960947729201,17394.57305233075
2023-01-13 12:00:00,2023-01-13 16:00:00,LONG,19252.5,19769.482338952097,TP,17274.040392111103,450.0360490817957,17844.609101412545
2023-01-13 16:00:00,2023-01-13 20:00:00,LONG,19354.2,19883.540743312664,TP,17398.65485303921,461.937318821905,18306.54642023445
2023-01-13 20:00:00,2023-01-14 00:00:00,LONG,19924.2,20514.35926164747,TP,16481.123696128096,474.98967224934796,18781.536092483795
2023-01-14 00:00:00,2023-01-14 04:00:00,LONG,20996.3,20407.289085638367,SL,13389.998611010617,-386.34272073848433,18395.19337174531
2023-01-14 04:00:00,2023-01-16 08:00:00,LONG,20913.1,20821.7,REGIME_FLIP,13388.884528509125,-69.22677703125075,18325.96659471406
2023-01-17 00:00:00,2023-01-18 12:00:00,LONG,21129.6,20513.051856469607,SL,12560.911838690232,-376.5680613652321,17949.398533348827
2023-01-18 12:00:00,2023-01-20 16:00:00,LONG,21035.5,21797.354851521777,TP,6607.9878968033,234.0389234605414,18183.43745680937
2023-01-20 16:00:00,2023-01-20 20:00:00,LONG,21494.2,22127.536939858786,TP,16456.261716290544,471.7266561418834,18655.164112951254
2023-01-20 20:00:00,2023-01-25 16:00:00,LONG,22661.1,23428.65572986887,TP,14687.195488366566,485.7212866213413,19140.885399572595
2023-01-25 16:00:00,2023-01-27 16:00:00,LONG,22743.4,23444.546381181543,TP,16556.839852777193,497.1781387730472,19638.063538345643
2023-01-27 16:00:00,2023-01-29 12:00:00,LONG,23246.7,23948.055314698344,TP,17357.637404400357,509.7955844323659,20147.85912277801
2023-01-29 12:00:00,2023-01-30 04:00:00,LONG,23522.7,23061.609488809798,SL,20557.007107520854,-419.40278814157756,19728.45633463643
2023-01-30 04:00:00,2023-01-30 08:00:00,LONG,23648.1,23193.265876455032,SL,20514.754021132456,-410.98092990963653,19317.475404726792
2023-01-30 08:00:00,2023-01-30 16:00:00,LONG,23075.2,22580.25402813682,SL,18012.253207401493,-400.75931066045587,18916.716094066338
2023-01-30 16:00:00,2023-02-01 12:00:00,LONG,22783.7,23493.672579897127,TP,8094.073802771917,245.74762221199998,19162.463716278337
2023-02-01 12:00:00,2023-02-01 16:00:00,LONG,22975.7,23561.425615818694,TP,20044.4715962877,494.9634551570593,19657.427171435396
2023-02-01 16:00:00,2023-02-01 20:00:00,LONG,23379.9,24030.645214688786,TP,18833.328155740648,509.1313953803485,20166.558566815744
2023-02-01 20:00:00,2023-02-03 16:00:00,LONG,23730.0,23219.759582627452,SL,18757.919541333667,-418.3375069693817,19748.22105984636
2023-02-03 16:00:00,2023-02-04 00:00:00,LONG,23308.2,23340.8,REGIME_FLIP,17914.145137552896,10.724292280316876,19758.945352126677
2023-02-15 20:00:00,2023-02-16 08:00:00,LONG,24332.6,25052.525404247146,TP,17808.752993529295,512.6582069952209,20271.603559121897
2023-02-16 08:00:00,2023-02-16 16:00:00,LONG,24580.0,24037.489382343938,SL,18369.263172619016,-420.12748172053176,19851.476077401367
2023-02-16 16:00:00,2023-02-16 20:00:00,LONG,24879.0,24260.561763347578,SL,15972.003154366548,-409.8071240715206,19441.668953329845
2023-02-16 20:00:00,2023-02-17 08:00:00,SHORT,23526.6,24247.23193403439,SL,12694.31306594251,-398.988829519349,19042.680123810496
2023-02-17 08:00:00,2023-02-17 12:00:00,SHORT,23792.6,24487.40135170319,SL,6520.92673687428,-195.64354262760355,18847.036581182892
2023-02-17 12:00:00,2023-02-17 16:00:00,SHORT,24131.4,24840.054826581538,SL,6417.868918625484,-193.6046609467293,18653.431920236162
2023-02-17 16:00:00,2023-02-18 04:00:00,SHORT,24526.7,24522.8,REGIME_FLIP,6290.077713446157,-4.031874494369722,18649.400045741793
2023-02-19 04:00:00,2023-02-19 12:00:00,SHORT,24576.7,25170.674415017198,SL,7716.505938911718,-192.6672052085468,18456.73284053325
2023-02-19 12:00:00,2023-02-19 20:00:00,SHORT,24929.7,24166.7834956605,TP,8041.435903360432,239.6566224844217,18696.38946301767
2023-02-19 20:00:00,2023-02-20 04:00:00,SHORT,24265.9,24895.615647576695,SL,14409.193064092855,-385.4551437116279,18310.93431930604
2023-02-20 04:00:00,2023-02-20 08:00:00,SHORT,24500.1,25123.950481839085,SL,14382.283414895091,-377.72451311803763,17933.209806188002
2023-02-20 08:00:00,2023-02-21 20:00:00,SHORT,24895.9,24033.68511772304,TP,13808.263877633894,467.17231706290573,18400.382123250907
2023-02-21 20:00:00,2023-02-22 12:00:00,SHORT,24443.4,23583.717320133856,TP,13951.43924380722,479.515705224978,18879.897828475885
2023-02-22 12:00:00,2023-02-22 20:00:00,SHORT,23707.8,24368.621427653652,SL,13546.801692772437,-388.435397923735,18491.46243055215
2023-02-22 20:00:00,2023-02-24 12:00:00,SHORT,24171.3,23290.269923309745,TP,13528.488154129755,482.28287429142017,18973.74530484357
2023-02-24 12:00:00,2023-02-25 00:00:00,SHORT,23337.2,23064.9,REGIME_FLIP,13771.562111252928,149.6702519347642,19123.415556778335
2023-02-25 00:00:00,2023-03-01 04:00:00,LONG,23064.9,23892.00202389644,TP,14220.887056476446,498.58103853557424,19621.996595313907
2023-03-01 04:00:00,2023-03-02 08:00:00,LONG,23709.6,23203.09013411957,SL,18370.01495193314,-407.135943867825,19214.86065144608
2023-03-02 08:00:00,2023-03-02 20:00:00,LONG,23405.6,22919.217065644018,SL,18493.056013940204,-399.0916578400746,18815.768993606005
2023-03-02 20:00:00,2023-03-03 00:00:00,LONG,23457.1,22998.049888199675,SL,19229.42020987455,-391.69891604002,18424.070077565986
2023-03-03 00:00:00,2023-03-09 04:00:00,SHORT,22306.3,21511.480813961505,TP,6894.1941612249175,240.13891237189955,18664.208989937884
2023-03-09 04:00:00,2023-03-09 12:00:00,SHORT,21680.9,21169.097056351122,TP,21083.9922519116,480.845045930148,19145.054035868034
2023-03-09 12:00:00,2023-03-09 16:00:00,SHORT,21637.4,21132.77195164969,TP,21890.668109573493,493.02223980215757,19638.07627567019
2023-03-09 16:00:00,2023-03-09 20:00:00,SHORT,20845.6,20246.102526531853,TP,18209.361492668602,509.11454482373796,20147.19082049393
2023-03-09 20:00:00,2023-03-10 04:00:00,SHORT,20348.3,19669.49520320815,TP,16105.212570101843,524.3742518237574,20671.565072317684
2023-03-10 04:00:00,2023-03-10 20:00:00,SHORT,19942.9,20473.153102006974,SL,15549.214272217603,-425.8706728641257,20245.694399453558
2023-03-10 20:00:00,2023-03-12 12:00:00,SHORT,20140.3,20722.770888338742,SL,14000.849384121648,-416.11456749636875,19829.579831957188
2023-03-12 12:00:00,2023-03-12 16:00:00,SHORT,20347.9,20854.232872637524,SL,15937.748831549206,-409.34179570438323,19420.238036252806
2023-03-12 16:00:00,2023-03-12 20:00:00,SHORT,20770.5,21349.684096020555,SL,6964.418686622088,-199.77391531182548,19220.464120940982
2023-03-12 20:00:00,2023-03-13 08:00:00,LONG,21986.2,22908.027928406405,TP,6112.275479819319,251.38303456202465,19471.84715550301
2023-03-13 08:00:00,2023-03-13 12:00:00,LONG,22092.6,23065.45887708049,TP,11791.603505978277,509.81597467529923,19981.66313017831
2023-03-13 12:00:00,2023-03-14 08:00:00,LONG,24009.0,25279.826100146172,TP,10066.727462548886,524.7909681680493,20506.45409834636
2023-03-14 08:00:00,2023-03-14 12:00:00,LONG,24747.3,26002.258934896123,TP,10783.44706261936,538.2120183058075,21044.666116652166
2023-03-14 12:00:00,2023-03-14 16:00:00,LONG,25911.3,24813.92859891163,SL,9938.196978845755,-428.84387991611965,20615.822236736047
2023-03-14 16:00:00,2023-03-17 04:00:00,LONG,25065.5,26681.82173468084,TP,8525.462576536582,542.9348895850649,21158.75712632111
2023-03-17 04:00:00,2023-03-17 16:00:00,LONG,26046.9,27422.41987070924,TP,10684.348858043677,555.6860442821278,21714.443170603237
2023-03-17 16:00:00,2023-03-19 12:00:00,LONG,26830.0,28255.973817765378,TP,10894.9828392645,570.3358316113422,22284.77900221458
2023-03-19 12:00:00,2023-03-22 12:00:00,LONG,27534.3,28828.95189637867,TP,12638.574475954889,584.1499138116258,22868.928916026205
2023-03-22 12:00:00,2023-03-22 16:00:00,LONG,28586.2,27731.124120309676,SL,15290.707908076338,-469.61114464698585,22399.317771379217
2023-03-22 16:00:00,2023-03-23 04:00:00,SHORT,26654.1,27690.349031141013,SL,11522.976386336868,-457.2047365366535,21942.113034842565
2023-03-23 04:00:00,2023-03-23 08:00:00,SHORT,27616.4,28603.238145560063,SL,12280.882597450127,-448.6669667748102,21493.446068067755
2023-03-23 08:00:00,2023-03-23 12:00:00,SHORT,27573.4,28523.499706591487,SL,6237.738857318473,-219.92465176653195,21273.521416301224
2023-03-23 12:00:00,2023-03-24 16:00:00,SHORT,28574.5,27182.47179183911,TP,5822.489651156472,278.9889604964249,21552.51037679765
2023-03-24 16:00:00,2023-03-25 00:00:00,SHORT,27811.3,27568.6,REGIME_FLIP,12207.70331192366,96.76641920761492,21649.276796005266
2023-03-25 00:00:00,2023-03-27 08:00:00,LONG,27568.6,26606.270347728907,SL,12404.07070217178,-442.9087924818423,21206.368003523425
2023-03-27 08:00:00,2023-03-27 12:00:00,LONG,27879.9,27206.23803485425,SL,17552.762361268724,-438.1695699594848,20768.19843356394
2023-03-27 12:00:00,2023-03-29 00:00:00,LONG,26887.3,27926.70052827569,TP,14326.226616262353,542.3576436020289,21310.55607716597
2023-03-29 00:00:00,2023-03-29 04:00:00,LONG,27354.1,28301.356367060624,TP,16410.371461860643,555.1531982216039,21865.709275387573
2023-03-29 04:00:00,2023-03-29 20:00:00,LONG,28077.7,29082.580912270583,TP,16292.181300948328,570.0518356362434,22435.761111023818
2023-03-29 20:00:00,2023-03-31 00:00:00,LONG,28338.5,27625.266607623904,SL,17828.548776344654,-462.9780612415535,21972.783049782265
2023-03-31 00:00:00,2023-04-02 04:00:00,LONG,28152.3,28401.3,REGIME_FLIP,16625.67581639803,133.74937279207492,22106.53242257434
2023-04-10 08:00:00,2023-04-10 12:00:00,LONG,28294.3,28774.773324368205,TP,34715.1487835611,561.7354122417972,22668.267834816135
2023-04-10 12:00:00,2023-04-10 16:00:00,LONG,28427.7,28936.19665834191,TP,33794.08468505667,577.4518745137201,23245.719709329856
2023-04-10 16:00:00,2023-04-10 20:00:00,LONG,29164.9,29770.08975417463,TP,29873.124853774207,595.9873590324468,23841.707068362302
2023-04-10 20:00:00,2023-04-11 12:00:00,LONG,29623.1,30296.77620030501,TP,27956.66611890744,613.4135222611997,24455.1205906235
2023-04-11 12:00:00,2023-04-12 08:00:00,LONG,30179.4,29633.544491418066,SL,27041.620163182128,-510.7357079430168,23944.384882680482
2023-04-12 08:00:00,2023-04-13 20:00:00,LONG,30003.7,30727.12418870092,TP,26482.208803646296,617.3311631618972,24561.71604584238
2023-04-13 20:00:00,2023-04-16 20:00:00,LONG,30362.7,29823.67915983558,SL,27670.91586134654,-513.3710536059257,24048.344992236453
2023-04-16 20:00:00,2023-04-17 00:00:00,LONG,30286.6,29877.169359885993,SL,35578.31457064667,-509.42955150124556,23538.915440735207
2023-04-17 00:00:00,2023-04-17 04:00:00,LONG,29966.5,29522.746548465566,SL,31791.478223580812,-496.2114913935688,23042.703949341638
2023-04-17 04:00:00,2023-04-17 08:00:00,LONG,29831.1,29400.550366432308,SL,15965.388243098705,-243.19935008789568,22799.50459925374
2023-04-17 08:00:00,2023-04-17 20:00:00,LONG,29558.1,29090.825340258572,SL,14422.139588483584,-239.53275766332362,22559.971841590417
2023-04-17 20:00:00,2023-04-18 04:00:00,LONG,29420.0,30019.340027916383,TP,14765.449564849008,288.98726490265983,22848.959106493076
2023-04-18 04:00:00,2023-04-18 08:00:00,LONG,29756.8,30379.468697540146,TP,29118.187955642607,586.0110258086337,23434.97013230171
2023-04-18 08:00:00,2023-04-18 12:00:00,LONG,30369.7,30170.2,REGIME_FLIP,27985.884720685714,-206.229312121565,23228.740820180145
2023-04-26 16:00:00,2023-04-26 20:00:00,SHORT,27871.9,28757.986131750302,SL,14613.23268849951,-476.2654025544022,22752.47541762574
2023-04-26 20:00:00,2023-04-27 08:00:00,SHORT,28395.9,29382.52640805385,SL,13096.690123787876,-465.5268604515453,22286.948557174197
2023-04-27 08:00:00,2023-04-30 08:00:00,SHORT,28921.2,29919.552831083933,SL,6456.287562303285,-228.0345156215839,22058.914041552613
2023-04-30 08:00:00,2023-04-30 12:00:00,SHORT,29184.6,29744.5831086836,SL,11496.428602114185,-229.78628329721872,21829.127758255392
2023-04-30 12:00:00,2023-04-30 20:00:00,SHORT,29644.2,28839.44472258221,TP,10721.388182630948,282.47792623063356,22111.605684486025
2023-04-30 20:00:00,2023-05-01 00:00:00,SHORT,29223.0,28395.024276104046,TP,20811.1561492733,572.9938933335436,22684.59957781957
2023-05-01 00:00:00,2023-05-03 16:00:00,SHORT,28545.6,29228.56523628468,SL,18962.766223102135,-468.86220453487516,22215.737373284694
2023-05-03 16:00:00,2023-05-03 20:00:00,SHORT,28308.8,28948.3810509515,SL,19666.025602767066,-460.0475679479071,21755.689805336788
