date,pnl,n_trades
2023-03-09,94.5,1
2023-03-22,-211.95,1
2023-03-31,94.5,1
2023-04-02,-247.73,2
2023-04-03,-423.9,2
2023-04-04,94.5,1
2023-04-05,228.07,1
2023-04-06,94.5,1
2023-04-07,130.59,1
2023-04-08,12.22,1
2023-04-09,-211.95,1
2023-04-11,613.01,2
2023-04-12,189.0,2
2023-04-14,-49.19999999999999,2
2023-04-16,26.799999999999997,2
2023-04-17,-211.95,1
2023-04-18,184.92,1
2023-04-19,-423.9,2
2023-04-20,161.68,1
2023-04-22,-211.95,1
2023-04-23,94.5,1
2023-04-24,-78.36999999999998,2
2023-04-25,-45.72999999999999,2
2023-04-26,-211.95,1
2023-04-30,-211.95,1
2023-05-02,-211.95,1
2023-05-03,-211.95,1
2023-05-04,135.11,1
2023-05-07,392.89,2
2023-05-08,369.17,1
2023-05-09,94.5,1
2023-05-10,94.5,1
2023-05-14,94.5,1
2023-05-15,94.5,1
2023-05-16,94.5,1
2023-05-17,-211.95,1
2023-05-18,94.5,1
2023-05-19,-211.95,1
2023-05-20,-113.81,1
2023-05-21,94.5,1
2023-05-22,-211.95,1
2023-05-23,-111.03999999999999,2
2023-05-24,233.26,1
2023-05-25,-117.44999999999999,2
2023-05-26,-211.95,1
2023-05-27,94.5,1
2023-05-28,-117.44999999999999,2
2023-05-29,-211.95,1
2023-05-30,232.93,2
2023-05-31,-115.93999999999998,2
2023-06-01,94.5,1
2023-06-02,-211.95,1
2023-06-03,94.5,1
2023-06-04,94.5,1
2023-06-05,192.36,1
2023-06-06,94.5,1
2023-06-07,415.87,2
2023-06-09,94.5,1
2023-06-10,-211.95,1
2023-06-11,-142.92,1
2023-06-12,100.17,1
2023-06-13,-211.95,1
2023-06-14,-30.79,1
2023-06-15,-94.94999999999999,2
2023-06-16,94.5,1
2023-06-17,156.59,1
2023-06-18,94.5,1
2023-06-19,104.15,1
2023-06-20,159.71,1
2023-06-21,426.18,1
2023-06-23,406.9,1
2023-06-25,94.5,1
2023-06-26,-117.44999999999999,2
2023-06-27,95.89,1
2023-06-28,-117.44999999999999,2
2023-07-03,189.76,1
2023-07-04,-211.95,1
2023-07-05,208.45,1
2023-07-06,-423.9,2
2023-07-07,-211.95,1
2023-07-08,96.14,1
2023-07-09,94.5,1
2023-07-10,-211.95,1
2023-07-11,94.5,1
2023-07-13,-211.95,1
2023-07-14,-423.9,2
2023-07-17,156.95,2
2023-07-18,234.21,2
2023-07-20,219.38,2
2023-07-21,-41.04,1
2023-07-22,94.5,1
2023-07-23,-211.95,1
2023-07-24,257.4,1
2023-07-25,-34.23,1
2023-07-27,-4.36,1
2023-07-29,-71.32,1
2023-07-30,94.5,1
2023-07-31,96.53,1
2023-08-01,-25.75,2
2023-08-02,-211.95,1
2023-08-03,94.5,1
2023-08-04,-31.09,1
2023-08-05,13.95,1
2023-08-07,109.08,1
2023-08-08,-211.95,1
2023-08-09,94.5,1
2023-08-10,12.78,1
2023-08-11,94.5,1
2023-08-14,189.0,2
2023-08-16,-119.84,1
2023-08-17,735.18,1
2023-08-20,94.5,1
2023-08-21,95.9,1
2023-08-22,94.5,1
2023-08-23,-211.95,1
2023-08-24,94.5,1
2023-08-25,94.5,1
2023-08-26,8.44,1
2023-08-28,94.5,1
2023-08-29,-211.95,1
2023-08-31,-117.44999999999999,2
2023-09-01,94.5,1
2023-09-03,-10.23,1
2023-09-04,189.0,2
2023-09-06,9.4,1
2023-09-07,-137.17,1
2023-09-08,267.56,1
2023-09-09,-3.5,1
2023-09-11,468.4,2
2023-09-12,-211.95,1
2023-09-13,94.5,1
2023-09-14,326.24,2
2023-09-15,-211.95,1
2023-09-17,-28.25,1
2023-09-18,-117.44999999999999,2
2023-09-19,94.5,1
2023-09-20,-211.95,1
2023-09-21,-211.95,1
2023-09-22,94.5,1
2023-09-23,-2.18,1
2023-09-24,-211.95,1
2023-09-26,68.29,1
2023-09-27,-211.95,1
2023-09-28,-211.95,1
2023-10-02,-7.989999999999981,2
2023-10-03,94.5,1
2023-10-04,-54.68,1
2023-10-05,94.5,1
2023-10-06,297.71000000000004,2
2023-10-08,105.14,1
2023-10-09,-99.13,2
2023-10-11,-44.16,2
2023-10-12,94.5,1
2023-10-14,-89.18,1
2023-10-15,-211.95,1
2023-10-16,-211.95,1
2023-10-18,94.5,1
2023-10-19,189.0,2
2023-10-20,440.2,2
2023-10-21,201.79,1
2023-10-22,94.5,1
2023-10-23,101.74,1
2023-10-31,-211.95,1
2023-11-02,-211.95,1
2023-11-04,94.5,1
2023-11-05,189.0,2
2023-11-06,130.9,1
2023-11-07,-211.95,1
2023-11-08,99.94,1
2023-11-09,-211.95,1
2023-11-10,95.83,1
2023-11-12,94.5,1
2023-11-13,-117.44999999999999,2
2023-11-14,-211.95,1
2023-11-15,641.97,1
2023-11-18,94.5,1
2023-11-19,189.83,1
2023-11-20,94.5,1
2023-11-21,533.95,1
2023-11-23,94.5,1
2023-11-24,-117.44999999999999,2
2023-11-26,76.72,2
2023-11-27,142.13,1
2023-11-28,-211.95,1
2023-11-29,94.5,1
2023-11-30,119.43,1
2023-12-01,-111.69999999999999,2
2023-12-02,284.96,1
2023-12-03,156.56,1
2023-12-04,94.5,1
2023-12-05,128.31,1
2023-12-07,-211.95,1
2023-12-08,169.11,1
2023-12-10,-82.16,1
2023-12-11,-211.95,1
2023-12-17,240.63,1
2023-12-18,-117.44999999999999,2
2023-12-20,428.62,1
2023-12-21,94.5,1
2023-12-22,189.0,2
2023-12-24,82.7,2
2023-12-25,-29.939999999999998,2
2023-12-26,-423.9,2
2023-12-27,-211.95,1
2023-12-28,-423.9,2
2023-12-29,429.52,2
2023-12-30,210.62,2
2023-12-31,-211.95,1
2024-01-01,-117.44999999999999,2
2024-01-02,-423.9,2
2024-01-03,-211.95,1
2024-01-05,-211.95,1
2024-01-08,619.8299999999999,2
2024-01-18,117.95,1
2024-01-21,29.38,1
2024-01-22,174.5,1
2024-01-23,94.5,1
2024-01-26,-211.95,1
2024-01-28,-83.14999999999998,2
2024-01-29,396.03,2
2024-01-30,-117.44999999999999,2
2024-01-31,181.7,1
2024-02-01,-65.42999999999998,2
2024-02-02,189.0,2
2024-02-04,-303.93,2
2024-02-05,-211.95,1
2024-02-06,94.5,1
2024-02-07,159.85,1
2024-02-08,94.5,1
2024-02-09,395.62,1
2024-02-10,111.2,1
2024-02-12,662.0,2
2024-02-13,94.5,1
2024-02-14,94.5,1
2024-02-16,94.5,1
2024-02-17,-211.95,1
2024-02-18,238.01999999999998,2
2024-02-20,-117.44999999999999,2
2024-02-21,153.49,1
2024-02-22,94.5,1
2024-02-23,-211.95,1
2024-02-24,-211.95,1
2024-02-26,-211.95,1
2024-03-04,257.48,1
2024-03-10,94.5,1
2024-03-13,123.02,1
2024-03-28,94.5,1
2024-03-29,-211.95,1
2024-03-31,94.5,1
2024-04-01,-423.9,2
2024-04-02,-423.9,2
2024-04-03,189.0,2
2024-04-04,-211.95,1
2024-04-11,129.39,1
2024-04-12,-211.95,1
2024-04-24,-211.95,1
2024-04-25,-211.95,1
2024-04-26,94.5,1
2024-04-28,-91.69999999999999,2
2024-04-29,94.5,1
2024-04-30,-211.95,1
2024-05-05,122.28,1
2024-05-06,-211.95,1
2024-05-09,-211.95,1
2024-05-10,-211.95,1
2024-05-12,94.5,1
2024-05-13,-117.44999999999999,2
2024-05-14,199.16,1
2024-05-15,-211.95,1
2024-05-16,103.25,1
2024-05-17,379.64,2
2024-05-18,94.5,1
2024-05-19,94.5,1
2024-05-20,806.59,2
2024-05-21,-211.95,1
2024-05-22,101.08,1
2024-05-23,109.04,1
2024-05-25,94.5,1
2024-05-26,-211.95,1
2024-05-27,365.24,1
2024-05-28,-423.9,2
2024-05-29,273.87,2
2024-05-30,94.5,1
2024-05-31,-211.95,1
2024-06-02,72.44,2
2024-06-03,-211.95,1
2024-06-05,253.87,2
2024-06-06,94.5,1
2024-06-07,-70.69999999999999,2
2024-06-09,-12.66,1
2024-06-10,108.27,1
2024-06-11,-117.44999999999999,2
2024-06-12,-211.95,1
2024-06-13,405.71,2
2024-06-14,123.98,1
2024-06-15,-126.65,1
2024-06-17,28.86,1
2024-06-18,199.4,2
2024-06-19,189.0,2
2024-06-20,-211.95,1
2024-06-21,201.45999999999998,2
2024-06-23,-29.17,1
2024-06-24,418.62,1
2024-06-25,-211.95,1
2024-06-26,205.99,1
2024-06-27,94.5,1
2024-06-28,-111.27999999999999,2
2024-06-29,-211.95,1
2024-06-30,-211.95,1
2024-07-01,94.5,1
2024-07-02,94.5,1
2024-07-03,477.1,2
2024-07-04,528.16,1
2024-07-14,465.67,2
2024-07-16,-211.95,1
2024-07-18,-117.44999999999999,2
2024-07-20,184.36,1
2024-07-21,94.5,1
2024-07-22,-76.72999999999999,2
2024-07-23,-211.95,1
2024-07-24,-80.82999999999998,2
2024-07-25,-211.95,1
2024-07-26,181.43,1
2024-07-27,-117.44999999999999,2
2024-07-28,94.5,1
2024-07-29,-211.95,1
2024-07-31,427.89,1
2024-08-02,303.66,1
2024-08-11,-117.44999999999999,2
2024-08-19,-117.44999999999999,2
2024-08-22,94.5,1
2024-08-23,145.03,1
2024-08-25,94.5,1
2024-08-26,-211.95,1
2024-08-27,-423.9,2
2024-09-01,274.35,1
2024-09-03,-211.95,1
2024-09-04,390.63,1
2024-09-05,243.93,1
2024-09-10,94.5,1
2024-09-12,94.5,1
2024-09-13,243.26,1
2024-09-15,-209.67999999999998,2
2024-09-16,212.48000000000002,2
2024-09-17,-423.9,2
2024-09-18,412.66,2
2024-09-20,-211.95,1
2024-09-21,94.5,1
2024-09-22,145.1,1
2024-09-23,-211.95,1
2024-09-24,322.96000000000004,2
2024-09-25,-211.95,1
2024-09-26,305.55,2
2024-09-27,102.36,1
2024-09-28,-29.44,1
2024-09-30,-423.9,2
2024-10-01,197.11,1
2024-10-02,-423.9,2
2024-10-04,-211.95,1
2024-10-05,111.48,1
2024-10-06,-211.95,1
2024-10-07,-211.95,1
2024-10-08,94.5,1
2024-10-09,407.36,2
2024-10-10,257.29,1
2024-10-11,-211.95,1
2024-10-12,94.5,1
2024-10-14,671.97,2
2024-10-15,-211.95,1
2024-10-16,214.36,1
2024-10-17,-31.52,1
2024-10-18,200.29,1
2024-10-19,-16.27,1
2024-10-20,124.17,1
2024-10-21,-211.95,1
2024-10-22,94.5,1
2024-10-23,269.76,2
2024-10-24,-423.9,2
2024-10-25,94.5,1
2024-10-26,94.5,1
2024-10-27,6.27,1
2024-10-29,262.37,1
2024-10-30,-211.95,1
2024-10-31,94.5,1
2024-11-01,-211.95,1
2024-11-03,-109.19999999999999,2
2024-11-05,289.13,2
2024-11-09,94.5,1
2024-11-10,94.5,1
2024-11-18,94.5,1
2024-11-19,157.39,1
2024-11-20,-49.599999999999994,2
2024-11-24,130.14000000000001,2
2024-11-25,-117.44999999999999,2
2024-11-27,94.5,1
2024-12-02,243.29,1
2024-12-03,94.5,1
2024-12-04,-211.95,1
2024-12-08,94.5,1
2024-12-09,-211.95,1
2024-12-11,147.47,1
2024-12-14,125.81,1
2024-12-15,94.5,1
2024-12-16,451.28999999999996,2
2024-12-17,189.0,2
2024-12-18,-423.9,2
2024-12-19,111.54,1
2024-12-25,94.5,1
2024-12-26,94.5,1
2024-12-27,318.06,1
2024-12-29,94.5,1
2024-12-30,269.13,1
2024-12-31,124.85000000000002,2
2025-01-02,-423.9,2
2025-01-03,139.67,1
2025-01-04,-23.7,1
2025-01-05,94.5,1
2025-01-06,504.15,1
2025-01-07,-211.95,1
2025-01-08,328.43,2
2025-01-09,604.11,2
2025-01-10,-117.44999999999999,2
2025-01-12,94.5,1
2025-01-13,-10.419999999999987,2
2025-01-18,-62.16,2
2025-01-19,-88.49,2
2025-01-26,5.92,1
2025-01-27,552.53,1
2025-01-28,94.5,1
2025-01-30,94.5,1
2025-02-01,94.5,1
2025-02-02,304.70000000000005,2
2025-02-06,-211.95,1
2025-02-07,-211.95,1
2025-02-08,94.5,1
2025-02-09,94.5,1
2025-02-10,189.0,2
2025-02-11,94.5,1
2025-02-12,-211.95,1
2025-02-13,302.55,2
2025-02-14,-211.95,1
2025-02-16,23.69,1
2025-02-17,235.63,2
2025-02-18,94.5,1
2025-02-19,-211.95,1
2025-02-20,-423.9,2
2025-02-21,94.5,1
2025-02-22,-211.95,1
2025-02-24,204.63,1
2025-02-25,318.03,1
2025-03-16,-211.95,1
2025-03-17,206.38,1
2025-03-19,-423.9,2
2025-03-20,-211.95,1
2025-03-22,2.03,1
2025-03-23,328.06,2
2025-03-24,122.19,1
2025-03-25,94.5,1
2025-03-26,-211.95,1
2025-03-27,-211.95,1
2025-03-28,-423.9,2
2025-03-29,94.5,1
2025-03-30,94.5,1
2025-03-31,-211.95,1
2025-04-01,-211.95,1
2025-04-02,-49.97999999999999,2
2025-04-03,619.2,1
2025-04-13,-211.95,1
2025-04-14,96.33,1
2025-04-15,212.6,2
2025-04-16,96.89,1
2025-04-17,94.5,1
2025-04-19,101.31,1
2025-04-21,-76.07999999999998,2
2025-04-22,611.8199999999999,2
2025-04-23,-211.95,1
2025-04-24,-51.72999999999999,2
2025-04-25,249.21,1
2025-04-26,-83.87,1
2025-04-28,-117.44999999999999,2
2025-04-29,189.0,2
2025-04-30,-211.95,1
2025-05-01,94.5,1
2025-05-02,94.5,1
2025-05-03,-130.51,1
2025-05-04,94.5,1
2025-05-05,94.5,1
2025-05-06,94.5,1
2025-05-07,94.5,1
2025-05-08,106.49000000000001,2
2025-05-09,189.0,2
2025-05-10,187.92,1
2025-05-11,224.02,2
2025-05-12,189.0,2
2025-05-13,186.83,1
2025-05-15,70.44999999999999,2
2025-05-16,94.5,1
2025-05-18,-203.26,2
2025-05-19,-211.95,1
2025-05-21,568.23,2
2025-05-23,-117.44999999999999,2
2025-05-25,-116.74999999999999,2
2025-05-26,184.2,1
2025-05-27,-117.44999999999999,2
2025-05-28,-211.95,1
2025-05-29,175.16,1
2025-05-30,189.0,2
2025-06-01,-106.07,1
2025-06-02,262.16999999999996,2
2025-06-03,-211.95,1
2025-06-04,94.5,1
2025-06-05,541.28,2
2025-06-06,-211.95,1
2025-06-07,-211.95,1
2025-06-09,-211.95,1
2025-06-10,-211.95,1
2025-06-11,-211.95,1
2025-06-12,-211.95,1
2025-06-13,-117.44999999999999,2
2025-06-14,94.5,1
2025-06-15,-103.31,1
2025-06-16,-211.95,1
2025-06-18,94.5,1
2025-06-19,-87.3,1
2025-06-20,-211.95,1
2025-06-21,185.86,1
2025-06-22,506.06,1
2025-06-23,-117.44999999999999,2
2025-06-25,112.04,1
2025-06-27,-10.86,2
2025-06-29,295.48,2
2025-06-30,-211.95,1
2025-07-01,-211.95,1
2025-07-02,-211.95,1
2025-07-03,94.5,1
2025-07-04,-211.95,1
2025-07-05,-67.89,1
2025-07-07,-2.82,1
2025-07-09,396.89000000000004,2
2025-07-10,309.98,1
2025-07-11,233.36,1
2025-07-12,-58.13,1
2025-07-13,94.5,1
2025-07-14,90.43,2
2025-07-15,-211.95,1
2025-07-16,94.5,1
2025-07-17,189.0,2
2025-07-18,-211.95,1
2025-07-20,108.83,1
2025-07-21,-211.95,1
2025-07-22,189.0,2
2025-07-23,-211.95,1
2025-07-24,94.5,1
2025-07-26,-185.92,1
2025-07-28,-142.26,1
2025-07-29,122.09,1
2025-07-30,111.75,1
2025-07-31,166.47,1
2025-08-01,258.67,1
2025-08-02,94.5,1
2025-08-03,-211.95,1
2025-08-04,-74.76,1
2025-08-05,208.74,1
2025-08-06,-211.95,1
2025-08-07,-211.95,1
2025-08-10,95.12,1
2025-08-11,-211.95,1
2025-08-12,140.91,1
2025-08-13,151.16,1
2025-08-14,-94.79999999999998,2
2025-08-15,162.56,1
2025-08-16,-22.11,1
2025-08-18,333.23,1
2025-08-19,435.99,2
2025-08-20,94.5,1
2025-08-21,252.64,2
2025-08-22,-211.95,1
2025-08-23,174.31,1
2025-08-24,-211.95,1
2025-08-25,142.79,1
2025-08-26,-117.44999999999999,2
2025-08-27,-211.95,1
2025-08-28,287.99,2
2025-08-29,279.49,1
2025-08-31,143.81,2
2025-09-01,-117.44999999999999,2
2025-09-02,94.5,1
2025-09-03,-90.96,1
2025-09-04,94.5,1
2025-09-05,-211.95,1
2025-09-06,-157.68,1
2025-09-08,137.61,1
2025-09-09,94.5,1
2025-09-10,221.06,1
2025-09-11,174.25,1
2025-09-12,230.88,1
2025-09-14,-12.58,1
2025-09-15,189.0,2
2025-09-16,331.89,2
2025-09-17,189.0,2
2025-09-19,-54.05,1
2025-09-20,-20.48,1
2025-09-22,94.5,1
2025-09-23,164.73,1
2025-09-24,94.5,1
2025-09-25,193.05,2
2025-09-26,94.5,1
2025-09-27,-2.48,1
2025-09-28,-211.95,1
2025-09-29,-211.95,1
2025-09-30,103.89,1
2025-10-01,-26.78,2
2025-10-02,182.46,1
2025-10-03,213.82,1
2025-10-04,0.48,1
2025-10-06,94.5,1
2025-10-07,-211.95,1
2025-10-08,195.75,2
2025-10-09,-211.95,1
2025-10-10,-211.95,1
2025-10-16,403.98,2
2025-10-19,-211.95,1
2025-10-21,-211.95,1
2025-10-22,243.0,2
2025-10-23,-211.95,1
2025-10-24,94.5,1
2025-10-26,409.78000000000003,2
2025-10-28,-423.9,2
2025-10-29,-211.95,1
2025-10-30,94.5,1
2025-10-31,-211.95,1
2025-11-02,142.68,2
2025-11-03,606.73,2
2025-11-04,327.79,1
2025-11-09,-211.95,1
2025-11-10,-117.44999999999999,2
2025-11-11,206.36,1
2025-11-12,-211.95,1
2025-11-13,439.59999999999997,2
2025-11-27,106.3,1
2025-11-29,-23.19,1
2025-12-01,14.600000000000023,2
2025-12-02,-211.95,1
2025-12-05,-211.95,1
2025-12-08,-423.9,2
2025-12-09,376.19,1
2025-12-10,-117.44999999999999,2
2025-12-11,-211.95,1
2025-12-12,-211.95,1
2025-12-13,94.5,1
2025-12-14,351.14,2
2025-12-15,408.81,1
2025-12-16,-117.44999999999999,2
2025-12-17,304.0,2
2025-12-18,-211.95,1
2025-12-21,94.5,1
2025-12-22,-117.44999999999999,2
2025-12-23,94.5,1
2025-12-24,197.74,2
2025-12-25,94.5,1
2025-12-26,94.5,1
2025-12-27,-39.66,1
2025-12-29,-423.9,2
2025-12-30,-211.95,1
2025-12-31,120.27,1
2026-01-01,-186.72,1
2026-01-02,127.74,1
2026-01-03,102.6,1
2026-01-05,476.28,2
2026-01-06,94.5,1
2026-01-07,-211.95,1
2026-01-08,-211.95,1
2026-01-09,94.5,1
2026-01-12,295.20000000000005,2
2026-01-13,350.01,1
2026-01-14,194.52,1
2026-01-15,-211.95,1
2026-01-16,38.57,1
2026-01-18,-19.6,1
2026-01-19,-211.95,1
2026-01-20,192.73000000000002,2
2026-01-21,139.75,1
2026-01-22,109.44,1
2026-01-23,189.0,2
2026-01-25,399.17,1
2026-01-26,-117.44999999999999,2
2026-01-27,-117.44999999999999,2
2026-01-28,-211.95,1
2026-01-29,560.56,1
2026-02-18,300.94,1
2026-02-20,94.5,1
2026-02-22,101.75,1
2026-02-23,686.39,2
2026-02-26,164.72,1
