date,pnl,n_trades
2025-02-10,189.0,2
2025-02-11,120.94,1
2025-02-12,94.5,1
2025-02-13,346.13,2
2025-02-14,94.5,1
2025-02-15,7.89,1
2025-02-17,239.11,2
2025-02-18,418.25,2
2025-02-19,94.5,1
2025-02-20,-211.95,1
2025-02-21,94.5,1
2025-02-22,-134.16,1
2025-02-24,597.37,2
2025-03-16,-211.95,1
2025-03-17,236.97,1
2025-03-19,-423.9,2
2025-03-20,-211.95,1
2025-03-22,32.21,1
2025-03-23,94.5,1
2025-03-24,353.24,2
2025-03-25,108.12,1
2025-03-26,-117.44999999999999,2
2025-03-27,-211.95,1
2025-03-28,-423.9,2
2025-03-29,94.5,1
2025-03-30,94.5,1
2025-03-31,94.5,1
2025-04-01,-211.95,1
2025-04-02,-78.63,2
2025-04-03,647.79,1
2025-04-13,94.5,1
2025-04-14,121.94,1
2025-04-15,-211.95,1
2025-04-16,127.26,1
2025-04-17,205.26,2
2025-04-19,131.69,1
2025-04-21,-45.629999999999995,2
2025-04-22,191.39,1
2025-04-23,175.97,1
2025-04-24,-21.22999999999999,2
2025-04-25,163.28,1
2025-04-27,215.8,2
2025-04-28,3.390000000000015,2
2025-04-29,94.5,1
2025-04-30,94.96,1
2025-05-01,94.5,1
2025-05-02,104.03,1
2025-05-03,-85.11,1
2025-05-05,189.0,2
2025-05-06,-211.95,1
2025-05-07,94.5,1
2025-05-09,214.51999999999998,2
2025-05-10,218.47,1
2025-05-11,159.95,1
2025-05-12,-117.44999999999999,2
2025-05-13,217.38,1
2025-05-14,94.5,1
2025-05-15,-211.95,1
2025-05-16,94.5,1
2025-05-17,-66.35,1
2025-05-18,-211.95,1
2025-05-19,-211.95,1
2025-05-21,251.0,2
2025-05-23,-211.95,1
2025-05-25,-86.38,2
2025-05-26,94.5,1
2025-05-27,94.5,1
2025-05-28,-211.95,1
2025-05-29,205.69,1
2025-05-30,213.97,2
2025-06-01,-76.03,1
2025-06-02,301.46999999999997,2
2025-06-03,-211.95,1
2025-06-04,94.5,1
2025-06-05,570.22,2
2025-06-06,-211.95,1
2025-06-07,-173.31,1
2025-06-09,-211.95,1
2025-06-11,-13.73,1
2025-06-12,-211.95,1
2025-06-13,-117.44999999999999,2
2025-06-14,94.5,1
2025-06-15,94.5,1
2025-06-16,-211.95,1
2025-06-18,94.5,1
2025-06-19,-57.3,1
2025-06-20,-211.95,1
2025-06-21,215.31,1
2025-06-22,534.88,1
2025-06-23,-117.44999999999999,2
2025-06-26,94.5,1
2025-06-27,-52.0,1
2025-06-28,94.5,1
2025-06-30,94.5,1
2025-07-01,-211.95,1
2025-07-02,94.5,1
2025-07-03,94.5,1
2025-07-04,-211.95,1
2025-07-05,-37.93,1
2025-07-07,27.01,1
2025-07-08,190.87,2
2025-07-09,94.5,1
2025-07-10,269.47,1
2025-07-11,363.56,2
2025-07-13,96.72,1
2025-07-14,80.90000000000003,2
2025-07-15,-211.95,1
2025-07-16,118.17,1
2025-07-17,94.5,1
2025-07-18,-211.95,1
2025-07-20,159.82,1
2025-07-21,-211.95,1
2025-07-22,189.0,2
2025-07-23,-211.95,1
2025-07-24,94.5,1
2025-07-26,-211.95,1
2025-07-29,86.28,2
2025-07-30,216.57,1
2025-07-31,195.96,1
2025-08-01,287.98,1
2025-08-02,121.43,1
2025-08-03,94.5,1
2025-08-04,-57.22,1
2025-08-05,238.15,1
2025-08-06,94.5,1
2025-08-07,-211.95,1
2025-08-08,94.5,1
2025-08-11,223.86,2
2025-08-12,199.76,1
2025-08-13,120.81,1
2025-08-14,-211.95,1
2025-08-15,192.06,1
2025-08-16,7.76,1
2025-08-17,94.5,1
2025-08-19,332.33000000000004,2
2025-08-20,94.5,1
2025-08-21,187.65,1
2025-08-22,94.5,1
2025-08-25,266.83000000000004,2
2025-08-26,-117.44999999999999,2
2025-08-28,-211.95,1
2025-08-29,403.26,2
2025-08-31,189.0,2
2025-09-01,-117.44999999999999,2
2025-09-03,-211.95,1
2025-09-04,94.5,1
2025-09-05,-211.95,1
2025-09-06,-127.83,1
2025-09-08,94.5,1
2025-09-09,113.8,1
2025-09-10,94.5,1
2025-09-11,243.72,2
2025-09-13,-26.95,1
2025-09-14,94.5,1
2025-09-16,381.5,2
2025-09-17,233.03,2
2025-09-18,94.5,1
2025-09-19,-211.95,1
2025-09-22,113.26,1
2025-09-23,153.3,1
2025-09-25,94.5,1
2025-09-26,94.5,1
2025-09-27,8.76,1
2025-09-28,-211.95,1
2025-09-29,-211.95,1
2025-09-30,133.51,1
2025-10-01,3.7700000000000102,2
2025-10-03,244.42,1
2025-10-04,30.66,1
2025-10-06,94.5,1
2025-10-07,-211.95,1
2025-10-08,131.63,1
2025-10-09,-211.95,1
2025-10-10,-211.95,1
2025-10-15,94.5,1
2025-10-16,338.69,1
2025-10-19,-211.95,1
2025-10-21,-211.95,1
2025-10-23,-211.95,1
2025-10-25,122.0,1
2025-10-27,233.12,1
2025-10-28,-309.32,2
2025-10-29,-211.95,1
2025-10-30,94.5,1
2025-10-31,-211.95,1
2025-11-02,1.16,1
2025-11-03,474.49,2
2025-11-04,356.96,1
2025-11-09,-117.44999999999999,2
2025-11-11,38.75,2
2025-11-12,-211.95,1
2025-11-13,774.58,2
2025-11-27,135.91,1
2025-11-30,24.81,1
2025-12-01,43.98000000000002,2
2025-12-02,-211.95,1
2025-12-05,-211.95,1
2025-12-08,-117.44999999999999,2
2025-12-09,407.12,1
2025-12-10,-117.44999999999999,2
2025-12-11,-211.95,1
2025-12-12,-117.44999999999999,2
2025-12-15,332.52,1
2025-12-16,-211.95,1
2025-12-17,238.91,1
2025-12-18,-211.95,1
2025-12-21,94.5,1
2025-12-22,-423.9,2
2025-12-23,94.5,1
2025-12-24,94.5,1
2025-12-25,94.5,1
