timestamp,BTC,ETH,SOL,AVAX,ARB,LINK,LTC,DOGE
2023-03-24 00:00:00+00:00,-0.030170604453767236,-0.03604853527210302,-0.07008939818759054,-0.03421615311757772,-0.037778158765759684,-0.056632927753237555,-0.00032052994558314077,-0.03726812225143642
2023-03-25 00:00:00+00:00,0.00030882732901125104,-0.004405053737011967,-0.012174486869739091,-0.0035461030067504774,-0.0440946758235277,-0.016262800591055646,-0.022477713156594588,-0.006866401935592462
2023-03-26 00:00:00+00:00,0.01822496367160109,0.01820424813649747,0.02563622862063733,0.013525639893887434,0.0512193878956529,0.025950116868808333,0.019695474871753594,0.004582835895233199
2023-03-27 00:00:00+00:00,-0.030610293346195108,-0.033627885582368316,-0.05043908736628597,-0.03749323414208865,-0.09494357514433982,-0.05535345416385175,-0.04481714124116906,-0.02024113117105237
2023-03-28 00:00:00+00:00,0.005007183266062188,0.033126034644116106,0.02676076441270584,0.013253206035794983,0.04585690891672793,0.011145805476485953,-0.0011213277694341664,0.012817192099770048
2023-03-29 00:00:00+00:00,0.039117969089514086,0.011261847656573554,0.031290157993210256,0.035277026580815454,0.0043334355046050505,0.0607346928970629,0.024164332485622934,0.023565155250667533
2023-03-30 00:00:00+00:00,-0.011354726247076305,0.000301114124527503,-0.02641209953977719,-0.004632318648279518,0.1182814927155663,-0.020390716740663107,-0.02495001073469246,-0.018025723400177007
2023-03-31 00:00:00+00:00,0.01546498944228887,0.015440968668430453,0.029251666047854962,0.026912589039945034,0.007294294429850515,0.04791416420562415,0.005710142593547569,0.03612220465243684
2023-04-01 00:00:00+00:00,-0.00044379564413691034,-0.0004008445243675286,-0.0037878833169370917,0.005633817718256064,-0.0720454601907304,-0.005285424566463997,0.032944672592016,0.061243625240718386
2023-04-02 00:00:00+00:00,-0.009920151427765776,-0.01453846867051438,-0.02692470337059272,-0.03138631382067072,-0.0733884342919356,-0.03959174117015267,0.0021581965860602275,-0.034571958308722776
2023-04-03 00:00:00+00:00,-0.01328794166506373,0.008876569371509933,-0.0034171378137580186,-0.008149055573266726,-0.0412867607408113,-0.0013793105635054872,0.0021535488025864065,0.19452066425095224
2023-04-04 00:00:00+00:00,0.01306073888880465,0.03252769871276309,0.022722756707911494,0.031072695475203607,0.06829878851617512,0.01710613042859958,-0.004203724864642086,-0.00920893908530995
2023-04-05 00:00:00+00:00,0.00016117729039769833,0.020280870614801574,0.002387205717106186,0.019635974516858935,0.0064594491855495045,-0.006670775536739613,0.000647878221560671,-0.026094456783926304
2023-04-06 00:00:00+00:00,-0.0048462984303144436,-0.019190771703289936,-0.01683136632501463,-0.0016680571006970587,-0.022463710110087236,-0.016527025397775934,-0.018191231990714613,-0.08158160564054422
2023-04-07 00:00:00+00:00,-0.004558093631494347,-0.0046518807808922,-0.00876771325331015,-0.02080479875136145,-0.014843342302723344,0.009123646367769205,-0.004075568785036855,-0.03806460848832348
2023-04-08 00:00:00+00:00,0.0011478259451552448,-0.008026892640481205,-0.01976348911883975,-0.00855925339567006,-0.029847899999541086,-0.019032317208294357,-0.007645043052252073,-0.010760680990653894
2023-04-09 00:00:00+00:00,0.013699657615021985,0.00544807617683312,0.011904902506318458,0.005144338295600713,0.016814291068530548,0.010186371481021382,0.0074242681313862946,0.022369033835687235
2023-04-10 00:00:00+00:00,0.04533402443678367,0.027212274694365286,0.029635396845491883,0.022548869686613283,0.0501796825926686,0.01924987256224756,0.0347181755333725,0.01846279589560708
2023-04-11 00:00:00+00:00,0.018820778757940998,-0.010705196364642943,0.09535369685213513,0.01108658805634055,-0.02106882341642166,-0.005736153395524746,0.0046808596104548645,-0.007701003641677032
2023-04-12 00:00:00+00:00,-0.010396427448109471,0.01446213399745325,0.035061308256819385,0.006593430479831905,-0.019089300715228016,-0.009772288903275384,-0.02319193488279959,-0.007401251405289104
2023-04-13 00:00:00+00:00,0.01612230751029388,0.048169336152757536,0.026126304592219998,0.031269393981394465,0.13727417020046737,0.031048245585955633,0.02266112113287659,0.04486843358385192
2023-04-14 00:00:00+00:00,0.003060121449609667,0.04279836040920956,0.011396134730869582,0.01996913439392932,0.21566496231218968,0.037501927647957393,0.022678137247560348,0.015572920569649124
2023-04-15 00:00:00+00:00,-0.005656179900882534,-0.004481476696807716,-0.027073023448748512,-0.007834983929818688,-0.027093195541672034,0.033277137044091507,0.0036267590657500836,0.0024783160144670005
2023-04-16 00:00:00+00:00,0.00031551290745832457,0.013337427205203917,0.05224917834122276,0.05607993235379286,0.02544332185411534,0.016723833565770816,0.03386362515314242,0.017288925421014224
2023-04-17 00:00:00+00:00,-0.029277429572032238,-0.021309423514337927,-0.03045107075510425,0.016716220118168743,-0.05242061844797726,0.002453988961566566,-0.01176779986801541,0.010341126258140472
2023-04-18 00:00:00+00:00,0.031761089816271876,0.014123514241102865,0.009716675638572569,0.0330886095936774,0.039003176598513274,0.0499566171186729,0.030980115900054932,0.029547113860167125
2023-04-19 00:00:00+00:00,-0.053510138704066394,-0.0841518437953626,-0.0910485241766009,-0.11061538849618488,-0.11670776673557683,-0.10124991150622357,-0.11946419298281397,-0.06849206335428702
2023-04-20 00:00:00+00:00,-0.01940603406257386,0.004772096728467839,-0.02050896672162659,-0.036484733334406556,-0.03193938748314656,-0.03144913268250335,-0.002767172057400369,-0.04646583065820613
2023-04-21 00:00:00+00:00,-0.03534405077145466,-0.049696914889803157,-0.04373539350780793,-0.07722337062346685,0.020523044353646533,-0.05457764615458356,-0.05584223837710008,-0.0674274199940177
2023-04-22 00:00:00+00:00,0.02011734939753183,0.013634596948651654,0.025094253586102566,0.015812920999539615,-0.0045623312938816475,0.008678665894306515,0.019499225051434026,0.023441527063951844
2023-04-23 00:00:00+00:00,-0.008166817188415205,-0.006509380185517005,-0.014794537065838822,-0.02173360140926747,-0.08894907322864537,-0.01304640795597281,-0.002877699827615169,-0.018861366385377554
2023-04-24 00:00:00+00:00,-0.002891754748673293,-0.010886106900897575,-0.004200706293790542,0.004739345363896568,-0.0014930947156067945,-0.0019787992322620723,0.01782293265374237,-0.0006348803463841462
2023-04-25 00:00:00+00:00,0.028306339200071688,0.01308561960331121,0.02539965683289762,0.041105642231701565,0.03009903803678362,0.028728792107347325,0.03033577103648645,0.012997848457207003
2023-04-26 00:00:00+00:00,0.004037661120266265,-4.823008969043831e-05,-0.030087897956353093,-0.02585607985366955,0.003329235180423863,-0.03782493214119191,-0.03237612540562842,-0.01477766077549936
2023-04-27 00:00:00+00:00,0.0365394056503652,0.02260944219517275,0.04816340137862273,0.030948028620825463,0.027930000174010525,0.023424240187923523,0.017992164198397293,0.019530640329914983
2023-04-28 00:00:00+00:00,-0.005480032501360423,-0.009337843733620253,0.044237561006343566,-0.009639995265059985,-0.030896824594116693,-0.01829748444157795,-0.0011150759406961513,0.0023680449777226426
2023-04-29 00:00:00+00:00,-0.0027757795765594477,0.00887668579981968,-0.006447475590969537,-0.0034246608813642146,-0.00902677746137243,0.020387349361037137,0.016048155826268472,0.015318397126767996
2023-04-30 00:00:00+00:00,9.441762633578723e-05,-0.019964187678360883,-0.019595662945050454,-0.022550825521896373,0.0005848380896283226,-0.022520304311178643,-0.031904546518745226,-0.025578747399096966
2023-05-01 00:00:00+00:00,-0.040665991207925405,-0.02127176363574112,-0.03490287168106002,-0.026668247082161523,-0.03692269057211109,-0.01824370070516037,-0.016803275849825106,-0.008716028146534388
2023-05-02 00:00:00+00:00,0.021206996165195773,0.02126641628521955,0.01311939197091937,0.011346792387727865,0.0224206144868283,0.012819765055664513,0.016576544185777115,-0.0007615179959329492
2023-05-03 00:00:00+00:00,0.012351095602062214,0.01856378802063968,-0.0004495392298677004,0.021733601409267507,-0.004310031194601775,0.0201196925651777,0.007680182318628784,0.010860063801246447
2023-05-04 00:00:00+00:00,-0.006497982228264741,-0.014832948258200517,-0.02273858768931821,-0.01640341407840414,-0.01841395834195559,-0.018546578189995003,-0.005641445628780708,-0.01569652480068568
2023-05-05 00:00:00+00:00,0.02288090465334252,0.06007950628405556,0.0484834627408663,0.026232923692201947,0.028343643485817627,0.03206123877995224,0.002599018356617208,0.022580587283374788
2023-05-06 00:00:00+00:00,-0.02253281543081646,-0.04987111742589557,-0.04069419082655442,-0.04712297013009711,-0.09013996717891318,-0.043269863095870255,-0.06227647629238154,-0.04398694947967757
2023-05-07 00:00:00+00:00,-0.01459915625864984,-0.013768127585020303,-0.01147591203453059,-0.010306244605149312,-0.016187769597112874,-0.001301424520320923,0.0019198470019696585,-0.0026102860031305955
2023-05-08 00:00:00+00:00,-0.027143379896367045,-0.012286462103440952,-0.04920576298403067,-0.062225536966816083,-0.10806129651079813,-0.04877569458810901,-0.07090413954764842,-0.055483976267002126
2023-05-09 00:00:00+00:00,-0.0014655392981985705,-0.0005630630779391869,0.0014538408182278534,-0.007159158465591019,0.007645436349183477,-0.009157573154020732,0.027791903551078304,0.00976019845068272
2023-05-10 00:00:00+00:00,-0.0010690420309266652,-0.0030807973686073453,0.012512194033500531,0.01362330508548018,0.059829609542577794,0.01006873494826658,0.0128087307353816,0.00027356039016184625
2023-05-11 00:00:00+00:00,-0.0230965139643067,-0.02560701544919554,-0.036031161474421695,-0.03741821491837724,-0.07269651151742268,-0.03522143496336308,-0.0006180087953946875,-0.016408503266629865
2023-05-12 00:00:00+00:00,-0.00645829172740886,0.007302038414395143,0.03555280700464476,0.01592601677098613,0.0736355187997015,0.040520062150811526,-0.005330701273823661,0.005822029198228047
2023-05-13 00:00:00+00:00,-0.0007366023552270455,-0.00685071075121409,-0.0028749420855990995,-0.018605187831034358,-0.0016224759120456555,-0.020131837451510964,-0.002364508599621474,-0.009443203071665037
2023-05-14 00:00:00+00:00,0.005302016968638717,0.0022813782736472547,0.004309319572742259,0.008016074988236125,0.0003417927060534224,0.008590327407622838,0.03957526701803901,0.004038159076504462
2023-05-15 00:00:00+00:00,0.0090430011641092,0.009398726600278533,0.0028625973746331593,0.0033211588149269795,0.015092706365014988,0.013351738325216519,0.03979631899430477,-0.0006950719679295589
2023-05-16 00:00:00+00:00,-0.004734677357132959,0.0044006103303645,-0.015362760138864626,-0.012008149628396496,-0.006839798672912313,0.0036106553443145716,0.0350556021947424,0.011613568937199139
2023-05-17 00:00:00+00:00,0.013658322391184448,-0.0011463582445248271,0.018692133012152327,0.017958580409027432,0.015303418139886706,0.014757665163612847,0.04231881793696568,0.028189968040665255
2023-05-18 00:00:00+00:00,-0.021552134669642054,-0.011902930731227146,-0.03478611608541554,-0.032833770174071374,-0.03619458887927736,-0.03416691737157813,-0.037441300230433884,-0.018750127780031947
2023-05-19 00:00:00+00:00,0.002196585934586688,0.0065100648420629,0.0009828010619080778,0.0,0.006725902737368975,-0.003220614700042172,0.015036226874055876,0.0008166599065557433
2023-05-20 00:00:00+00:00,0.008231203535191795,0.0039099765100741425,-0.003937012959339532,-0.003411808154336548,-0.0001718951443854336,-0.0010758473334630141,0.006731107815675667,0.0014954798518235107
2023-05-21 00:00:00+00:00,-0.013171912518513606,-0.008007039934466744,-0.03359553851472762,-0.02211562146367342,-0.03134396009982771,-0.011289070637486767,-0.002600218149758102,-0.02044948773549794
2023-05-22 00:00:00+00:00,0.0037871532594394926,0.006868667024691615,-0.004087895319667208,0.025527429618010026,-0.001864264377654778,0.01589171760908543,-0.014753559778240163,0.010894405483222406
2023-05-23 00:00:00+00:00,0.01369903691712277,0.019993039425737928,0.024780028998486865,0.00204151142697663,0.03595500732035876,-0.004448883613103932,0.009532751748297087,-0.0002743484242174777
2023-05-24 00:00:00+00:00,-0.03326629631528951,-0.02964688357265533,-0.040780370344928187,-0.03951987414491942,-0.050364349574923396,-0.028698164086743246,-0.06627029969904066,-0.03135489909841698
2023-05-25 00:00:00+00:00,0.005483813844004058,0.0031673945975410098,0.00155965719164681,-0.0042523097385303915,-0.0024369342806044507,-0.006667749739004392,0.008701255664303714,0.003391750001120884
