timestamp,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_base_vol,taker_buy_quote_vol
2022-01-01 00:00:00+00:00,46216.93,46949.99,46208.37,46813.2,3495.20465,2022-01-01 03:59:59.999000+00:00,163091065.3906645,114726,1751.87928,81717413.2358742
2022-01-01 04:00:00+00:00,46813.21,47555.55,46591.23,47194.73,3522.79888,2022-01-01 07:59:59.999000+00:00,165801706.892853,115150,1764.44663,83063078.9201672
2022-01-01 08:00:00+00:00,47194.73,47344.69,46715.39,46758.87,2729.67811,2022-01-01 11:59:59.999000+00:00,128308435.2124345,109398,1311.57332,61656843.3588232
2022-01-01 12:00:00+00:00,46758.87,47491.14,46756.3,47219.04,3055.90946,2022-01-01 15:59:59.999000+00:00,143990904.7120997,109116,1551.05367,73095542.2668622
2022-01-01 16:00:00+00:00,47219.04,47954.63,47186.07,47329.78,4061.67681,2022-01-01 19:59:59.999000+00:00,193002811.553393,154496,2050.68014,97434848.95431
2022-01-01 20:00:00+00:00,47329.79,47814.0,47222.22,47722.65,2739.19534,2022-01-01 23:59:59.999000+00:00,129960235.8220418,112013,1512.73375,71770985.0540697
2022-01-02 00:00:00+00:00,47722.66,47750.0,47269.47,47329.47,2387.90724,2022-01-02 03:59:59.999000+00:00,113376284.2416199,101813,1176.65983,55871764.9838521
2022-01-02 04:00:00+00:00,47329.47,47415.73,46770.23,47173.45,3018.46827,2022-01-02 07:59:59.999000+00:00,142113693.8428281,100758,1504.17008,70820619.2162091
2022-01-02 08:00:00+00:00,47173.44,47499.45,46970.05,47235.5,2119.84865,2022-01-02 11:59:59.999000+00:00,100173866.5413478,101881,1050.27359,49636995.0469847
2022-01-02 12:00:00+00:00,47238.89,47447.0,47013.5,47340.47,2780.32874,2022-01-02 15:59:59.999000+00:00,131207447.4674979,125248,1401.01766,66115491.8194888
2022-01-02 16:00:00+00:00,47340.47,47990.0,46654.0,46907.68,5597.88593,2022-01-02 19:59:59.999000+00:00,264826589.69993648,181970,2788.0903,131934820.6580309
