entry_time,exit_time,side,entry_price,exit_price,pnl_usd,exit_type,holding_candles,bcd_conf,regime,gate,limit_px
2022-02-15T16:00:00+00:00,,LONG,,,,MISS,0,0.9333,bull,ADVISORY,43769.65
2022-02-15T20:00:00+00:00,2022-02-16T04:00:00+00:00,LONG,44306.95,43716.34,-211.95,SL,2,0.9333,bull,ADVISORY,44306.95
2022-03-14T16:00:00+00:00,2022-03-14T20:00:00+00:00,SHORT,38988.97,39508.7,-211.95,SL,1,0.9333,neutral,ADVISORY,38988.97
2022-03-19T04:00:00+00:00,,LONG,,,,MISS,0,0.9333,bull,ADVISORY,41397.07
2022-03-19T16:00:00+00:00,2022-03-19T20:00:00+00:00,LONG,41798.36,42188.2,127.9,TRAIL_TP,1,0.9333,bull,ADVISORY,41798.36
2022-03-20T08:00:00+00:00,2022-03-20T16:00:00+00:00,LONG,41712.59,41156.56,-211.95,SL,2,0.9333,bull,ADVISORY,41712.59
2022-03-21T00:00:00+00:00,2022-03-21T08:00:00+00:00,LONG,41054.69,41346.18,94.5,TP,2,0.9333,bull,ADVISORY,41054.69
2022-03-21T20:00:00+00:00,,LONG,,,,MISS,0,0.9333,bull,ADVISORY,40777.09
2022-03-22T04:00:00+00:00,,LONG,,,,MISS,0,0.9333,bull,ADVISORY,41986.91
2022-03-22T08:00:00+00:00,2022-03-22T12:00:00+00:00,LONG,42762.11,43065.73,94.5,TP,1,0.9333,bull,ADVISORY,42762.11
2022-03-23T00:00:00+00:00,2022-03-23T12:00:00+00:00,LONG,42056.86,42588.7,177.69,TRAIL_TP,3,0.9333,bull,ADVISORY,42056.86
2022-03-23T16:00:00+00:00,,LONG,,,,MISS,0,0.9333,bull,ADVISORY,41981.84
2022-03-23T20:00:00+00:00,2022-03-24T00:00:00+00:00,LONG,42653.56,42956.4,94.5,TP,1,0.9333,bull,ADVISORY,42653.56
2022-03-24T04:00:00+00:00,2022-03-24T08:00:00+00:00,LONG,42845.69,43149.9,94.5,TP,1,0.9333,bull,ADVISORY,42845.69
2022-03-24T12:00:00+00:00,2022-03-24T16:00:00+00:00,LONG,43747.17,44057.77,94.5,TP,1,0.9333,bull,ADVISORY,43747.17
2022-03-24T20:00:00+00:00,,LONG,,,,MISS,0,0.9333,bull,ADVISORY,43753.53
2022-03-25T08:00:00+00:00,2022-03-25T12:00:00+00:00,LONG,43741.99,44320.2,186.28,TRAIL_TP,1,0.9333,bull,ADVISORY,43741.99
2022-03-25T16:00:00+00:00,2022-03-25T20:00:00+00:00,LONG,44206.66,44520.52,94.5,TP,1,0.9333,bull,ADVISORY,44206.66
2022-03-26T00:00:00+00:00,2022-03-26T04:00:00+00:00,LONG,44152.13,44482.8,100.34,TRAIL_TP,1,0.9333,bull,ACTIVE,44152.13
2022-03-26T08:00:00+00:00,,LONG,,,,MISS,0,0.9333,bull,ACTIVE,44101.98
2022-03-26T12:00:00+00:00,,LONG,,,,MISS,0,0.9333,bull,ACTIVE,43972.63
2022-03-26T16:00:00+00:00,,LONG,,,,MISS,0,0.9333,bull,ACTIVE,44119.2
2022-03-26T20:00:00+00:00,2022-03-27T00:00:00+00:00,LONG,44266.75,44691.0,131.76,TRAIL_TP,1,0.9333,bull,ACTIVE,44266.75
2022-03-27T08:00:00+00:00,2022-03-27T12:00:00+00:00,LONG,44496.3,44836.1,102.55,TRAIL_TP,1,0.9333,bull,ACTIVE,44496.3
2022-03-27T16:00:00+00:00,,LONG,,,,MISS,0,0.9333,bull,ACTIVE,44589.53
2022-03-27T20:00:00+00:00,2022-03-28T00:00:00+00:00,LONG,46586.7,47042.8,134.86,TRAIL_TP,1,0.5573,bull,ADVISORY,46586.7
2022-03-28T04:00:00+00:00,,LONG,,,,MISS,0,0.9333,bull,ACTIVE,46749.58
2022-03-28T08:00:00+00:00,2022-03-28T12:00:00+00:00,LONG,47013.75,47410.9,114.71,TRAIL_TP,1,0.9333,bull,ACTIVE,47013.75
2022-03-28T16:00:00+00:00,2022-03-28T20:00:00+00:00,LONG,47683.39,47047.77,-211.95,SL,1,0.9333,bull,ACTIVE,47683.39
2022-03-29T04:00:00+00:00,,LONG,,,,MISS,0,0.9333,bull,ACTIVE,47093.45
2022-03-29T08:00:00+00:00,2022-03-29T12:00:00+00:00,LONG,47633.93,47972.13,94.5,TP,1,0.9333,bull,ACTIVE,47633.93
2022-03-29T16:00:00+00:00,2022-03-30T00:00:00+00:00,LONG,47465.48,46832.77,-211.95,SL,2,0.9333,bull,ACTIVE,47465.48
2022-03-30T04:00:00+00:00,2022-03-30T08:00:00+00:00,LONG,47134.74,47469.4,94.5,TP,1,0.9333,bull,ADVISORY,47134.74
2022-03-30T12:00:00+00:00,2022-03-30T16:00:00+00:00,LONG,46917.93,47251.05,94.5,TP,1,0.9333,bull,ACTIVE,46917.93
2022-03-30T20:00:00+00:00,,LONG,,,,MISS,0,0.9333,bull,ACTIVE,46817.93
2022-03-31T00:00:00+00:00,,LONG,,,,MISS,0,0.9333,bull,ACTIVE,46852.96
2022-03-31T04:00:00+00:00,2022-03-31T08:00:00+00:00,LONG,46904.3,47237.32,94.5,TP,1,0.9333,bull,ACTIVE,46904.3
2022-03-31T12:00:00+00:00,2022-03-31T16:00:00+00:00,LONG,46217.75,45601.67,-211.95,SL,1,0.9333,bull,ADVISORY,46217.75
2022-04-01T16:00:00+00:00,2022-04-02T00:00:00+00:00,LONG,46117.65,46587.5,140.82,TRAIL_TP,2,0.9333,bull,ADVISORY,46117.65
2022-04-02T12:00:00+00:00,2022-04-02T16:00:00+00:00,LONG,46345.11,45727.33,-211.95,SL,1,0.9333,bull,ADVISORY,46345.11
2022-04-03T04:00:00+00:00,2022-04-03T12:00:00+00:00,LONG,46131.88,46459.42,94.5,TP,2,0.9333,bull,ADVISORY,46131.88
2022-04-04T00:00:00+00:00,2022-04-04T12:00:00+00:00,LONG,46156.06,45540.8,-211.95,SL,3,0.9333,bull,ACTIVE,46156.06
2022-04-04T20:00:00+00:00,2022-04-05T00:00:00+00:00,LONG,46348.0,46677.07,94.5,TP,1,0.9333,bull,ADVISORY,46348.0
2022-04-05T12:00:00+00:00,2022-04-05T16:00:00+00:00,LONG,46471.87,45852.4,-211.95,SL,1,0.9333,bull,ACTIVE,46471.87
2022-04-09T20:00:00+00:00,,SHORT,,,,MISS,0,0.9333,bear,ACTIVE,42941.34
2022-04-10T00:00:00+00:00,,SHORT,,,,MISS,0,0.9333,bear,ACTIVE,42975.01
2022-04-10T12:00:00+00:00,2022-04-10T20:00:00+00:00,SHORT,42823.15,43393.98,-211.95,SL,2,0.9333,bear,ACTIVE,42823.15
2022-04-11T04:00:00+00:00,,SHORT,,,,MISS,0,0.9333,bear,ACTIVE,42494.01
2022-04-12T20:00:00+00:00,2022-04-13T00:00:00+00:00,SHORT,40261.0,39975.15,94.5,TP,1,0.9333,neutral,ADVISORY,40261.0
2022-04-16T04:00:00+00:00,,SHORT,,,,MISS,0,0.9333,bear,ACTIVE,40577.88
2022-04-16T08:00:00+00:00,,SHORT,,,,MISS,0,0.9333,bear,ACTIVE,40605.32
2022-04-16T12:00:00+00:00,2022-04-17T12:00:00+00:00,SHORT,40240.0,40430.7,-83.09,TIME_EXIT,6,0.9333,bear,ACTIVE,40240.0
2022-04-17T16:00:00+00:00,,SHORT,,,,MISS,0,0.9333,bear,ACTIVE,40559.59
2022-04-17T20:00:00+00:00,2022-04-18T00:00:00+00:00,SHORT,39847.35,39564.43,94.5,TP,1,0.9333,bear,ACTIVE,39847.35
2022-04-18T04:00:00+00:00,2022-04-18T08:00:00+00:00,SHORT,39096.61,38819.02,94.5,TP,1,0.9333,bear,ACTIVE,39096.61
2022-04-18T12:00:00+00:00,2022-04-18T16:00:00+00:00,SHORT,39435.4,39961.07,-211.95,SL,1,0.9333,bear,ACTIVE,39435.4
2022-04-20T04:00:00+00:00,2022-04-20T08:00:00+00:00,SHORT,41579.46,42133.72,-211.95,SL,1,0.9333,neutral,ADVISORY,41579.46
2022-04-21T00:00:00+00:00,2022-04-21T04:00:00+00:00,LONG,41465.53,41833.7,121.18,TRAIL_TP,1,0.9333,bull,ADVISORY,41465.53
2022-04-21T08:00:00+00:00,2022-04-21T12:00:00+00:00,LONG,42205.91,42505.57,94.5,TP,1,0.9333,bull,ADVISORY,42205.91
2022-04-22T12:00:00+00:00,2022-04-22T16:00:00+00:00,SHORT,39611.67,39330.43,94.5,TP,1,0.9333,neutral,ADVISORY,39611.67
2022-04-24T00:00:00+00:00,,SHORT,,,,MISS,0,0.9333,neutral,ADVISORY,39948.85
2022-04-24T12:00:00+00:00,2022-04-24T16:00:00+00:00,SHORT,39924.33,39640.87,94.5,TP,1,0.9333,neutral,ACTIVE,39924.33
2022-04-24T20:00:00+00:00,2022-04-25T00:00:00+00:00,SHORT,39630.57,39226.2,141.05,TRAIL_TP,1,0.9333,neutral,ACTIVE,39630.57
2022-04-27T12:00:00+00:00,2022-04-27T16:00:00+00:00,SHORT,39185.25,38836.8,121.39,TRAIL_TP,1,0.9333,neutral,ADVISORY,39185.25
2022-05-02T00:00:00+00:00,2022-05-02T04:00:00+00:00,SHORT,38632.7,39147.68,-211.95,SL,1,0.9333,neutral,ADVISORY,38632.7
2022-05-02T08:00:00+00:00,2022-05-02T12:00:00+00:00,SHORT,38708.58,38433.75,94.5,TP,1,0.9333,neutral,ADVISORY,38708.58
2022-05-02T16:00:00+00:00,2022-05-02T20:00:00+00:00,SHORT,38744.66,38469.57,94.5,TP,1,0.9333,neutral,ADVISORY,38744.66
2022-05-05T12:00:00+00:00,2022-05-05T16:00:00+00:00,LONG,39387.47,38862.44,-211.95,SL,1,0.9333,bull,ADVISORY,39387.47
2022-05-24T12:00:00+00:00,2022-05-24T16:00:00+00:00,SHORT,29534.24,29324.54,94.5,TP,1,0.9333,neutral,ADVISORY,29534.24
2022-05-25T12:00:00+00:00,2022-05-25T16:00:00+00:00,SHORT,29764.18,29552.85,94.5,TP,1,0.9333,neutral,ADVISORY,29764.18
2022-05-25T20:00:00+00:00,2022-05-26T08:00:00+00:00,SHORT,29684.38,28992.8,337.47,TRAIL_TP,3,0.9333,neutral,ADVISORY,29684.38
2022-05-28T12:00:00+00:00,2022-05-28T16:00:00+00:00,SHORT,29015.25,28809.25,94.5,TP,1,0.9333,neutral,ADVISORY,29015.25
2022-05-28T20:00:00+00:00,,SHORT,,,,MISS,0,0.9333,neutral,ADVISORY,29163.89
2022-05-29T16:00:00+00:00,2022-05-30T00:00:00+00:00,SHORT,29265.0,29655.1,-211.95,SL,2,0.9333,neutral,ADVISORY,29265.0
2022-05-31T20:00:00+00:00,2022-06-01T00:00:00+00:00,LONG,31638.81,31863.45,94.5,TP,1,0.9333,bull,ADVISORY,31638.81
2022-06-01T12:00:00+00:00,2022-06-01T16:00:00+00:00,LONG,31322.2,30904.68,-211.95,SL,1,0.9333,bull,ADVISORY,31322.2
2022-06-04T00:00:00+00:00,2022-06-04T12:00:00+00:00,SHORT,29690.92,29480.11,94.5,TP,3,0.9333,neutral,ADVISORY,29690.92
2022-06-05T12:00:00+00:00,2022-06-05T16:00:00+00:00,LONG,29808.51,30036.3,102.63,TRAIL_TP,1,0.9333,bull,ADVISORY,29808.51
2022-06-06T04:00:00+00:00,,LONG,,,,MISS,0,0.9333,bull,ACTIVE,31121.51
2022-06-06T12:00:00+00:00,2022-06-06T16:00:00+00:00,LONG,31235.04,31466.9,99.35,TRAIL_TP,1,0.9333,bull,ACTIVE,31235.04
2022-06-07T00:00:00+00:00,2022-06-07T04:00:00+00:00,LONG,31204.39,30788.44,-211.95,SL,1,0.9333,bull,ACTIVE,31204.39
2022-07-31T12:00:00+00:00,2022-07-31T16:00:00+00:00,LONG,23645.38,23832.8,106.89,TRAIL_TP,1,0.9333,bull,ADVISORY,23645.38
2022-08-03T08:00:00+00:00,2022-08-03T12:00:00+00:00,LONG,23273.95,23439.19,94.5,TP,1,0.9333,bull,ADVISORY,23273.95
2022-08-03T16:00:00+00:00,2022-08-03T20:00:00+00:00,LONG,23331.85,23020.84,-211.95,SL,1,0.9333,bull,ADVISORY,23331.85
2022-08-05T08:00:00+00:00,2022-08-05T12:00:00+00:00,LONG,23276.03,22965.77,-211.95,SL,1,0.9333,bull,ADVISORY,23276.03
2022-08-05T20:00:00+00:00,2022-08-06T20:00:00+00:00,LONG,23181.61,22943.3,-166.2,TIME_EXIT,6,0.9333,bull,ADVISORY,23181.61
2022-08-07T12:00:00+00:00,2022-08-08T04:00:00+00:00,SHORT,23141.23,23449.7,-211.95,SL,4,0.9333,neutral,ADVISORY,23141.23
2022-08-09T08:00:00+00:00,2022-08-09T12:00:00+00:00,SHORT,23374.09,23061.7,188.47,TRAIL_TP,1,0.9333,neutral,ADVISORY,23374.09
2022-08-09T20:00:00+00:00,2022-08-10T00:00:00+00:00,SHORT,23163.54,22850.2,190.91,TRAIL_TP,1,0.9333,neutral,ADVISORY,23163.54
2022-08-10T08:00:00+00:00,2022-08-10T12:00:00+00:00,SHORT,23065.96,23373.43,-211.95,SL,1,0.9333,neutral,ADVISORY,23065.96
2022-08-10T16:00:00+00:00,2022-08-10T20:00:00+00:00,LONG,23508.17,23940.9,264.12,TRAIL_TP,1,0.9333,bull,ADVISORY,23508.17
2022-08-11T00:00:00+00:00,2022-08-11T04:00:00+00:00,LONG,24192.13,24429.5,135.18,TRAIL_TP,1,0.9333,bull,ADVISORY,24192.13
2022-08-11T08:00:00+00:00,2022-08-11T12:00:00+00:00,LONG,24424.56,24597.98,94.5,TP,1,0.9333,bull,ADVISORY,24424.56
2022-08-11T16:00:00+00:00,2022-08-11T20:00:00+00:00,LONG,24092.63,24263.69,94.5,TP,1,0.9333,bull,ADVISORY,24092.63
2022-08-12T00:00:00+00:00,2022-08-12T04:00:00+00:00,LONG,23877.71,24047.24,94.5,TP,1,0.9333,bull,ADVISORY,23877.71
2022-08-12T12:00:00+00:00,2022-08-12T16:00:00+00:00,LONG,23846.87,24162.0,186.22,TRAIL_TP,1,0.9333,bull,ADVISORY,23846.87
2022-08-12T20:00:00+00:00,2022-08-13T00:00:00+00:00,LONG,24265.56,24786.4,309.96,TRAIL_TP,1,0.9333,bull,ADVISORY,24265.56
2022-08-13T08:00:00+00:00,2022-08-14T00:00:00+00:00,LONG,24443.27,24616.82,94.5,TP,4,0.9333,bull,ADVISORY,24443.27
2022-08-14T04:00:00+00:00,2022-08-14T12:00:00+00:00,LONG,24742.76,24412.94,-211.95,SL,2,0.9333,bull,ADVISORY,24742.76
2022-08-15T00:00:00+00:00,2022-08-15T04:00:00+00:00,LONG,24731.82,24402.14,-211.95,SL,1,0.9333,bull,ADVISORY,24731.82
2022-08-18T00:00:00+00:00,2022-08-18T16:00:00+00:00,SHORT,23449.77,23283.27,94.5,TP,4,0.9333,neutral,ADVISORY,23449.77
2022-08-18T20:00:00+00:00,2022-08-19T00:00:00+00:00,SHORT,23301.03,22759.0,336.93,TRAIL_TP,1,0.9333,neutral,ACTIVE,23301.03
2022-08-26T04:00:00+00:00,2022-08-26T08:00:00+00:00,SHORT,21545.59,21179.7,242.73,TRAIL_TP,1,0.9333,bear,ACTIVE,21545.59
2022-09-01T20:00:00+00:00,2022-09-02T00:00:00+00:00,SHORT,19956.69,20222.71,-211.95,SL,1,0.9333,neutral,ADVISORY,19956.69
2022-09-03T00:00:00+00:00,2022-09-03T04:00:00+00:00,SHORT,19989.75,19808.2,124.23,TRAIL_TP,1,0.9333,neutral,ADVISORY,19989.75
2022-09-03T12:00:00+00:00,2022-09-03T16:00:00+00:00,SHORT,19888.95,19702.9,128.32,TRAIL_TP,1,0.9333,neutral,ADVISORY,19888.95
2022-09-03T20:00:00+00:00,,SHORT,,,,MISS,0,0.9333,bear,ACTIVE,19919.8
2022-09-04T00:00:00+00:00,,SHORT,,,,MISS,0,0.9333,bear,ACTIVE,19864.83
2022-09-04T04:00:00+00:00,2022-09-04T08:00:00+00:00,SHORT,19716.59,19576.6,94.5,TP,1,0.9333,bear,ACTIVE,19716.59
2022-09-04T12:00:00+00:00,2022-09-04T16:00:00+00:00,SHORT,19880.51,19739.36,94.5,TP,1,0.9333,bear,ACTIVE,19880.51
2022-09-04T20:00:00+00:00,,SHORT,,,,MISS,0,0.9333,neutral,ADVISORY,20092.66
2022-09-05T00:00:00+00:00,2022-09-05T04:00:00+00:00,SHORT,19971.26,19740.0,161.69,TRAIL_TP,1,0.9333,neutral,ACTIVE,19971.26
2022-09-05T08:00:00+00:00,2022-09-06T00:00:00+00:00,SHORT,19791.36,20055.18,-211.95,SL,4,0.9333,neutral,ACTIVE,19791.36
2022-09-06T08:00:00+00:00,2022-09-06T12:00:00+00:00,SHORT,20000.2,19810.1,130.58,TRAIL_TP,1,0.9333,neutral,ADVISORY,20000.2
2022-09-12T00:00:00+00:00,2022-09-12T04:00:00+00:00,LONG,21540.95,22180.9,433.63,TRAIL_TP,1,0.9333,bull,ADVISORY,21540.95
2022-09-13T12:00:00+00:00,2022-09-13T16:00:00+00:00,LONG,22156.46,21861.12,-211.95,SL,1,0.9333,bull,ADVISORY,22156.46
2022-09-17T00:00:00+00:00,2022-09-17T04:00:00+00:00,SHORT,19974.37,19832.56,94.5,TP,1,0.9333,neutral,ADVISORY,19974.37
2022-09-17T08:00:00+00:00,2022-09-17T12:00:00+00:00,SHORT,19899.8,19758.52,94.5,TP,1,0.9333,neutral,ADVISORY,19899.8
2022-09-18T08:00:00+00:00,2022-09-18T12:00:00+00:00,SHORT,20014.78,19804.5,145.59,TRAIL_TP,1,0.9333,neutral,ADVISORY,20014.78
2022-09-18T16:00:00+00:00,2022-09-18T20:00:00+00:00,SHORT,19814.18,19404.5,298.14,TRAIL_TP,1,0.9333,neutral,ADVISORY,19814.18
2022-09-25T08:00:00+00:00,2022-09-25T12:00:00+00:00,SHORT,19139.72,18978.3,114.51,TRAIL_TP,1,0.9333,neutral,ADVISORY,19139.72
2022-09-25T16:00:00+00:00,2022-09-25T20:00:00+00:00,SHORT,19001.03,18799.7,146.94,TRAIL_TP,1,0.9333,neutral,ADVISORY,19001.03
2022-09-26T08:00:00+00:00,2022-09-26T12:00:00+00:00,SHORT,18957.01,19209.71,-211.95,SL,1,0.9333,neutral,ADVISORY,18957.01
2022-10-03T12:00:00+00:00,2022-10-03T16:00:00+00:00,SHORT,19336.7,19594.46,-211.95,SL,1,0.9333,bear,ACTIVE,19336.7
2022-10-03T20:00:00+00:00,2022-10-04T00:00:00+00:00,LONG,19523.89,19662.51,94.5,TP,1,0.9333,bull,ACTIVE,19523.89
2022-10-04T04:00:00+00:00,2022-10-04T08:00:00+00:00,LONG,19857.22,19998.2,94.5,TP,1,0.9333,bull,ACTIVE,19857.22
2022-10-04T12:00:00+00:00,2022-10-04T16:00:00+00:00,LONG,19991.74,20213.5,154.39,TRAIL_TP,1,0.9333,bull,ADVISORY,19991.74
2022-10-04T20:00:00+00:00,2022-10-05T08:00:00+00:00,LONG,20231.33,19961.65,-211.95,SL,3,0.9333,bull,ADVISORY,20231.33
2022-10-05T12:00:00+00:00,2022-10-05T16:00:00+00:00,LONG,19894.63,20112.5,152.27,TRAIL_TP,1,0.9333,bull,ADVISORY,19894.63
2022-10-05T20:00:00+00:00,2022-10-06T00:00:00+00:00,LONG,20049.25,20346.6,210.46,TRAIL_TP,1,0.9333,bull,ADVISORY,20049.25
2022-10-06T08:00:00+00:00,2022-10-06T12:00:00+00:00,LONG,20113.63,20256.43,94.5,TP,1,0.9333,bull,ADVISORY,20113.63
2022-10-06T20:00:00+00:00,2022-10-07T12:00:00+00:00,LONG,19905.87,19640.53,-211.95,SL,4,0.9333,bull,ADVISORY,19905.87
2022-10-07T20:00:00+00:00,2022-10-08T00:00:00+00:00,SHORT,19618.5,19479.21,94.5,TP,1,0.9333,neutral,ADVISORY,19618.5
2022-10-08T04:00:00+00:00,,LONG,,,,MISS,0,0.9333,bull,ADVISORY,19392.35
2022-10-08T12:00:00+00:00,2022-10-09T12:00:00+00:00,LONG,19428.67,19524.5,61.99,TIME_EXIT,6,0.9333,bull,ADVISORY,19428.67
2022-10-09T16:00:00+00:00,,SHORT,,,,MISS,0,0.9333,neutral,ACTIVE,19557.1
2022-10-09T20:00:00+00:00,,SHORT,,,,MISS,0,0.9333,neutral,ACTIVE,19527.15
2022-10-10T00:00:00+00:00,,SHORT,,,,MISS,0,0.9333,neutral,ACTIVE,19538.41
2022-10-10T04:00:00+00:00,,SHORT,,,,MISS,0,0.9333,neutral,ACTIVE,19498.31
2022-10-10T12:00:00+00:00,2022-10-10T16:00:00+00:00,SHORT,19419.82,19204.9,154.0,TRAIL_TP,1,0.9333,neutral,ACTIVE,19419.82
2022-10-10T20:00:00+00:00,2022-10-11T00:00:00+00:00,SHORT,19219.62,19039.7,128.42,TRAIL_TP,1,0.9333,bear,ACTIVE,19219.62
2022-10-11T12:00:00+00:00,2022-10-11T16:00:00+00:00,SHORT,19170.48,18991.3,128.2,TRAIL_TP,1,0.9333,bear,ACTIVE,19170.48
2022-10-12T04:00:00+00:00,2022-10-12T12:00:00+00:00,SHORT,19150.27,19014.31,94.5,TP,2,0.9333,bear,ACTIVE,19150.27
2022-10-12T20:00:00+00:00,2022-10-13T00:00:00+00:00,SHORT,19227.96,19080.7,102.88,TRAIL_TP,1,0.9333,bear,ACTIVE,19227.96
2022-10-13T04:00:00+00:00,2022-10-13T08:00:00+00:00,SHORT,19095.1,18744.9,263.1,TRAIL_TP,1,0.9333,bear,ACTIVE,19095.1
2022-10-13T12:00:00+00:00,2022-10-13T16:00:00+00:00,SHORT,19042.44,19296.27,-211.95,SL,1,0.9331,bear,ACTIVE,19042.44
2022-10-15T04:00:00+00:00,,SHORT,,,,MISS,0,0.9333,bear,ACTIVE,19254.79
2022-10-15T08:00:00+00:00,,SHORT,,,,MISS,0,0.9333,bear,ACTIVE,19256.6
2022-10-15T12:00:00+00:00,,SHORT,,,,MISS,0,0.9333,bear,ACTIVE,19215.1
2022-10-15T16:00:00+00:00,,SHORT,,,,MISS,0,0.9333,bear,ACTIVE,19187.36
2022-10-16T00:00:00+00:00,2022-10-16T20:00:00+00:00,SHORT,19155.7,19411.05,-211.95,SL,5,0.9333,bear,ACTIVE,19155.7
2022-10-17T00:00:00+00:00,2022-10-17T08:00:00+00:00,SHORT,19274.29,19531.22,-211.95,SL,2,0.9333,bear,ACTIVE,19274.29
2022-10-17T12:00:00+00:00,2022-10-17T16:00:00+00:00,SHORT,19622.12,19482.81,94.5,TP,1,0.9333,neutral,ACTIVE,19622.12
2022-10-18T12:00:00+00:00,2022-10-18T16:00:00+00:00,SHORT,19460.92,19209.6,181.71,TRAIL_TP,1,0.9333,neutral,ACTIVE,19460.92
2022-10-18T20:00:00+00:00,2022-10-19T00:00:00+00:00,SHORT,19417.5,19276.0,97.31,TRAIL_TP,1,0.9333,neutral,ACTIVE,19417.5
2022-10-19T04:00:00+00:00,,SHORT,,,,MISS,0,0.9333,neutral,ACTIVE,19306.05
2022-10-19T12:00:00+00:00,2022-10-19T16:00:00+00:00,SHORT,19289.17,19152.21,94.5,TP,1,0.9333,neutral,ACTIVE,19289.17
2022-10-19T20:00:00+00:00,2022-10-20T00:00:00+00:00,SHORT,19212.28,19033.2,127.82,TRAIL_TP,1,0.9333,neutral,ACTIVE,19212.28
2022-10-20T08:00:00+00:00,2022-10-20T16:00:00+00:00,SHORT,19233.69,19055.8,126.73,TRAIL_TP,2,0.9333,neutral,ACTIVE,19233.69
2022-10-20T20:00:00+00:00,,SHORT,,,,MISS,0,0.9333,neutral,ACTIVE,19129.87
2022-10-21T00:00:00+00:00,,SHORT,,,,MISS,0,0.9333,neutral,ACTIVE,19139.22
2022-10-21T12:00:00+00:00,2022-10-22T12:00:00+00:00,SHORT,19114.5,19223.7,-97.7,TIME_EXIT,6,0.9333,neutral,ACTIVE,19114.5
2022-10-22T16:00:00+00:00,,SHORT,,,,MISS,0,0.9333,neutral,ACTIVE,19270.98
2022-10-22T20:00:00+00:00,,SHORT,,,,MISS,0,0.9333,neutral,ACTIVE,19291.08
2022-10-23T00:00:00+00:00,,SHORT,,,,MISS,0,0.9333,neutral,ACTIVE,19284.84
2022-10-23T04:00:00+00:00,,SHORT,,,,MISS,0,0.9333,bear,ACTIVE,19247.36
2022-10-23T16:00:00+00:00,2022-10-23T20:00:00+00:00,SHORT,19237.71,19494.15,-211.95,SL,1,0.9333,neutral,ACTIVE,19237.71
2022-10-25T12:00:00+00:00,2022-10-25T16:00:00+00:00,LONG,19641.6,20266.8,465.46,TRAIL_TP,1,0.9333,bull,ACTIVE,19641.6
2022-10-25T20:00:00+00:00,,LONG,,,,MISS,0,0.9333,bull,ACTIVE,19967.96
