entry_time,exit_time,side,entry_price,exit_price,pnl_usd,exit_type,holding_candles,bcd_conf,regime,gate,limit_px
2022-04-10T16:00:00+00:00,2022-04-10T20:00:00+00:00,SHORT,42850.77,42140.4,236.67,TRAIL_TP,1,0.9333,bear,ACTIVE,42850.77
2022-04-11T04:00:00+00:00,,SHORT,,,,MISS,0,0.9333,bear,ACTIVE,42409.45
2022-04-12T20:00:00+00:00,2022-04-13T00:00:00+00:00,SHORT,40180.88,39895.6,94.5,TP,1,0.9333,neutral,ADVISORY,40180.88
2022-04-16T04:00:00+00:00,2022-04-16T12:00:00+00:00,SHORT,40497.13,40039.8,157.39,TRAIL_TP,2,0.9333,bear,ACTIVE,40497.13
2022-04-16T20:00:00+00:00,2022-04-17T16:00:00+00:00,SHORT,40310.07,40023.87,94.5,TP,5,0.9333,neutral,ACTIVE,40310.07
2022-04-17T20:00:00+00:00,2022-04-18T04:00:00+00:00,SHORT,39768.05,38902.1,314.62,TRAIL_TP,2,0.9333,bear,ACTIVE,39768.05
2022-04-18T08:00:00+00:00,2022-04-18T16:00:00+00:00,SHORT,39092.23,39613.33,-211.95,SL,2,0.9333,bear,ACTIVE,39092.23
2022-04-20T00:00:00+00:00,2022-04-20T08:00:00+00:00,SHORT,41496.72,42049.87,-211.95,SL,2,0.9333,neutral,ADVISORY,41496.72
2022-04-21T00:00:00+00:00,2022-04-21T04:00:00+00:00,LONG,41548.88,41843.88,94.5,TP,1,0.9333,bull,ADVISORY,41548.88
2022-04-21T08:00:00+00:00,2022-04-21T12:00:00+00:00,LONG,42290.75,42591.01,94.5,TP,1,0.9333,bull,ADVISORY,42290.75
2022-04-22T12:00:00+00:00,2022-04-22T16:00:00+00:00,SHORT,39532.84,39252.16,94.5,TP,1,0.9333,neutral,ADVISORY,39532.84
2022-04-24T00:00:00+00:00,,SHORT,,,,MISS,0,0.9333,neutral,ADVISORY,39869.35
2022-04-24T12:00:00+00:00,2022-04-24T16:00:00+00:00,SHORT,39844.88,39561.98,94.5,TP,1,0.9333,neutral,ACTIVE,39844.88
2022-04-24T20:00:00+00:00,2022-04-25T00:00:00+00:00,SHORT,39551.7,39226.2,111.45,TRAIL_TP,1,0.9333,neutral,ACTIVE,39551.7
2022-04-27T12:00:00+00:00,2022-04-27T16:00:00+00:00,SHORT,39107.27,38829.61,94.5,TP,1,0.9333,neutral,ADVISORY,39107.27
2022-05-01T20:00:00+00:00,2022-05-02T04:00:00+00:00,SHORT,38555.82,39069.77,-211.95,SL,2,0.9333,neutral,ADVISORY,38555.82
2022-05-02T08:00:00+00:00,2022-05-02T12:00:00+00:00,SHORT,38631.55,39146.51,-211.95,SL,1,0.9333,neutral,ADVISORY,38631.55
2022-05-02T16:00:00+00:00,2022-05-02T20:00:00+00:00,SHORT,38667.56,38393.02,94.5,TP,1,0.9333,neutral,ADVISORY,38667.56
2022-05-05T08:00:00+00:00,2022-05-05T12:00:00+00:00,LONG,39466.64,38940.55,-211.95,SL,1,0.9333,bull,ADVISORY,39466.64
2022-05-24T12:00:00+00:00,2022-05-24T16:00:00+00:00,SHORT,29475.46,29266.19,94.5,TP,1,0.9333,neutral,ADVISORY,29475.46
2022-05-25T12:00:00+00:00,2022-05-25T16:00:00+00:00,SHORT,29704.95,29494.04,94.5,TP,1,0.9333,neutral,ADVISORY,29704.95
2022-05-25T20:00:00+00:00,2022-05-26T08:00:00+00:00,SHORT,29625.31,28992.8,308.25,TRAIL_TP,3,0.9333,neutral,ADVISORY,29625.31
2022-05-28T12:00:00+00:00,2022-05-29T12:00:00+00:00,SHORT,28957.51,29343.52,-211.95,SL,6,0.9333,neutral,ADVISORY,28957.51
2022-05-29T16:00:00+00:00,2022-05-30T00:00:00+00:00,SHORT,29206.76,29596.08,-211.95,SL,2,0.9333,neutral,ADVISORY,29206.76
2022-05-31T20:00:00+00:00,2022-06-01T00:00:00+00:00,LONG,31702.41,31927.49,94.5,TP,1,0.9333,bull,ADVISORY,31702.41
2022-06-01T04:00:00+00:00,2022-06-01T08:00:00+00:00,LONG,31385.16,31608.0,94.5,TP,1,0.9333,bull,ADVISORY,31385.16
2022-06-04T00:00:00+00:00,2022-06-05T00:00:00+00:00,SHORT,29631.83,29756.2,-74.96,TIME_EXIT,6,0.9333,neutral,ADVISORY,29631.83
2022-06-05T12:00:00+00:00,2022-06-05T16:00:00+00:00,LONG,29868.43,30080.49,94.5,TP,1,0.9333,bull,ADVISORY,29868.43
2022-06-06T04:00:00+00:00,2022-06-06T08:00:00+00:00,LONG,31184.07,31405.47,94.5,TP,1,0.9333,bull,ACTIVE,31184.07
2022-06-06T12:00:00+00:00,2022-06-07T00:00:00+00:00,LONG,31435.21,31016.18,-211.95,SL,3,0.9333,bull,ACTIVE,31435.21
2022-07-31T12:00:00+00:00,2022-07-31T16:00:00+00:00,LONG,23692.91,23377.08,-211.95,SL,1,0.9333,bull,ADVISORY,23692.91
2022-08-03T08:00:00+00:00,2022-08-03T12:00:00+00:00,LONG,23320.73,23486.3,94.5,TP,1,0.9333,bull,ADVISORY,23320.73
2022-08-03T16:00:00+00:00,2022-08-03T20:00:00+00:00,LONG,23378.75,23067.11,-211.95,SL,1,0.9333,bull,ADVISORY,23378.75
2022-08-05T08:00:00+00:00,2022-08-05T12:00:00+00:00,LONG,23322.82,23011.93,-211.95,SL,1,0.9333,bull,ADVISORY,23322.82
2022-08-05T20:00:00+00:00,2022-08-06T20:00:00+00:00,LONG,23228.21,22918.57,-211.95,SL,6,0.9333,bull,ADVISORY,23228.21
2022-08-07T12:00:00+00:00,2022-08-08T04:00:00+00:00,SHORT,23095.18,23403.04,-211.95,SL,4,0.9333,neutral,ADVISORY,23095.18
2022-08-09T08:00:00+00:00,2022-08-09T12:00:00+00:00,SHORT,23327.57,23061.7,158.96,TRAIL_TP,1,0.9333,neutral,ADVISORY,23327.57
2022-08-09T16:00:00+00:00,2022-08-10T00:00:00+00:00,SHORT,23117.44,22850.2,161.4,TRAIL_TP,2,0.9333,neutral,ADVISORY,23117.44
2022-08-10T08:00:00+00:00,2022-08-10T12:00:00+00:00,SHORT,23020.05,23326.91,-211.95,SL,1,0.9333,neutral,ADVISORY,23020.05
2022-08-10T16:00:00+00:00,2022-08-10T20:00:00+00:00,LONG,23555.42,23940.9,233.47,TRAIL_TP,1,0.9333,bull,ADVISORY,23555.42
2022-08-11T00:00:00+00:00,2022-08-11T04:00:00+00:00,LONG,24240.76,24429.5,104.79,TRAIL_TP,1,0.9333,bull,ADVISORY,24240.76
2022-08-11T08:00:00+00:00,2022-08-11T12:00:00+00:00,LONG,24473.66,24647.42,94.5,TP,1,0.9333,bull,ADVISORY,24473.66
2022-08-11T16:00:00+00:00,2022-08-11T20:00:00+00:00,LONG,24141.06,24312.46,94.5,TP,1,0.9333,bull,ADVISORY,24141.06
2022-08-12T00:00:00+00:00,2022-08-12T08:00:00+00:00,LONG,23925.71,23606.78,-211.95,SL,2,0.9333,bull,ADVISORY,23925.71
2022-08-12T12:00:00+00:00,2022-08-12T16:00:00+00:00,LONG,23894.8,24162.0,155.74,TRAIL_TP,1,0.9333,bull,ADVISORY,23894.8
2022-08-12T20:00:00+00:00,2022-08-13T00:00:00+00:00,LONG,24314.34,24786.4,279.22,TRAIL_TP,1,0.9333,bull,ADVISORY,24314.34
2022-08-13T08:00:00+00:00,2022-08-14T04:00:00+00:00,LONG,24492.4,24867.1,217.48,TRAIL_TP,5,0.9333,bull,ADVISORY,24492.4
2022-08-14T12:00:00+00:00,2022-08-14T16:00:00+00:00,LONG,24480.54,24154.21,-211.95,SL,1,0.9333,bull,ADVISORY,24480.54
2022-08-15T00:00:00+00:00,2022-08-15T04:00:00+00:00,LONG,24781.53,24451.19,-211.95,SL,1,0.9333,bull,ADVISORY,24781.53
2022-08-18T00:00:00+00:00,2022-08-18T16:00:00+00:00,SHORT,23403.1,23236.94,94.5,TP,4,0.9333,neutral,ADVISORY,23403.1
2022-08-18T20:00:00+00:00,2022-08-19T00:00:00+00:00,SHORT,23254.66,22759.0,307.71,TRAIL_TP,1,0.9333,neutral,ACTIVE,23254.66
2022-08-26T04:00:00+00:00,2022-08-26T08:00:00+00:00,SHORT,21502.72,21179.7,213.33,TRAIL_TP,1,0.9333,bear,ACTIVE,21502.72
2022-09-01T16:00:00+00:00,2022-09-02T00:00:00+00:00,SHORT,19916.97,20182.47,-211.95,SL,2,0.9333,neutral,ADVISORY,19916.97
2022-09-03T00:00:00+00:00,2022-09-03T04:00:00+00:00,SHORT,19949.97,19808.2,94.59,TRAIL_TP,1,0.9333,neutral,ADVISORY,19949.97
2022-09-03T08:00:00+00:00,2022-09-03T16:00:00+00:00,SHORT,19849.37,19702.9,98.69,TRAIL_TP,2,0.9333,neutral,ADVISORY,19849.37
2022-09-03T20:00:00+00:00,,SHORT,,,,MISS,0,0.9333,bear,ACTIVE,19880.16
2022-09-04T00:00:00+00:00,2022-09-04T04:00:00+00:00,SHORT,19825.3,19618.5,144.47,TRAIL_TP,1,0.9333,bear,ACTIVE,19825.3
2022-09-04T12:00:00+00:00,2022-09-04T16:00:00+00:00,SHORT,19902.53,19761.22,94.5,TP,1,0.9333,bear,ACTIVE,19902.53
2022-09-04T20:00:00+00:00,,SHORT,,,,MISS,0,0.9333,neutral,ADVISORY,20052.68
2022-09-05T00:00:00+00:00,2022-09-05T04:00:00+00:00,SHORT,19931.52,19740.0,132.13,TRAIL_TP,1,0.9333,neutral,ACTIVE,19931.52
2022-09-05T08:00:00+00:00,2022-09-06T00:00:00+00:00,SHORT,19751.98,20015.27,-211.95,SL,4,0.9333,neutral,ACTIVE,19751.98
2022-09-06T08:00:00+00:00,2022-09-06T12:00:00+00:00,SHORT,19960.4,19810.1,100.95,TRAIL_TP,1,0.9333,neutral,ADVISORY,19960.4
2022-09-12T00:00:00+00:00,2022-09-12T04:00:00+00:00,LONG,21584.25,22180.9,402.64,TRAIL_TP,1,0.9333,bull,ADVISORY,21584.25
2022-09-13T04:00:00+00:00,2022-09-13T08:00:00+00:00,LONG,22201.0,22516.3,201.03,TRAIL_TP,1,0.9333,bull,ADVISORY,22201.0
2022-09-17T00:00:00+00:00,2022-09-17T04:00:00+00:00,SHORT,19934.62,19793.09,94.5,TP,1,0.9333,neutral,ADVISORY,19934.62
2022-09-17T08:00:00+00:00,2022-09-17T16:00:00+00:00,SHORT,19860.2,20124.94,-211.95,SL,2,0.9333,neutral,ADVISORY,19860.2
2022-09-18T08:00:00+00:00,2022-09-18T12:00:00+00:00,SHORT,19974.95,19804.5,115.99,TRAIL_TP,1,0.9333,neutral,ADVISORY,19974.95
2022-09-18T16:00:00+00:00,2022-09-18T20:00:00+00:00,SHORT,19774.75,19404.5,268.85,TRAIL_TP,1,0.9333,neutral,ADVISORY,19774.75
2022-09-25T04:00:00+00:00,2022-09-25T12:00:00+00:00,SHORT,19101.63,18966.01,94.5,TP,2,0.9333,neutral,ADVISORY,19101.63
2022-09-25T16:00:00+00:00,2022-09-25T20:00:00+00:00,SHORT,18963.22,18799.7,117.34,TRAIL_TP,1,0.9333,neutral,ADVISORY,18963.22
2022-09-26T00:00:00+00:00,2022-09-26T04:00:00+00:00,SHORT,18919.29,18784.96,94.5,TP,1,0.9333,neutral,ADVISORY,18919.29
2022-09-26T08:00:00+00:00,2022-09-26T12:00:00+00:00,SHORT,18921.29,19173.51,-211.95,SL,1,0.9333,neutral,ADVISORY,18921.29
2022-10-03T12:00:00+00:00,2022-10-03T16:00:00+00:00,SHORT,19298.22,19555.47,-211.95,SL,1,0.9333,bear,ACTIVE,19298.22
2022-10-03T20:00:00+00:00,2022-10-04T00:00:00+00:00,LONG,19563.13,19702.03,94.5,TP,1,0.9333,bull,ACTIVE,19563.13
2022-10-04T04:00:00+00:00,2022-10-04T08:00:00+00:00,LONG,19897.13,20038.4,94.5,TP,1,0.9333,bull,ACTIVE,19897.13
2022-10-04T12:00:00+00:00,2022-10-04T16:00:00+00:00,LONG,20031.92,20213.5,123.97,TRAIL_TP,1,0.9333,bull,ADVISORY,20031.92
2022-10-04T20:00:00+00:00,2022-10-05T08:00:00+00:00,LONG,20272.0,20001.78,-211.95,SL,3,0.9333,bull,ADVISORY,20272.0
2022-10-05T12:00:00+00:00,2022-10-05T16:00:00+00:00,LONG,19934.62,20112.5,121.85,TRAIL_TP,1,0.9333,bull,ADVISORY,19934.62
2022-10-05T20:00:00+00:00,2022-10-06T00:00:00+00:00,LONG,20089.55,20346.6,179.93,TRAIL_TP,1,0.9333,bull,ADVISORY,20089.55
2022-10-06T04:00:00+00:00,2022-10-06T12:00:00+00:00,LONG,20154.06,19885.4,-211.95,SL,2,0.9333,bull,ADVISORY,20154.06
2022-10-06T16:00:00+00:00,2022-10-07T12:00:00+00:00,LONG,19945.88,19680.0,-211.95,SL,5,0.9333,bull,ADVISORY,19945.88
2022-10-07T20:00:00+00:00,2022-10-08T04:00:00+00:00,SHORT,19579.46,19440.45,94.5,TP,2,0.9333,neutral,ADVISORY,19579.46
2022-10-08T08:00:00+00:00,2022-10-08T20:00:00+00:00,LONG,19467.72,19208.22,-211.95,SL,3,0.9333,bull,ADVISORY,19467.72
2022-10-09T08:00:00+00:00,2022-10-10T08:00:00+00:00,SHORT,19456.39,19318.25,94.5,TP,6,0.9333,neutral,ACTIVE,19456.39
2022-10-10T12:00:00+00:00,2022-10-10T16:00:00+00:00,SHORT,19319.49,19182.32,94.5,TP,1,0.9333,neutral,ACTIVE,19319.49
2022-10-10T20:00:00+00:00,2022-10-11T00:00:00+00:00,SHORT,19181.37,19039.7,98.79,TRAIL_TP,1,0.9333,bear,ACTIVE,19181.37
2022-10-11T08:00:00+00:00,2022-10-11T12:00:00+00:00,SHORT,19132.33,18996.49,94.5,TP,1,0.9333,bear,ACTIVE,19132.33
2022-10-11T16:00:00+00:00,2022-10-12T16:00:00+00:00,SHORT,19048.27,19132.3,-78.17,TIME_EXIT,6,0.9333,bear,ACTIVE,19048.27
2022-10-12T20:00:00+00:00,2022-10-13T00:00:00+00:00,SHORT,19205.44,19069.09,94.5,TP,1,0.9333,bear,ACTIVE,19205.44
2022-10-13T04:00:00+00:00,2022-10-13T08:00:00+00:00,SHORT,19057.1,18744.9,233.74,TRAIL_TP,1,0.9333,bear,ACTIVE,19057.1
2022-10-13T12:00:00+00:00,2022-10-13T16:00:00+00:00,SHORT,19004.54,19257.87,-211.95,SL,1,0.9331,bear,ACTIVE,19004.54
2022-10-15T04:00:00+00:00,,SHORT,,,,MISS,0,0.9333,bear,ACTIVE,19216.48
2022-10-15T08:00:00+00:00,,SHORT,,,,MISS,0,0.9333,bear,ACTIVE,19218.28
2022-10-15T12:00:00+00:00,2022-10-15T20:00:00+00:00,SHORT,19176.86,19040.7,94.5,TP,2,0.9333,bear,ACTIVE,19176.86
2022-10-16T08:00:00+00:00,2022-10-17T08:00:00+00:00,SHORT,19168.73,19424.25,-211.95,SL,6,0.9333,bear,ACTIVE,19168.73
2022-10-17T12:00:00+00:00,2022-10-17T16:00:00+00:00,SHORT,19583.07,19444.03,94.5,TP,1,0.9333,neutral,ACTIVE,19583.07
2022-10-18T12:00:00+00:00,2022-10-18T16:00:00+00:00,SHORT,19422.19,19209.6,152.19,TRAIL_TP,1,0.9333,neutral,ACTIVE,19422.19
2022-10-18T20:00:00+00:00,2022-10-19T00:00:00+00:00,SHORT,19378.86,19241.27,94.5,TP,1,0.9333,neutral,ACTIVE,19378.86
2022-10-19T04:00:00+00:00,2022-10-19T12:00:00+00:00,SHORT,19267.63,19130.83,94.5,TP,2,0.9333,neutral,ACTIVE,19267.63
2022-10-19T16:00:00+00:00,,SHORT,,,,MISS,0,0.9333,neutral,ACTIVE,19281.27
2022-10-19T20:00:00+00:00,2022-10-20T00:00:00+00:00,SHORT,19174.05,19033.2,98.19,TRAIL_TP,1,0.9333,neutral,ACTIVE,19174.05
2022-10-20T04:00:00+00:00,2022-10-20T16:00:00+00:00,SHORT,19195.41,19055.8,97.1,TRAIL_TP,3,0.9333,neutral,ACTIVE,19195.41
2022-10-20T20:00:00+00:00,2022-10-21T08:00:00+00:00,SHORT,19091.8,18934.3,111.75,TRAIL_TP,3,0.9333,neutral,ACTIVE,19091.8
2022-10-21T16:00:00+00:00,2022-10-22T16:00:00+00:00,SHORT,19216.18,19175.1,20.06,TIME_EXIT,6,0.9333,neutral,ACTIVE,19216.18
2022-10-22T20:00:00+00:00,,SHORT,,,,MISS,0,0.9333,neutral,ACTIVE,19252.69
2022-10-23T00:00:00+00:00,,SHORT,,,,MISS,0,0.9333,neutral,ACTIVE,19246.47
2022-10-23T04:00:00+00:00,2022-10-23T12:00:00+00:00,SHORT,19209.05,19072.67,94.5,TP,2,0.9333,bear,ACTIVE,19209.05
2022-10-23T20:00:00+00:00,2022-10-24T00:00:00+00:00,SHORT,19550.68,19384.0,115.88,TRAIL_TP,1,0.9333,neutral,ACTIVE,19550.68
2022-10-25T12:00:00+00:00,2022-10-25T16:00:00+00:00,LONG,19681.08,20266.8,434.41,TRAIL_TP,1,0.9333,bull,ACTIVE,19681.08
2022-10-25T20:00:00+00:00,2022-10-26T00:00:00+00:00,LONG,20008.1,20238.6,160.81,TRAIL_TP,1,0.9333,bull,ACTIVE,20008.1
2022-10-26T04:00:00+00:00,2022-10-26T08:00:00+00:00,LONG,20272.7,20595.9,227.14,TRAIL_TP,1,0.9333,bull,ACTIVE,20272.7
2022-10-26T12:00:00+00:00,2022-10-26T16:00:00+00:00,LONG,20773.19,20920.68,94.5,TP,1,0.9333,bull,ACTIVE,20773.19
2022-10-26T20:00:00+00:00,2022-10-27T04:00:00+00:00,LONG,20696.03,20842.97,94.5,TP,2,0.9333,bull,ACTIVE,20696.03
2022-10-27T08:00:00+00:00,2022-10-27T12:00:00+00:00,LONG,20551.26,20697.17,94.5,TP,1,0.9333,bull,ACTIVE,20551.26
2022-10-27T16:00:00+00:00,2022-10-27T20:00:00+00:00,LONG,20558.14,20284.1,-211.95,SL,1,0.9333,bull,ACTIVE,20558.14
2022-10-28T00:00:00+00:00,2022-10-28T12:00:00+00:00,LONG,20223.45,19953.87,-211.95,SL,3,0.9333,bull,ACTIVE,20223.45
2022-10-28T16:00:00+00:00,2022-10-28T20:00:00+00:00,LONG,20535.51,20681.31,94.5,TP,1,0.9333,bull,ACTIVE,20535.51
2022-10-29T00:00:00+00:00,2022-10-29T08:00:00+00:00,LONG,20682.96,20829.81,94.5,TP,2,0.9333,bull,ACTIVE,20682.96
2022-10-29T12:00:00+00:00,2022-10-30T12:00:00+00:00,LONG,20850.46,20667.6,-143.55,TIME_EXIT,6,0.9333,bull,ACTIVE,20850.46
2022-10-30T16:00:00+00:00,2022-10-30T20:00:00+00:00,LONG,20575.39,20721.47,94.5,TP,1,0.9333,bull,ACTIVE,20575.39
2022-10-31T00:00:00+00:00,2022-10-31T08:00:00+00:00,LONG,20446.38,20722.1,190.28,TRAIL_TP,2,0.9333,bull,ADVISORY,20446.38
