date,pnl,n_trades
2024-11-11,3785.524466790114,5
2024-11-12,-1163.8942846673744,2
2024-11-13,953.3935116748371,3
2024-11-20,611.9578647657896,1
2024-11-21,1262.7166096084145,2
2024-11-25,-465.85518543458005,1
2024-11-26,641.526164002055,1
2024-11-27,-624.6564775531133,1
2024-12-03,855.8402999749949,1
2024-12-04,-1245.9719602849182,2
2024-12-05,-79.96709908560973,3
2024-12-09,-452.0578925477619,1
2024-12-11,-1175.507523459709,2
2024-12-15,1616.5856765921237,2
2024-12-16,842.3777992642692,1
2024-12-18,-1372.80023799832,3
2024-12-19,1209.1027383776327,3
2024-12-20,1095.7711635418675,3
2024-12-30,892.0340490100526,1
2024-12-31,-655.8964602783168,1
2025-01-02,-1272.6704284355965,2
2025-01-03,-617.294265433819,1
2025-01-05,-604.9385034168957,1
2025-01-06,1680.8433363066629,2
2025-01-07,-1240.4081292319615,2
2025-01-08,-383.43509130897144,3
2025-01-09,830.4198434598513,1
2025-01-10,-610.5926522363625,1
2025-01-13,-381.3480428845088,3
2025-01-14,-1169.651723412513,2
2025-01-15,-1123.296835186762,2
2025-01-16,-544.8423089339001,1
2025-01-17,1513.863903746849,2
2025-01-19,-1117.1826976359157,2
2025-01-20,-2103.2936841577084,4
2025-01-22,-499.77718991769484,1
2025-01-27,-674.7822344309279,4
2025-01-28,-476.2672084799328,1
2025-01-30,-466.7342440349984,1
2025-01-31,639.4714371461095,1
2025-02-02,2027.8012284631372,3
2025-02-03,-829.7900174487788,4
2025-02-04,-494.1711440919739,1
2025-02-06,677.0626662759627,1
2025-02-07,-497.8319008000086,1
2025-02-12,180.55848409094511,2
2025-02-18,687.1310086358438,1
2025-02-19,-505.23497036001504,1
2025-02-20,-980.3340086877171,2
2025-02-21,175.98131178667438,2
2025-02-24,1358.1655886888639,2
2025-02-25,2183.125912653505,3
2025-02-26,2371.5803867249115,3
2025-02-27,221.08675847672998,2
2025-02-28,222.7245409410216,2
2025-03-02,1078.2509544816269,3
2025-03-06,-627.8399053977223,1
2025-03-10,1744.4757033888081,2
2025-03-11,-650.1904875303118,1
2025-03-19,235.81736849360414,2
2025-03-20,-1270.9445921134297,2
2025-03-24,1096.3911915267581,3
2025-03-26,-638.4025343135303,1
2025-03-28,-1839.5559717113752,3
2025-03-29,823.195604142906,1
2025-04-01,-1779.7389985805014,3
2025-04-02,423.21949880969294,4
2025-04-06,1455.6127232369256,2
2025-04-07,-387.01578412870333,3
2025-04-09,-1187.0355370646976,2
2025-04-12,804.9566825224456,1
2025-04-20,827.4825903261539,1
2025-04-21,850.6388631338402,1
