side,entry,sl,tp,initial_sl,entry_time,entry_idx,entry_atr,risk_usd,tp_extension_factor,trail_count,master_score,gate,regime,fgi,exit_time,exit_price,pnl_usd,equity,exit_type,holding_duration
SHORT,70784.0,70784.0,68706.99828332757,72514.83476389368,2026-02-15T04:00:00+00:00,7109,1153.8898425957898,246.44887362930925,1.0,1,-5,LEVEL6,neutral,8.0,2026-02-15T16:00:00+00:00,68706.99828332757,295.5414892562689,12617.985170721731,TP,2
SHORT,68263.6,70001.51775738865,65135.34803670045,70001.51775738865,2026-02-15T16:00:00+00:00,7112,1158.6118382590926,252.35970341443462,1.5,0,-5,LEVEL6,bear,8.0,2026-02-16T12:00:00+00:00,70001.51775738865,-252.56159117716618,12365.423579544566,SL,4
SHORT,68769.4,68769.4,65880.18734319558,70374.51814266911,2026-02-16T08:00:00+00:00,7116,1070.0787617794133,247.30847159089132,1.5,1,-6,LEVEL6,bear,12.0,2026-02-16T20:00:00+00:00,68769.4,-0.19784677727271305,12365.225732767292,TRAIL_SL,2
SHORT,67883.6,67883.6,64736.05005612273,69632.2388577096,2026-02-16T16:00:00+00:00,7118,1165.7592384730651,247.30451465534586,1.5,1,-5,LEVEL6,bear,12.0,2026-02-20T04:00:00+00:00,67883.6,-0.1978436117242767,12365.027889155568,TRAIL_SL,20
SHORT,67327.2,68833.4593264045,64615.9332124719,68833.4593264045,2026-02-20T00:00:00+00:00,7138,1004.172884269666,247.30055778311137,1.5,0,-5,LEVEL6,bear,7.0,2026-02-23T00:00:00+00:00,64615.9332124719,444.9431635633737,12809.971052718942,TP,17
SHORT,67613.5,66498.23871867609,66275.18646241132,68728.76128132391,2026-02-22T20:00:00+00:00,7155,743.5075208826026,256.19942105437883,1.0,1,-5,LEVEL6,neutral,9.0,2026-02-23T04:00:00+00:00,66275.18646241132,307.23434572840773,13117.20539844735,TP,1
SHORT,65915.8,65915.8,63311.22611337382,67362.78549257011,2026-02-23T04:00:00+00:00,7157,964.656995046734,262.344107968947,1.5,1,-5,LEVEL6,bear,5.0,2026-02-24T00:00:00+00:00,63311.22611337382,472.0095190577274,13589.214917505076,TP,4
SHORT,65361.7,67078.4494756846,62271.55094376771,67078.4494756846,2026-02-25T00:00:00+00:00,7168,1144.4996504564028,271.78429835010155,1.5,0,-5,LEVEL6,bear,11.0,2026-02-25T12:00:00+00:00,67078.4494756846,-272.00172578878164,13317.213191716295,SL,2
SHORT,65396.7,67046.96281321785,62426.226936207866,67046.96281321785,2026-02-25T08:00:00+00:00,7170,1100.175208811899,266.3442638343259,1.5,0,-6,LEVEL6,bear,11.0,2026-02-25T16:00:00+00:00,67046.96281321785,-266.55733924539334,13050.655852470902,SL,1
SHORT,67362.3,69137.6761837023,65231.848579557256,69137.6761837023,2026-02-25T12:00:00+00:00,7171,1183.5841224681922,261.01311704941804,1.0,0,-6,LEVEL6,neutral,11.0,2026-02-25T20:00:00+00:00,69137.6761837023,-261.2219275430576,12789.433924927844,SL,1
SHORT,67952.5,67952.5,65541.63862216927,69961.55114819227,2026-02-25T20:00:00+00:00,7173,1339.3674321281865,255.7886784985569,1.0,1,-5,LEVEL6,neutral,11.0,2026-02-27T16:00:00+00:00,65541.63862216927,306.7417832554701,13096.175708183313,TP,10
SHORT,65836.0,65836.0,62603.476817921335,67631.84621226593,2026-02-27T20:00:00+00:00,7185,1197.2308081772824,261.92351416366625,1.5,1,-5,LEVEL6,bear,13.0,2026-02-28T16:00:00+00:00,65836.0,-0.20953881133093302,13095.966169371983,TRAIL_SL,4
SHORT,66318.1,68281.44542339288,62784.07823789282,68281.44542339288,2026-02-28T16:00:00+00:00,7190,1308.8969489285867,261.91932338743965,1.5,0,-6,LEVEL6,bear,11.0,2026-03-02T12:00:00+00:00,68281.44542339288,-262.1288588461496,12833.837310525832,SL,10
SHORT,66329.9,68374.25050574295,63876.67939310844,68374.25050574295,2026-03-02T08:00:00+00:00,7200,1362.9003371619729,256.6767462105166,1.0,0,-5,LEVEL6,neutral,10.0,2026-03-02T16:00:00+00:00,68374.25050574295,-256.88208760748506,12576.955222918348,SL,1
