side,entry,sl,tp,initial_sl,entry_time,entry_idx,entry_atr,risk_usd,tp_extension_factor,trail_count,master_score,gate,regime,fgi,exit_time,exit_price,pnl_usd,equity,exit_type,holding_duration
SHORT,89308.2,89308.2,87287.0013216314,90824.09900877645,2025-12-14T08:00:00+00:00,6732,1010.5993391842991,171.9182180714384,1.0,1,-5,LEVEL6,neutral,21.0,2025-12-15T00:00:00+00:00,89308.2,-0.14,8595.77,TRAIL_SL,3
SHORT,88118.8,89636.52287619602,86095.16949840532,89636.52287619602,2025-12-14T20:00:00+00:00,6735,1011.8152507973423,171.91546737994926,1.0,0,-6,LEVEL6,neutral,21.0,2025-12-15T04:00:00+00:00,89636.52,-172.05,8423.72,SL,1
SHORT,89703.0,91275.06181672003,87606.91757770663,91275.06181672003,2025-12-15T04:00:00+00:00,6737,1048.0412111466876,168.47440738487222,1.0,0,-6,LEVEL6,neutral,16.0,2025-12-15T12:00:00+00:00,87606.92,224.5,8648.22,TP,1
SHORT,89606.0,89104.58800911046,87600.35203644187,91110.2359726686,2025-12-15T08:00:00+00:00,6738,1002.823981779067,172.96436265795066,1.0,1,-5,LEVEL6,neutral,16.0,2025-12-15T16:00:00+00:00,87600.35,230.48,8878.7,TP,1
SHORT,87936.3,89877.11341329862,84054.67317340277,89877.11341329862,2025-12-16T12:00:00+00:00,6745,1293.8756088657428,177.57397823236016,1.5,0,-6,LEVEL6,bear,11.0,2025-12-17T12:00:00+00:00,89877.11,-177.72,8700.98,SL,5
SHORT,87191.4,89213.36117200056,83147.47765599885,89213.36117200056,2025-12-17T12:00:00+00:00,6751,1347.9741146670463,174.01965748406124,1.5,0,-5,LEVEL6,bear,16.0,2025-12-18T12:00:00+00:00,89213.36,-174.16,8526.82,SL,5
SHORT,87268.1,86637.65903440803,83485.45420644818,89159.42289677591,2025-12-18T08:00:00+00:00,6756,1260.8819311839409,170.53648001986028,1.5,1,-5,LEVEL6,bear,17.0,2025-12-19T00:00:00+00:00,86637.66,56.71,8583.53,TRAIL_SL,3
SHORT,85469.7,87757.87418156584,80893.3516368683,87757.87418156584,2025-12-18T20:00:00+00:00,6759,1525.4494543772296,171.67066130297903,1.5,0,-5,LEVEL6,bear,17.0,2025-12-19T04:00:00+00:00,87757.87,-171.81,8411.73,SL,1
SHORT,86863.1,89254.3295971683,82080.64080566344,89254.3295971683,2025-12-19T00:00:00+00:00,6760,1594.153064778856,168.2345013463386,1.5,0,-6,LEVEL6,bear,16.0,2025-12-19T12:00:00+00:00,89254.33,-168.37,8243.36,SL,2
SHORT,88169.9,90471.37883633387,83566.94232733223,90471.37883633387,2025-12-19T08:00:00+00:00,6762,1534.319224222586,164.86711956739026,1.5,0,-5,LEVEL6,bear,16.0,2025-12-22T12:00:00+00:00,90471.38,-165.0,8078.36,SL,18
SHORT,88011.1,88011.1,84616.27162147504,89708.51418926248,2025-12-22T16:00:00+00:00,6782,1131.6094595083216,161.56713930212936,1.5,1,-5,LEVEL6,bear,25.0,2025-12-24T20:00:00+00:00,88011.1,-0.13,8078.23,TRAIL_SL,12
SHORT,87521.4,89081.24026274412,84401.71947451174,89081.24026274412,2025-12-24T16:00:00+00:00,6794,1039.893508496085,161.56455422790054,1.5,0,-5,LEVEL6,bear,24.0,2025-12-26T00:00:00+00:00,89081.24,-161.69,7916.53,SL,7
SHORT,87453.7,89086.9813983338,85275.99146888826,89086.9813983338,2025-12-26T16:00:00+00:00,6806,1088.8542655558686,158.33067811047488,1.0,0,-7,LEVEL6,neutral,20.0,2025-12-29T00:00:00+00:00,89086.98,-158.46,7758.08,SL,13
SHORT,87920.5,88876.17624649825,86646.265004669,88876.17624649825,2025-12-28T20:00:00+00:00,6819,637.1174976655017,155.16153125741562,1.0,0,-5,LEVEL6,neutral,24.0,2025-12-29T04:00:00+00:00,88876.18,-155.29,7602.79,SL,1
SHORT,87636.6,89011.50079071836,85803.39894570886,89011.50079071836,2025-12-29T12:00:00+00:00,6823,916.6005271455736,152.05581804776716,1.0,0,-5,LEVEL6,neutral,24.0,2025-12-30T12:00:00+00:00,89011.5,-152.18,7450.61,SL,5
SHORT,87875.2,89107.82795642847,86231.69605809536,89107.82795642847,2025-12-30T08:00:00+00:00,6828,821.751970952322,149.01226879372308,1.0,0,-6,LEVEL6,neutral,23.0,2025-12-30T16:00:00+00:00,89107.83,-149.13,7301.48,SL,1
SHORT,88966.8,88966.8,87249.57491108855,90254.7188166836,2025-12-30T12:00:00+00:00,6829,858.6125444557279,146.0296392215479,1.0,1,-5,LEVEL6,neutral,23.0,2025-12-31T20:00:00+00:00,87249.57,194.59,7496.07,TP,7
SHORT,87608.2,88862.80832856703,85935.38889524396,88862.80832856703,2025-12-31T20:00:00+00:00,6837,836.4055523780206,149.92142645989495,1.0,0,-5,LEVEL6,neutral,21.0,2026-01-01T20:00:00+00:00,88862.81,-150.04,7346.03,SL,5
SHORT,89938.3,89938.3,86544.09121162978,91635.40439418511,2026-01-23T16:00:00+00:00,6974,1131.402929456739,146.9205991878737,1.5,1,-5,LEVEL6,bear,24.0,2026-01-25T16:00:00+00:00,86544.09,293.72,7639.75,TP,11
SHORT,87965.6,89460.41311738895,84975.97376522212,89460.41311738895,2026-01-26T16:00:00+00:00,6992,996.5420782592938,152.79507242580164,1.5,0,-5,LEVEL6,bear,20.0,2026-01-27T20:00:00+00:00,89460.41,-152.92,7486.84,SL,6
SHORT,88378.1,89858.9293405372,85416.44131892563,89858.9293405372,2026-01-27T16:00:00+00:00,6998,987.2195603581251,149.73672625612681,1.5,0,-6,LEVEL6,bear,29.0,2026-01-28T08:00:00+00:00,89858.93,-149.86,7336.98,SL,3
SHORT,89106.8,90513.99021908171,86292.41956183659,90513.99021908171,2026-01-28T04:00:00+00:00,7001,938.1268127211371,146.7395959433842,1.5,0,-5,LEVEL6,bear,29.0,2026-01-28T16:00:00+00:00,90513.99,-146.86,7190.12,SL,2
SHORT,89444.4,89444.4,86419.82554056318,90956.6872297184,2026-01-28T12:00:00+00:00,7003,1008.1914864789399,143.8024561909814,1.5,1,-6,LEVEL6,bear,29.0,2026-01-29T12:00:00+00:00,86419.83,287.49,7477.61,TP,5
SHORT,87795.2,87278.42101050787,84694.52606304725,89345.53696847637,2026-01-29T08:00:00+00:00,7008,1033.5579789842493,149.5522535993216,1.5,1,-5,LEVEL6,bear,26.0,2026-01-29T16:00:00+00:00,84694.53,298.98,7776.6,TP,1
SHORT,82850.2,82850.2,78588.416886579,84981.0915567105,2026-01-30T12:00:00+00:00,7015,1420.594371140331,155.53195090723688,1.5,1,-5,LEVEL6,bear,16.0,2026-01-31T16:00:00+00:00,78588.42,310.94,8087.54,TP,6
SHORT,81268.6,80562.99159496884,77034.949569813,83385.4252150935,2026-01-31T12:00:00+00:00,7021,1411.216810062332,161.75074043231183,1.5,1,-6,LEVEL6,bear,20.0,2026-02-01T12:00:00+00:00,77034.95,323.37,8410.91,TP,5
SHORT,77563.8,76712.16596482438,72453.9957889463,80118.70210552686,2026-02-01T12:00:00+00:00,7027,1703.2680703512347,168.21818203775737,1.5,2,-5,LEVEL6,bear,14.0,2026-02-04T16:00:00+00:00,72454.0,336.3,8747.21,TP,18
SHORT,70279.0,69346.35872294848,64683.15233769088,73076.92383115456,2026-02-05T08:00:00+00:00,7050,1865.2825541030404,174.94421782835508,1.5,2,-5,LEVEL6,bear,12.0,2026-02-05T20:00:00+00:00,64683.15,349.75,9096.96,TP,2
SHORT,70675.5,70675.5,62873.80385636348,74576.34807181827,2026-02-06T16:00:00+00:00,7058,2600.5653812121745,181.93918743400403,1.5,1,-5,LEVEL6,bear,9.0,2026-02-08T08:00:00+00:00,70675.5,-0.15,9096.81,TRAIL_SL,9
SHORT,70393.5,70393.5,66670.74908907937,73185.56318319048,2026-02-09T04:00:00+00:00,7073,1861.3754554603163,181.93627640700507,1.0,1,-5,LEVEL6,neutral,14.0,2026-02-11T04:00:00+00:00,66670.75,242.44,9339.25,TP,11
SHORT,68143.6,68143.6,64955.5577263011,70534.63170527418,2026-02-11T00:00:00+00:00,7084,1594.0211368494515,186.7849994641027,1.0,1,-5,LEVEL6,neutral,11.0,2026-02-11T20:00:00+00:00,68143.6,-0.15,9339.1,TRAIL_SL,4
SHORT,67547.7,67547.7,64184.79996410052,70069.87502692461,2026-02-11T16:00:00+00:00,7088,1681.4500179497386,186.78201090411127,1.0,1,-5,LEVEL6,neutral,11.0,2026-02-13T12:00:00+00:00,67547.7,-0.15,9338.95,TRAIL_SL,10
SHORT,67137.8,69299.33084209729,64255.75887720362,69299.33084209729,2026-02-13T08:00:00+00:00,7098,1441.0205613981914,186.77902239193682,1.0,0,-5,LEVEL6,neutral,9.0,2026-02-13T16:00:00+00:00,69299.33,-186.93,9152.02,SL,1
SHORT,68652.0,70923.33935337605,65623.54752883193,70923.33935337605,2026-02-13T12:00:00+00:00,7099,1514.2262355840346,183.04045347973982,1.0,0,-5,LEVEL6,neutral,9.0,2026-02-15T08:00:00+00:00,70923.34,-183.19,8968.84,SL,10
SHORT,70784.0,70784.0,68476.22031480842,72514.83476389368,2026-02-15T04:00:00+00:00,7109,1153.8898425957898,179.37671576288932,1.0,1,-5,LEVEL6,neutral,8.0,2026-02-15T16:00:00+00:00,68476.22,239.03,9207.86,TP,2
SHORT,68263.6,70001.51775738865,65946.37632348182,70001.51775738865,2026-02-15T16:00:00+00:00,7112,1158.6118382590926,184.1572248224475,1.0,0,-5,LEVEL6,neutral,8.0,2026-02-16T12:00:00+00:00,70001.52,-184.3,9023.56,SL,4
SHORT,68769.4,68769.4,66629.24247644117,70374.51814266911,2026-02-16T08:00:00+00:00,7116,1070.0787617794133,180.47113381040137,1.0,1,-6,LEVEL6,neutral,12.0,2026-02-16T20:00:00+00:00,68769.4,-0.14,9023.41,TRAIL_SL,2
SHORT,67883.6,67883.6,65552.08152305387,69632.2388577096,2026-02-16T16:00:00+00:00,7118,1165.7592384730651,180.46824627226042,1.0,1,-5,LEVEL6,neutral,12.0,2026-02-20T04:00:00+00:00,67883.6,-0.14,9023.27,TRAIL_SL,20
SHORT,67327.2,68833.4593264045,65318.85423146067,68833.4593264045,2026-02-20T00:00:00+00:00,7138,1004.172884269666,180.46535878032006,1.0,0,-5,LEVEL6,neutral,7.0,2026-02-23T00:00:00+00:00,65318.85,240.48,9263.74,TP,17
SHORT,67613.5,66498.23871867609,66126.4849582348,68728.76128132391,2026-02-22T20:00:00+00:00,7155,743.5075208826026,185.27488090205475,1.0,1,-5,LEVEL6,neutral,9.0,2026-02-23T04:00:00+00:00,66126.48,246.88,9510.63,TP,1
SHORT,65915.8,65433.471502476634,63021.8290148598,67362.78549257011,2026-02-23T04:00:00+00:00,7157,964.656995046734,190.21257999468176,1.5,2,-5,LEVEL6,bear,5.0,2026-02-24T04:00:00+00:00,63021.83,380.27,9890.9,TP,5
SHORT,65361.7,67078.4494756846,61928.20104863079,67078.4494756846,2026-02-25T00:00:00+00:00,7168,1144.4996504564028,197.8180397931891,1.5,0,-5,LEVEL6,bear,11.0,2026-02-25T12:00:00+00:00,67078.45,-197.98,9692.93,SL,2
SHORT,65396.7,67046.96281321785,62096.1743735643,67046.96281321785,2026-02-25T08:00:00+00:00,7170,1100.175208811899,193.85851390868862,1.5,0,-6,LEVEL6,bear,11.0,2026-02-25T16:00:00+00:00,67046.96,-194.01,9498.91,SL,1
SHORT,67362.3,69137.6761837023,63811.54763259543,69137.6761837023,2026-02-25T12:00:00+00:00,7171,1183.5841224681922,189.9782418942923,1.5,0,-6,LEVEL6,bear,11.0,2026-02-25T20:00:00+00:00,69137.68,-190.13,9308.78,SL,1
SHORT,67952.5,67952.5,63934.39770361544,69961.55114819227,2026-02-25T20:00:00+00:00,7173,1339.3674321281865,186.17563740453613,1.5,1,-5,LEVEL6,bear,11.0,2026-02-28T04:00:00+00:00,63934.4,372.2,9680.98,TP,13
SHORT,65763.8,65763.8,62361.628462934714,67464.88576853265,2026-02-28T00:00:00+00:00,7186,1134.0571790217625,193.61968409051914,1.5,1,-5,LEVEL6,bear,11.0,2026-02-28T16:00:00+00:00,65763.8,-0.15,9680.83,TRAIL_SL,3
SHORT,66318.1,68281.44542339288,62391.40915321425,68281.44542339288,2026-02-28T16:00:00+00:00,7190,1308.8969489285867,193.6165861755737,1.5,0,-6,LEVEL6,bear,11.0,2026-03-02T12:00:00+00:00,68281.45,-193.77,9487.06,SL,10
SHORT,66329.9,68374.25050574295,63604.09932567605,68374.25050574295,2026-03-02T08:00:00+00:00,7200,1362.9003371619729,189.7411565866834,1.0,0,-5,LEVEL6,neutral,10.0,2026-03-02T16:00:00+00:00,68374.25,-189.89,9297.16,SL,1
