side,entry,sl,tp,initial_sl,entry_time,entry_idx,entry_atr,risk_usd,tp_extension_factor,trail_count,master_score,gate,regime,fgi,exit_time,exit_price,pnl_usd,equity,exit_type,holding_duration
SHORT,87795.2,87278.42101050787,85004.59345674253,89345.53696847637,2026-01-29T08:00:00+00:00,7008,1033.5579789842493,202.39576851501755,1.5,1,-7,LEVEL6,bear,26.0,2026-01-29T16:00:00+00:00,85004.59345674253,364.1504667122188,10483.938892463097,TP,1
SHORT,84898.0,86744.50575644235,81574.28963840377,86744.50575644235,2026-01-29T12:00:00+00:00,7009,1231.0038376282316,209.67877784926193,1.5,0,-7,LEVEL6,bear,26.0,2026-01-30T00:00:00+00:00,81574.28963840377,377.25405710639205,10861.19294956949,TP,2
SHORT,82640.9,84814.99116140809,78727.53590946541,84814.99116140809,2026-01-30T00:00:00+00:00,7012,1449.394107605402,217.2238589913898,1.5,0,-7,LEVEL6,bear,16.0,2026-01-31T16:00:00+00:00,78727.53590946541,390.8291670973091,11252.022116666798,TP,9
SHORT,81268.6,80562.99159496884,77458.31461283172,83385.4252150935,2026-01-31T12:00:00+00:00,7021,1411.216810062332,225.04044233333596,1.5,1,-7,LEVEL6,bear,20.0,2026-01-31T20:00:00+00:00,77458.31461283172,404.8927638461368,11656.914880512935,TP,1
SHORT,77707.9,80391.38055687252,73682.67916469119,80391.38055687252,2026-01-31T16:00:00+00:00,7022,1788.9870379150225,233.13829761025872,1.25,0,-7,LEVEL6,bear,20.0,2026-02-03T16:00:00+00:00,73682.67916469119,349.52093577730113,12006.435816290237,TP,17
SHORT,78094.1,77287.21219751015,73736.9058665548,80514.76340746957,2026-02-03T12:00:00+00:00,7039,1613.7756049797079,240.12871632580476,1.5,2,-7,LEVEL6,bear,17.0,2026-02-04T16:00:00+00:00,73736.9058665548,432.03958641338824,12438.475402703625,TP,6
SHORT,74107.0,73211.49402254027,69271.26772171744,76793.5179323792,2026-02-04T12:00:00+00:00,7045,1791.0119549194665,248.7695080540725,1.5,2,-7,LEVEL6,bear,14.0,2026-02-05T12:00:00+00:00,69271.26772171744,447.5860988908883,12886.061501594513,TP,5
SHORT,70279.0,70279.0,65242.73710392179,73076.92383115456,2026-02-05T08:00:00+00:00,7050,1865.2825541030404,257.7212300318903,1.5,1,-6,LEVEL6,bear,12.0,2026-02-05T16:00:00+00:00,65242.73710392179,463.69203707337664,13349.75353866789,TP,1
SHORT,67451.9,67451.9,62882.588235177565,70498.10784321494,2026-02-05T12:00:00+00:00,7051,2030.8052288099666,266.9950707733578,1.25,1,-7,LEVEL6,bear,12.0,2026-02-05T20:00:00+00:00,62882.588235177565,400.27901010341924,13750.032548771309,TP,1
SHORT,65237.4,65237.4,59469.454033483584,68441.81442584246,2026-02-05T16:00:00+00:00,7052,2136.2762838949684,275.0006509754262,1.5,1,-7,LEVEL6,bear,12.0,2026-02-06T00:00:00+00:00,65237.4,-0.22000052078034096,13749.81254825053,TRAIL_SL,1
SHORT,62868.1,66212.71339542513,56847.79588823475,66212.71339542513,2026-02-05T20:00:00+00:00,7053,2229.7422636167566,274.9962509650106,1.5,0,-6,LEVEL6,bear,12.0,2026-02-06T04:00:00+00:00,66212.71339542513,-275.2162479657826,13474.596300284747,SL,1
SHORT,64138.1,67904.8302957519,57357.985467646555,67904.8302957519,2026-02-06T00:00:00+00:00,7054,2511.1535305012744,269.49192600569495,1.5,0,-6,LEVEL6,bear,9.0,2026-02-06T12:00:00+00:00,67904.8302957519,-269.7075195464995,13204.888780738249,SL,2
SHORT,66586.1,70368.44066317385,59777.88680628709,70368.44066317385,2026-02-06T08:00:00+00:00,7056,2521.5604421158946,264.097775614765,1.5,0,-6,LEVEL6,bear,9.0,2026-02-06T16:00:00+00:00,70368.44066317385,-264.3090538352568,12940.579726902992,SL,1
SHORT,68577.5,72420.30561580427,61660.44989155229,72420.30561580427,2026-02-06T12:00:00+00:00,7057,2561.8704105361876,258.81159453805986,1.5,0,-7,LEVEL6,bear,9.0,2026-02-10T12:00:00+00:00,69251.5,-45.6007100950168,12894.979016807974,TIME_EXIT,24
SHORT,68805.3,68805.3,64442.64084823775,71228.99952875682,2026-02-10T20:00:00+00:00,7083,1615.7996858378713,257.8995803361595,1.5,1,-6,LEVEL6,bear,9.0,2026-02-11T12:00:00+00:00,68805.3,-0.2063196642689276,12894.772697143706,TRAIL_SL,3
SHORT,67023.0,69341.99825607824,62848.803139059164,69341.99825607824,2026-02-11T08:00:00+00:00,7086,1545.9988373854956,257.8954539428741,1.5,0,-7,LEVEL6,bear,11.0,2026-02-13T16:00:00+00:00,69341.99825607824,-258.1017703060284,12636.670926837678,SL,13
SHORT,68652.0,70923.33935337605,64563.589163923105,70923.33935337605,2026-02-13T12:00:00+00:00,7099,1514.2262355840346,252.73341853675356,1.5,0,-6,LEVEL6,bear,9.0,2026-02-15T08:00:00+00:00,70923.33935337605,-252.93560527158297,12383.735321566095,SL,10
SHORT,68796.9,68796.9,65709.07317693613,70512.3593461466,2026-02-15T20:00:00+00:00,7113,1143.6395640977287,247.6747064313219,1.5,1,-6,LEVEL6,bear,8.0,2026-02-16T20:00:00+00:00,68796.9,-0.19813976514505754,12383.53718180095,TRAIL_SL,5
SHORT,67883.6,67883.6,64736.05005612273,69632.2388577096,2026-02-16T16:00:00+00:00,7118,1165.7592384730651,247.670743636019,1.5,1,-7,LEVEL6,bear,12.0,2026-02-20T04:00:00+00:00,67883.6,-0.19813659490881522,12383.339045206041,TRAIL_SL,20
SHORT,67327.2,68833.4593264045,64615.9332124719,68833.4593264045,2026-02-20T00:00:00+00:00,7138,1004.172884269666,247.66678090412083,1.5,0,-6,LEVEL6,bear,7.0,2026-02-23T00:00:00+00:00,64615.9332124719,445.6020722026939,12828.941117408734,TP,17
SHORT,67613.5,66498.23871867609,66275.18646241132,68728.76128132391,2026-02-22T20:00:00+00:00,7155,743.5075208826026,256.5788223481747,1.0,1,-6,LEVEL6,neutral,9.0,2026-02-23T04:00:00+00:00,66275.18646241132,307.68932375992773,13136.630441168661,TP,1
SHORT,64894.0,66296.34976122934,62790.47535815599,66296.34976122934,2026-02-23T00:00:00+00:00,7156,934.8998408195596,262.73260882337325,1.25,0,-7,LEVEL6,bear,5.0,2026-02-23T08:00:00+00:00,66296.34976122934,-262.9427949104319,12873.68764625823,SL,1
SHORT,65915.8,65915.8,63311.22611337382,67362.78549257011,2026-02-23T04:00:00+00:00,7157,964.656995046734,257.4737529251646,1.5,1,-7,LEVEL6,bear,5.0,2026-02-24T00:00:00+00:00,63311.22611337382,463.2467762629541,13336.934422521184,TP,4
SHORT,63570.5,65181.65482377661,60670.421317202105,65181.65482377661,2026-02-24T00:00:00+00:00,7162,1074.103215851072,266.7386884504237,1.5,0,-7,LEVEL6,bear,8.0,2026-02-25T00:00:00+00:00,65181.65482377661,-266.95207940118405,13069.98234312,SL,5
SHORT,64031.3,65602.36481996803,61203.38332405754,65602.36481996803,2026-02-24T20:00:00+00:00,7167,1047.3765466453565,261.3996468624,1.5,0,-7,LEVEL6,bear,8.0,2026-02-25T04:00:00+00:00,65602.36481996803,-261.6087665798899,12808.37357654011,SL,1
SHORT,65361.7,67078.4494756846,62271.55094376771,67078.4494756846,2026-02-25T00:00:00+00:00,7168,1144.4996504564028,256.16747153080223,1.5,0,-7,LEVEL6,bear,11.0,2026-02-25T12:00:00+00:00,67078.4494756846,-256.3724055080269,12552.001171032083,SL,2
SHORT,65396.7,67046.96281321785,62426.226936207866,67046.96281321785,2026-02-25T08:00:00+00:00,7170,1100.175208811899,251.04002342064166,1.5,0,-7,LEVEL6,bear,11.0,2026-02-25T16:00:00+00:00,67046.96281321785,-251.24085543937818,12300.760315592705,SL,1
SHORT,67362.3,69137.6761837023,65231.848579557256,69137.6761837023,2026-02-25T12:00:00+00:00,7171,1183.5841224681922,246.0152063118541,1.0,0,-6,LEVEL6,neutral,11.0,2026-02-25T20:00:00+00:00,69137.6761837023,-246.21201847690358,12054.548297115802,SL,1
SHORT,67557.4,67557.4,65353.2124742485,69394.22293812624,2026-02-27T00:00:00+00:00,7180,1224.5486254174969,241.09096594231605,1.0,1,-6,LEVEL6,neutral,13.0,2026-02-27T16:00:00+00:00,65353.2124742485,289.1162863580243,12343.664583473826,TP,3
SHORT,65365.4,65365.4,62101.4881116076,67178.68438244023,2026-02-27T16:00:00+00:00,7184,1208.8562549601502,246.87329166947654,1.5,1,-6,LEVEL6,bear,13.0,2026-02-28T16:00:00+00:00,65365.4,-0.19749863333558124,12343.467084840491,TRAIL_SL,5
SHORT,64800.0,66682.70276365387,61411.135025423035,66682.70276365387,2026-02-28T12:00:00+00:00,7189,1255.135175769247,246.86934169680984,1.5,0,-7,LEVEL6,bear,11.0,2026-02-28T20:00:00+00:00,66682.70276365387,-247.06683717016728,12096.400247670324,SL,1
SHORT,66318.1,68281.44542339288,62784.07823789282,68281.44542339288,2026-02-28T16:00:00+00:00,7190,1308.8969489285867,241.9280049534065,1.5,0,-8,LEVEL6,bear,11.0,2026-03-02T12:00:00+00:00,68281.44542339288,-242.12154735736922,11854.278700312956,SL,10
SHORT,66329.9,68374.25050574295,63876.67939310844,68374.25050574295,2026-03-02T08:00:00+00:00,7200,1362.9003371619729,237.08557400625912,1.0,0,-6,LEVEL6,neutral,10.0,2026-03-02T16:00:00+00:00,68374.25050574295,-237.27524246546412,11617.003457847492,SL,1
