side,entry,sl,tp,initial_sl,entry_time,entry_idx,entry_atr,risk_usd,tp_extension_factor,trail_count,master_score,gate,regime,fgi,exit_time,exit_price,pnl_usd,equity,exit_type,holding_duration
SHORT,102198.2,104076.37147095849,98817.49135227472,104076.37147095849,2025-11-09T08:00:00+00:00,6522,1252.1143139723247,139.06391385152335,1.5,0,-5,LEVEL6,bear,22.0,2025-11-09T16:00:00+00:00,104076.37,-139.18,6814.02,SL,1
SHORT,103715.8,105693.2806516043,100156.33482711225,105693.2806516043,2025-11-09T12:00:00+00:00,6523,1318.320434402873,136.28041055187126,1.5,0,-6,LEVEL6,bear,22.0,2025-11-10T00:00:00+00:00,105693.28,-136.39,6677.63,SL,2
SHORT,106136.6,105473.65917916388,102556.71956748488,108125.4224625084,2025-11-10T08:00:00+00:00,6528,1325.881641672268,133.552621854265,1.5,2,-5,LEVEL6,bear,29.0,2025-11-11T20:00:00+00:00,102556.72,240.29,6917.92,TP,8
SHORT,103267.2,105249.34565059295,99699.33782893268,105249.34565059295,2025-11-12T00:00:00+00:00,6538,1321.4304337286342,138.3583793990689,1.5,0,-5,LEVEL6,bear,24.0,2025-11-12T12:00:00+00:00,105249.35,-138.47,6779.45,SL,2
SHORT,101605.8,103767.63119913878,97714.50384155022,103767.63119913878,2025-11-12T20:00:00+00:00,6543,1441.2207994258451,135.58899807701712,1.5,0,-5,LEVEL6,bear,24.0,2025-11-13T04:00:00+00:00,103767.63,-135.7,6643.75,SL,1
SHORT,102088.1,104281.05397062885,98140.78285286807,104281.05397062885,2025-11-13T00:00:00+00:00,6544,1461.9693137525703,132.87504869150757,1.5,0,-5,LEVEL6,bear,15.0,2025-11-13T16:00:00+00:00,98140.78,239.07,6882.82,TP,3
SHORT,99654.3,98775.08284214619,94906.52734758944,102291.95147356142,2025-11-13T20:00:00+00:00,6549,1758.4343157076164,137.6564244436228,1.5,2,-5,LEVEL6,bear,15.0,2025-11-14T12:00:00+00:00,94906.53,247.67,7130.49,TP,3
SHORT,95737.3,94758.08397135306,90449.5334453065,98674.94808594084,2025-11-14T16:00:00+00:00,6554,1958.43205729389,142.60985322080214,1.5,1,-6,LEVEL6,bear,16.0,2025-11-18T00:00:00+00:00,90449.53,256.58,7387.08,TP,19
SHORT,93143.1,93143.1,88715.36106523381,95602.95496375901,2025-11-18T16:00:00+00:00,6578,1639.9033091726674,147.74152617909948,1.5,1,-5,LEVEL6,bear,11.0,2025-11-19T16:00:00+00:00,88715.36,265.82,7652.89,TP,5
SHORT,89901.0,92337.64242393231,85515.04363692184,92337.64242393231,2025-11-19T12:00:00+00:00,6583,1624.4282826215406,153.05785725712818,1.5,0,-5,LEVEL6,bear,15.0,2025-11-20T00:00:00+00:00,92337.64,-153.18,7499.71,SL,2
SHORT,92404.6,92404.6,87778.54433685032,94974.63092397204,2025-11-20T00:00:00+00:00,6586,1713.3539493146961,149.9942511862695,1.5,1,-6,LEVEL6,bear,11.0,2025-11-20T16:00:00+00:00,87778.54,269.87,7769.58,TP,3
SHORT,86261.0,89120.45722656693,81113.97699217954,89120.45722656693,2025-11-23T00:00:00+00:00,6604,1906.3048177112828,155.39164432095626,1.5,0,-5,LEVEL6,bear,13.0,2025-11-24T20:00:00+00:00,89120.46,-155.52,7614.07,SL,10
SHORT,88277.0,90811.52513649942,83714.85475430104,90811.52513649942,2025-11-24T16:00:00+00:00,6614,1689.6834243329477,152.281325168228,1.5,0,-6,LEVEL6,bear,19.0,2025-11-27T00:00:00+00:00,90811.53,-152.4,7461.66,SL,13
SHORT,91489.0,93603.63146669551,88951.44223996537,93603.63146669551,2025-11-27T16:00:00+00:00,6632,1409.754311130346,149.23326216366075,1.0,0,-5,LEVEL6,neutral,22.0,2025-12-01T00:00:00+00:00,88951.44,178.96,7640.62,TP,19
SHORT,86241.6,88252.01215629796,83829.10541244246,88252.01215629796,2025-12-01T20:00:00+00:00,6657,1340.2747708653026,152.812472723394,1.0,0,-5,LEVEL6,neutral,24.0,2025-12-02T12:00:00+00:00,88252.01,-152.93,7487.69,SL,3
SHORT,90809.2,93036.26356585865,88136.72372096962,93036.26356585865,2025-12-02T12:00:00+00:00,6661,1484.709043905766,149.75377826936256,1.0,0,-6,LEVEL6,neutral,23.0,2025-12-03T00:00:00+00:00,93036.26,-149.87,7337.82,SL,2
SHORT,92477.5,94788.39999337561,89704.42000794926,94788.39999337561,2025-12-11T20:00:00+00:00,6717,1540.5999955837433,146.756306643523,1.0,0,-6,LEVEL6,neutral,29.0,2025-12-12T12:00:00+00:00,89704.42,175.99,7513.81,TP,3
SHORT,90229.6,90229.6,87681.19608940705,92353.26992549414,2025-12-12T20:00:00+00:00,6723,1415.7799503294193,150.27610990206128,1.0,1,-5,LEVEL6,neutral,29.0,2025-12-14T20:00:00+00:00,87681.2,180.21,7694.02,TP,11
SHORT,88598.7,90086.07848205724,86813.8458215313,90086.07848205724,2025-12-14T16:00:00+00:00,6734,991.58565470483,153.8803321219523,1.0,0,-5,LEVEL6,neutral,21.0,2025-12-15T12:00:00+00:00,86813.85,184.53,7878.55,TP,4
SHORT,89606.0,89104.58800911046,87800.91683279768,91110.2359726686,2025-12-15T08:00:00+00:00,6738,1002.823981779067,157.5709980075652,1.0,1,-5,LEVEL6,neutral,16.0,2025-12-15T16:00:00+00:00,87800.92,188.96,8067.51,TP,1
SHORT,87936.3,89877.11341329862,85607.32390404167,89877.11341329862,2025-12-16T12:00:00+00:00,6745,1293.8756088657428,161.35018082377866,1.0,0,-6,LEVEL6,neutral,11.0,2025-12-17T12:00:00+00:00,89877.11,-161.48,7906.03,SL,5
SHORT,87191.4,89213.36117200056,83551.86989039897,89213.36117200056,2025-12-17T12:00:00+00:00,6751,1347.9741146670463,158.1205956044099,1.5,0,-5,LEVEL6,bear,16.0,2025-12-18T12:00:00+00:00,89213.36,-158.25,7747.78,SL,5
SHORT,87268.1,86637.65903440803,83863.71878580337,89159.42289677591,2025-12-18T08:00:00+00:00,6756,1260.8819311839409,154.95565376279205,1.5,1,-5,LEVEL6,bear,17.0,2025-12-19T00:00:00+00:00,86637.66,51.53,7799.31,TRAIL_SL,3
SHORT,85469.7,87757.87418156584,81350.98647318147,87757.87418156584,2025-12-18T20:00:00+00:00,6759,1525.4494543772296,155.98621216408378,1.5,0,-5,LEVEL6,bear,17.0,2025-12-19T04:00:00+00:00,87757.87,-156.11,7643.2,SL,1
SHORT,88169.9,90471.37883633387,85408.12539639934,90471.37883633387,2025-12-19T08:00:00+00:00,6762,1534.319224222586,152.8639921414075,1.0,0,-5,LEVEL6,neutral,16.0,2025-12-22T12:00:00+00:00,90471.38,-152.99,7490.21,SL,18
SHORT,88011.1,88011.1,85974.20297288503,89708.51418926248,2025-12-22T16:00:00+00:00,6782,1131.6094595083216,149.8042664747051,1.0,1,-5,LEVEL6,neutral,25.0,2025-12-24T20:00:00+00:00,88011.1,-0.12,7490.09,TRAIL_SL,12
SHORT,87521.4,89081.24026274412,85649.59168470705,89081.24026274412,2025-12-24T16:00:00+00:00,6794,1039.893508496085,149.80186960644147,1.0,0,-5,LEVEL6,neutral,24.0,2025-12-26T00:00:00+00:00,89081.24,-149.92,7340.17,SL,7
SHORT,87522.4,88727.03321093228,86076.84014688127,88727.03321093228,2025-12-27T16:00:00+00:00,6812,803.0888072881846,146.80343538439894,1.0,0,-6,LEVEL6,neutral,23.0,2025-12-29T00:00:00+00:00,88727.03,-146.92,7193.25,SL,7
SHORT,87920.5,88876.17624649825,86773.6885042021,88876.17624649825,2025-12-28T20:00:00+00:00,6819,637.1174976655017,143.86501782174483,1.0,0,-5,LEVEL6,neutral,24.0,2025-12-29T04:00:00+00:00,88876.18,-143.98,7049.27,SL,1
SHORT,87636.6,89011.50079071836,85986.71905113797,89011.50079071836,2025-12-29T12:00:00+00:00,6823,916.6005271455736,140.98541562502479,1.0,0,-5,LEVEL6,neutral,24.0,2025-12-30T12:00:00+00:00,89011.5,-141.1,6908.17,SL,5
SHORT,87875.2,89107.82795642847,86396.04645228582,89107.82795642847,2025-12-30T08:00:00+00:00,6828,821.751970952322,138.1634515458743,1.0,0,-6,LEVEL6,neutral,23.0,2025-12-30T16:00:00+00:00,89107.83,-138.27,6769.9,SL,1
SHORT,88966.8,88966.8,87421.29741997969,90254.7188166836,2025-12-30T12:00:00+00:00,6829,858.6125444557279,135.39797189973208,1.0,1,-5,LEVEL6,neutral,23.0,2025-12-31T16:00:00+00:00,87421.3,162.37,6932.27,TP,6
SHORT,87608.2,88862.80832856703,86102.67000571956,88862.80832856703,2025-12-31T20:00:00+00:00,6837,836.4055523780206,138.64535685777525,1.0,0,-5,LEVEL6,neutral,21.0,2026-01-01T20:00:00+00:00,88862.81,-138.76,6793.51,SL,5
SHORT,88800.0,89865.66664141088,87521.20003030694,89865.66664141088,2026-01-01T20:00:00+00:00,6843,710.4444276072536,135.87023139491,1.0,0,-5,LEVEL6,neutral,20.0,2026-01-02T08:00:00+00:00,89865.67,-135.98,6657.53,SL,2
SHORT,89938.3,89938.3,86883.5120904668,91635.40439418511,2026-01-23T16:00:00+00:00,6974,1131.402929456739,133.1506528433095,1.5,1,-5,LEVEL6,bear,24.0,2026-01-25T16:00:00+00:00,86883.51,239.56,6897.1,TP,11
SHORT,87965.6,89460.41311738895,85274.9363886999,89460.41311738895,2026-01-26T16:00:00+00:00,6992,996.5420782592938,137.94194593522317,1.5,0,-5,LEVEL6,bear,20.0,2026-01-27T20:00:00+00:00,89460.41,-138.05,6759.04,SL,6
SHORT,88378.1,89858.9293405372,85712.60718703306,89858.9293405372,2026-01-27T16:00:00+00:00,6998,987.2195603581251,135.18089994538374,1.5,0,-6,LEVEL6,bear,29.0,2026-01-28T08:00:00+00:00,89858.93,-135.29,6623.76,SL,3
SHORT,89106.8,90513.99021908171,86573.85760565293,90513.99021908171,2026-01-28T04:00:00+00:00,7001,938.1268127211371,132.47511905207693,1.5,0,-5,LEVEL6,bear,29.0,2026-01-28T16:00:00+00:00,90513.99,-132.58,6491.17,SL,2
SHORT,89444.4,89444.4,86722.28298650686,90956.6872297184,2026-01-28T12:00:00+00:00,7003,1008.1914864789399,129.82349706913058,1.5,1,-6,LEVEL6,bear,29.0,2026-01-29T12:00:00+00:00,86722.28,233.58,6724.75,TP,5
SHORT,87795.2,87278.42101050787,85004.59345674253,89345.53696847637,2026-01-29T08:00:00+00:00,7008,1033.5579789842493,134.49506578766616,1.5,1,-5,LEVEL6,bear,26.0,2026-01-29T16:00:00+00:00,85004.59,241.98,6966.74,TP,1
